time,imp_NL,actual_imp_NL,diff_imp_NL,imp_DK_1,actual_imp_DK_1,diff_imp_DK_1,scheduled_net_import_total,actual_net_import_total,diff_net_import_total
2024-06-03T00:00:00,2725.3,2254.75,-470.5500000000002,267.0,0.0,-267.0,2992.3,2254.75,-737.5500000000002
2024-06-03T01:00:00,2623.8,2168.0,-455.8000000000002,0.0,0.0,0.0,2623.8,2168.0,-455.8000000000002
2024-06-03T02:00:00,2456.3,1528.75,-927.5500000000002,,0.0,,2456.3,1528.75,-927.5500000000002
2024-06-03T03:00:00,2474.5,1212.0,-1262.5,,0.0,,2474.5,1212.0,-1262.5
2024-06-03T04:00:00,2125.3,1149.0,-976.3000000000002,,0.0,,2125.3,1149.0,-976.3000000000002
2024-06-03T05:00:00,1405.8,570.5,-835.3,,0.0,,1405.8,570.5,-835.3
2024-06-03T06:00:00,0.0,1.0,1.0,,0.0,,0.0,1.0,1.0
2024-06-03T07:00:00,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0
2024-06-03T08:00:00,1.6,0.0,-1.6,,0.0,,1.6,0.0,-1.6
2024-06-03T09:00:00,1254.7,402.25,-852.45,,0.0,,1254.7,402.25,-852.45
2024-06-03T10:00:00,2532.2,0.0,-2532.2,,0.0,,2532.2,0.0,-2532.2
2024-06-03T11:00:00,2380.8,37.5,-2343.3,,0.0,,2380.8,37.5,-2343.3
2024-06-03T12:00:00,1608.1,166.0,-1442.1,2.0,0.0,-2.0,1610.1,166.0,-1444.1
2024-06-03T13:00:00,1300.4,207.25,-1093.15,0.0,0.0,0.0,1300.4,207.25,-1093.15
2024-06-03T14:00:00,1616.8,152.25,-1464.55,,0.0,,1616.8,152.25,-1464.55
2024-06-03T15:00:00,1982.1,244.0,-1738.1,,0.0,,1982.1,244.0,-1738.1
2024-06-03T16:00:00,2598.1,549.25,-2048.85,,0.0,,2598.1,549.25,-2048.85
2024-06-03T17:00:00,2126.7,678.0,-1448.6999999999998,10.0,0.0,-10.0,2136.7,678.0,-1458.6999999999998
2024-06-03T18:00:00,386.5,275.75,-110.75,0.0,0.0,0.0,386.5,275.75,-110.75
2024-06-03T19:00:00,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0
2024-06-03T20:00:00,10.0,0.0,-10.0,,0.0,,10.0,0.0,-10.0
2024-06-03T21:00:00,0.0,0.0,0.0,77.0,0.0,-77.0,77.0,0.0,-77.0
2024-06-03T22:00:00,258.75,283.25,24.5,59.0,0.0,-59.0,317.75,283.25,-34.5
2024-06-03T23:00:00,882.7,236.75,-645.95,20.0,0.0,-20.0,902.7,236.75,-665.95
2024-06-04T00:00:00,1273.7,1321.5,47.799999999999955,29.0,0.0,-29.0,1302.7,1321.5,18.799999999999955
2024-06-04T01:00:00,1082.2,956.25,-125.95000000000005,11.0,0.0,-11.0,1093.2,956.25,-136.95000000000005
2024-06-04T02:00:00,1234.2,1040.0,-194.20000000000005,29.0,0.0,-29.0,1263.2,1040.0,-223.20000000000005
2024-06-04T03:00:00,1315.0,1028.75,-286.25,83.0,0.0,-83.0,1398.0,1028.75,-369.25
2024-06-04T04:00:00,636.3,310.5,-325.79999999999995,145.0,0.0,-145.0,781.3,310.5,-470.79999999999995
2024-06-04T05:00:00,0.0,0.0,0.0,25.0,0.0,-25.0,25.0,0.0,-25.0
2024-06-04T06:00:00,82.5,0.0,-82.5,131.0,0.0,-131.0,213.5,0.0,-213.5
2024-06-04T07:00:00,15.5,0.0,-15.5,209.0,0.0,-209.0,224.5,0.0,-224.5
2024-06-04T08:00:00,5.1,0.0,-5.1,297.0,0.0,-297.0,302.1,0.0,-302.1
2024-06-04T09:00:00,1044.3,523.75,-520.55,269.0,0.0,-269.0,1313.3,523.75,-789.55
2024-06-04T10:00:00,1873.4,874.25,-999.1500000000001,0.0,0.0,0.0,1873.4,874.25,-999.1500000000001
2024-06-04T11:00:00,761.3,38.0,-723.3,,0.0,,761.3,38.0,-723.3
2024-06-04T12:00:00,0.0,2.0,2.0,,0.0,,0.0,2.0,2.0
2024-06-04T13:00:00,,2.25,,1.0,0.0,-1.0,1.0,2.25,1.25
2024-06-04T14:00:00,,2.5,,764.0,0.0,-764.0,764.0,2.5,-761.5
2024-06-04T15:00:00,187.25,2.25,-185.0,158.0,0.0,-158.0,345.25,2.25,-343.0
2024-06-04T16:00:00,454.0,2.25,-451.75,0.0,0.0,0.0,454.0,2.25,-451.75
2024-06-04T17:00:00,585.0,3.0,-582.0,160.0,0.0,-160.0,745.0,3.0,-742.0
2024-06-04T18:00:00,372.25,3.0,-369.25,56.0,0.0,-56.0,428.25,3.0,-425.25
2024-06-04T19:00:00,253.0,3.0,-250.0,0.0,0.0,0.0,253.0,3.0,-250.0
2024-06-04T20:00:00,73.25,3.0,-70.25,,0.0,,73.25,3.0,-70.25
2024-06-04T21:00:00,0.0,2.75,2.75,,0.0,,0.0,2.75,2.75
2024-06-04T22:00:00,,0.25,,499.0,0.0,-499.0,499.0,0.25,-498.75
2024-06-04T23:00:00,,0.0,,495.0,0.0,-495.0,495.0,0.0,-495.0
2024-06-05T00:00:00,,1.75,,0.0,0.0,0.0,0.0,1.75,1.75
2024-06-05T01:00:00,,3.0,,9.0,0.0,-9.0,9.0,3.0,-6.0
2024-06-05T02:00:00,,0.5,,0.0,0.0,0.0,0.0,0.5,0.5
2024-06-05T03:00:00,,455.25,,344.0,0.0,-344.0,344.0,455.25,111.25
2024-06-05T04:00:00,,600.75,,521.0,14.0,-507.0,521.0,614.75,93.75
2024-06-05T05:00:00,97.8,351.25,253.45,0.0,0.0,0.0,97.8,351.25,253.45
2024-06-05T06:00:00,176.6,316.75,140.15,,0.0,,176.6,316.75,140.15
2024-06-05T07:00:00,978.5,460.75,-517.75,14.0,0.0,-14.0,992.5,460.75,-531.75
2024-06-05T08:00:00,1318.8,587.25,-731.55,0.0,0.0,0.0,1318.8,587.25,-731.55
2024-06-05T09:00:00,1023.0,206.5,-816.5,,0.0,,1023.0,206.5,-816.5
2024-06-05T10:00:00,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0
2024-06-05T11:00:00,117.0,0.75,-116.25,148.0,0.0,-148.0,265.0,0.75,-264.25
2024-06-05T12:00:00,26.0,1.5,-24.5,135.0,0.0,-135.0,161.0,1.5,-159.5
2024-06-05T13:00:00,0.0,2.0,2.0,400.0,0.0,-400.0,400.0,2.0,-398.0
2024-06-05T14:00:00,2.0,1.0,-1.0,114.0,0.0,-114.0,116.0,1.0,-115.0
2024-06-05T15:00:00,0.0,0.0,0.0,216.0,0.0,-216.0,216.0,0.0,-216.0
2024-06-05T16:00:00,19.75,0.0,-19.75,0.0,3.0,3.0,19.75,3.0,-16.75
2024-06-05T17:00:00,91.5,0.0,-91.5,,0.0,,91.5,0.0,-91.5
2024-06-05T18:00:00,48.25,1.0,-47.25,,0.0,,48.25,1.0,-47.25
2024-06-05T19:00:00,46.25,1.75,-44.5,,0.0,,46.25,1.75,-44.5
2024-06-05T20:00:00,456.5,3.0,-453.5,126.0,0.0,-126.0,582.5,3.0,-579.5
2024-06-05T21:00:00,523.5,62.0,-461.5,456.0,0.0,-456.0,979.5,62.0,-917.5
2024-06-05T22:00:00,603.5,877.75,274.25,444.0,0.0,-444.0,1047.5,877.75,-169.75
2024-06-05T23:00:00,185.2,1229.0,1043.8,607.0,0.0,-607.0,792.2,1229.0,436.79999999999995
2024-06-06T00:00:00,1946.8,2142.75,195.95000000000005,966.0,0.0,-966.0,2912.8,2142.75,-770.0500000000002
2024-06-06T01:00:00,2468.4,1992.5,-475.9000000000001,627.0,0.0,-627.0,3095.4,1992.5,-1102.9
2024-06-06T02:00:00,2181.6,1978.5,-203.0999999999999,912.0,0.0,-912.0,3093.6,1978.5,-1115.1
2024-06-06T03:00:00,2523.2,1917.25,-605.9499999999998,817.0,0.0,-817.0,3340.2,1917.25,-1422.9499999999998
2024-06-06T04:00:00,2267.5,1819.75,-447.75,616.0,0.0,-616.0,2883.5,1819.75,-1063.75
2024-06-06T05:00:00,1859.0,1530.75,-328.25,635.0,0.0,-635.0,2494.0,1530.75,-963.25
2024-06-06T06:00:00,1302.5,903.25,-399.25,1120.0,0.0,-1120.0,2422.5,903.25,-1519.25
2024-06-06T07:00:00,1377.0,973.25,-403.75,1065.0,0.0,-1065.0,2442.0,973.25,-1468.75
2024-06-06T08:00:00,1994.5,2011.25,16.75,482.0,0.0,-482.0,2476.5,2011.25,-465.25
2024-06-06T09:00:00,1545.4,897.75,-647.6500000000001,154.0,0.0,-154.0,1699.4,897.75,-801.6500000000001
2024-06-06T10:00:00,92.1,1.0,-91.1,414.0,103.75,-310.25,506.1,104.75,-401.35
2024-06-06T11:00:00,0.0,0.5,0.5,412.0,877.75,465.75,412.0,878.25,466.25
2024-06-06T12:00:00,546.75,0.0,-546.75,342.0,1092.0,750.0,888.75,1092.0,203.25
2024-06-06T13:00:00,591.5,0.0,-591.5,120.0,1190.5,1070.5,711.5,1190.5,479.0
2024-06-06T14:00:00,571.7,978.5,406.79999999999995,0.0,340.75,340.75,571.7,1319.25,747.55
2024-06-06T15:00:00,395.4,650.25,254.85000000000002,1003.0,10.25,-992.75,1398.4,660.5,-737.9000000000001
2024-06-06T16:00:00,241.8,127.0,-114.80000000000001,389.0,0.0,-389.0,630.8,127.0,-503.79999999999995
2024-06-06T17:00:00,654.2,0.75,-653.45,211.0,0.0,-211.0,865.2,0.75,-864.45
2024-06-06T18:00:00,0.0,1.0,1.0,195.0,0.0,-195.0,195.0,1.0,-194.0
2024-06-06T19:00:00,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2024-06-06T20:00:00,11.75,0.0,-11.75,,0.0,,11.75,0.0,-11.75
2024-06-06T21:00:00,15.5,0.0,-15.5,542.0,0.0,-542.0,557.5,0.0,-557.5
2024-06-06T22:00:00,109.7,321.5,211.8,1106.0,0.0,-1106.0,1215.7,321.5,-894.2
2024-06-06T23:00:00,7.7,369.75,362.05,69.0,0.0,-69.0,76.7,369.75,293.05
2024-06-07T00:00:00,27.6,467.5,439.9,61.0,0.0,-61.0,88.6,467.5,378.9
2024-06-07T01:00:00,175.0,834.25,659.25,73.0,0.0,-73.0,248.0,834.25,586.25
2024-06-07T02:00:00,0.0,680.5,680.5,0.0,0.0,0.0,0.0,680.5,680.5
2024-06-07T03:00:00,614.5,6.75,-607.75,,0.0,,614.5,6.75,-607.75
2024-06-07T04:00:00,762.0,1.0,-761.0,,0.0,,762.0,1.0,-761.0
2024-06-07T05:00:00,249.0,1.75,-247.25,32.0,0.0,-32.0,281.0,1.75,-279.25
2024-06-07T06:00:00,0.0,0.25,0.25,167.0,0.0,-167.0,167.0,0.25,-166.75
2024-06-07T07:00:00,,0.0,,2.0,0.0,-2.0,2.0,0.0,-2.0
2024-06-07T08:00:00,,84.5,,0.0,0.0,0.0,0.0,84.5,84.5
2024-06-07T09:00:00,209.0,542.0,333.0,,0.0,,209.0,542.0,333.0
2024-06-07T10:00:00,0.0,0.0,0.0,98.0,0.0,-98.0,98.0,0.0,-98.0
2024-06-07T11:00:00,88.5,0.0,-88.5,905.0,0.0,-905.0,993.5,0.0,-993.5
2024-06-07T12:00:00,847.0,0.0,-847.0,707.0,1.0,-706.0,1554.0,1.0,-1553.0
2024-06-07T13:00:00,884.5,0.0,-884.5,668.0,220.5,-447.5,1552.5,220.5,-1332.0
2024-06-07T14:00:00,1007.75,0.0,-1007.75,328.0,857.25,529.25,1335.75,857.25,-478.5
2024-06-07T15:00:00,718.75,2.25,-716.5,188.0,827.75,639.75,906.75,830.0,-76.75
2024-06-07T16:00:00,141.75,2.0,-139.75,0.0,7.0,7.0,141.75,9.0,-132.75
2024-06-07T17:00:00,19.0,2.0,-17.0,60.0,0.0,-60.0,79.0,2.0,-77.0
2024-06-07T18:00:00,0.0,2.0,2.0,7.0,0.0,-7.0,7.0,2.0,-5.0
2024-06-07T19:00:00,,2.0,,0.0,0.0,0.0,0.0,2.0,2.0
2024-06-07T20:00:00,0.75,1.25,0.5,,0.0,,0.75,1.25,0.5
2024-06-07T21:00:00,10.75,1.75,-9.0,13.0,0.0,-13.0,23.75,1.75,-22.0
2024-06-07T22:00:00,121.0,2.0,-119.0,87.0,0.0,-87.0,208.0,2.0,-206.0
2024-06-07T23:00:00,475.5,3.0,-472.5,0.0,0.0,0.0,475.5,3.0,-472.5
2024-06-08T00:00:00,389.25,2.5,-386.75,,0.0,,389.25,2.5,-386.75
2024-06-08T01:00:00,0.0,2.0,2.0,,0.0,,0.0,2.0,2.0
2024-06-08T02:00:00,,2.0,,,0.0,,0.0,2.0,2.0
2024-06-08T03:00:00,,2.0,,,0.0,,0.0,2.0,2.0
2024-06-08T04:00:00,,1.5,,,0.0,,0.0,1.5,1.5
2024-06-08T05:00:00,,0.25,,,0.0,,0.0,0.25,0.25
2024-06-08T06:00:00,219.5,1.5,-218.0,,0.0,,219.5,1.5,-218.0
2024-06-08T07:00:00,11.75,1.25,-10.5,1.0,0.0,-1.0,12.75,1.25,-11.5
2024-06-08T08:00:00,498.75,1.75,-497.0,525.0,2.5,-522.5,1023.75,4.25,-1019.5
2024-06-08T09:00:00,719.0,1.0,-718.0,550.0,1277.25,727.25,1269.0,1278.25,9.25
2024-06-08T10:00:00,1331.25,0.0,-1331.25,2500.0,2230.75,-269.25,3831.25,2230.75,-1600.5
2024-06-08T11:00:00,1204.5,0.75,-1203.75,,1975.25,,1204.5,1976.0,771.5
2024-06-08T12:00:00,721.25,0.25,-721.0,,2308.0,,721.25,2308.25,1587.0
2024-06-08T13:00:00,501.75,0.0,-501.75,,2290.0,,501.75,2290.0,1788.25
2024-06-08T14:00:00,67.5,1.0,-66.5,,1821.0,,67.5,1822.0,1754.5
2024-06-08T15:00:00,184.25,0.75,-183.5,,1575.0,,184.25,1575.75,1391.5
2024-06-08T16:00:00,58.0,0.0,-58.0,,1095.0,,58.0,1095.0,1037.0
2024-06-08T17:00:00,0.0,0.5,0.5,1407.0,765.0,-642.0,1407.0,765.5,-641.5
2024-06-08T18:00:00,1517.0,252.75,-1264.25,0.0,44.0,44.0,1517.0,296.75,-1220.25
2024-06-08T19:00:00,2850.7,812.5,-2038.1999999999998,,36.75,,2850.7,849.25,-2001.4499999999998
2024-06-08T20:00:00,3421.3,1244.75,-2176.55,,37.5,,3421.3,1282.25,-2139.05
2024-06-08T21:00:00,2542.1,1379.75,-1162.35,,84.75,,2542.1,1464.5,-1077.6
2024-06-08T22:00:00,3098.2,2226.75,-871.4499999999998,,63.0,,3098.2,2289.75,-808.4499999999998
2024-06-08T23:00:00,3030.2,2500.25,-529.9499999999998,,24.75,,3030.2,2525.0,-505.1999999999998
2024-06-09T00:00:00,3170.4,3136.25,-34.15000000000009,,34.5,,3170.4,3170.75,0.34999999999990905
2024-06-09T01:00:00,2071.7,2025.75,-45.94999999999982,,36.0,,2071.7,2061.75,-9.949999999999818
2024-06-09T02:00:00,1698.8,1758.0,59.200000000000045,,84.5,,1698.8,1842.5,143.70000000000005
2024-06-09T03:00:00,1339.2,1423.0,83.79999999999995,,85.25,,1339.2,1508.25,169.04999999999995
2024-06-09T04:00:00,743.3,779.25,35.950000000000045,,75.75,,743.3,855.0,111.70000000000005
2024-06-09T05:00:00,0.0,0.0,0.0,,90.0,,0.0,90.0,90.0
2024-06-09T06:00:00,,1.0,,,79.5,,0.0,80.5,80.5
2024-06-09T07:00:00,,1.75,,,138.0,,0.0,139.75,139.75
2024-06-09T08:00:00,,0.0,,761.0,341.0,-420.0,761.0,341.0,-420.0
2024-06-09T09:00:00,,0.0,,1080.0,1434.5,354.5,1080.0,1434.5,354.5
2024-06-09T10:00:00,,0.0,,2317.0,2002.25,-314.75,2317.0,2002.25,-314.75
2024-06-09T11:00:00,,0.0,,2016.0,2003.5,-12.5,2016.0,2003.5,-12.5
2024-06-09T12:00:00,,0.0,,2500.0,2365.0,-135.0,2500.0,2365.0,-135.0
2024-06-09T13:00:00,,0.0,,2116.0,2053.75,-62.25,2116.0,2053.75,-62.25
2024-06-09T14:00:00,,0.0,,2500.0,2471.5,-28.5,2500.0,2471.5,-28.5
2024-06-09T15:00:00,,0.0,,2400.0,2224.75,-175.25,2400.0,2224.75,-175.25
2024-06-09T16:00:00,,0.0,,2500.0,2259.75,-240.25,2500.0,2259.75,-240.25
2024-06-09T17:00:00,,0.0,,1293.0,1206.0,-87.0,1293.0,1206.0,-87.0
2024-06-09T18:00:00,250.3,1195.0,944.7,0.0,327.25,327.25,250.3,1522.25,1271.95
2024-06-09T19:00:00,781.7,1093.25,311.54999999999995,0.0,40.75,40.75,781.7,1134.0,352.29999999999995
2024-06-09T20:00:00,1959.5,1724.75,-234.75,,52.75,,1959.5,1777.5,-182.0
2024-06-09T21:00:00,1527.7,1663.75,136.04999999999995,,39.0,,1527.7,1702.75,175.04999999999995
2024-06-09T22:00:00,1613.7,1751.75,138.04999999999995,,0.0,,1613.7,1751.75,138.04999999999995
2024-06-09T23:00:00,2076.9,2182.5,105.59999999999991,,0.0,,2076.9,2182.5,105.59999999999991
2024-06-10T00:00:00,1738.5,1550.75,-187.75,,0.0,,1738.5,1550.75,-187.75
2024-06-10T01:00:00,2025.6,1840.5,-185.0999999999999,,0.0,,2025.6,1840.5,-185.0999999999999
2024-06-10T02:00:00,1536.5,1378.25,-158.25,,0.0,,1536.5,1378.25,-158.25
2024-06-10T03:00:00,1751.7,1478.0,-273.70000000000005,,0.0,,1751.7,1478.0,-273.70000000000005
2024-06-10T04:00:00,1722.2,1712.5,-9.700000000000045,,0.0,,1722.2,1712.5,-9.700000000000045
2024-06-10T05:00:00,700.6,816.0,115.39999999999998,,0.0,,700.6,816.0,115.39999999999998
2024-06-10T06:00:00,322.7,161.0,-161.7,,0.0,,322.7,161.0,-161.7
2024-06-10T07:00:00,1191.3,1006.75,-184.54999999999995,,0.0,,1191.3,1006.75,-184.54999999999995
2024-06-10T08:00:00,1925.0,1725.75,-199.25,,0.25,,1925.0,1726.0,-199.0
2024-06-10T09:00:00,2359.3,2044.5,-314.8000000000002,,0.0,,2359.3,2044.5,-314.8000000000002
2024-06-10T10:00:00,2614.9,2057.5,-557.4000000000001,,0.0,,2614.9,2057.5,-557.4000000000001
2024-06-10T11:00:00,2051.0,1329.25,-721.75,,0.0,,2051.0,1329.25,-721.75
2024-06-10T12:00:00,1748.3,1168.0,-580.3,9.0,0.0,-9.0,1757.3,1168.0,-589.3
2024-06-10T13:00:00,1508.1,810.0,-698.0999999999999,0.0,0.0,0.0,1508.1,810.0,-698.0999999999999
2024-06-10T14:00:00,197.8,0.0,-197.8,,0.0,,197.8,0.0,-197.8
2024-06-10T15:00:00,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0
2024-06-10T16:00:00,59.75,2.25,-57.5,,0.0,,59.75,2.25,-57.5
2024-06-10T17:00:00,105.0,5.5,-99.5,,0.0,,105.0,5.5,-99.5
2024-06-10T18:00:00,140.5,6.75,-133.75,,0.0,,140.5,6.75,-133.75
2024-06-10T19:00:00,148.25,6.5,-141.75,83.0,0.0,-83.0,231.25,6.5,-224.75
2024-06-10T20:00:00,196.5,6.0,-190.5,53.0,0.0,-53.0,249.5,6.0,-243.5
2024-06-10T21:00:00,51.0,194.0,143.0,614.0,0.0,-614.0,665.0,194.0,-471.0
2024-06-10T22:00:00,596.7,1279.0,682.3,177.0,0.0,-177.0,773.7,1279.0,505.29999999999995
2024-06-10T23:00:00,1338.8,1829.75,490.95000000000005,101.0,120.5,19.5,1439.8,1950.25,510.45000000000005
2024-06-11T00:00:00,164.0,377.0,213.0,0.0,0.0,0.0,164.0,377.0,213.0
2024-06-11T01:00:00,26.1,378.0,351.9,52.0,29.5,-22.5,78.1,407.5,329.4
2024-06-11T02:00:00,1069.8,971.0,-98.79999999999995,230.0,131.25,-98.75,1299.8,1102.25,-197.54999999999995
2024-06-11T03:00:00,794.3,1566.5,772.2,0.0,1.0,1.0,794.3,1567.5,773.2
2024-06-11T04:00:00,441.2,1113.75,672.55,,2.0,,441.2,1115.75,674.55
2024-06-11T05:00:00,0.0,453.25,453.25,,3.25,,0.0,456.5,456.5
2024-06-11T06:00:00,40.0,5.5,-34.5,44.0,3.5,-40.5,84.0,9.0,-75.0
2024-06-11T07:00:00,185.3,5.5,-179.8,927.0,749.75,-177.25,1112.3,755.25,-357.04999999999995
2024-06-11T08:00:00,801.3,160.0,-641.3,719.0,866.75,147.75,1520.3,1026.75,-493.54999999999995
2024-06-11T09:00:00,286.8,4.75,-282.05,714.0,888.5,174.5,1000.8,893.25,-107.54999999999995
2024-06-11T10:00:00,0.0,4.25,4.25,583.0,649.75,66.75,583.0,654.0,71.0
2024-06-11T11:00:00,,5.25,,1907.0,643.25,-1263.75,1907.0,648.5,-1258.5
2024-06-11T12:00:00,,6.0,,2500.0,805.25,-1694.75,2500.0,811.25,-1688.75
2024-06-11T13:00:00,,5.75,,,889.5,,0.0,895.25,895.25
2024-06-11T14:00:00,,6.0,,,1194.0,,0.0,1200.0,1200.0
2024-06-11T15:00:00,248.75,5.25,-243.5,,1231.75,,248.75,1237.0,988.25
2024-06-11T16:00:00,162.5,4.0,-158.5,573.0,904.25,331.25,735.5,908.25,172.75
2024-06-11T17:00:00,843.8,553.0,-290.79999999999995,0.0,125.0,125.0,843.8,678.0,-165.79999999999995
2024-06-11T18:00:00,621.8,903.0,281.20000000000005,17.0,75.5,58.5,638.8,978.5,339.70000000000005
2024-06-11T19:00:00,0.0,6.0,6.0,8.0,9.0,1.0,8.0,15.0,7.0
2024-06-11T20:00:00,38.75,5.25,-33.5,6.0,0.0,-6.0,44.75,5.25,-39.5
2024-06-11T21:00:00,142.3,141.75,-0.5500000000000114,14.0,0.0,-14.0,156.3,141.75,-14.550000000000011
2024-06-11T22:00:00,552.1,569.75,17.649999999999977,40.0,0.0,-40.0,592.1,569.75,-22.350000000000023
2024-06-11T23:00:00,737.3,943.75,206.45000000000005,20.0,0.0,-20.0,757.3,943.75,186.45000000000005
2024-06-12T00:00:00,1714.1,1816.25,102.15000000000009,200.0,0.0,-200.0,1914.1,1816.25,-97.84999999999991
2024-06-12T01:00:00,1415.7,1467.75,52.049999999999955,0.0,0.0,0.0,1415.7,1467.75,52.049999999999955
2024-06-12T02:00:00,1410.2,1795.25,385.04999999999995,,0.0,,1410.2,1795.25,385.04999999999995
2024-06-12T03:00:00,1286.9,1296.25,9.349999999999909,,0.0,,1286.9,1296.25,9.349999999999909
2024-06-12T04:00:00,1130.4,1251.25,120.84999999999991,,0.0,,1130.4,1251.25,120.84999999999991
2024-06-12T05:00:00,559.8,252.75,-307.04999999999995,222.0,0.0,-222.0,781.8,252.75,-529.05
2024-06-12T06:00:00,0.0,5.0,5.0,40.0,0.0,-40.0,40.0,5.0,-35.0
2024-06-12T07:00:00,,4.0,,350.0,0.0,-350.0,350.0,4.0,-346.0
2024-06-12T08:00:00,47.1,22.25,-24.85,621.0,0.0,-621.0,668.1,22.25,-645.85
2024-06-12T09:00:00,896.1,80.5,-815.6,716.0,189.75,-526.25,1612.1,270.25,-1341.85
2024-06-12T10:00:00,0.0,14.25,14.25,583.0,238.5,-344.5,583.0,252.75,-330.25
2024-06-12T11:00:00,,3.0,,1431.0,735.25,-695.75,1431.0,738.25,-692.75
2024-06-12T12:00:00,,2.75,,1594.0,990.5,-603.5,1594.0,993.25,-600.75
2024-06-12T13:00:00,,3.0,,1742.0,1270.25,-471.75,1742.0,1273.25,-468.75
2024-06-12T14:00:00,14.0,3.0,-11.0,1564.0,1152.0,-412.0,1578.0,1155.0,-423.0
2024-06-12T15:00:00,0.0,3.0,3.0,1509.0,962.75,-546.25,1509.0,965.75,-543.25
2024-06-12T16:00:00,7.75,4.0,-3.75,365.0,107.0,-258.0,372.75,111.0,-261.75
2024-06-12T17:00:00,840.7,470.0,-370.70000000000005,57.0,0.0,-57.0,897.7,470.0,-427.70000000000005
2024-06-12T18:00:00,762.6,797.75,35.14999999999998,4.0,0.0,-4.0,766.6,797.75,31.149999999999977
2024-06-12T19:00:00,0.0,303.0,303.0,0.0,0.0,0.0,0.0,303.0,303.0
2024-06-12T20:00:00,150.0,620.0,470.0,358.0,0.0,-358.0,508.0,620.0,112.0
2024-06-12T21:00:00,351.1,1243.25,892.15,298.0,0.0,-298.0,649.1,1243.25,594.15
2024-06-12T22:00:00,848.1,1839.5,991.4,192.0,0.0,-192.0,1040.1,1839.5,799.4000000000001
2024-06-12T23:00:00,948.9,1869.25,920.35,393.0,0.0,-393.0,1341.9,1869.25,527.3499999999999
2024-06-13T00:00:00,1414.3,1476.75,62.450000000000045,262.0,0.0,-262.0,1676.3,1476.75,-199.54999999999995
2024-06-13T01:00:00,2190.5,1704.0,-486.5,152.0,0.0,-152.0,2342.5,1704.0,-638.5
2024-06-13T02:00:00,1949.7,1768.0,-181.70000000000005,89.0,0.0,-89.0,2038.7,1768.0,-270.70000000000005
2024-06-13T03:00:00,1295.5,1785.75,490.25,0.0,0.0,0.0,1295.5,1785.75,490.25
2024-06-13T04:00:00,969.0,1013.0,44.0,,0.0,,969.0,1013.0,44.0
2024-06-13T05:00:00,51.3,177.5,126.2,20.0,0.0,-20.0,71.3,177.5,106.2
2024-06-13T06:00:00,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0
2024-06-13T07:00:00,,1.5,,171.0,0.0,-171.0,171.0,1.5,-169.5
2024-06-13T08:00:00,1090.8,324.75,-766.05,576.0,0.0,-576.0,1666.8,324.75,-1342.05
2024-06-13T09:00:00,471.8,1.0,-470.8,0.0,0.0,0.0,471.8,1.0,-470.8
2024-06-13T10:00:00,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0
2024-06-13T11:00:00,,0.0,,,0.0,,0.0,0.0,0.0
2024-06-13T12:00:00,,0.0,,219.0,0.0,-219.0,219.0,0.0,-219.0
2024-06-13T13:00:00,,1.0,,699.0,0.0,-699.0,699.0,1.0,-698.0
2024-06-13T14:00:00,,1.0,,1409.0,0.0,-1409.0,1409.0,1.0,-1408.0
2024-06-13T15:00:00,114.0,2.0,-112.0,532.0,0.0,-532.0,646.0,2.0,-644.0
2024-06-13T16:00:00,520.8,2.0,-518.8,476.0,0.0,-476.0,996.8,2.0,-994.8
2024-06-13T17:00:00,1263.2,292.25,-970.95,519.0,0.0,-519.0,1782.2,292.25,-1489.95
2024-06-13T18:00:00,808.6,431.0,-377.6,729.0,0.0,-729.0,1537.6,431.0,-1106.6
2024-06-13T19:00:00,0.0,0.25,0.25,52.0,0.0,-52.0,52.0,0.25,-51.75
2024-06-13T20:00:00,438.0,0.0,-438.0,197.0,0.0,-197.0,635.0,0.0,-635.0
2024-06-13T21:00:00,626.5,0.75,-625.75,636.0,0.0,-636.0,1262.5,0.75,-1261.75
2024-06-13T22:00:00,835.1,1191.75,356.65,400.0,0.0,-400.0,1235.1,1191.75,-43.34999999999991
2024-06-13T23:00:00,2171.2,2094.75,-76.44999999999982,241.0,0.0,-241.0,2412.2,2094.75,-317.4499999999998
2024-06-14T00:00:00,1251.3,1116.5,-134.79999999999995,472.0,0.0,-472.0,1723.3,1116.5,-606.8
2024-06-14T01:00:00,117.4,3.0,-114.4,1127.0,0.0,-1127.0,1244.4,3.0,-1241.4
2024-06-14T02:00:00,0.0,2.75,2.75,1299.0,0.0,-1299.0,1299.0,2.75,-1296.25
2024-06-14T03:00:00,915.75,2.75,-913.0,765.0,0.0,-765.0,1680.75,2.75,-1678.0
2024-06-14T04:00:00,1305.0,2.0,-1303.0,775.0,0.0,-775.0,2080.0,2.0,-2078.0
2024-06-14T05:00:00,1369.75,2.0,-1367.75,833.0,0.0,-833.0,2202.75,2.0,-2200.75
2024-06-14T06:00:00,790.0,3.0,-787.0,452.0,0.0,-452.0,1242.0,3.0,-1239.0
