,generation_MW,load_MW,net_import_MW,balance_MW,price_EUR_MWh,low_price_surplus
2024-12-02T10:00:00,42405.75,70885.0,7724.924999999999,-20754.325,,False
2024-12-02T11:00:00,42086.0,71465.75,8572.1,-20807.65,,False
2024-12-02T12:00:00,42099.5,71223.25,8078.22,-21045.53,,False
2024-12-02T13:00:00,42230.75,70414.25,7162.4,-21021.1,,False
2024-12-02T14:00:00,42139.25,69014.0,6782.75,-20092.0,,False
2024-12-02T15:00:00,42031.75,68677.25,5681.458,-20964.042,,False
2024-12-02T16:00:00,42181.0,69747.75,5447.196333333333,-22119.553666666667,,False
2024-12-02T17:00:00,41802.0,71368.0,5575.9,-23990.1,,False
2024-12-02T18:00:00,41744.25,70466.25,5960.878,-22761.122,,False
2024-12-02T19:00:00,41684.75,68646.0,6351.102,-20610.148,,False
2024-12-02T20:00:00,40387.5,64747.5,7255.08,-17104.92,,False
2024-12-02T21:00:00,39286.5,61232.25,7235.075000000001,-14710.675,,False
2024-12-02T22:00:00,38528.5,57292.75,7243.465,-11520.785,,False
2024-12-02T23:00:00,39813.5,53449.25,8454.425,-5181.325000000001,,False
2024-12-03T00:00:00,40911.25,50602.25,7733.290999999999,-1957.7090000000007,,False
2024-12-03T01:00:00,43125.0,49611.0,8123.304,1637.304,,False
2024-12-03T02:00:00,43454.0,48870.5,8352.305,2935.8050000000003,,False
2024-12-03T03:00:00,43255.0,48822.75,8319.775,2752.0249999999996,,False
2024-12-03T04:00:00,42992.0,50628.5,7940.036,303.53600000000006,,False
2024-12-03T05:00:00,42652.0,54217.25,7945.25,-3620.0,,False
2024-12-03T06:00:00,43394.5,62148.25,7187.1,-11566.65,,False
2024-12-03T07:00:00,45391.75,67553.75,6456.8640000000005,-15705.135999999999,,False
2024-12-03T08:00:00,47157.5,70506.25,6425.349999999999,-16923.4,,False
2024-12-03T09:00:00,47620.0,70551.75,6255.574999999999,-16676.175000000003,,False
2024-12-03T10:00:00,46817.0,71000.5,6232.75375,-17950.74625,,False
2024-12-03T11:00:00,45840.5,70514.75,6563.896999999999,-18110.353000000003,,False
2024-12-03T12:00:00,45911.0,70069.25,6932.019999999999,-17226.230000000003,,False
2024-12-03T13:00:00,45632.75,69704.25,7316.499999999999,-16755.0,,False
2024-12-03T14:00:00,47146.0,68776.0,7245.549999999999,-14384.45,,False
2024-12-03T15:00:00,48266.5,68155.75,5962.824999999999,-13926.425000000001,,False
2024-12-03T16:00:00,48789.5,68835.75,6693.775,-13352.475,,False
2024-12-03T17:00:00,48582.75,70464.0,6340.625,-15540.625,,False
2024-12-03T18:00:00,48277.25,69623.5,5118.925,-16227.325,,False
2024-12-03T19:00:00,47444.5,67787.75,3671.425,-16671.825,,False
2024-12-03T20:00:00,45463.75,64613.25,5849.865,-13299.635,,False
2024-12-03T21:00:00,44838.5,61141.25,6036.865,-10265.885,,False
2024-12-03T22:00:00,45034.0,58566.5,5090.875,-8441.625,,False
2024-12-03T23:00:00,45426.25,55184.25,4597.86,-5160.14,,False
2024-12-04T00:00:00,43830.75,52374.5,7907.75,-636.0,,False
2024-12-04T01:00:00,45566.25,50886.75,6471.2,1150.6999999999998,,False
2024-12-04T02:00:00,45437.25,50364.75,6286.773000000001,1359.273000000001,,False
2024-12-04T03:00:00,44755.0,50550.75,6809.924999999999,1014.1749999999993,,False
2024-12-04T04:00:00,43786.0,52024.5,7339.683,-898.817,,False
2024-12-04T05:00:00,42615.75,55422.0,6798.223333333333,-6008.026666666667,,False
2024-12-04T06:00:00,43702.5,62591.75,4608.825,-14280.425,,False
2024-12-04T07:00:00,45891.5,68373.75,2677.35,-19804.9,,False
2024-12-04T08:00:00,46958.5,71076.0,3118.6,-20998.9,,False
2024-12-04T09:00:00,46934.25,71268.25,3167.0750000000003,-21166.925,,False
2024-12-04T10:00:00,46302.0,71369.75,2787.2750000000005,-22280.475,,False
2024-12-04T11:00:00,45379.25,71485.25,3256.8750000000005,-22849.125,,False
2024-12-04T12:00:00,44479.75,70775.75,3817.8,-22478.2,,False
2024-12-04T13:00:00,44833.0,69535.5,3409.9,-21292.6,,False
2024-12-04T14:00:00,45444.75,68881.75,2006.075,-21430.925,,False
2024-12-04T15:00:00,46558.5,69110.75,1867.9,-20684.35,,False
2024-12-04T16:00:00,47344.75,70345.75,1904.9,-21096.1,,False
2024-12-04T17:00:00,47700.0,71779.75,1437.34575,-22642.40425,,False
2024-12-04T18:00:00,47291.25,71100.5,917.3925,-22891.8575,,False
2024-12-04T19:00:00,45735.5,69230.75,1300.95,-22194.3,,False
2024-12-04T20:00:00,44860.0,65716.75,3628.9,-17227.85,,False
2024-12-04T21:00:00,43902.0,61889.75,3034.411,-14953.339,,False
2024-12-04T22:00:00,41437.75,58847.5,3374.8,-14034.95,,False
2024-12-04T23:00:00,38255.75,54801.0,5021.766666666666,-11523.483333333334,,False
2024-12-05T00:00:00,36483.75,51224.5,6589.785,-8150.965,,False
2024-12-05T01:00:00,35916.25,49579.25,7662.9749999999985,-6000.0250000000015,,False
2024-12-05T02:00:00,37794.25,49904.0,7762.266,-4347.484,,False
2024-12-05T03:00:00,39168.0,50438.25,7371.844000000001,-3898.405999999999,,False
2024-12-05T04:00:00,39828.25,51524.0,7535.729,-4160.021,,False
2024-12-05T05:00:00,38743.25,54268.75,7510.5,-8015.0,,False
2024-12-05T06:00:00,40346.75,61900.0,6192.085000000001,-15361.164999999999,,False
2024-12-05T07:00:00,41714.75,68076.75,3139.743,-23222.257,,False
2024-12-05T08:00:00,42093.0,70662.25,3226.849,-25342.400999999998,,False
2024-12-05T09:00:00,42152.25,70671.25,6119.6720000000005,-22399.328,,False
2024-12-05T10:00:00,41123.25,71139.5,6897.5216666666665,-23118.728333333333,,False
2024-12-05T11:00:00,39697.5,71585.25,6873.208333333333,-25014.541666666668,,False
2024-12-05T12:00:00,37708.5,71500.75,6848.508333333333,-26943.74166666667,,False
2024-12-05T13:00:00,37052.75,71093.25,6863.561,-27176.939,,False
2024-12-05T14:00:00,37579.5,70764.5,6691.118666666667,-26493.88133333333,,False
2024-12-05T15:00:00,37882.75,71685.0,6308.232,-27494.018,,False
2024-12-05T16:00:00,38810.0,73800.5,6858.828333333333,-28131.67166666667,,False
2024-12-05T17:00:00,39288.75,75282.25,7717.450000000001,-28276.05,,False
2024-12-05T18:00:00,38957.0,74691.5,9032.036333333332,-26702.46366666667,,False
2024-12-05T19:00:00,39510.0,71875.25,9641.735,-22723.515,,False
2024-12-05T20:00:00,36589.5,68596.25,9473.575,-22533.175,,False
2024-12-05T21:00:00,35056.0,65136.5,8413.650000000001,-21666.85,,False
2024-12-05T22:00:00,34365.75,61893.25,7782.733333333334,-19744.766666666666,,False
2024-12-05T23:00:00,31852.25,58654.75,8092.013,-18710.487,,False
2024-12-06T00:00:00,30388.25,55402.0,8961.1,-16052.65,,False
2024-12-06T01:00:00,30317.0,53672.25,9210.954,-14144.296,,False
2024-12-06T02:00:00,30098.5,52704.5,10759.779,-11846.221,,False
2024-12-06T03:00:00,30139.0,52400.5,10861.275,-11400.225,,False
2024-12-06T04:00:00,29781.5,53056.5,8815.991666666667,-14459.008333333333,,False
2024-12-06T05:00:00,29801.75,56081.5,8158.0,-18121.75,,False
2024-12-06T06:00:00,31304.5,63267.25,6855.991,-25106.759,,False
2024-12-06T07:00:00,31951.0,68359.5,8791.867,-27616.633,,False
2024-12-06T08:00:00,33660.25,70990.5,8330.18,-29000.07,,False
2024-12-06T09:00:00,34415.25,70996.75,8661.333,-27920.167,,False
2024-12-06T10:00:00,35165.5,71339.5,8236.675,-27937.325,,False
2024-12-06T11:00:00,35468.75,71472.0,7196.008333333333,-28807.24166666667,,False
2024-12-06T12:00:00,36249.25,70687.25,6056.875,-28381.125,,False
2024-12-06T13:00:00,36274.75,69062.25,7504.963,-25282.537,,False
2024-12-06T14:00:00,36499.75,67136.75,7079.466,-23557.534,,False
2024-12-06T15:00:00,36336.0,66760.0,6332.325,-24091.675,,False
2024-12-06T16:00:00,37396.75,67811.0,6573.349999999999,-23840.9,,False
2024-12-06T17:00:00,36761.5,68099.5,6292.710000000001,-25045.29,,False
2024-12-06T18:00:00,35802.5,66559.0,6370.090000000001,-24386.41,,False
2024-12-06T19:00:00,35106.5,64531.0,6045.95,-23378.55,,False
2024-12-06T20:00:00,34446.0,61034.25,7189.4130000000005,-19398.837,,False
2024-12-06T21:00:00,32435.75,57701.75,8165.402999999999,-17100.597,,False
2024-12-06T22:00:00,30741.75,54403.0,9219.937,-14441.313,,False
2024-12-06T23:00:00,29389.0,51108.5,7846.08,-13873.42,,False
2024-12-07T00:00:00,26711.75,48110.25,8933.624999999998,-12464.875000000002,,False
2024-12-07T01:00:00,26086.75,45777.0,8699.650000000001,-10990.599999999999,,False
2024-12-07T02:00:00,26231.75,44653.75,8512.45,-9909.55,,False
2024-12-07T03:00:00,27933.75,44735.75,8899.275000000001,-7902.7249999999985,,False
2024-12-07T04:00:00,28973.75,45739.25,8835.175,-7930.325000000001,,False
2024-12-07T05:00:00,30173.0,46971.25,8587.475,-8210.775,,False
2024-12-07T06:00:00,31033.0,48458.0,7963.525000000001,-9461.474999999999,,False
2024-12-07T07:00:00,31099.25,51751.0,8715.9,-11935.85,,False
2024-12-07T08:00:00,32233.5,55878.5,6892.375,-16752.625,,False
2024-12-07T09:00:00,31144.75,58592.5,6350.225,-21097.525,,False
2024-12-07T10:00:00,29958.5,60169.5,7223.825,-22987.175,,False
2024-12-07T11:00:00,30425.0,61159.0,6894.174999999999,-23839.825,,False
2024-12-07T12:00:00,30613.25,61090.75,7062.574999999999,-23414.925000000003,,False
2024-12-07T13:00:00,30912.0,59764.75,7112.975,-21739.775,,False
2024-12-07T14:00:00,31893.75,58856.75,7061.900000000001,-19901.1,,False
2024-12-07T15:00:00,32070.25,59146.0,6564.0,-20511.75,,False
2024-12-07T16:00:00,33339.75,60315.5,6823.683333333334,-20152.066666666666,,False
2024-12-07T17:00:00,33705.75,62339.0,7219.366666666666,-21413.883333333335,,False
2024-12-07T18:00:00,32889.5,62171.5,7030.25,-22251.75,,False
2024-12-07T19:00:00,31560.5,59807.5,7611.25,-20635.75,,False
2024-12-07T20:00:00,30571.0,55776.5,7685.3,-17520.2,,False
2024-12-07T21:00:00,28677.0,53435.25,8175.849999999999,-16582.4,,False
2024-12-07T22:00:00,27538.0,51847.75,7609.125,-16700.625,,False
2024-12-07T23:00:00,26629.25,48718.5,7639.925,-14449.325,,False
2024-12-08T00:00:00,27473.75,46775.0,7282.2,-12019.05,,False
2024-12-08T01:00:00,27919.75,44867.25,6760.375,-10187.125,,False
2024-12-08T02:00:00,28507.25,43848.0,6015.525,-9325.225,,False
2024-12-08T03:00:00,27976.75,43459.25,4965.016666666667,-10517.483333333334,,False
2024-12-08T04:00:00,27250.25,43965.0,5635.141666666666,-11079.608333333334,,False
2024-12-08T05:00:00,27036.5,44300.5,6255.125,-11008.875,,False
2024-12-08T06:00:00,28460.0,44787.25,7483.975,-8843.275,,False
2024-12-08T07:00:00,29855.5,46480.5,7693.575000000001,-8931.425,,False
2024-12-08T08:00:00,31342.5,49605.5,6476.775,-11786.225,,False
2024-12-08T09:00:00,31985.75,52584.75,6411.55,-14187.45,,False
2024-12-08T10:00:00,32852.5,54437.75,6017.625,-15567.625,,False
2024-12-08T11:00:00,33499.75,56497.0,4996.950000000001,-18000.3,,False
2024-12-08T12:00:00,34242.0,56884.5,5122.150000000001,-17520.35,,False
2024-12-08T13:00:00,34487.25,55223.75,5867.450000000001,-14869.05,,False
2024-12-08T14:00:00,34742.5,54384.5,6663.9,-12978.1,,False
2024-12-08T15:00:00,35322.0,54913.25,6820.5,-12770.75,,False
2024-12-08T16:00:00,36161.0,57158.0,6872.675000000001,-14124.324999999999,,False
2024-12-08T17:00:00,36215.25,59618.5,6507.375,-16895.875,,False
2024-12-08T18:00:00,36008.5,60449.0,6739.700000000001,-17700.8,,False
2024-12-08T19:00:00,35487.0,59274.0,7044.7,-16742.3,,False
2024-12-08T20:00:00,34645.5,56538.5,8002.875,-13890.125,,False
2024-12-08T21:00:00,33858.75,54578.25,7100.675000000001,-13618.824999999999,,False
2024-12-08T22:00:00,32976.25,53340.25,7901.025000000001,-12462.974999999999,,False
2024-12-08T23:00:00,33911.75,50992.0,7906.0,-9174.25,,False
2024-12-09T00:00:00,34376.25,48607.25,6643.8083333333325,-7587.1916666666675,,False
2024-12-09T01:00:00,33097.25,46959.75,6766.541666666668,-7095.958333333332,,False
2024-12-09T02:00:00,33055.25,46989.5,6142.949999999999,-7791.300000000001,,False
2024-12-09T03:00:00,32973.5,47477.25,6121.599999999999,-8382.150000000001,,False
2024-12-09T04:00:00,33653.5,49680.75,6521.324999999999,-9505.925000000001,,False
2024-12-09T05:00:00,34974.75,54162.25,8304.633333333333,-10882.866666666667,,False
2024-12-09T06:00:00,35324.0,62203.25,7557.916666666666,-19321.333333333336,,False
2024-12-09T07:00:00,36718.0,68596.5,5845.924999999999,-26032.575,,False
2024-12-09T08:00:00,38152.5,72014.5,6503.825,-27358.175,,False
2024-12-09T09:00:00,38402.0,73186.0,6233.0,-28551.0,,False
2024-12-09T10:00:00,38518.25,73396.75,7200.15,-27678.35,,False
2024-12-09T11:00:00,38149.25,73590.5,6484.45,-28956.8,,False
2024-12-09T12:00:00,38066.0,73549.75,6775.749999999999,-28708.0,,False
2024-12-09T13:00:00,38357.5,73888.25,5957.7,-29573.05,,False
2024-12-09T14:00:00,38604.0,73308.0,5663.175,-29040.825,,False
2024-12-09T15:00:00,39015.5,72835.25,5875.733333333334,-27944.016666666666,,False
2024-12-09T16:00:00,40093.5,73338.0,6437.849999999999,-26806.65,,False
2024-12-09T17:00:00,40350.75,74520.0,7390.466666666667,-26778.783333333333,,False
2024-12-09T18:00:00,40804.25,74012.75,5840.474999999999,-27368.025,,False
2024-12-09T19:00:00,40644.75,72765.75,6996.4,-25124.6,,False
2024-12-09T20:00:00,40463.5,68829.25,6898.98,-21466.77,,False
2024-12-09T21:00:00,40134.5,64838.5,8860.083333333332,-15843.916666666668,,False
2024-12-09T22:00:00,38909.0,61071.25,9334.05,-12828.2,,False
2024-12-09T23:00:00,38136.75,56823.0,10606.575,-8079.674999999999,,False
2024-12-10T00:00:00,38040.5,53749.75,11205.887,-4503.362999999999,,False
2024-12-10T01:00:00,38452.25,52063.5,10061.469,-3549.781000000001,,False
2024-12-10T02:00:00,37725.25,51101.5,10511.661,-2864.589,,False
2024-12-10T03:00:00,37534.0,51015.5,9308.575,-4172.924999999999,,False
2024-12-10T04:00:00,36515.75,52270.75,8804.449999999999,-6950.550000000001,,False
2024-12-10T05:00:00,34970.0,55514.5,8560.95,-11983.55,,False
2024-12-10T06:00:00,38227.75,63177.25,7027.257,-17922.243000000002,,False
2024-12-10T07:00:00,41642.5,69222.25,6106.15,-21473.6,,False
2024-12-10T08:00:00,43495.75,71354.75,4436.299,-23422.701,,False
2024-12-10T09:00:00,43949.75,71528.0,4667.832,-22910.417999999998,,False
2024-12-10T10:00:00,43483.5,71664.5,4355.5,-23825.5,,False
2024-12-10T11:00:00,43582.0,71754.5,4357.15,-23815.35,,False
2024-12-10T12:00:00,43898.25,71968.5,3483.2,-24587.05,,False
2024-12-10T13:00:00,44108.0,71523.0,4428.7,-22986.3,,False
2024-12-10T14:00:00,44286.25,70489.75,4057.45,-22146.05,,False
2024-12-10T15:00:00,45102.25,69739.75,3267.7000000000003,-21369.8,,False
2024-12-10T16:00:00,45606.5,70404.5,3167.2166666666667,-21630.783333333333,,False
2024-12-10T17:00:00,45583.25,71198.0,3472.4,-22142.35,,False
2024-12-10T18:00:00,45132.75,70283.0,2177.75,-22972.5,,False
2024-12-10T19:00:00,44700.5,68257.75,1584.2,-21973.05,,False
2024-12-10T20:00:00,43501.75,64485.5,1680.4416666666668,-19303.308333333334,,False
2024-12-10T21:00:00,41829.5,60707.5,2285.3666666666663,-16592.633333333335,,False
2024-12-10T22:00:00,41216.25,57212.25,2403.283333333333,-13592.716666666667,,False
2024-12-10T23:00:00,42917.25,53447.0,3343.011,-7186.739,,False
2024-12-11T00:00:00,43820.75,50719.0,2830.454,-4067.796,,False
2024-12-11T01:00:00,43758.75,49236.75,3590.0,-1888.0,,False
2024-12-11T02:00:00,44217.75,48558.5,2912.7050000000004,-1428.0449999999996,,False
2024-12-11T03:00:00,44442.25,49235.5,3262.934,-1530.3159999999998,,False
2024-12-11T04:00:00,44810.25,50682.25,2786.163,-3085.837,,False
2024-12-11T05:00:00,45196.5,54244.25,2265.8666666666663,-6781.883333333333,,False
2024-12-11T06:00:00,44266.0,61236.0,1650.35,-15319.65,,False
2024-12-11T07:00:00,45234.25,67002.25,114.9,-21653.1,,False
2024-12-11T08:00:00,46127.25,69862.5,696.275,-23038.975,,False
2024-12-11T09:00:00,46274.25,70489.25,1028.15,-23186.85,,False
2024-12-11T10:00:00,46281.0,70874.25,1923.75,-22669.5,,False
2024-12-11T11:00:00,46279.75,71236.25,1218.4499999999998,-23738.05,,False
2024-12-11T12:00:00,46331.75,71047.75,1162.325,-23553.675,,False
2024-12-11T13:00:00,46610.25,70427.25,1478.65,-22338.35,,False
2024-12-11T14:00:00,47109.75,69502.75,1589.2166666666667,-20803.783333333333,,False
2024-12-11T15:00:00,47142.75,69377.5,558.875,-21675.875,,False
2024-12-11T16:00:00,47776.0,70038.5,519.3166666666667,-21743.183333333334,,False
2024-12-11T17:00:00,48202.75,70720.0,915.4166666666666,-21601.833333333332,,False
2024-12-11T18:00:00,47917.0,70034.75,544.85,-21572.9,,False
2024-12-11T19:00:00,48009.75,68132.25,329.83333333333337,-19792.666666666668,,False
2024-12-11T20:00:00,47317.0,64952.0,842.0250000000001,-16792.975,,False
2024-12-11T21:00:00,47350.75,61412.0,456.775,-13604.475,,False
2024-12-11T22:00:00,47334.25,58585.75,1915.625,-9335.875,,False
2024-12-11T23:00:00,47266.5,55075.5,3184.4333333333334,-4624.566666666667,,False
2024-12-12T00:00:00,46778.25,51444.75,1841.3666666666663,-2825.1333333333337,,False
2024-12-12T01:00:00,46738.75,49314.0,1845.975,-729.2750000000001,,False
2024-12-12T02:00:00,46845.25,48663.75,2184.423,365.9229999999998,,False
2024-12-12T03:00:00,46879.0,48755.25,2391.022,514.7719999999999,,False
2024-12-12T04:00:00,46690.5,49956.75,2091.233,-1175.0169999999998,,False
2024-12-12T05:00:00,46705.25,53125.75,2206.2333333333336,-4214.266666666666,,False
2024-12-12T06:00:00,46557.5,59557.5,504.725,-12495.275,,False
2024-12-12T07:00:00,45892.5,65301.75,514.6,-18894.65,,False
2024-12-12T08:00:00,46245.75,68375.0,703.0,-21426.25,,False
2024-12-12T09:00:00,46076.5,68491.0,435.75,-21978.75,,False
2024-12-12T10:00:00,46114.75,69066.25,961.1,-21990.4,,False
2024-12-12T11:00:00,46071.0,69413.75,1098.5333333333333,-22244.216666666667,,False
2024-12-12T12:00:00,45516.5,69038.5,1105.575,-22416.425,,False
2024-12-12T13:00:00,46310.0,68678.5,2272.15,-20096.35,,False
2024-12-12T14:00:00,46381.5,67811.25,1392.9916666666666,-20036.758333333335,,False
2024-12-12T15:00:00,46937.75,67489.25,1836.4,-18715.1,,False
2024-12-12T16:00:00,47964.5,68026.5,2699.8416666666667,-17362.158333333333,,False
2024-12-12T17:00:00,48185.25,68814.0,2983.975,-17644.775,,False
2024-12-12T18:00:00,47580.0,67972.5,1926.925,-18465.575,,False
2024-12-12T19:00:00,46184.0,66195.0,2440.5841666666665,-17570.415833333333,,False
2024-12-12T20:00:00,44625.75,63018.5,1299.465,-17093.285,,False
2024-12-12T21:00:00,43428.5,59599.25,1680.25975,-14490.49025,,False
2024-12-12T22:00:00,43281.25,56756.25,1677.75,-11797.25,,False
2024-12-12T23:00:00,44438.0,53425.75,1342.61,-7645.14,,False
2024-12-13T00:00:00,46042.25,50844.75,2044.706,-2757.794,,False
2024-12-13T01:00:00,46549.5,49628.0,2533.2,-545.3000000000002,,False
2024-12-13T02:00:00,46078.75,48532.25,2672.111,218.61099999999988,,False
2024-12-13T03:00:00,46011.0,49144.0,3327.904,194.904,,False
2024-12-13T04:00:00,45744.0,50338.75,3027.55,-1567.1999999999998,,False
2024-12-13T05:00:00,45879.5,53178.75,3659.447,-3639.803,,False
2024-12-13T06:00:00,44207.25,59614.25,3827.575,-11579.425,,False
2024-12-13T07:00:00,44386.25,65505.5,1730.45,-19388.8,,False
2024-12-13T08:00:00,44777.0,68706.25,1248.3,-22680.95,,False
2024-12-13T09:00:00,44831.0,69362.25,1996.3305,-22534.9195,,False
2024-12-13T10:00:00,45265.75,69641.75,3313.4500000000003,-21062.55,,False
2024-12-13T11:00:00,45299.0,69691.25,4007.26,-20384.989999999998,,False
2024-12-13T12:00:00,45487.5,69076.75,3732.783,-19856.467,,False
2024-12-13T13:00:00,44964.25,67493.25,4267.319,-18261.681,,False
2024-12-13T14:00:00,43403.75,66096.5,3421.03125,-19271.71875,,False
2024-12-13T15:00:00,43844.0,65712.0,1870.57025,-19997.42975,,False
2024-12-13T16:00:00,44105.0,66831.0,2115.4573333333333,-20610.542666666668,,False
2024-12-13T17:00:00,44253.5,67713.75,1218.907,-22241.343,,False
2024-12-13T18:00:00,44085.5,66719.75,1059.312,-21574.938000000002,,False
2024-12-13T19:00:00,43405.75,64869.25,1928.47375,-19535.02625,,False
2024-12-13T20:00:00,42717.25,62092.25,2290.8195,-17084.1805,,False
2024-12-13T21:00:00,41191.25,58851.25,2327.455,-15332.545,,False
2024-12-13T22:00:00,40416.75,56588.5,3236.6650000000004,-12935.085,,False
2024-12-13T23:00:00,38122.5,53535.0,4899.825000000001,-10512.675,,False
2024-12-14T00:00:00,36586.25,50114.5,5016.624999999999,-8511.625,,False
2024-12-14T01:00:00,34894.25,48366.5,5214.99,-8257.26,,False
2024-12-14T02:00:00,33735.25,47036.0,5813.699,-7487.051,,False
2024-12-14T03:00:00,34494.25,46444.75,5127.8,-6822.7,,False
2024-12-14T04:00:00,35360.5,46850.5,6062.395,-5427.605,,False
2024-12-14T05:00:00,35543.5,47370.5,7477.654333333334,-4349.345666666666,,False
2024-12-14T06:00:00,35240.75,49049.5,9094.195,-4714.555,,False
2024-12-14T07:00:00,35885.75,52127.0,8909.83,-7331.42,,False
2024-12-14T08:00:00,37254.25,55932.0,7992.2840000000015,-10685.465999999999,,False
2024-12-14T09:00:00,36874.0,58687.0,8582.125000000002,-13230.874999999998,,False
2024-12-14T10:00:00,36530.0,60545.25,8320.175,-15695.075,,False
2024-12-14T11:00:00,36385.25,61429.0,9074.649999999998,-15969.100000000002,,False
2024-12-14T12:00:00,36351.25,62183.0,9646.139,-16185.611,,False
2024-12-14T13:00:00,35442.5,61251.75,10054.691666666668,-15754.558333333332,,False
2024-12-14T14:00:00,35866.25,60310.75,9799.6,-14644.9,,False
2024-12-14T15:00:00,36912.75,60873.25,9440.88,-14519.62,,False
2024-12-14T16:00:00,37440.25,61957.5,9330.95,-15186.3,,False
2024-12-14T17:00:00,37580.0,63061.25,9354.879,-16126.371,,False
2024-12-14T18:00:00,37283.25,62828.0,8842.422,-16702.328,,False
2024-12-14T19:00:00,35858.0,61180.0,10065.9,-15256.1,,False
2024-12-14T20:00:00,34799.5,58758.75,9894.468,-14064.782,,False
2024-12-14T21:00:00,33238.0,56454.75,9981.170333333332,-13235.579666666668,,False
2024-12-14T22:00:00,31715.5,54367.25,9915.916,-12735.834,,False
2024-12-14T23:00:00,30395.5,51730.25,10594.889,-10739.861,,False
2024-12-15T00:00:00,29301.5,48628.0,10482.033333333333,-8844.466666666667,,False
2024-12-15T01:00:00,28326.25,46962.75,9879.8,-8756.7,,False
2024-12-15T02:00:00,27183.0,45572.5,9114.225,-9275.275,,False
2024-12-15T03:00:00,25059.0,44603.5,8557.699999999999,-10986.800000000001,,False
2024-12-15T04:00:00,26986.5,44907.75,7642.674999999999,-10278.575,,False
2024-12-15T05:00:00,26858.25,45326.5,7299.76,-11168.49,,False
2024-12-15T06:00:00,26901.75,46152.5,7736.2,-11514.55,,False
2024-12-15T07:00:00,25146.5,48168.75,8720.242999999999,-14302.007000000001,,False
2024-12-15T08:00:00,25425.25,50915.25,9870.750000000002,-15619.249999999998,,False
2024-12-15T09:00:00,27059.5,54185.5,10601.923333333334,-16524.076666666668,,False
2024-12-15T10:00:00,26820.75,56372.75,10490.0,-19062.0,,False
2024-12-15T11:00:00,26018.5,58736.0,10091.366666666663,-22626.13333333334,,False
2024-12-15T12:00:00,25603.0,58706.5,10833.250000000002,-22270.25,,False
2024-12-15T13:00:00,26073.0,57944.0,12245.39,-19625.61,,False
2024-12-15T14:00:00,25650.5,55960.5,13029.419,-17280.581,,False
2024-12-15T15:00:00,25505.75,56499.5,12974.9,-18018.85,,False
2024-12-15T16:00:00,25636.0,58090.75,12129.798,-20324.951999999997,,False
2024-12-15T17:00:00,25934.75,60454.75,10959.05,-23560.95,,False
2024-12-15T18:00:00,25982.75,60620.25,10811.584,-23825.915999999997,,False
2024-12-15T19:00:00,25772.5,59541.75,11584.767,-22184.483,,False
2024-12-15T20:00:00,26217.25,56906.0,12232.08,-18456.67,,False
2024-12-15T21:00:00,26782.75,54524.0,11927.771,-15813.479,,False
2024-12-15T22:00:00,27076.0,53179.0,10743.629,-15359.371,,False
2024-12-15T23:00:00,26426.0,50524.5,10871.899999999998,-13226.600000000002,,False
2024-12-16T00:00:00,27165.75,47688.75,13363.806666666667,-7159.193333333333,,False
2024-12-16T01:00:00,28129.5,46372.5,14991.56666666667,-3251.4333333333307,,False
2024-12-16T02:00:00,27802.75,45615.0,15728.332,-2083.9179999999997,,False
2024-12-16T03:00:00,27665.75,45495.5,14091.87,-3737.879999999999,,False
2024-12-16T04:00:00,27790.0,47224.0,12552.284,-6881.716,,False
2024-12-16T05:00:00,27668.25,50948.5,10933.693666666666,-12346.556333333334,,False
2024-12-16T06:00:00,27102.25,58630.5,10559.6,-20968.65,,False
2024-12-16T07:00:00,27067.5,64711.25,10736.825,-26906.925,,False
2024-12-16T08:00:00,28775.75,68306.25,11032.325,-28498.175,,False
2024-12-16T09:00:00,29769.75,68310.75,10837.663,-27703.337,,False
2024-12-16T10:00:00,30306.0,68763.75,10869.3,-27588.45,,False
2024-12-16T11:00:00,30456.5,68691.75,10398.356,-27836.894,,False
2024-12-16T12:00:00,30694.5,68690.0,10647.05,-27348.45,,False
2024-12-16T13:00:00,30865.75,68392.0,10475.359,-27050.891,,False
2024-12-16T14:00:00,30293.5,67345.75,10700.686,-26351.564,,False
2024-12-16T15:00:00,30678.0,67188.75,9757.5,-26753.25,,False
2024-12-16T16:00:00,31000.75,67711.5,8442.95,-28267.8,,False
2024-12-16T17:00:00,31488.25,69036.75,9698.7,-27849.8,,False
2024-12-16T18:00:00,30929.5,68206.0,9581.35,-27695.15,,False
2024-12-16T19:00:00,30847.5,66724.5,9463.4,-26413.6,,False
2024-12-16T20:00:00,28719.5,63044.5,9278.675,-25046.325,,False
2024-12-16T21:00:00,27768.5,59763.25,9601.479,-22393.271,,False
2024-12-16T22:00:00,27736.5,56684.25,9784.498,-19163.252,,False
2024-12-16T23:00:00,28862.5,53498.5,10442.387,-14193.613,,False
2024-12-17T00:00:00,30718.0,49479.0,11990.116666666663,-6770.883333333337,,False
2024-12-17T01:00:00,32465.75,47470.5,11845.75,-3159.0,,False
2024-12-17T02:00:00,34157.5,46576.0,11939.45,-479.0499999999993,,False
2024-12-17T03:00:00,34737.0,47015.25,10971.225,-1307.0249999999996,,False
2024-12-17T04:00:00,34917.75,48064.25,10526.249999999998,-2620.250000000002,,False
2024-12-17T05:00:00,35280.25,51414.0,10208.95,-5924.799999999999,,False
2024-12-17T06:00:00,36889.25,58378.75,10638.175,-10851.325,,False
