,Biomass,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Offshore,Wind Offshore,Wind Onshore,Wind Onshore,Energy storage,Energy storage,Fossil Oil
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Consumption
timestamp_cec,,,,,,,,,,,,,,,,,,,
2025-03-03 21:00:00+01:00,380.750,6026.750,,1.000,111.250,2332.500,0.000,5384.750,2959.750,46179.000,0.000,302.000,259.250,,3798.750,,,,
2025-03-03 22:00:00+01:00,381.000,6066.000,,1.000,111.250,1712.250,15.500,5233.500,2640.500,46232.000,0.000,302.500,274.000,,3718.000,,,,
2025-03-03 23:00:00+01:00,380.000,6028.000,,1.000,111.250,1019.250,33.000,4981.000,2211.750,46252.750,0.000,303.500,178.000,,3507.250,,,,
2025-03-04 00:00:00+01:00,382.500,4456.500,,1.000,111.750,1194.750,1.000,4710.250,1930.750,46262.000,0.000,306.750,163.750,,3126.250,,,,
2025-03-04 01:00:00+01:00,380.000,2894.500,,1.000,111.500,873.250,1.000,4491.500,1978.000,46255.000,0.000,308.000,195.750,,2818.000,,,,
2025-03-04 02:00:00+01:00,376.500,2877.750,,1.000,111.250,653.500,1.000,4194.500,1897.250,46437.500,0.000,312.750,203.250,,2784.000,,,,
2025-03-04 03:00:00+01:00,375.500,2913.500,,1.000,112.000,519.750,36.000,4079.250,1795.500,46552.750,0.000,316.500,209.750,,2712.750,,,,
2025-03-04 04:00:00+01:00,351.500,2846.750,,1.000,112.000,560.750,70.000,4080.500,1834.500,46548.500,0.000,318.000,196.500,,2711.250,,,,
2025-03-04 05:00:00+01:00,345.000,4281.000,,1.000,111.500,1024.750,1.500,4374.750,2024.500,46469.000,0.000,317.500,172.750,,2799.500,,,,
2025-03-04 06:00:00+01:00,360.250,5609.750,,1.000,111.250,2943.250,0.750,5019.750,3237.000,46484.750,0.000,320.750,188.500,,2762.750,,,,
2025-03-04 07:00:00+01:00,374.000,5955.500,,1.000,125.750,3659.500,0.250,5403.000,3814.000,46385.500,633.250,321.750,191.000,,2622.750,,,,
2025-03-04 08:00:00+01:00,373.000,5804.000,,1.000,788.500,3007.250,0.500,5304.750,3490.500,46391.000,2745.250,319.750,196.750,,2605.250,,,,
2025-03-04 09:00:00+01:00,374.000,3910.500,,1.000,273.000,1356.000,115.250,4440.750,2059.750,46617.250,6575.500,318.750,168.500,,2224.000,,,,
2025-03-04 10:00:00+01:00,373.500,2017.500,,1.000,193.500,80.750,1660.750,3678.000,1199.500,46435.000,10196.500,323.500,111.250,,1568.250,,,,
2025-03-04 11:00:00+01:00,375.750,1753.750,,1.000,192.500,50.250,3031.250,3386.000,445.250,46299.750,12831.750,328.250,76.500,,1173.500,,,,
2025-03-04 12:00:00+01:00,377.250,1733.000,,1.000,159.000,35.250,2941.750,3399.750,424.500,45694.250,13413.500,329.000,50.500,,1090.000,,,,
2025-03-04 13:00:00+01:00,376.000,1711.000,,1.000,153.000,72.250,2572.750,3329.750,509.750,45049.750,13503.250,329.000,131.000,,1146.000,,,,
2025-03-04 14:00:00+01:00,375.250,1729.750,,1.000,135.750,97.750,2645.000,3374.250,350.250,44798.000,12281.250,330.250,161.000,,1139.250,,,,
2025-03-04 15:00:00+01:00,372.750,1694.000,,1.000,111.750,287.250,2649.500,3568.250,974.750,45196.500,10187.000,326.750,185.250,,1171.500,,,,
2025-03-04 16:00:00+01:00,373.250,1755.750,,4.250,112.000,309.500,1897.250,3835.500,1798.250,46220.000,6589.750,329.750,190.000,,1237.000,,,,
2025-03-04 17:00:00+01:00,374.500,3682.500,,5.000,111.750,391.000,462.500,4441.250,2282.500,46492.250,2596.000,330.750,148.500,,1296.000,,,,
2025-03-04 18:00:00+01:00,376.500,5179.500,,5.000,238.500,2427.000,0.500,5432.750,3773.250,47035.500,472.250,332.750,157.500,,1544.750,,,,
2025-03-04 19:00:00+01:00,375.250,5465.000,,5.000,785.250,3658.250,0.250,5845.500,3715.000,46988.250,277.000,331.750,153.000,,1985.000,,,,
2025-03-04 20:00:00+01:00,378.250,5259.750,,5.000,716.500,3500.250,0.000,5747.500,3468.750,47048.500,272.000,331.500,154.250,,2448.750,,,,
2025-03-04 21:00:00+01:00,375.500,4779.500,,5.000,112.000,2098.750,0.750,5011.000,2783.000,47141.250,0.000,331.500,192.250,,2779.750,,,,
2025-03-04 22:00:00+01:00,375.500,4318.750,,5.000,111.000,1459.750,9.250,4706.750,2487.500,47136.750,0.000,332.250,146.750,,2759.500,,,,
2025-03-04 23:00:00+01:00,376.500,3893.750,,5.000,111.250,815.250,53.000,4432.000,2197.750,47095.000,0.000,333.500,99.250,,2614.000,,,,
2025-03-05 00:00:00+01:00,379.750,2696.750,,5.000,111.000,447.500,18.250,4112.250,1551.000,47016.500,0.000,333.500,112.500,,2470.500,,,,
2025-03-05 01:00:00+01:00,378.250,1633.500,,5.000,111.000,393.000,376.250,4067.500,1264.750,47066.000,0.000,333.500,100.000,,2463.000,,,,
2025-03-05 02:00:00+01:00,377.750,1634.750,,5.000,111.250,333.500,671.750,4054.750,1151.250,47167.500,0.000,330.750,81.250,,2352.000,,,,
2025-03-05 03:00:00+01:00,373.250,1646.250,,5.000,112.000,44.000,727.250,3896.750,1142.750,46867.000,0.000,330.000,58.750,,2171.000,,,,
2025-03-05 04:00:00+01:00,361.500,1646.750,,5.000,112.000,289.750,817.500,3831.250,1188.000,47229.750,0.000,331.000,74.500,,2077.750,,,,
2025-03-05 05:00:00+01:00,364.250,1993.000,,5.000,111.500,505.250,128.500,4181.500,1787.750,47335.750,0.000,331.000,88.500,,2106.250,,,,
2025-03-05 06:00:00+01:00,361.500,3436.750,,5.000,111.500,2740.500,0.250,5177.500,2927.750,47245.000,0.000,331.500,96.500,,2274.500,,,,
2025-03-05 07:00:00+01:00,360.750,4261.250,,5.000,111.000,3558.500,0.250,5724.500,3736.250,47326.750,714.250,327.500,113.750,,2649.500,,,,
2025-03-05 08:00:00+01:00,363.500,4067.500,,5.000,111.250,3336.750,0.000,5572.750,3420.750,47392.000,3607.250,328.000,136.250,,2755.500,,,,
2025-03-05 09:00:00+01:00,363.250,2607.750,,5.000,111.250,1912.500,1.000,4651.750,1979.750,47316.500,8596.500,327.500,153.750,,2593.750,,,,
2025-03-05 10:00:00+01:00,361.500,1667.000,,5.000,111.000,334.250,704.000,3796.750,1379.250,46927.750,12761.500,328.500,85.000,,2080.500,,,,
2025-03-05 11:00:00+01:00,361.750,1580.500,,5.000,111.500,322.500,2912.000,3278.750,406.750,46004.000,15283.500,324.750,78.000,,1778.750,,,,
2025-03-05 12:00:00+01:00,366.250,1565.750,,5.000,111.750,435.000,3147.500,3051.000,177.500,43168.500,16436.750,323.750,95.750,,1703.750,,,,
2025-03-05 13:00:00+01:00,365.000,1555.000,,5.000,111.500,314.250,3034.250,3015.750,221.500,41776.500,16281.250,325.500,114.500,,1753.750,,,,
2025-03-05 14:00:00+01:00,363.250,1551.750,,5.000,111.500,292.000,2941.500,3057.750,199.250,40901.500,14827.750,323.250,74.000,,1874.500,,,,
2025-03-05 15:00:00+01:00,360.750,1548.000,,1.750,111.750,515.250,2670.000,3221.500,357.500,42785.750,12034.500,328.000,33.500,,1873.000,,,,
2025-03-05 16:00:00+01:00,360.500,1551.750,,1.000,112.000,364.000,1601.750,3531.750,1009.500,45207.500,7882.250,334.000,30.250,,1931.500,,,,
2025-03-05 17:00:00+01:00,364.000,2557.750,,1.000,111.750,908.000,110.250,4132.750,1888.750,46199.500,3179.000,334.000,39.250,,1910.500,,,,
2025-03-05 18:00:00+01:00,360.250,3893.000,,1.000,112.000,3139.250,0.250,5264.750,3220.750,46729.000,537.250,331.000,36.000,,2039.000,,,,
2025-03-05 19:00:00+01:00,361.000,4150.500,,1.000,111.500,3993.750,0.250,5709.250,3445.250,47076.750,276.500,331.250,37.250,,2509.250,,,,
2025-03-05 20:00:00+01:00,362.250,4089.000,,1.000,111.500,3691.750,0.000,5362.250,3280.250,47111.500,269.000,335.000,53.250,,3140.250,,,,
2025-03-05 21:00:00+01:00,360.500,3698.750,,1.000,111.500,2811.500,1.000,4823.500,2413.250,47106.750,0.000,333.500,61.750,,3821.250,,,,
2025-03-05 22:00:00+01:00,360.500,3693.250,,1.000,111.000,2412.750,1.000,4571.750,2061.250,47091.250,0.000,332.750,173.500,,4284.750,,,,
2025-03-05 23:00:00+01:00,360.500,3531.500,,1.000,111.250,1833.500,45.000,4261.500,1536.000,47091.750,0.000,330.500,251.250,,4945.250,,,,
2025-03-06 00:00:00+01:00,359.250,2609.000,,1.000,112.000,1338.750,72.500,3927.000,1437.500,47052.250,0.000,330.500,300.000,,5405.250,,,,
2025-03-06 01:00:00+01:00,360.500,2111.500,,1.000,111.500,727.000,48.250,3667.750,1286.000,47072.000,0.000,333.250,455.750,,6001.000,,,,
2025-03-06 02:00:00+01:00,361.500,1610.000,,1.000,108.500,462.000,179.250,3645.250,936.000,47063.250,0.000,334.500,680.250,,6242.750,,,,
2025-03-06 03:00:00+01:00,360.750,1597.000,,1.000,109.500,337.000,453.500,3710.250,732.000,46810.250,0.000,334.250,770.000,,6296.750,,,,
2025-03-06 04:00:00+01:00,360.750,1612.750,,1.000,110.000,328.000,407.750,3715.750,811.750,47040.000,0.000,334.750,833.250,,6498.750,,,,
2025-03-06 05:00:00+01:00,361.000,1627.000,,1.000,109.500,742.500,52.500,3920.500,1218.750,47119.500,0.000,332.500,862.000,,6806.000,,,,
2025-03-06 06:00:00+01:00,360.750,1693.250,,1.000,111.250,2622.250,19.250,4565.750,2599.750,47130.750,0.000,329.500,903.000,,7357.500,,,,
2025-03-06 07:00:00+01:00,360.250,1814.250,,1.000,111.500,3790.250,0.000,5450.750,3336.500,46905.250,698.500,326.500,832.250,,7986.250,,,,
2025-03-06 08:00:00+01:00,361.000,2054.250,,1.000,111.000,2660.750,0.500,5083.500,2756.000,46700.500,3274.250,323.500,887.000,,7879.250,,,,
2025-03-06 09:00:00+01:00,359.000,1971.750,,1.000,112.750,794.500,164.750,4006.250,1576.250,46388.000,7708.250,324.500,926.750,,6848.750,,,,
2025-03-06 10:00:00+01:00,361.250,1796.250,,1.000,188.250,44.250,2136.750,3353.500,512.000,45327.000,11316.500,325.500,890.250,,5919.250,,,,
2025-03-06 11:00:00+01:00,361.250,1770.500,,1.000,189.000,46.500,3226.500,3018.500,269.750,41653.500,13697.750,323.500,806.750,,6111.750,,,,
2025-03-06 12:00:00+01:00,360.250,1972.250,,1.000,189.000,78.000,3434.750,2873.750,245.750,38664.000,14458.750,333.500,162.750,,6910.000,,,,
2025-03-06 13:00:00+01:00,359.750,1992.500,,1.000,172.250,2.250,3474.750,2877.750,287.000,37944.750,14007.250,333.500,841.000,,7440.750,,,,
2025-03-06 14:00:00+01:00,362.000,2025.250,,1.000,153.750,5.250,3468.000,2797.500,512.500,39567.000,12453.500,332.500,939.000,,7681.750,,,,
2025-03-06 15:00:00+01:00,360.000,2025.000,,1.000,139.500,113.250,3385.250,2972.250,567.500,42473.000,9800.250,333.000,1016.000,,7767.500,,,,
2025-03-06 16:00:00+01:00,359.250,1998.000,,1.000,111.750,104.500,3300.500,3185.250,658.500,43857.750,6343.500,330.750,1028.500,,7554.000,,,,
2025-03-06 17:00:00+01:00,359.000,1849.750,,1.000,112.000,331.500,1242.500,3702.250,1433.000,44160.750,2589.750,335.500,1052.000,,6267.000,,,,
2025-03-06 18:00:00+01:00,360.000,2096.000,,1.000,353.500,3453.000,1.250,4483.250,3191.750,45382.250,493.000,335.250,1068.250,,5498.500,,,,
2025-03-06 19:00:00+01:00,360.750,2132.500,,1.000,1291.750,3945.250,1.000,5343.250,3704.250,45858.500,278.000,337.000,994.000,,6207.000,,,,
2025-03-06 20:00:00+01:00,361.250,2046.250,,1.000,941.500,2969.750,0.250,5087.000,2483.000,46209.250,262.000,339.000,1146.500,,7504.250,,,,
2025-03-06 21:00:00+01:00,361.000,1832.750,,1.000,187.250,2383.750,33.500,4243.750,2005.000,46069.750,0.000,336.500,1207.750,,8643.750,,,,
2025-03-06 22:00:00+01:00,362.750,1666.250,,1.000,111.250,1975.500,37.000,3914.750,1429.250,46087.750,0.000,335.500,1312.750,,9280.250,,,,
2025-03-06 23:00:00+01:00,362.000,1579.000,,1.000,111.500,1680.750,58.000,3794.750,1340.000,46179.250,0.000,337.750,1290.750,,9366.250,,,,
2025-03-07 00:00:00+01:00,361.500,1512.250,,1.000,111.500,711.750,226.000,3466.000,844.000,45629.750,0.000,344.250,1294.750,,9384.500,,,,
2025-03-07 01:00:00+01:00,362.000,1554.500,,1.000,112.000,432.750,627.500,3255.750,685.750,45465.750,0.000,343.500,1214.500,,9196.500,,,,
2025-03-07 02:00:00+01:00,361.750,1628.500,,1.000,112.000,262.750,1204.250,3024.250,445.000,45164.000,0.000,344.250,1247.000,,9272.500,,,,
2025-03-07 03:00:00+01:00,362.500,1662.000,,1.000,112.000,176.750,1714.250,2936.500,328.500,44909.750,0.000,342.750,1275.500,,9191.750,,,,
2025-03-07 04:00:00+01:00,362.250,1708.000,,1.000,112.000,137.000,2111.250,3018.500,286.500,44649.500,0.000,339.250,1194.250,,8804.250,,,,
2025-03-07 05:00:00+01:00,362.000,1794.250,,1.000,111.750,188.250,1313.250,3199.250,373.500,44818.500,0.000,335.500,1075.000,,8354.750,,,,
2025-03-07 06:00:00+01:00,342.750,2083.500,,1.000,112.000,1503.000,77.500,3817.500,1282.250,44917.000,0.000,326.250,1114.000,,8155.750,,,,
2025-03-07 07:00:00+01:00,360.250,2444.750,,1.000,111.250,3304.250,36.000,4443.250,2189.000,45426.250,676.750,321.750,1187.250,,8353.500,,,,
2025-03-07 08:00:00+01:00,362.250,2467.500,,1.000,111.500,3253.000,36.250,4326.500,2061.250,45617.500,2987.000,304.500,1283.250,,7976.250,,,,
2025-03-07 09:00:00+01:00,362.750,2212.500,,1.000,111.500,1291.750,36.000,3673.000,1134.750,45430.250,7124.250,304.500,1359.250,,6731.000,,,,
2025-03-07 10:00:00+01:00,361.000,1862.750,,1.000,111.500,269.250,1021.000,3154.500,410.500,44741.500,10612.250,302.500,1130.000,,5982.000,,,,
2025-03-07 11:00:00+01:00,348.750,1670.500,,1.000,112.000,47.000,2837.750,2776.750,265.500,42766.000,12729.500,311.000,1018.500,,6069.750,,,,
2025-03-07 12:00:00+01:00,359.000,1644.750,,1.000,111.750,1.000,3685.500,2597.500,191.000,41417.750,13825.750,325.250,1114.250,,6269.500,,,,
2025-03-07 13:00:00+01:00,362.250,1634.250,,1.000,111.750,1.000,3558.750,2583.500,248.000,40581.000,13761.000,327.500,1073.750,,6783.750,,,,
2025-03-07 14:00:00+01:00,361.000,1641.500,,1.000,111.750,1.250,3385.500,2546.000,368.250,40198.250,12265.750,322.750,993.250,,7028.250,,,,
2025-03-07 15:00:00+01:00,351.250,1673.250,,1.250,111.750,1.000,2945.750,2648.750,362.000,41135.500,9718.500,330.750,851.000,,6889.750,,,,
2025-03-07 16:00:00+01:00,359.500,1742.750,,5.000,112.000,147.250,2648.250,2966.000,386.500,42336.250,6187.500,334.000,698.500,,6000.750,,,,
2025-03-07 17:00:00+01:00,359.500,1913.250,,5.000,111.750,1097.000,264.750,3458.750,1142.250,44662.750,2601.750,332.500,632.750,,4995.750,,,,
2025-03-07 18:00:00+01:00,360.250,2471.250,,5.000,170.000,3702.000,36.250,4532.000,2360.250,45405.500,520.250,329.750,744.750,,4979.250,,,,
2025-03-07 19:00:00+01:00,358.250,2855.000,,5.000,428.750,3556.250,36.000,5116.500,2457.500,45483.750,280.500,331.000,819.750,,6279.500,,,,
2025-03-07 20:00:00+01:00,346.500,2633.750,,5.000,389.250,2344.250,36.500,4213.750,1605.750,45511.250,277.250,337.000,756.000,,7812.250,,,,
2025-03-07 21:00:00+01:00,343.000,1835.750,,5.000,110.500,1142.500,112.000,3890.500,1095.750,45309.500,0.000,338.000,928.500,,8879.000,,,,
2025-03-07 22:00:00+01:00,354.000,1713.500,,5.000,108.500,1312.250,204.000,3759.750,1215.500,45520.250,0.000,340.500,918.250,,9296.000,,,,
2025-03-07 23:00:00+01:00,347.250,1720.750,,5.000,109.000,974.500,205.500,3426.000,1215.500,45394.500,0.000,338.250,1082.000,,9580.000,,,,
2025-03-08 00:00:00+01:00,330.750,1705.250,,5.000,109.250,513.250,951.750,3155.750,813.250,44891.750,0.000,338.250,1206.000,,9348.500,,,,
2025-03-08 01:00:00+01:00,354.250,1702.250,,5.000,109.500,298.500,1401.750,3079.000,663.750,43928.500,0.000,336.250,1103.500,,9101.500,,,,
2025-03-08 02:00:00+01:00,356.000,1712.750,,5.000,109.000,55.750,1482.500,3021.750,676.500,42426.000,0.000,337.000,1038.000,,9162.000,,,,
2025-03-08 03:00:00+01:00,356.000,1716.000,,5.000,110.500,112.000,2288.500,2950.750,302.750,41839.250,0.000,336.750,1096.000,,9378.500,,,,
2025-03-08 04:00:00+01:00,355.750,1716.500,,5.000,110.750,2.250,3122.250,2945.750,364.250,41712.250,0.000,333.750,1069.250,,9371.750,,,,
2025-03-08 05:00:00+01:00,355.500,1723.000,,5.000,110.000,1.000,2589.000,2989.750,424.000,42145.500,0.000,333.750,926.500,,9426.000,,,,
2025-03-08 06:00:00+01:00,356.000,1721.750,,5.000,109.000,27.250,1383.500,3135.750,534.000,42142.500,0.000,330.000,1094.000,,9440.250,,,,
2025-03-08 07:00:00+01:00,356.250,1722.250,,5.000,108.500,87.000,1353.500,3310.000,879.750,42301.000,624.750,331.500,1219.500,,9613.750,,,,
2025-03-08 08:00:00+01:00,356.000,1716.250,,5.000,108.500,644.750,1301.000,3266.500,1016.750,42479.500,2574.500,333.000,1278.250,,9323.500,,,,
2025-03-08 09:00:00+01:00,356.000,1720.000,,5.000,108.250,400.250,2114.750,2977.000,713.750,42229.500,5514.750,334.250,991.750,,7825.750,,,,
2025-03-08 10:00:00+01:00,356.000,1712.750,,5.000,108.250,3.500,2970.500,2612.250,513.500,38049.250,7461.500,333.750,890.250,,6969.000,,,,
2025-03-08 11:00:00+01:00,224.250,1702.250,,5.000,108.750,23.250,3485.500,2442.500,102.500,33539.750,9224.000,332.500,791.750,,7094.500,,,,
2025-03-08 12:00:00+01:00,222.500,1671.750,,5.000,109.000,1.000,3666.750,2408.500,136.250,32419.750,10765.750,337.000,837.750,,7529.000,,,,
2025-03-08 13:00:00+01:00,222.750,1646.000,,5.000,109.000,1.250,3708.750,2386.000,93.500,31439.750,11280.750,337.500,664.500,,7773.750,,,,
2025-03-08 14:00:00+01:00,221.250,1679.750,,5.000,109.000,1.000,3689.000,2437.500,85.250,31593.250,10221.500,337.500,616.250,,8328.500,,,,
2025-03-08 15:00:00+01:00,221.750,1663.500,,3.000,109.000,18.250,2952.000,2470.000,98.500,34302.750,8329.250,339.250,817.000,,8918.000,,,,
2025-03-08 16:00:00+01:00,223.000,1659.000,,1.000,110.000,52.000,3162.250,2557.500,160.250,37688.000,5360.000,339.250,968.000,,9263.750,,,,
2025-03-08 17:00:00+01:00,223.000,1644.750,,1.000,109.250,273.500,1916.500,2881.000,455.500,40069.000,2011.250,338.750,944.500,,8825.750,,,,
2025-03-08 18:00:00+01:00,221.000,1668.500,,1.000,109.000,931.250,960.000,3410.000,812.000,41145.250,450.000,338.250,1074.750,,8857.750,,,,
2025-03-08 19:00:00+01:00,306.500,1669.500,,1.000,108.750,1251.500,306.500,3768.000,1204.250,41814.000,280.500,337.500,1119.500,,9890.250,,,,
2025-03-08 20:00:00+01:00,344.500,1682.500,,1.000,109.250,853.750,679.500,3856.500,974.250,41857.500,270.500,339.500,1153.000,,11017.000,,,,
2025-03-08 21:00:00+01:00,352.750,1688.500,,1.000,110.000,709.750,1263.500,3596.750,911.750,41552.000,0.000,339.250,1125.000,,11427.000,,,,
2025-03-08 22:00:00+01:00,356.000,1685.750,,1.000,110.250,1175.750,1085.500,3576.500,779.500,41295.000,0.000,340.000,1192.250,,10928.250,,,,
2025-03-08 23:00:00+01:00,355.750,1699.750,,1.000,109.750,928.000,874.250,3570.500,678.750,41426.750,0.000,337.500,1219.000,,10229.250,,,,
2025-03-09 00:00:00+01:00,355.750,1686.500,,1.000,110.250,170.250,1019.250,3119.250,593.500,41075.500,0.000,337.500,1109.250,,9801.000,,,,
2025-03-09 01:00:00+01:00,356.250,1700.750,,1.000,110.500,0.000,1654.000,2811.750,382.500,40295.000,0.000,338.000,1037.250,,9208.000,,,,
2025-03-09 02:00:00+01:00,356.250,1691.000,,1.000,110.750,0.000,2184.250,2781.250,315.250,40322.250,0.000,338.500,902.500,,8882.250,,,,
2025-03-09 03:00:00+01:00,356.000,1690.250,,1.000,111.000,0.000,2916.750,2835.500,433.000,39474.500,0.000,339.750,759.250,,8702.250,,,,
2025-03-09 04:00:00+01:00,356.250,1684.750,,1.000,111.000,0.000,3032.500,2850.750,445.750,39459.250,0.000,340.000,738.250,,8497.250,,,,
2025-03-09 05:00:00+01:00,356.000,1697.250,,1.000,110.500,0.000,2733.500,2906.000,506.250,39317.250,0.000,337.750,871.000,,8321.250,,,,
2025-03-09 06:00:00+01:00,356.000,1653.500,,1.000,110.750,64.000,2077.500,2895.750,674.500,39933.750,0.000,336.000,825.250,,7803.500,,,,
2025-03-09 07:00:00+01:00,356.000,1642.500,,1.000,110.500,0.000,1597.000,3020.500,751.250,40252.250,543.250,336.000,837.500,,7304.500,,,,
2025-03-09 08:00:00+01:00,355.500,1646.750,,1.000,110.750,0.000,1902.250,3108.250,752.000,40239.500,1811.750,335.250,848.750,,6478.500,,,,
2025-03-09 09:00:00+01:00,356.000,1622.250,,1.000,111.000,0.250,3059.250,2909.000,404.250,39767.500,3646.750,338.250,615.500,,5415.000,,,,
2025-03-09 10:00:00+01:00,356.750,1596.250,,1.000,110.250,14.500,3328.000,2632.250,162.000,35038.500,4819.750,339.750,547.000,,4388.250,,,,
2025-03-09 11:00:00+01:00,356.750,1592.750,,1.000,110.750,0.250,3404.500,2544.250,141.500,32275.750,5871.250,341.000,349.250,,4052.750,,,,
2025-03-09 12:00:00+01:00,356.250,1595.750,,1.000,110.250,54.000,3169.500,2527.000,195.000,31749.000,6637.250,338.000,201.250,,3872.250,,,,
2025-03-09 13:00:00+01:00,356.750,1585.500,,1.000,110.750,19.250,2973.500,2577.500,156.000,31771.000,6513.500,332.750,130.500,,3459.250,,,,
2025-03-09 14:00:00+01:00,356.000,1607.750,,1.000,110.500,0.000,2709.500,2527.750,220.000,31995.750,5931.500,327.250,114.250,,3215.500,,,,
2025-03-09 15:00:00+01:00,356.000,1630.000,,1.000,110.750,167.750,2488.750,2769.750,1590.750,37439.500,5032.750,311.750,91.250,,3266.250,,,,
2025-03-09 16:00:00+01:00,356.750,1597.750,,1.000,110.750,504.250,1681.000,3000.500,1654.000,40762.750,3507.250,312.000,40.000,,3289.500,,,,
2025-03-09 17:00:00+01:00,355.250,1679.750,,1.000,110.750,522.750,925.500,3249.500,1842.250,43476.750,1788.000,312.000,21.250,,3299.750,,,,
2025-03-09 18:00:00+01:00,326.000,1885.500,,1.000,286.000,1766.750,31.250,4042.000,2248.500,44796.500,460.250,310.750,42.500,,3579.750,,,,
2025-03-09 19:00:00+01:00,315.000,2286.000,,1.000,644.250,2675.250,9.000,4904.000,2529.750,45082.000,261.250,313.000,123.500,,3393.000,,,,
2025-03-09 20:00:00+01:00,311.750,2327.250,,1.250,648.250,2689.750,9.750,4994.500,2532.250,45217.000,256.750,324.500,142.250,,2930.750,,,,
2025-03-09 21:00:00+01:00,311.500,2196.250,,1.000,650.250,1865.500,11.250,4484.000,2252.000,45338.500,0.000,324.250,201.250,,2628.000,,,,
2025-03-09 22:00:00+01:00,311.000,2143.250,,1.000,651.500,725.250,11.250,4234.000,2124.750,45411.250,0.000,328.500,233.250,,2389.750,,,,
2025-03-09 23:00:00+01:00,311.000,1843.750,,1.000,652.750,578.500,11.750,3956.500,1846.500,45529.500,0.000,339.000,221.250,,2224.250,,,,
2025-03-10 00:00:00+01:00,313.250,1717.250,,1.250,312.750,567.000,108.250,3671.250,1460.000,45607.500,0.000,342.500,178.500,,2357.750,,,,
2025-03-10 01:00:00+01:00,313.000,1665.750,,1.750,107.000,288.250,85.250,3396.500,1019.750,45569.250,0.000,342.500,74.750,,2691.250,,,,
2025-03-10 02:00:00+01:00,319.250,1655.000,,2.000,107.000,88.000,321.000,3302.250,968.750,45502.500,0.000,339.000,108.000,,2970.750,,,,
2025-03-10 03:00:00+01:00,317.750,1628.000,,1.750,107.000,350.000,1595.500,3220.500,1059.750,44912.000,0.000,338.750,81.500,,3089.750,,,,
2025-03-10 04:00:00+01:00,318.500,1661.250,,1.750,107.000,328.500,2127.750,3268.750,1367.750,44519.500,0.000,337.500,66.250,,2963.750,,,,
2025-03-10 05:00:00+01:00,333.750,1800.750,,1.750,107.500,363.500,661.000,3465.250,1417.750,44511.250,0.000,334.750,83.000,,2665.000,,,,
2025-03-10 06:00:00+01:00,348.500,1994.500,,1.500,110.750,1401.500,49.750,4058.500,2126.000,45525.250,68.250,333.750,91.250,,2711.750,,,,
2025-03-10 07:00:00+01:00,353.250,2535.250,,2.000,110.500,2862.750,0.750,4764.000,2860.500,45608.750,673.000,328.500,64.250,,2590.250,,,,
