,Biomass,Energy storage,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Offshore,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated
timestamp_cec,,,,,,,,,,,,,,
2025-02-13 11:00:00+01:00,79.000,28.000,4433.000,0.000,398.000,,41.000,3861.000,751.000,507.000,230.000,801.000,,349.000
2025-02-13 12:00:00+01:00,73.000,82.000,4449.000,0.000,292.000,,41.000,3862.000,730.000,469.000,228.000,577.000,,419.000
2025-02-13 13:00:00+01:00,78.000,36.000,4518.000,0.000,89.000,,42.000,3862.000,754.000,521.000,228.000,427.000,,342.000
2025-02-13 14:00:00+01:00,78.000,18.000,4581.000,0.000,270.000,,42.000,3859.000,787.000,526.000,232.000,297.000,,261.000
2025-02-13 15:00:00+01:00,78.000,1.000,4327.000,0.000,9.000,0.000,42.000,3861.000,787.000,341.000,237.000,482.000,,283.000
2025-02-13 16:00:00+01:00,78.000,3.000,4271.000,0.000,,1.000,42.000,3864.000,768.000,212.000,233.000,408.000,,306.000
2025-02-13 17:00:00+01:00,72.000,7.000,4203.000,0.000,,1.000,42.000,3864.000,748.000,49.000,237.000,446.000,,281.000
2025-02-13 18:00:00+01:00,74.000,19.000,4221.000,0.000,299.000,,42.000,3865.000,753.000,0.000,236.000,565.000,,217.000
2025-02-13 19:00:00+01:00,73.000,23.000,4238.000,0.000,298.000,,40.000,3866.000,760.000,0.000,237.000,470.000,,123.000
2025-02-13 20:00:00+01:00,76.000,21.000,4274.000,0.000,28.000,2.000,42.000,3865.000,742.000,0.000,236.000,428.000,,139.000
2025-02-13 21:00:00+01:00,73.000,11.000,4003.000,0.000,,4.000,45.000,3865.000,744.000,0.000,240.000,363.000,,123.000
2025-02-13 22:00:00+01:00,77.000,4.000,3389.000,0.000,,69.000,45.000,3863.000,734.000,0.000,239.000,324.000,,106.000
2025-02-13 23:00:00+01:00,72.000,0.000,3241.000,0.000,,4.000,45.000,3861.000,724.000,0.000,238.000,303.000,,92.000
2025-02-14 00:00:00+01:00,71.000,1.000,2928.000,0.000,,200.000,46.000,3860.000,774.000,0.000,235.000,278.000,,90.000
2025-02-14 01:00:00+01:00,73.000,43.000,2889.000,0.000,,591.000,45.000,3859.000,772.000,0.000,236.000,150.000,,92.000
2025-02-14 02:00:00+01:00,71.000,16.000,2837.000,0.000,,602.000,44.000,3860.000,759.000,0.000,235.000,142.000,,112.000
2025-02-14 03:00:00+01:00,70.000,1.000,2784.000,0.000,,597.000,44.000,3861.000,740.000,0.000,237.000,162.000,,151.000
2025-02-14 04:00:00+01:00,71.000,0.000,2802.000,0.000,,510.000,44.000,3860.000,739.000,0.000,235.000,222.000,,154.000
2025-02-14 05:00:00+01:00,80.000,12.000,3202.000,0.000,,9.000,45.000,3861.000,746.000,0.000,235.000,276.000,,127.000
2025-02-14 06:00:00+01:00,79.000,22.000,3827.000,0.000,,6.000,44.000,3860.000,766.000,0.000,238.000,276.000,,134.000
2025-02-14 07:00:00+01:00,78.000,43.000,4126.000,0.000,156.000,,40.000,3858.000,792.000,0.000,242.000,227.000,,149.000
2025-02-14 08:00:00+01:00,76.000,47.000,4396.000,0.000,614.000,,41.000,3857.000,805.000,315.000,245.000,182.000,,171.000
2025-02-14 09:00:00+01:00,76.000,16.000,4358.000,0.000,36.000,0.000,41.000,3855.000,815.000,1418.000,239.000,107.000,,125.000
2025-02-14 10:00:00+01:00,81.000,7.000,3899.000,0.000,,1.000,42.000,3857.000,825.000,2550.000,233.000,86.000,,79.000
2025-02-14 11:00:00+01:00,79.000,36.000,3655.000,0.000,23.000,0.000,42.000,3855.000,838.000,2998.000,231.000,58.000,,82.000
2025-02-14 12:00:00+01:00,79.000,38.000,3536.000,0.000,180.000,,41.000,3854.000,854.000,3040.000,226.000,50.000,,70.000
2025-02-14 13:00:00+01:00,78.000,5.000,3492.000,0.000,45.000,0.000,41.000,3853.000,864.000,2808.000,222.000,17.000,1.000,66.000
2025-02-14 14:00:00+01:00,81.000,6.000,3761.000,0.000,,1.000,40.000,3851.000,862.000,2318.000,230.000,36.000,1.000,91.000
2025-02-14 15:00:00+01:00,84.000,12.000,4030.000,0.000,,1.000,39.000,3853.000,864.000,1582.000,233.000,197.000,,151.000
2025-02-14 16:00:00+01:00,82.000,4.000,4300.000,0.000,,0.000,39.000,3859.000,850.000,813.000,231.000,235.000,,191.000
2025-02-14 17:00:00+01:00,79.000,15.000,4586.000,0.000,264.000,,40.000,3860.000,841.000,196.000,231.000,275.000,,185.000
2025-02-14 18:00:00+01:00,74.000,2.000,4368.000,0.000,314.000,,41.000,3861.000,855.000,0.000,252.000,410.000,,202.000
2025-02-14 19:00:00+01:00,76.000,15.000,4263.000,0.000,103.000,0.000,41.000,3836.000,865.000,0.000,253.000,522.000,,219.000
2025-02-14 20:00:00+01:00,79.000,39.000,4355.000,0.000,56.000,0.000,41.000,3636.000,850.000,0.000,246.000,438.000,,228.000
2025-02-14 21:00:00+01:00,77.000,31.000,4265.000,0.000,34.000,0.000,45.000,3513.000,843.000,0.000,251.000,381.000,,245.000
2025-02-14 22:00:00+01:00,78.000,2.000,3833.000,0.000,,1.000,45.000,3496.000,808.000,0.000,249.000,463.000,,288.000
2025-02-14 23:00:00+01:00,83.000,1.000,3391.000,0.000,,1.000,46.000,3496.000,771.000,0.000,240.000,473.000,,359.000
2025-02-15 00:00:00+01:00,80.000,7.000,2694.000,0.000,,2.000,46.000,3498.000,732.000,0.000,250.000,428.000,,377.000
2025-02-15 01:00:00+01:00,80.000,26.000,2513.000,0.000,,4.000,46.000,3498.000,737.000,0.000,257.000,448.000,,309.000
2025-02-15 02:00:00+01:00,80.000,3.000,2488.000,0.000,,4.000,46.000,3497.000,759.000,0.000,257.000,486.000,,219.000
2025-02-15 03:00:00+01:00,80.000,1.000,2485.000,0.000,,4.000,46.000,3496.000,773.000,0.000,258.000,484.000,,172.000
2025-02-15 04:00:00+01:00,80.000,13.000,2513.000,0.000,,4.000,46.000,3499.000,771.000,0.000,254.000,380.000,,133.000
2025-02-15 05:00:00+01:00,78.000,1.000,2503.000,0.000,,4.000,46.000,3500.000,763.000,0.000,248.000,368.000,,116.000
2025-02-15 06:00:00+01:00,79.000,7.000,2512.000,0.000,,4.000,44.000,3499.000,782.000,0.000,253.000,351.000,,125.000
2025-02-15 07:00:00+01:00,79.000,6.000,2559.000,0.000,,4.000,42.000,3497.000,829.000,0.000,248.000,289.000,,113.000
2025-02-15 08:00:00+01:00,81.000,48.000,2549.000,0.000,,4.000,41.000,3497.000,860.000,280.000,248.000,303.000,,115.000
2025-02-15 09:00:00+01:00,78.000,18.000,2550.000,0.000,,1.000,43.000,3498.000,878.000,1150.000,251.000,269.000,,143.000
2025-02-15 10:00:00+01:00,78.000,8.000,2502.000,0.000,,1.000,42.000,3499.000,842.000,2184.000,248.000,263.000,,142.000
2025-02-15 11:00:00+01:00,79.000,4.000,2521.000,0.000,,13.000,42.000,3498.000,827.000,2947.000,242.000,301.000,,144.000
2025-02-15 12:00:00+01:00,81.000,8.000,2831.000,0.000,,202.000,41.000,3498.000,820.000,3089.000,236.000,244.000,,144.000
2025-02-15 13:00:00+01:00,80.000,6.000,2863.000,0.000,,397.000,41.000,3499.000,803.000,2907.000,228.000,174.000,,94.000
2025-02-15 14:00:00+01:00,83.000,5.000,2896.000,0.000,,217.000,41.000,3499.000,780.000,2163.000,233.000,117.000,,87.000
2025-02-15 15:00:00+01:00,81.000,26.000,3025.000,0.000,,25.000,40.000,3499.000,799.000,1279.000,236.000,152.000,,105.000
2025-02-15 16:00:00+01:00,81.000,14.000,3142.000,0.000,,4.000,39.000,3499.000,880.000,465.000,238.000,262.000,,118.000
2025-02-15 17:00:00+01:00,85.000,5.000,3149.000,0.000,19.000,2.000,38.000,3499.000,910.000,77.000,235.000,369.000,,169.000
2025-02-15 18:00:00+01:00,81.000,4.000,3140.000,0.000,488.000,,38.000,3499.000,881.000,0.000,240.000,282.000,,204.000
2025-02-15 19:00:00+01:00,79.000,59.000,3188.000,0.000,470.000,,39.000,3499.000,875.000,0.000,245.000,228.000,,237.000
2025-02-15 20:00:00+01:00,81.000,18.000,3205.000,0.000,,101.000,41.000,3500.000,827.000,0.000,246.000,249.000,,286.000
2025-02-15 21:00:00+01:00,82.000,15.000,2975.000,0.000,,4.000,45.000,3499.000,797.000,0.000,242.000,284.000,,331.000
2025-02-15 22:00:00+01:00,79.000,1.000,2873.000,0.000,,4.000,44.000,3498.000,787.000,0.000,247.000,560.000,,321.000
2025-02-15 23:00:00+01:00,79.000,1.000,2803.000,0.000,,4.000,44.000,3497.000,773.000,0.000,244.000,747.000,,310.000
2025-02-16 00:00:00+01:00,75.000,3.000,2232.000,0.000,,4.000,46.000,3497.000,728.000,0.000,249.000,835.000,,257.000
2025-02-16 01:00:00+01:00,73.000,31.000,2118.000,0.000,15.000,3.000,47.000,3497.000,714.000,0.000,236.000,823.000,,212.000
2025-02-16 02:00:00+01:00,74.000,33.000,2107.000,0.000,56.000,2.000,47.000,3498.000,734.000,0.000,235.000,763.000,,226.000
2025-02-16 03:00:00+01:00,73.000,50.000,2192.000,0.000,22.000,3.000,47.000,3488.000,738.000,0.000,234.000,582.000,,233.000
2025-02-16 04:00:00+01:00,72.000,3.000,2146.000,0.000,9.000,5.000,47.000,3473.000,742.000,0.000,232.000,574.000,,246.000
2025-02-16 05:00:00+01:00,73.000,2.000,2052.000,0.000,,7.000,46.000,3474.000,746.000,0.000,235.000,734.000,,316.000
2025-02-16 06:00:00+01:00,75.000,0.000,2033.000,0.000,,7.000,43.000,3478.000,743.000,0.000,233.000,872.000,,383.000
2025-02-16 07:00:00+01:00,75.000,4.000,2123.000,0.000,,7.000,41.000,3474.000,763.000,0.000,228.000,874.000,,383.000
2025-02-16 08:00:00+01:00,76.000,1.000,2076.000,0.000,,7.000,41.000,3476.000,809.000,201.000,229.000,1030.000,,413.000
2025-02-16 09:00:00+01:00,77.000,0.000,1949.000,0.000,,6.000,41.000,3475.000,857.000,937.000,231.000,1165.000,,473.000
2025-02-16 10:00:00+01:00,78.000,0.000,1922.000,0.000,,193.000,41.000,3478.000,859.000,2280.000,230.000,840.000,,560.000
2025-02-16 11:00:00+01:00,77.000,0.000,1835.000,0.000,,461.000,41.000,3494.000,858.000,3691.000,230.000,829.000,,606.000
2025-02-16 12:00:00+01:00,78.000,0.000,1584.000,0.000,,606.000,41.000,3492.000,834.000,4704.000,234.000,867.000,,629.000
2025-02-16 13:00:00+01:00,75.000,4.000,1567.000,0.000,,601.000,41.000,3489.000,796.000,4825.000,231.000,972.000,,629.000
2025-02-16 14:00:00+01:00,75.000,34.000,1601.000,0.000,,577.000,41.000,3498.000,738.000,4130.000,232.000,1068.000,,654.000
2025-02-16 15:00:00+01:00,74.000,0.000,1874.000,0.000,,30.000,40.000,3501.000,799.000,3001.000,231.000,980.000,,665.000
2025-02-16 16:00:00+01:00,75.000,36.000,2140.000,0.000,,59.000,40.000,3501.000,800.000,1583.000,233.000,1087.000,,605.000
2025-02-16 17:00:00+01:00,77.000,36.000,2469.000,0.000,24.000,7.000,40.000,3498.000,817.000,332.000,231.000,1172.000,,592.000
2025-02-16 18:00:00+01:00,75.000,51.000,2526.000,0.000,88.000,,40.000,3501.000,824.000,0.000,230.000,1206.000,,659.000
2025-02-16 19:00:00+01:00,78.000,18.000,2508.000,0.000,293.000,,40.000,3500.000,836.000,0.000,229.000,1542.000,,768.000
2025-02-16 20:00:00+01:00,78.000,0.000,2504.000,0.000,143.000,0.000,41.000,3500.000,813.000,0.000,228.000,1574.000,,820.000
2025-02-16 21:00:00+01:00,76.000,74.000,2503.000,0.000,86.000,,44.000,3499.000,794.000,0.000,230.000,1502.000,,847.000
2025-02-16 22:00:00+01:00,76.000,22.000,2513.000,0.000,33.000,1.000,44.000,3498.000,763.000,0.000,230.000,1511.000,,758.000
2025-02-16 23:00:00+01:00,74.000,8.000,2504.000,0.000,,7.000,44.000,3498.000,725.000,0.000,223.000,1109.000,,596.000
2025-02-17 00:00:00+01:00,73.000,5.000,2181.000,0.000,,7.000,44.000,3499.000,837.000,0.000,225.000,844.000,,535.000
2025-02-17 01:00:00+01:00,73.000,6.000,2089.000,0.000,,7.000,45.000,3499.000,851.000,0.000,227.000,558.000,,535.000
2025-02-17 02:00:00+01:00,76.000,1.000,2094.000,0.000,25.000,4.000,45.000,3499.000,859.000,0.000,229.000,460.000,,510.000
2025-02-17 03:00:00+01:00,73.000,1.000,2129.000,0.000,,569.000,34.000,3499.000,843.000,0.000,225.000,310.000,,471.000
2025-02-17 04:00:00+01:00,74.000,0.000,2418.000,0.000,,586.000,32.000,3498.000,838.000,0.000,229.000,279.000,,440.000
2025-02-17 05:00:00+01:00,76.000,0.000,3069.000,0.000,,21.000,44.000,3500.000,842.000,0.000,230.000,246.000,,396.000
2025-02-17 06:00:00+01:00,79.000,37.000,3772.000,0.000,2.000,5.000,46.000,3499.000,864.000,0.000,230.000,242.000,,385.000
2025-02-17 07:00:00+01:00,74.000,64.000,4433.000,0.000,631.000,,44.000,3491.000,895.000,0.000,227.000,250.000,,393.000
2025-02-17 08:00:00+01:00,78.000,32.000,4565.000,0.000,616.000,,42.000,3473.000,900.000,627.000,228.000,266.000,,404.000
2025-02-17 09:00:00+01:00,76.000,5.000,4499.000,0.000,81.000,,41.000,3473.000,906.000,2379.000,224.000,235.000,,229.000
2025-02-17 10:00:00+01:00,77.000,28.000,3209.000,0.000,55.000,,42.000,3468.000,910.000,4289.000,219.000,123.000,,103.000
2025-02-17 11:00:00+01:00,77.000,18.000,2890.000,0.000,45.000,136.000,42.000,3470.000,927.000,5554.000,225.000,108.000,,73.000
2025-02-17 12:00:00+01:00,78.000,0.000,2652.000,0.000,,598.000,42.000,3489.000,954.000,6202.000,229.000,155.000,,76.000
2025-02-17 13:00:00+01:00,77.000,0.000,2280.000,0.000,,600.000,41.000,3490.000,948.000,6195.000,227.000,192.000,,143.000
2025-02-17 14:00:00+01:00,77.000,4.000,2456.000,0.000,,595.000,41.000,3492.000,945.000,5476.000,219.000,157.000,,203.000
2025-02-17 15:00:00+01:00,77.000,9.000,2925.000,0.000,,356.000,39.000,3497.000,948.000,4057.000,223.000,134.000,,235.000
2025-02-17 16:00:00+01:00,78.000,57.000,3545.000,0.000,2.000,9.000,38.000,3496.000,944.000,1886.000,221.000,142.000,,242.000
2025-02-17 17:00:00+01:00,76.000,59.000,4218.000,0.000,561.000,,38.000,3496.000,950.000,285.000,227.000,182.000,,251.000
2025-02-17 18:00:00+01:00,78.000,47.000,4428.000,11.000,617.000,,38.000,3498.000,961.000,1.000,232.000,229.000,,396.000
2025-02-17 19:00:00+01:00,79.000,31.000,4355.000,0.000,598.000,,38.000,3498.000,961.000,0.000,227.000,364.000,,603.000
2025-02-17 20:00:00+01:00,76.000,41.000,4339.000,0.000,530.000,,41.000,3498.000,954.000,0.000,228.000,468.000,,653.000
2025-02-17 21:00:00+01:00,74.000,24.000,4303.000,0.000,11.000,,45.000,3499.000,951.000,0.000,229.000,717.000,,617.000
2025-02-17 22:00:00+01:00,77.000,3.000,3859.000,0.000,2.000,,42.000,3498.000,906.000,0.000,229.000,776.000,,557.000
2025-02-17 23:00:00+01:00,76.000,4.000,3482.000,0.000,2.000,,40.000,3498.000,843.000,0.000,225.000,825.000,,570.000
2025-02-18 00:00:00+01:00,77.000,4.000,3125.000,0.000,1.000,,40.000,3498.000,835.000,0.000,224.000,693.000,,485.000
2025-02-18 01:00:00+01:00,83.000,24.000,2884.000,0.000,,5.000,41.000,3499.000,847.000,0.000,225.000,588.000,,395.000
2025-02-18 02:00:00+01:00,76.000,2.000,2705.000,0.000,,592.000,41.000,3499.000,857.000,0.000,227.000,804.000,,406.000
2025-02-18 03:00:00+01:00,80.000,8.000,2661.000,0.000,,606.000,44.000,3498.000,840.000,0.000,228.000,678.000,,508.000
2025-02-18 04:00:00+01:00,79.000,1.000,2615.000,0.000,,594.000,44.000,3497.000,836.000,0.000,225.000,644.000,,604.000
2025-02-18 05:00:00+01:00,78.000,26.000,2909.000,0.000,,201.000,44.000,3499.000,830.000,0.000,229.000,470.000,,533.000
2025-02-18 06:00:00+01:00,79.000,73.000,3351.000,0.000,17.000,0.000,44.000,3498.000,859.000,0.000,229.000,362.000,,494.000
2025-02-18 07:00:00+01:00,82.000,41.000,3697.000,0.000,614.000,,42.000,3498.000,900.000,0.000,222.000,373.000,,507.000
2025-02-18 08:00:00+01:00,79.000,8.000,3613.000,0.000,590.000,,42.000,3498.000,906.000,620.000,205.000,381.000,,501.000
2025-02-18 09:00:00+01:00,70.000,22.000,3358.000,0.000,123.000,0.000,41.000,3500.000,916.000,2270.000,202.000,422.000,,386.000
2025-02-18 10:00:00+01:00,80.000,15.000,2265.000,0.000,,2.000,41.000,3500.000,913.000,4244.000,207.000,383.000,,251.000
2025-02-18 11:00:00+01:00,82.000,0.000,1929.000,0.000,,288.000,42.000,3498.000,927.000,5550.000,201.000,348.000,,225.000
2025-02-18 12:00:00+01:00,76.000,1.000,1636.000,0.000,,406.000,42.000,3497.000,933.000,6200.000,212.000,384.000,,227.000
2025-02-18 13:00:00+01:00,73.000,0.000,1594.000,0.000,,404.000,41.000,3496.000,895.000,6208.000,210.000,490.000,,310.000
2025-02-18 14:00:00+01:00,68.000,4.000,1553.000,0.000,,402.000,41.000,3496.000,892.000,5456.000,213.000,569.000,,443.000
2025-02-18 15:00:00+01:00,72.000,21.000,1763.000,0.000,,204.000,41.000,3495.000,892.000,4020.000,207.000,479.000,,559.000
2025-02-18 16:00:00+01:00,73.000,33.000,2065.000,0.000,,7.000,41.000,3495.000,907.000,2006.000,207.000,759.000,,653.000
2025-02-18 17:00:00+01:00,75.000,12.000,2469.000,0.000,228.000,,42.000,3494.000,958.000,433.000,209.000,1057.000,,749.000
2025-02-18 18:00:00+01:00,73.000,31.000,2575.000,0.000,415.000,,40.000,3497.000,979.000,2.000,204.000,1334.000,,1008.000
2025-02-18 19:00:00+01:00,76.000,37.000,2595.000,0.000,405.000,,37.000,3498.000,984.000,0.000,206.000,1607.000,,1104.000
2025-02-18 20:00:00+01:00,75.000,49.000,2438.000,0.000,6.000,0.000,36.000,3499.000,975.000,0.000,213.000,1485.000,,1154.000
2025-02-18 21:00:00+01:00,73.000,11.000,1806.000,0.000,0.000,0.000,40.000,3499.000,963.000,0.000,210.000,1536.000,,1083.000
2025-02-18 22:00:00+01:00,70.000,1.000,1327.000,0.000,20.000,1.000,40.000,3498.000,898.000,0.000,197.000,1282.000,,1065.000
2025-02-18 23:00:00+01:00,73.000,7.000,1229.000,0.000,12.000,2.000,40.000,3497.000,866.000,0.000,192.000,998.000,,1016.000
2025-02-19 00:00:00+01:00,80.000,68.000,1260.000,0.000,73.000,,40.000,3497.000,832.000,0.000,178.000,891.000,,921.000
2025-02-19 01:00:00+01:00,77.000,7.000,1217.000,0.000,,6.000,42.000,3497.000,847.000,0.000,179.000,1044.000,,843.000
2025-02-19 02:00:00+01:00,71.000,24.000,1211.000,0.000,,395.000,42.000,3497.000,851.000,0.000,176.000,950.000,,827.000
2025-02-19 03:00:00+01:00,77.000,17.000,1264.000,0.000,,604.000,43.000,3497.000,834.000,0.000,179.000,908.000,,821.000
2025-02-19 04:00:00+01:00,79.000,43.000,1299.000,0.000,,593.000,43.000,3497.000,837.000,0.000,181.000,807.000,,805.000
2025-02-19 05:00:00+01:00,79.000,53.000,1342.000,0.000,,15.000,44.000,3498.000,844.000,0.000,180.000,735.000,,779.000
2025-02-19 06:00:00+01:00,79.000,15.000,1567.000,0.000,,3.000,44.000,3499.000,894.000,0.000,182.000,883.000,,722.000
2025-02-19 07:00:00+01:00,79.000,49.000,1906.000,0.000,485.000,,43.000,3497.000,941.000,0.000,180.000,871.000,,755.000
2025-02-19 08:00:00+01:00,78.000,14.000,1894.000,0.000,549.000,,43.000,3497.000,948.000,335.000,178.000,1024.000,,784.000
2025-02-19 09:00:00+01:00,74.000,33.000,1968.000,0.000,91.000,,43.000,3497.000,939.000,1328.000,180.000,740.000,,711.000
2025-02-19 10:00:00+01:00,77.000,18.000,1723.000,0.000,75.000,0.000,41.000,3498.000,914.000,2686.000,178.000,712.000,,545.000
2025-02-19 11:00:00+01:00,77.000,2.000,1339.000,0.000,,46.000,40.000,3499.000,909.000,3709.000,173.000,593.000,,430.000
2025-02-19 12:00:00+01:00,75.000,0.000,1236.000,0.000,,205.000,36.000,3495.000,884.000,4730.000,173.000,322.000,,353.000
2025-02-19 13:00:00+01:00,74.000,0.000,1241.000,0.000,,410.000,34.000,3493.000,822.000,5049.000,179.000,229.000,,306.000
2025-02-19 14:00:00+01:00,74.000,43.000,1263.000,0.000,,481.000,33.000,3492.000,819.000,4051.000,183.000,284.000,,253.000
2025-02-19 15:00:00+01:00,75.000,73.000,1297.000,0.000,237.000,30.000,34.000,3493.000,829.000,2225.000,199.000,311.000,,250.000
2025-02-19 16:00:00+01:00,76.000,41.000,1492.000,0.000,22.000,69.000,35.000,3493.000,863.000,1073.000,198.000,378.000,,334.000
2025-02-19 17:00:00+01:00,78.000,42.000,1671.000,0.000,82.000,2.000,37.000,3492.000,924.000,302.000,199.000,456.000,,487.000
2025-02-19 18:00:00+01:00,80.000,7.000,1653.000,0.000,359.000,,41.000,3494.000,947.000,8.000,199.000,436.000,,691.000
2025-02-19 19:00:00+01:00,81.000,53.000,1641.000,0.000,286.000,,43.000,3496.000,958.000,0.000,197.000,533.000,,792.000
2025-02-19 20:00:00+01:00,78.000,8.000,1644.000,0.000,17.000,3.000,41.000,3497.000,956.000,0.000,201.000,714.000,,908.000
2025-02-19 21:00:00+01:00,82.000,22.000,1318.000,0.000,,33.000,40.000,3496.000,927.000,0.000,201.000,821.000,,1042.000
2025-02-19 22:00:00+01:00,84.000,8.000,1217.000,0.000,,232.000,36.000,3496.000,854.000,0.000,202.000,1049.000,,1059.000
2025-02-19 23:00:00+01:00,82.000,28.000,955.000,0.000,,65.000,37.000,3496.000,841.000,0.000,203.000,816.000,,1006.000
2025-02-20 00:00:00+01:00,81.000,56.000,886.000,0.000,,6.000,42.000,3496.000,777.000,0.000,202.000,610.000,,1055.000
2025-02-20 01:00:00+01:00,78.000,11.000,887.000,0.000,,7.000,42.000,3495.000,769.000,0.000,202.000,507.000,,1024.000
2025-02-20 02:00:00+01:00,75.000,23.000,888.000,0.000,,9.000,42.000,3494.000,756.000,0.000,201.000,464.000,,959.000
2025-02-20 03:00:00+01:00,79.000,8.000,878.000,0.000,,16.000,42.000,3494.000,749.000,0.000,204.000,430.000,,1004.000
2025-02-20 04:00:00+01:00,71.000,5.000,804.000,0.000,,583.000,41.000,3493.000,763.000,0.000,204.000,612.000,,982.000
2025-02-20 05:00:00+01:00,73.000,0.000,836.000,0.000,,450.000,40.000,3494.000,788.000,0.000,209.000,942.000,,971.000
2025-02-20 06:00:00+01:00,74.000,12.000,1036.000,0.000,,266.000,39.000,3494.000,824.000,0.000,219.000,1069.000,,911.000
2025-02-20 07:00:00+01:00,74.000,82.000,1208.000,0.000,40.000,7.000,40.000,3493.000,886.000,0.000,224.000,1092.000,,950.000
2025-02-20 08:00:00+01:00,77.000,53.000,1233.000,0.000,516.000,,40.000,3491.000,886.000,222.000,243.000,1371.000,,1020.000
2025-02-20 09:00:00+01:00,78.000,37.000,1208.000,0.000,43.000,0.000,40.000,3494.000,873.000,800.000,252.000,1617.000,,920.000
2025-02-20 10:00:00+01:00,75.000,4.000,1183.000,0.000,,1.000,39.000,3498.000,847.000,1275.000,246.000,1824.000,,915.000
2025-02-20 11:00:00+01:00,77.000,0.000,1143.000,0.000,,62.000,38.000,3497.000,830.000,1677.000,250.000,1863.000,,954.000
2025-02-20 12:00:00+01:00,77.000,29.000,1147.000,0.000,,6.000,37.000,3496.000,803.000,1637.000,255.000,1973.000,,992.000
2025-02-20 13:00:00+01:00,81.000,44.000,1135.000,0.000,81.000,,36.000,3497.000,723.000,1308.000,255.000,1971.000,,1026.000
2025-02-20 14:00:00+01:00,74.000,18.000,1063.000,0.000,,7.000,36.000,3497.000,712.000,1064.000,249.000,2029.000,,983.000
2025-02-20 15:00:00+01:00,73.000,31.000,1009.000,0.000,,7.000,36.000,3497.000,762.000,758.000,254.000,2022.000,,970.000
2025-02-20 16:00:00+01:00,74.000,27.000,1101.000,0.000,,5.000,36.000,3498.000,797.000,442.000,245.000,2021.000,,924.000
2025-02-20 17:00:00+01:00,75.000,20.000,1078.000,0.000,103.000,0.000,39.000,3497.000,830.000,122.000,246.000,2092.000,,958.000
2025-02-20 18:00:00+01:00,76.000,32.000,1101.000,0.000,276.000,,39.000,3498.000,852.000,0.000,253.000,1976.000,,1159.000
2025-02-20 19:00:00+01:00,79.000,19.000,1199.000,0.000,181.000,,39.000,3497.000,872.000,0.000,255.000,2060.000,,1390.000
2025-02-20 20:00:00+01:00,77.000,12.000,1219.000,0.000,26.000,3.000,38.000,3497.000,875.000,0.000,257.000,2097.000,,1459.000
2025-02-20 21:00:00+01:00,75.000,16.000,1209.000,0.000,,6.000,38.000,3497.000,825.000,0.000,256.000,1975.000,,1393.000
2025-02-20 22:00:00+01:00,75.000,19.000,1219.000,0.000,,6.000,40.000,3495.000,735.000,0.000,255.000,1840.000,,1231.000
2025-02-20 23:00:00+01:00,75.000,1.000,1166.000,0.000,,6.000,41.000,3494.000,726.000,0.000,256.000,1717.000,,1134.000
