,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Solar,Waste,Wind Offshore,Wind Onshore,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption
timestamp_cec,,,,,,,,,,,,,,,,,,,,
2023-04-19 18:00:00+02:00,4438.000,8833.000,436.750,4754.250,6417.000,355.750,25.000,1044.500,724.000,1317.750,60.250,,242.250,140.250,5711.500,0.000,655.000,2121.000,25982.500,0.000
2023-04-19 19:00:00+02:00,4563.000,9494.500,449.750,5598.000,6241.250,356.000,25.250,2391.750,170.250,1332.750,154.750,,262.000,148.250,1507.250,0.000,648.500,2553.500,23614.750,0.000
2023-04-19 20:00:00+02:00,4626.250,9777.500,439.500,5715.000,6096.250,356.250,26.000,4911.250,0.000,1347.500,247.750,,269.500,151.750,66.250,0.000,649.750,2684.250,21484.750,0.000
2023-04-19 21:00:00+02:00,4565.500,9557.500,444.000,5763.250,6167.250,356.000,26.000,2632.000,324.000,1343.500,118.000,,269.250,152.000,3.000,0.000,656.500,2648.750,20997.250,0.000
2023-04-19 22:00:00+02:00,4442.250,9225.250,451.500,5492.000,6033.500,356.250,27.000,1940.250,225.250,1340.750,97.000,,270.000,152.500,3.750,0.000,655.500,3097.750,19195.500,0.000
2023-04-19 23:00:00+02:00,4279.750,9123.500,462.250,5004.250,5875.250,354.250,27.000,447.500,672.250,1330.250,26.500,,270.000,152.250,2.750,0.000,654.750,3410.750,18575.500,0.000
2023-04-20 00:00:00+02:00,4131.000,8702.750,530.500,4895.500,5064.250,351.500,27.000,63.750,775.750,1321.500,26.500,,251.750,145.500,3.000,0.000,653.500,3788.250,17309.750,0.000
2023-04-20 01:00:00+02:00,4101.250,8644.000,470.250,4938.000,5008.750,350.000,27.000,56.750,1154.750,1319.250,28.250,,246.250,143.250,3.000,0.000,657.250,3693.250,15932.750,0.000
2023-04-20 02:00:00+02:00,4089.500,8500.250,459.250,4798.250,5712.750,350.000,27.000,176.500,1736.750,1344.000,45.750,,246.000,143.000,3.000,0.000,660.750,3595.000,15143.750,0.000
2023-04-20 03:00:00+02:00,4089.250,8350.250,466.250,4811.250,6143.000,350.250,27.000,54.500,1923.500,1356.500,43.000,,246.000,142.500,3.000,0.000,656.000,4053.750,14549.250,0.000
2023-04-20 04:00:00+02:00,4103.750,8720.000,463.500,4829.750,6405.250,350.000,26.750,103.750,1353.000,1358.000,33.750,,246.250,143.250,2.750,0.000,649.500,3315.000,14099.500,0.000
2023-04-20 05:00:00+02:00,4224.250,8886.500,464.000,5391.750,6845.500,350.000,26.000,482.000,396.000,1356.250,87.000,,250.000,146.000,4.750,0.000,645.500,3266.750,13673.250,0.000
2023-04-20 06:00:00+02:00,4547.000,9444.500,454.000,5821.750,7351.250,350.000,25.500,3945.750,5.750,1354.500,213.750,,267.250,152.000,246.500,0.000,633.000,3953.000,13280.750,0.000
2023-04-20 07:00:00+02:00,4636.000,9523.000,468.750,6007.500,7672.750,350.000,25.000,5403.000,14.000,1360.500,232.250,,267.750,146.250,2277.000,0.000,639.250,3890.500,12417.500,0.000
2023-04-20 08:00:00+02:00,4638.000,9395.500,496.500,6064.500,7611.250,349.750,24.000,5670.000,11.000,1362.750,313.250,,267.000,142.500,5791.750,0.000,637.250,4115.000,11257.750,0.000
2023-04-20 09:00:00+02:00,4581.000,9294.500,492.500,6210.500,7135.750,348.000,23.750,3795.250,42.500,1374.750,555.750,,251.000,136.000,9678.500,0.000,646.750,3488.500,11163.500,0.000
2023-04-20 10:00:00+02:00,4408.000,9162.000,492.250,6027.500,6873.250,348.000,25.000,1252.000,629.000,1390.750,372.750,,252.500,132.750,12770.000,0.000,652.750,3337.750,11487.500,0.000
2023-04-20 11:00:00+02:00,4303.250,9174.750,492.250,5474.500,6779.250,348.000,25.000,1421.000,323.000,1389.250,365.250,,238.000,131.750,14533.500,0.000,652.750,2795.750,12210.500,0.000
2023-04-20 12:00:00+02:00,4179.000,9078.000,487.000,5465.500,6139.000,348.000,25.000,246.500,1413.500,1393.250,110.000,,238.000,134.000,15913.250,0.000,650.000,2458.000,13098.500,0.000
2023-04-20 13:00:00+02:00,4155.500,8992.250,483.250,5309.250,5814.500,348.000,25.000,114.750,3090.250,1399.500,127.000,,235.250,136.750,17429.000,0.000,653.250,2563.750,14313.750,0.000
2023-04-20 14:00:00+02:00,4170.500,9301.250,486.750,5306.250,5637.250,348.000,25.000,50.250,4356.750,1418.750,93.500,,222.500,133.250,17486.250,0.000,642.250,2473.750,15678.250,0.000
2023-04-20 15:00:00+02:00,4191.250,9332.250,481.750,5069.000,5363.750,348.000,25.000,5.750,5073.250,1415.500,144.250,,204.250,125.250,15778.250,0.000,644.250,2526.500,16388.000,0.000
2023-04-20 16:00:00+02:00,4274.500,9592.750,482.500,5155.500,5184.500,348.000,25.000,104.500,2705.250,1404.500,122.000,,224.500,136.000,12514.250,0.000,644.750,2240.000,16961.250,0.000
2023-04-20 17:00:00+02:00,4444.500,9509.750,461.750,5298.750,5423.250,348.000,24.250,658.750,765.750,1389.000,86.500,,232.750,139.750,8206.000,0.000,649.000,2916.750,17410.750,0.000
2023-04-20 18:00:00+02:00,4642.000,9677.500,466.500,6053.250,5545.750,348.000,25.000,1697.000,210.000,1374.500,92.500,,233.000,139.000,4003.000,0.000,651.750,3408.250,16801.750,0.000
2023-04-20 19:00:00+02:00,4716.000,9538.000,450.000,6819.500,5877.750,348.000,24.250,5586.750,4.750,1367.750,376.000,,256.750,148.500,1098.250,0.000,651.500,3374.250,15611.250,0.000
2023-04-20 20:00:00+02:00,4686.750,9585.500,454.500,7147.500,6044.750,348.000,24.000,4589.750,3.500,1363.500,214.000,,268.250,150.750,41.750,0.000,655.500,3491.000,16659.750,0.000
2023-04-20 21:00:00+02:00,4594.000,9293.750,448.500,6910.250,6227.250,348.000,24.750,1963.500,323.000,1367.750,130.750,,248.500,145.250,3.250,0.000,652.250,3794.000,18447.750,0.000
2023-04-20 22:00:00+02:00,4432.500,9203.500,456.000,6683.250,5917.500,348.000,25.250,1448.000,87.000,1373.250,147.000,,232.750,134.750,3.000,0.000,636.250,3683.250,19388.250,0.000
2023-04-20 23:00:00+02:00,4305.000,9377.250,437.750,6154.000,5468.250,348.000,26.000,844.500,286.250,1376.250,138.500,,216.250,127.500,2.500,0.000,635.000,3069.750,20535.500,0.000
2023-04-21 00:00:00+02:00,4151.250,8813.500,491.250,5174.750,4783.250,348.000,26.000,392.000,740.500,1364.000,141.750,,192.250,117.500,2.500,0.000,632.750,3905.000,20672.750,0.000
2023-04-21 01:00:00+02:00,4087.500,8600.750,436.750,5078.000,4435.250,348.000,26.000,298.000,1103.750,1370.500,80.750,,228.750,134.250,3.000,0.000,632.000,3771.250,20494.750,0.000
2023-04-21 02:00:00+02:00,4032.000,8683.250,439.000,5199.250,4336.000,348.000,26.500,180.750,2546.750,1370.500,100.250,,231.750,136.000,2.500,0.000,630.500,3686.750,20217.750,0.000
2023-04-21 03:00:00+02:00,4049.250,8897.750,457.000,5195.500,4359.000,348.000,27.000,37.000,3586.500,1375.000,111.250,,230.000,136.750,2.750,0.000,641.250,3222.500,19928.500,0.000
2023-04-21 04:00:00+02:00,4110.500,9229.250,470.750,5131.500,4457.750,348.000,26.500,8.250,2105.750,1373.000,112.250,,226.750,137.250,2.750,0.000,634.750,3368.250,19192.500,0.000
2023-04-21 05:00:00+02:00,4216.250,9286.750,519.250,5838.250,4547.500,348.000,25.500,552.750,470.500,1358.000,149.000,,225.250,137.750,4.000,0.000,621.750,3339.500,18910.250,0.000
2023-04-21 06:00:00+02:00,4462.000,9096.250,513.000,6349.000,5051.250,348.000,25.000,1863.750,303.750,1346.250,128.250,,220.250,136.000,514.000,0.000,622.250,3070.000,18953.500,0.000
2023-04-21 07:00:00+02:00,4639.000,9107.250,599.250,6788.250,5609.500,368.000,24.500,4519.250,13.750,1353.750,227.250,,218.000,133.750,4224.000,0.000,621.000,2789.500,16758.750,0.000
2023-04-21 08:00:00+02:00,4682.500,9100.500,543.750,6648.250,5588.250,577.500,24.250,2161.750,61.000,1366.250,164.250,,217.750,130.000,11181.000,0.000,620.750,3143.750,12822.750,0.000
2023-04-21 09:00:00+02:00,4516.250,8766.000,557.000,5878.500,5363.500,651.250,24.250,656.000,968.000,1382.000,114.000,,210.000,124.250,19773.500,0.000,612.500,3031.500,10124.750,0.000
2023-04-21 10:00:00+02:00,4321.250,7813.750,548.750,5278.000,5074.750,660.750,24.000,302.250,3160.000,1423.750,57.250,,210.500,127.250,27443.250,0.000,625.250,2148.750,10100.500,0.000
2023-04-21 11:00:00+02:00,4187.500,6404.500,538.000,4407.250,4930.500,661.750,23.500,17.500,4797.250,1441.750,46.250,,190.250,120.750,32707.750,0.000,639.500,2003.000,12104.500,0.000
2023-04-21 12:00:00+02:00,4038.750,5980.250,581.000,4017.000,4927.750,662.750,22.250,3.750,6909.500,1450.000,54.250,,161.750,106.000,34920.750,0.000,645.000,2346.250,13740.250,0.000
2023-04-21 13:00:00+02:00,4059.000,5725.000,552.500,3861.500,4764.000,665.000,20.750,19.000,5944.000,1467.750,46.000,,165.000,104.250,35026.250,0.000,642.750,2282.000,15674.000,0.000
2023-04-21 14:00:00+02:00,4090.250,5627.750,513.000,3239.000,4194.000,664.750,20.000,26.250,5817.750,1463.500,41.750,,168.000,104.250,33220.500,0.000,626.500,1982.250,16566.250,0.000
2023-04-21 15:00:00+02:00,4107.250,5650.750,527.000,3177.250,4000.750,665.750,19.750,20.750,6260.000,1458.250,59.750,,169.000,104.750,29297.750,0.000,630.250,2350.250,18576.500,0.000
2023-04-21 16:00:00+02:00,4154.500,5944.000,624.750,3396.250,4033.000,665.500,19.000,82.750,5414.750,1421.750,66.500,,169.000,104.250,23408.750,0.000,631.500,2543.250,20467.500,0.000
2023-04-21 17:00:00+02:00,4278.500,6716.000,598.000,3996.000,4198.750,601.000,19.000,897.500,1702.750,1381.500,130.750,,167.750,107.750,15607.000,0.000,633.750,2791.000,19844.250,0.000
2023-04-21 18:00:00+02:00,4469.250,8680.250,534.750,5584.250,5035.000,441.000,20.000,3228.000,108.000,1355.000,121.000,,183.750,114.750,7295.250,0.000,617.750,2710.000,18263.000,0.000
2023-04-21 19:00:00+02:00,4535.750,9277.500,564.000,6105.750,5545.250,350.000,20.750,5992.000,66.750,1329.250,173.000,,196.000,118.000,1847.750,0.000,628.750,2416.750,17700.250,0.000
2023-04-21 20:00:00+02:00,4577.500,9212.250,576.250,6285.250,5426.500,350.000,21.750,6038.250,46.250,1326.250,150.250,,208.000,121.750,77.000,0.000,632.250,2625.500,20307.250,0.000
2023-04-21 21:00:00+02:00,4526.250,9028.750,577.000,5480.500,5302.250,350.000,23.000,4078.250,348.750,1339.500,100.500,,198.250,116.750,3.250,0.000,629.250,2636.500,22666.750,0.000
2023-04-21 22:00:00+02:00,4442.500,8402.250,573.500,5300.000,4849.500,350.000,23.250,2840.250,176.500,1341.250,133.250,,187.750,113.000,3.250,0.000,637.250,2536.250,22395.500,0.000
2023-04-21 23:00:00+02:00,4369.000,7896.750,613.750,5145.000,4284.250,350.000,24.250,1900.250,163.500,1346.000,100.250,,177.000,109.250,5.000,0.000,635.000,2773.500,21607.000,0.000
2023-04-22 00:00:00+02:00,4259.000,8297.750,582.500,5300.000,3675.750,350.000,25.000,980.000,244.250,1354.000,56.500,,180.750,108.750,3.250,0.000,625.250,3195.250,19913.750,0.000
2023-04-22 01:00:00+02:00,4217.250,8082.500,534.000,5019.500,3191.000,350.000,25.000,567.500,306.750,1355.000,50.250,,190.250,115.250,3.250,0.000,626.000,3557.500,18529.750,0.000
2023-04-22 02:00:00+02:00,4172.500,7733.500,550.250,4846.500,3135.750,350.000,26.000,143.250,408.750,1367.250,31.250,,208.000,122.250,3.000,0.000,626.750,4181.750,17710.000,0.000
2023-04-22 03:00:00+02:00,4164.500,7681.750,549.750,4753.750,3120.250,350.000,26.000,77.750,586.750,1364.750,31.250,,212.000,124.000,3.000,0.000,622.500,4187.750,17446.000,0.000
2023-04-22 04:00:00+02:00,4189.000,7908.000,539.750,4451.750,3137.500,350.000,26.000,86.000,771.500,1362.750,39.250,,212.000,124.500,3.000,0.000,629.500,4078.750,17053.750,0.000
2023-04-22 05:00:00+02:00,4255.250,8225.250,562.750,4530.750,3115.000,350.250,26.000,122.250,439.500,1362.500,38.500,,218.250,127.500,5.000,0.000,627.500,3741.000,16756.000,0.000
2023-04-22 06:00:00+02:00,4380.250,8033.750,563.250,4456.750,3122.500,349.750,25.750,172.750,592.500,1358.750,46.750,,219.000,127.500,616.000,0.000,623.000,3427.750,16560.000,0.000
2023-04-22 07:00:00+02:00,4502.000,7921.250,566.750,4426.500,3021.250,350.000,25.500,457.250,124.750,1358.250,67.250,,219.000,128.000,4978.750,0.000,613.250,2819.250,14996.500,0.000
2023-04-22 08:00:00+02:00,4521.000,7801.500,590.750,3789.750,2898.750,350.000,23.500,1206.000,230.250,1370.250,67.750,,219.000,128.750,12693.500,0.000,611.750,2574.500,11241.500,0.000
2023-04-22 09:00:00+02:00,4451.250,7111.000,567.750,3492.000,2937.500,350.250,22.250,714.750,401.750,1389.750,38.500,,205.250,123.500,21605.250,0.000,605.750,1971.000,7590.000,0.000
2023-04-22 10:00:00+02:00,4298.500,5811.000,599.250,3179.000,3235.000,350.000,21.000,227.500,1553.500,1397.750,42.000,,181.500,111.000,29109.000,0.000,611.500,1315.750,6745.750,0.000
2023-04-22 11:00:00+02:00,4201.750,5076.000,624.250,2812.500,3285.500,350.000,20.250,38.000,4491.750,1396.000,41.250,,168.750,102.000,33661.000,0.000,617.750,932.750,7800.000,0.000
2023-04-22 12:00:00+02:00,4136.250,5052.500,624.750,2772.500,3423.750,350.000,20.000,4.000,5328.000,1397.750,50.500,,164.750,102.750,35300.500,0.000,617.250,607.000,9727.500,0.000
2023-04-22 13:00:00+02:00,4090.250,5043.250,613.250,2734.750,3079.000,350.000,19.000,0.750,6032.000,1403.750,47.250,,164.000,101.000,33978.000,0.000,617.750,580.500,11032.250,0.000
2023-04-22 14:00:00+02:00,4070.000,5069.250,648.250,2762.500,3059.000,350.000,19.000,0.750,6317.500,1399.500,33.250,,164.000,101.750,30286.250,0.000,617.750,678.000,12426.000,0.000
2023-04-22 15:00:00+02:00,4082.500,5174.250,605.250,2708.000,2825.250,350.000,19.000,71.000,5428.250,1374.250,43.750,,164.250,102.750,25186.500,0.000,620.500,888.750,13229.750,0.000
2023-04-22 16:00:00+02:00,4152.500,6114.000,579.250,2901.000,2548.250,350.000,19.000,180.750,3122.250,1336.750,50.750,,179.750,110.000,18380.250,0.000,622.250,1071.500,12974.000,0.000
2023-04-22 17:00:00+02:00,4281.500,7638.750,612.000,3922.500,2351.000,350.000,19.000,1522.500,754.500,1302.500,70.750,,198.750,119.000,10896.250,0.000,619.750,1413.500,13069.250,0.000
2023-04-22 18:00:00+02:00,4490.750,8820.250,622.750,4385.000,2380.000,350.000,19.000,3522.750,235.000,1275.750,123.500,,209.000,124.000,4767.500,0.000,620.500,1958.000,13011.750,0.000
2023-04-22 19:00:00+02:00,4565.500,8845.000,596.500,4597.000,2621.750,350.000,19.750,5021.000,157.250,1257.500,135.000,,216.750,128.000,1163.250,0.000,625.000,2411.250,13856.500,0.000
2023-04-22 20:00:00+02:00,4575.250,9045.750,590.750,4588.500,2730.250,350.000,21.000,4862.500,152.500,1241.250,169.000,,217.000,127.500,36.250,0.000,628.750,2192.750,16065.500,0.000
2023-04-22 21:00:00+02:00,4515.500,8813.750,617.000,4487.000,2958.250,350.000,22.000,4487.500,171.000,1240.000,150.250,,201.500,120.000,2.750,0.000,627.250,1838.500,16968.500,0.000
2023-04-22 22:00:00+02:00,4429.250,8290.750,608.750,4543.500,3302.500,350.000,21.000,4276.250,93.750,1234.250,135.250,,216.000,126.500,3.000,0.000,634.000,1431.000,14930.750,0.000
2023-04-22 23:00:00+02:00,4315.250,8768.000,615.750,4458.000,2725.000,350.000,22.000,2156.000,14.500,1234.500,89.750,,219.750,128.000,2.250,0.000,630.500,1631.500,13400.000,0.000
2023-04-23 00:00:00+02:00,4210.000,8991.750,638.250,3637.250,1717.000,350.000,22.000,711.500,128.500,1232.000,39.500,,220.750,127.750,2.000,0.000,631.750,2124.250,12238.250,0.000
2023-04-23 01:00:00+02:00,4159.500,8366.500,627.000,3267.000,1367.750,350.000,22.000,319.750,448.250,1235.500,39.250,,202.500,120.250,2.000,0.000,625.750,2095.750,11186.250,0.000
2023-04-23 02:00:00+02:00,4100.250,7751.250,601.500,3002.250,1347.750,350.000,22.750,131.750,1071.750,1235.000,48.750,,193.000,117.000,2.000,0.000,617.250,2179.500,10318.750,0.000
2023-04-23 03:00:00+02:00,4094.750,7543.500,594.250,2989.750,1350.000,350.000,23.000,64.500,880.750,1245.500,44.250,,193.000,117.750,2.000,0.000,616.750,2405.500,9859.250,0.000
2023-04-23 04:00:00+02:00,4107.000,7502.500,612.000,2988.250,1355.000,350.000,23.000,86.250,379.250,1257.250,67.750,,194.000,118.000,2.500,0.000,628.250,2480.250,8983.250,0.000
2023-04-23 05:00:00+02:00,4162.250,7485.500,625.750,2962.750,1351.750,350.000,23.000,191.250,533.750,1258.000,53.750,,183.750,111.750,3.000,0.000,624.250,2575.500,8403.750,0.000
2023-04-23 06:00:00+02:00,4231.250,7512.500,615.750,2993.500,1367.500,350.000,21.750,85.500,285.000,1259.000,58.750,,181.000,111.000,233.250,0.000,617.250,2244.250,7994.250,0.000
2023-04-23 07:00:00+02:00,4331.750,7567.750,618.750,3202.750,1261.500,350.000,21.500,196.000,307.750,1258.250,72.500,,170.500,107.250,2066.250,0.000,608.750,1838.000,7447.500,0.000
2023-04-23 08:00:00+02:00,4352.750,7276.000,643.250,2993.000,1241.000,350.000,23.750,238.000,1002.000,1263.500,65.500,,170.000,107.000,5966.250,0.000,601.750,1807.000,6724.500,0.000
2023-04-23 09:00:00+02:00,4340.250,6237.500,612.250,2844.750,1244.000,350.000,24.000,129.000,1738.250,1278.750,44.000,,170.000,107.500,11491.000,0.000,577.000,1661.750,5960.750,0.000
2023-04-23 10:00:00+02:00,4276.250,5637.500,597.500,2889.250,1259.250,350.750,23.000,84.000,3275.000,1291.750,53.500,,170.000,108.500,17525.250,0.000,574.000,1854.000,5603.750,0.000
2023-04-23 11:00:00+02:00,4140.750,5159.500,576.250,2660.000,1269.750,359.750,23.000,30.000,5742.750,1309.250,69.250,,161.000,104.500,22162.750,0.000,556.000,2122.750,5206.750,0.000
2023-04-23 12:00:00+02:00,4110.000,5131.500,609.500,2605.500,1279.500,358.500,22.750,0.500,5674.750,1347.250,34.000,,158.750,104.000,24990.500,0.000,573.750,2227.750,5598.000,0.000
2023-04-23 13:00:00+02:00,4096.750,5120.000,599.500,2596.250,1263.000,359.500,22.000,0.000,5962.750,1345.250,38.000,,157.000,103.750,26384.750,0.000,591.000,2245.500,5586.250,0.000
2023-04-23 14:00:00+02:00,4078.750,5124.250,624.500,2616.250,1241.750,360.000,21.250,26.500,6626.000,1311.250,36.750,,157.000,103.250,26693.250,0.000,578.500,1547.250,4857.250,0.000
2023-04-23 15:00:00+02:00,4108.500,5138.500,648.250,2619.250,1253.000,360.000,21.000,0.250,6191.500,1365.750,32.750,,157.000,103.000,24622.750,0.000,595.500,1240.750,5431.500,0.000
2023-04-23 16:00:00+02:00,4185.000,5949.500,648.250,2772.000,1277.250,360.000,21.000,7.250,4625.500,1379.000,38.250,,164.500,106.250,19114.500,0.000,596.500,790.250,6115.250,0.000
2023-04-23 17:00:00+02:00,4351.250,8334.500,642.000,3402.250,1295.000,361.750,21.000,1046.000,1325.750,1359.250,86.250,,184.000,115.500,11882.000,0.000,624.750,498.750,5967.500,0.000
2023-04-23 18:00:00+02:00,4554.000,9714.250,630.750,4366.000,1421.500,360.250,21.000,3846.750,29.000,1325.000,422.250,,169.750,109.250,5290.000,0.000,628.750,509.250,6069.500,0.000
2023-04-23 19:00:00+02:00,4585.500,9953.000,631.000,4544.750,1528.000,360.250,21.500,4078.000,269.750,1313.750,190.250,,162.000,105.500,1386.000,0.000,630.750,674.500,7681.250,0.000
2023-04-23 20:00:00+02:00,4566.500,10018.500,634.500,4506.250,1519.250,360.000,22.000,4064.500,366.500,1320.250,171.750,,159.000,104.000,64.250,0.000,618.500,844.000,10823.750,0.000
2023-04-23 21:00:00+02:00,4519.000,10148.750,635.250,4469.000,1441.250,360.000,22.500,2867.500,428.500,1317.750,184.750,,178.500,113.000,2.250,0.000,629.750,1155.750,13976.250,0.000
2023-04-23 22:00:00+02:00,4429.500,9954.250,621.000,4314.750,1369.750,361.750,24.000,1846.750,455.500,1325.000,160.750,,182.000,116.000,2.000,0.000,621.750,876.500,16113.500,0.000
2023-04-23 23:00:00+02:00,4288.250,8735.500,596.250,3861.000,1338.750,362.000,24.000,352.500,1212.750,1339.500,167.250,,169.000,110.000,2.000,0.000,629.250,731.500,17567.500,0.000
2023-04-24 00:00:00+02:00,4113.000,7910.250,583.250,3646.750,1312.000,362.000,24.000,8.500,2055.500,1343.750,101.750,,171.250,109.250,2.000,0.000,621.750,523.250,18702.750,0.000
2023-04-24 01:00:00+02:00,4064.250,7403.250,521.750,3299.750,1291.250,362.000,24.000,6.000,3868.250,1348.000,127.000,,170.000,109.750,2.000,0.000,618.750,484.000,19541.250,0.000
2023-04-24 02:00:00+02:00,4050.250,7344.500,516.500,3219.250,1285.750,361.750,24.000,35.250,4785.500,1361.500,111.750,,175.250,111.250,2.000,0.000,620.500,704.250,19931.750,0.000
2023-04-24 03:00:00+02:00,4054.500,7217.750,512.750,3255.000,1298.250,361.750,24.000,6.000,5435.250,1368.250,73.000,,173.250,110.500,2.000,0.000,606.000,883.750,20557.250,0.000
2023-04-24 04:00:00+02:00,4095.250,7444.500,543.500,3396.000,1351.000,361.000,24.000,7.500,4767.250,1373.500,156.500,,186.750,115.000,2.000,0.000,593.750,774.750,20580.500,0.000
2023-04-24 05:00:00+02:00,4184.500,8638.250,502.500,3785.250,1584.000,360.000,24.000,135.000,1310.750,1383.500,107.750,,201.250,121.000,4.250,0.000,591.250,1525.500,20547.250,0.000
2023-04-24 06:00:00+02:00,4397.000,10198.500,563.000,4805.000,1854.750,359.000,24.000,2397.250,1094.500,1409.500,131.500,,217.000,125.250,357.500,0.000,607.250,2209.750,21223.000,0.000
2023-04-24 07:00:00+02:00,4547.000,10238.750,580.750,4769.000,2251.500,356.000,23.250,3673.750,871.000,1423.000,323.250,,214.750,121.250,2710.250,0.000,615.750,2736.750,21253.250,0.000
2023-04-24 08:00:00+02:00,4609.750,9949.750,571.750,4553.750,2410.500,356.000,21.500,4558.250,318.250,1460.750,149.250,,204.500,114.500,7049.750,0.000,605.000,2694.000,21603.750,0.000
2023-04-24 09:00:00+02:00,4537.000,9577.250,536.500,4050.500,2446.500,356.000,21.000,2122.000,355.500,1499.750,175.250,,191.000,109.500,11522.500,0.000,588.500,2536.750,23122.250,0.000
2023-04-24 10:00:00+02:00,4361.250,8969.000,525.000,3736.000,2738.000,356.250,20.250,1550.250,166.500,1513.500,132.250,,191.000,110.000,14680.000,0.000,601.000,2588.500,23748.750,0.000
2023-04-24 11:00:00+02:00,4271.750,8744.750,518.750,3566.500,3180.750,361.250,20.000,1019.500,446.500,1527.250,206.500,,190.500,109.750,16679.250,0.000,611.750,3317.250,24379.750,0.000
2023-04-24 12:00:00+02:00,4160.500,8543.000,553.750,3320.500,3282.000,361.750,19.250,709.750,795.750,1574.500,94.750,,176.250,104.500,17348.750,0.000,604.500,3810.250,25086.750,0.000
2023-04-24 13:00:00+02:00,4115.000,8486.000,558.000,3163.000,3179.000,362.000,19.750,324.750,1818.500,1598.500,66.000,,175.750,106.000,17983.000,0.000,608.000,4053.000,25227.500,0.000
