timestamp_cec,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Solar,Wind Onshore
2023-11-23 20:00:00+01:00,253.000,3058.000,20.000,2122.000,8275.000,383.000,335.000,251.000,42.000,0.000,8101.000
2023-11-23 21:00:00+01:00,273.000,2855.000,19.000,2068.000,7571.000,383.000,178.000,230.000,42.000,0.000,8042.000
2023-11-23 22:00:00+01:00,274.000,2210.000,18.000,1834.000,6923.000,387.000,60.000,225.000,42.000,0.000,7865.000
2023-11-23 23:00:00+01:00,266.000,1550.000,19.000,1755.000,6374.000,388.000,0.000,224.000,42.000,0.000,7834.000
2023-11-24 00:00:00+01:00,264.000,1505.000,19.000,1727.000,6257.000,389.000,0.000,221.000,5.000,0.000,7745.000
2023-11-24 01:00:00+01:00,262.000,1449.000,18.000,1732.000,6163.000,392.000,0.000,222.000,0.000,0.000,7717.000
2023-11-24 02:00:00+01:00,260.000,1356.000,17.000,1713.000,6106.000,390.000,0.000,222.000,0.000,0.000,7706.000
2023-11-24 03:00:00+01:00,263.000,1328.000,17.000,1696.000,6142.000,389.000,0.000,222.000,0.000,0.000,7715.000
2023-11-24 04:00:00+01:00,257.000,1496.000,18.000,1732.000,6283.000,393.000,4.000,222.000,0.000,0.000,7642.000
2023-11-24 05:00:00+01:00,257.000,2206.000,18.000,1783.000,6674.000,394.000,12.000,222.000,0.000,0.000,7699.000
2023-11-24 06:00:00+01:00,265.000,3167.000,18.000,2000.000,7453.000,397.000,38.000,234.000,37.000,0.000,7646.000
2023-11-24 07:00:00+01:00,280.000,3623.000,20.000,2109.000,8241.000,399.000,52.000,258.000,42.000,139.000,7458.000
2023-11-24 08:00:00+01:00,284.000,3881.000,20.000,1972.000,7933.000,396.000,235.000,262.000,42.000,972.000,7405.000
2023-11-24 09:00:00+01:00,279.000,3879.000,18.000,2058.000,7821.000,397.000,148.000,257.000,42.000,1871.000,7333.000
2023-11-24 10:00:00+01:00,264.000,3764.000,16.000,2093.000,7647.000,400.000,0.000,241.000,5.000,2718.000,7091.000
2023-11-24 11:00:00+01:00,239.000,3822.000,18.000,1990.000,7750.000,396.000,0.000,230.000,0.000,2779.000,6576.000
2023-11-24 12:00:00+01:00,238.000,4022.000,17.000,1828.000,7755.000,399.000,0.000,228.000,0.000,2493.000,6069.000
2023-11-24 13:00:00+01:00,237.000,4235.000,19.000,2023.000,8337.000,398.000,0.000,237.000,0.000,1769.000,5766.000
2023-11-24 14:00:00+01:00,233.000,4510.000,17.000,2108.000,8878.000,396.000,0.000,239.000,37.000,832.000,5180.000
2023-11-24 15:00:00+01:00,234.000,4649.000,20.000,2148.000,9319.000,400.000,449.000,242.000,42.000,220.000,4885.000
2023-11-24 16:00:00+01:00,253.000,4640.000,20.000,2161.000,10090.000,403.000,878.000,253.000,42.000,8.000,4805.000
2023-11-24 17:00:00+01:00,272.000,4637.000,19.000,2112.000,9626.000,402.000,793.000,265.000,42.000,0.000,4531.000
2023-11-24 18:00:00+01:00,286.000,4664.000,19.000,2113.000,9136.000,399.000,933.000,270.000,42.000,0.000,4267.000
2023-11-24 19:00:00+01:00,285.000,4742.000,19.000,2119.000,8946.000,398.000,903.000,266.000,42.000,0.000,3731.000
2023-11-24 20:00:00+01:00,285.000,4621.000,19.000,2103.000,8833.000,396.000,674.000,251.000,42.000,0.000,3500.000
2023-11-24 21:00:00+01:00,284.000,4543.000,19.000,1861.000,8270.000,395.000,527.000,231.000,42.000,0.000,3641.000
2023-11-24 22:00:00+01:00,273.000,4589.000,19.000,1672.000,7811.000,397.000,189.000,225.000,42.000,0.000,3592.000
2023-11-24 23:00:00+01:00,269.000,3774.000,24.000,1606.000,7200.000,397.000,19.000,225.000,42.000,0.000,3465.000
2023-11-25 00:00:00+01:00,266.000,3977.000,27.000,1648.000,7359.000,396.000,43.000,208.000,5.000,0.000,3663.000
2023-11-25 01:00:00+01:00,262.000,4136.000,28.000,1634.000,7130.000,393.000,18.000,205.000,0.000,0.000,3732.000
2023-11-25 02:00:00+01:00,262.000,4149.000,27.000,1635.000,7037.000,392.000,3.000,205.000,0.000,0.000,3809.000
2023-11-25 03:00:00+01:00,262.000,3953.000,29.000,1568.000,6951.000,392.000,0.000,205.000,0.000,0.000,4333.000
2023-11-25 04:00:00+01:00,265.000,3771.000,30.000,1569.000,6979.000,396.000,0.000,204.000,0.000,0.000,4363.000
2023-11-25 05:00:00+01:00,256.000,4099.000,30.000,1629.000,7006.000,393.000,0.000,204.000,0.000,0.000,4445.000
2023-11-25 06:00:00+01:00,257.000,4539.000,29.000,1634.000,7059.000,390.000,0.000,215.000,37.000,0.000,4135.000
2023-11-25 07:00:00+01:00,259.000,4957.000,32.000,1629.000,7362.000,388.000,31.000,229.000,42.000,68.000,4105.000
2023-11-25 08:00:00+01:00,261.000,5212.000,33.000,1681.000,7837.000,368.000,202.000,245.000,42.000,342.000,3913.000
2023-11-25 09:00:00+01:00,266.000,5052.000,37.000,1713.000,8115.000,376.000,305.000,255.000,42.000,682.000,3799.000
2023-11-25 10:00:00+01:00,249.000,4873.000,34.000,1846.000,8170.000,391.000,190.000,238.000,5.000,842.000,3732.000
2023-11-25 11:00:00+01:00,225.000,4848.000,37.000,1920.000,8177.000,390.000,303.000,232.000,0.000,1014.000,3787.000
2023-11-25 12:00:00+01:00,230.000,4809.000,39.000,1910.000,8475.000,393.000,302.000,232.000,0.000,1018.000,3637.000
2023-11-25 13:00:00+01:00,233.000,4773.000,39.000,1885.000,8289.000,391.000,483.000,231.000,0.000,806.000,3395.000
2023-11-25 14:00:00+01:00,233.000,4865.000,38.000,1611.000,8009.000,393.000,271.000,231.000,33.000,495.000,3191.000
2023-11-25 15:00:00+01:00,229.000,4868.000,40.000,1603.000,8269.000,395.000,269.000,232.000,42.000,140.000,3230.000
2023-11-25 16:00:00+01:00,230.000,4865.000,40.000,1803.000,8565.000,394.000,709.000,249.000,42.000,13.000,3154.000
2023-11-25 17:00:00+01:00,233.000,4983.000,38.000,1947.000,9120.000,396.000,503.000,261.000,42.000,0.000,3061.000
2023-11-25 18:00:00+01:00,234.000,5011.000,34.000,1972.000,9489.000,397.000,248.000,263.000,42.000,0.000,2994.000
2023-11-25 19:00:00+01:00,231.000,4990.000,36.000,1971.000,9327.000,399.000,159.000,259.000,42.000,0.000,2801.000
2023-11-25 20:00:00+01:00,228.000,5000.000,36.000,2018.000,8913.000,403.000,149.000,249.000,42.000,0.000,2568.000
2023-11-25 21:00:00+01:00,232.000,4981.000,34.000,2003.000,8459.000,404.000,100.000,222.000,42.000,0.000,2674.000
2023-11-25 22:00:00+01:00,233.000,4960.000,32.000,1787.000,8048.000,404.000,14.000,215.000,42.000,0.000,2684.000
2023-11-25 23:00:00+01:00,232.000,4856.000,34.000,1657.000,7543.000,406.000,13.000,213.000,42.000,0.000,2710.000
2023-11-26 00:00:00+01:00,232.000,4270.000,35.000,1666.000,7919.000,402.000,146.000,222.000,5.000,0.000,2718.000
2023-11-26 01:00:00+01:00,230.000,3887.000,36.000,1578.000,7284.000,399.000,6.000,223.000,0.000,0.000,2755.000
2023-11-26 02:00:00+01:00,233.000,3562.000,33.000,1545.000,7222.000,400.000,0.000,223.000,0.000,0.000,2790.000
2023-11-26 03:00:00+01:00,231.000,3445.000,34.000,1530.000,7096.000,398.000,0.000,223.000,0.000,0.000,3011.000
2023-11-26 04:00:00+01:00,232.000,3537.000,33.000,1524.000,7182.000,400.000,0.000,223.000,0.000,0.000,3075.000
2023-11-26 05:00:00+01:00,233.000,3491.000,34.000,1525.000,7237.000,401.000,0.000,223.000,0.000,0.000,3086.000
2023-11-26 06:00:00+01:00,234.000,3624.000,31.000,1528.000,7322.000,401.000,0.000,235.000,0.000,0.000,3548.000
2023-11-26 07:00:00+01:00,234.000,4493.000,35.000,1595.000,7535.000,401.000,43.000,257.000,37.000,88.000,3819.000
2023-11-26 08:00:00+01:00,234.000,4985.000,36.000,1568.000,7665.000,400.000,304.000,271.000,42.000,447.000,3810.000
2023-11-26 09:00:00+01:00,234.000,4924.000,35.000,1744.000,8197.000,400.000,468.000,273.000,42.000,983.000,3274.000
2023-11-26 10:00:00+01:00,237.000,4784.000,34.000,2047.000,8817.000,397.000,24.000,262.000,42.000,1492.000,3164.000
2023-11-26 11:00:00+01:00,235.000,4755.000,36.000,1855.000,8721.000,399.000,3.000,255.000,5.000,1984.000,3253.000
2023-11-26 12:00:00+01:00,234.000,4867.000,38.000,1892.000,8557.000,402.000,0.000,246.000,0.000,1916.000,3496.000
2023-11-26 13:00:00+01:00,233.000,4868.000,39.000,1945.000,8554.000,403.000,0.000,246.000,0.000,1492.000,3463.000
2023-11-26 14:00:00+01:00,234.000,4880.000,36.000,2101.000,8967.000,403.000,0.000,246.000,0.000,755.000,3343.000
2023-11-26 15:00:00+01:00,233.000,4874.000,38.000,2220.000,9025.000,406.000,21.000,245.000,33.000,165.000,3268.000
2023-11-26 16:00:00+01:00,240.000,4858.000,38.000,2303.000,9414.000,407.000,195.000,262.000,42.000,7.000,3400.000
2023-11-26 17:00:00+01:00,244.000,4910.000,36.000,2512.000,9688.000,409.000,337.000,271.000,42.000,0.000,3358.000
2023-11-26 18:00:00+01:00,243.000,4956.000,34.000,2517.000,9853.000,409.000,407.000,274.000,42.000,0.000,3276.000
2023-11-26 19:00:00+01:00,241.000,4963.000,36.000,2500.000,9811.000,409.000,397.000,270.000,42.000,0.000,3113.000
2023-11-26 20:00:00+01:00,243.000,4955.000,35.000,2269.000,9291.000,409.000,238.000,261.000,42.000,0.000,2831.000
2023-11-26 21:00:00+01:00,240.000,4820.000,34.000,2182.000,8891.000,409.000,26.000,237.000,42.000,0.000,2747.000
2023-11-26 22:00:00+01:00,233.000,5000.000,33.000,2184.000,8833.000,403.000,0.000,231.000,42.000,0.000,2428.000
2023-11-26 23:00:00+01:00,233.000,4975.000,33.000,1897.000,8963.000,409.000,0.000,229.000,5.000,0.000,2092.000
2023-11-27 00:00:00+01:00,234.000,4664.000,35.000,2166.000,9097.000,404.000,20.000,236.000,0.000,0.000,1783.000
2023-11-27 01:00:00+01:00,231.000,4643.000,36.000,2138.000,8914.000,403.000,12.000,248.000,0.000,0.000,1563.000
2023-11-27 02:00:00+01:00,232.000,4655.000,35.000,2179.000,9052.000,401.000,20.000,258.000,0.000,0.000,1476.000
2023-11-27 03:00:00+01:00,232.000,4648.000,34.000,1831.000,8549.000,400.000,7.000,264.000,0.000,0.000,1312.000
2023-11-27 04:00:00+01:00,232.000,4695.000,36.000,1815.000,8781.000,400.000,0.000,264.000,0.000,0.000,1115.000
2023-11-27 05:00:00+01:00,234.000,4945.000,36.000,1837.000,9595.000,401.000,0.000,264.000,0.000,0.000,1068.000
2023-11-27 06:00:00+01:00,242.000,5378.000,33.000,2153.000,10285.000,400.000,8.000,273.000,0.000,0.000,1000.000
2023-11-27 07:00:00+01:00,240.000,5515.000,35.000,2487.000,11129.000,403.000,39.000,294.000,37.000,69.000,848.000
2023-11-27 08:00:00+01:00,240.000,5630.000,34.000,2502.000,11927.000,402.000,159.000,298.000,42.000,440.000,701.000
2023-11-27 09:00:00+01:00,241.000,5547.000,30.000,2483.000,11957.000,404.000,357.000,293.000,42.000,1117.000,529.000
2023-11-27 10:00:00+01:00,240.000,5585.000,29.000,2488.000,11190.000,400.000,141.000,272.000,42.000,1782.000,439.000
2023-11-27 11:00:00+01:00,238.000,5546.000,30.000,2481.000,10941.000,399.000,153.000,262.000,5.000,2233.000,414.000
2023-11-27 12:00:00+01:00,241.000,5558.000,32.000,2483.000,10868.000,397.000,19.000,263.000,0.000,2260.000,383.000
2023-11-27 13:00:00+01:00,239.000,5657.000,32.000,2471.000,11044.000,395.000,0.000,273.000,0.000,1674.000,387.000
2023-11-27 14:00:00+01:00,240.000,5598.000,29.000,2475.000,11691.000,394.000,0.000,274.000,0.000,713.000,388.000
2023-11-27 15:00:00+01:00,235.000,5579.000,32.000,2478.000,12796.000,395.000,109.000,276.000,37.000,124.000,492.000
2023-11-27 16:00:00+01:00,240.000,5571.000,33.000,2478.000,13091.000,396.000,749.000,286.000,42.000,0.000,650.000
2023-11-27 17:00:00+01:00,238.000,5534.000,32.000,2469.000,12674.000,396.000,776.000,294.000,42.000,0.000,711.000
2023-11-27 18:00:00+01:00,239.000,5577.000,33.000,2477.000,12198.000,398.000,605.000,297.000,42.000,0.000,672.000
2023-11-27 19:00:00+01:00,239.000,5543.000,34.000,2474.000,12057.000,398.000,474.000,294.000,42.000,0.000,728.000
2023-11-27 20:00:00+01:00,239.000,5545.000,33.000,2457.000,11385.000,398.000,298.000,279.000,42.000,0.000,736.000
2023-11-27 21:00:00+01:00,237.000,5595.000,31.000,2169.000,10715.000,395.000,0.000,258.000,5.000,0.000,760.000
2023-11-27 22:00:00+01:00,237.000,5324.000,29.000,1820.000,9837.000,395.000,0.000,252.000,0.000,0.000,872.000
2023-11-27 23:00:00+01:00,239.000,4588.000,31.000,1806.000,9296.000,393.000,0.000,250.000,0.000,0.000,974.000
2023-11-28 00:00:00+01:00,239.000,3775.000,30.000,1764.000,9201.000,391.000,0.000,251.000,0.000,0.000,1118.000
2023-11-28 01:00:00+01:00,236.000,4064.000,31.000,1757.000,9320.000,388.000,0.000,243.000,0.000,0.000,1217.000
2023-11-28 02:00:00+01:00,238.000,4218.000,30.000,1758.000,9356.000,390.000,0.000,242.000,0.000,0.000,1313.000
2023-11-28 03:00:00+01:00,237.000,4274.000,33.000,1757.000,9341.000,392.000,4.000,242.000,0.000,0.000,1318.000
2023-11-28 04:00:00+01:00,238.000,4409.000,33.000,1760.000,9384.000,392.000,10.000,242.000,0.000,0.000,1319.000
2023-11-28 05:00:00+01:00,240.000,4458.000,32.000,1763.000,9321.000,395.000,10.000,242.000,0.000,0.000,1352.000
2023-11-28 06:00:00+01:00,235.000,5278.000,31.000,2177.000,10263.000,397.000,10.000,252.000,0.000,0.000,1347.000
2023-11-28 07:00:00+01:00,210.000,5501.000,32.000,2418.000,11446.000,397.000,21.000,275.000,0.000,55.000,1270.000
2023-11-28 08:00:00+01:00,200.000,5688.000,34.000,2419.000,11737.000,399.000,200.000,270.000,25.000,295.000,1228.000
2023-11-28 09:00:00+01:00,172.000,5669.000,31.000,2418.000,11720.000,399.000,343.000,275.000,28.000,665.000,1074.000
2023-11-28 10:00:00+01:00,170.000,5516.000,30.000,2414.000,11702.000,396.000,132.000,254.000,28.000,1050.000,908.000
2023-11-28 11:00:00+01:00,173.000,5648.000,31.000,2413.000,12063.000,395.000,6.000,239.000,28.000,1187.000,827.000
2023-11-28 12:00:00+01:00,172.000,5549.000,33.000,2413.000,12280.000,394.000,0.000,239.000,28.000,1061.000,703.000
2023-11-28 13:00:00+01:00,170.000,5244.000,32.000,2411.000,12580.000,396.000,0.000,247.000,28.000,867.000,681.000
2023-11-28 14:00:00+01:00,167.000,5134.000,29.000,2424.000,12717.000,393.000,0.000,246.000,28.000,479.000,713.000
2023-11-28 15:00:00+01:00,168.000,5327.000,29.000,2456.000,13125.000,396.000,46.000,245.000,28.000,145.000,815.000
2023-11-28 16:00:00+01:00,167.000,5362.000,27.000,2523.000,13569.000,400.000,848.000,249.000,28.000,0.000,980.000
2023-11-28 17:00:00+01:00,160.000,5170.000,26.000,2522.000,13681.000,400.000,954.000,259.000,28.000,0.000,1067.000
2023-11-28 18:00:00+01:00,196.000,5117.000,26.000,2524.000,13173.000,400.000,820.000,259.000,28.000,0.000,1165.000
2023-11-28 19:00:00+01:00,198.000,5104.000,27.000,2522.000,12942.000,401.000,319.000,260.000,28.000,0.000,1245.000
2023-11-28 20:00:00+01:00,203.000,5201.000,26.000,2505.000,11895.000,401.000,16.000,244.000,4.000,0.000,1141.000
2023-11-28 21:00:00+01:00,235.000,5185.000,26.000,2287.000,10544.000,403.000,740.000,224.000,0.000,0.000,1106.000
2023-11-28 22:00:00+01:00,238.000,5081.000,25.000,2272.000,10368.000,403.000,158.000,219.000,0.000,0.000,1224.000
2023-11-28 23:00:00+01:00,237.000,4891.000,26.000,2262.000,9743.000,400.000,1.000,217.000,0.000,0.000,1338.000
2023-11-29 00:00:00+01:00,237.000,4133.000,27.000,2004.000,9372.000,400.000,0.000,220.000,0.000,0.000,1430.000
2023-11-29 01:00:00+01:00,236.000,4120.000,28.000,1995.000,9277.000,397.000,0.000,208.000,0.000,0.000,1539.000
2023-11-29 02:00:00+01:00,237.000,4108.000,26.000,2026.000,9145.000,395.000,0.000,202.000,0.000,0.000,1664.000
2023-11-29 03:00:00+01:00,237.000,4056.000,30.000,2030.000,9204.000,398.000,0.000,192.000,0.000,0.000,1777.000
2023-11-29 04:00:00+01:00,237.000,4039.000,30.000,2000.000,9299.000,398.000,0.000,182.000,0.000,0.000,1835.000
2023-11-29 05:00:00+01:00,237.000,4020.000,30.000,1937.000,9178.000,399.000,0.000,172.000,0.000,0.000,1748.000
2023-11-29 06:00:00+01:00,238.000,4548.000,30.000,2447.000,9985.000,400.000,0.000,175.000,0.000,0.000,1664.000
2023-11-29 07:00:00+01:00,229.000,4736.000,32.000,2466.000,11063.000,401.000,25.000,193.000,0.000,78.000,1879.000
2023-11-29 08:00:00+01:00,230.000,4742.000,32.000,2470.000,11629.000,403.000,192.000,192.000,0.000,456.000,2032.000
2023-11-29 09:00:00+01:00,228.000,4868.000,29.000,2526.000,11247.000,401.000,169.000,188.000,0.000,835.000,1977.000
2023-11-29 10:00:00+01:00,230.000,4868.000,29.000,2540.000,11174.000,394.000,267.000,172.000,0.000,1230.000,1867.000
2023-11-29 11:00:00+01:00,229.000,4773.000,31.000,2515.000,11754.000,402.000,77.000,157.000,0.000,1299.000,1917.000
2023-11-29 12:00:00+01:00,229.000,4752.000,32.000,2515.000,11432.000,407.000,20.000,155.000,0.000,1313.000,1910.000
2023-11-29 13:00:00+01:00,229.000,4789.000,32.000,2539.000,11277.000,406.000,17.000,173.000,0.000,1062.000,2039.000
2023-11-29 14:00:00+01:00,230.000,4809.000,31.000,2579.000,11195.000,408.000,0.000,176.000,0.000,633.000,2364.000
2023-11-29 15:00:00+01:00,239.000,4879.000,33.000,2584.000,11933.000,410.000,224.000,180.000,37.000,202.000,2699.000
2023-11-29 16:00:00+01:00,239.000,4903.000,33.000,2585.000,12526.000,405.000,933.000,197.000,42.000,0.000,2892.000
2023-11-29 17:00:00+01:00,239.000,4907.000,32.000,2590.000,12163.000,405.000,726.000,220.000,42.000,0.000,3199.000
2023-11-29 18:00:00+01:00,237.000,4878.000,31.000,2588.000,11702.000,405.000,570.000,246.000,42.000,0.000,3319.000
2023-11-29 19:00:00+01:00,238.000,4912.000,33.000,2578.000,11231.000,405.000,568.000,268.000,42.000,0.000,3277.000
2023-11-29 20:00:00+01:00,235.000,4955.000,32.000,2565.000,10692.000,403.000,461.000,278.000,42.000,0.000,3007.000
2023-11-29 21:00:00+01:00,238.000,4905.000,31.000,2109.000,10078.000,404.000,36.000,262.000,5.000,0.000,2836.000
2023-11-29 22:00:00+01:00,239.000,4694.000,31.000,1895.000,9663.000,405.000,0.000,256.000,0.000,0.000,2784.000
2023-11-29 23:00:00+01:00,237.000,4239.000,31.000,1878.000,9636.000,404.000,0.000,255.000,0.000,0.000,2699.000
2023-11-30 00:00:00+01:00,238.000,4098.000,30.000,1871.000,9843.000,405.000,0.000,268.000,0.000,0.000,2649.000
2023-11-30 01:00:00+01:00,237.000,3792.000,29.000,1818.000,9737.000,404.000,0.000,270.000,0.000,0.000,2729.000
2023-11-30 02:00:00+01:00,239.000,3492.000,28.000,1817.000,9639.000,405.000,0.000,248.000,0.000,0.000,2660.000
2023-11-30 03:00:00+01:00,237.000,3548.000,29.000,1817.000,9626.000,401.000,0.000,223.000,0.000,0.000,2569.000
2023-11-30 04:00:00+01:00,239.000,3671.000,30.000,1816.000,9824.000,402.000,0.000,198.000,0.000,0.000,2292.000
2023-11-30 05:00:00+01:00,261.000,4042.000,29.000,1845.000,10070.000,401.000,0.000,173.000,0.000,0.000,2149.000
2023-11-30 06:00:00+01:00,267.000,4691.000,30.000,2203.000,10493.000,402.000,0.000,174.000,0.000,0.000,2021.000
2023-11-30 07:00:00+01:00,263.000,5189.000,33.000,2611.000,12058.000,403.000,0.000,190.000,0.000,73.000,1906.000
2023-11-30 08:00:00+01:00,265.000,5265.000,36.000,2635.000,12915.000,403.000,38.000,196.000,0.000,272.000,1826.000
2023-11-30 09:00:00+01:00,264.000,5531.000,35.000,2632.000,12873.000,402.000,45.000,194.000,0.000,544.000,1410.000
2023-11-30 10:00:00+01:00,265.000,5510.000,32.000,2632.000,12756.000,398.000,108.000,182.000,0.000,1035.000,1231.000
2023-11-30 11:00:00+01:00,269.000,5559.000,32.000,2632.000,12648.000,395.000,140.000,166.000,0.000,1499.000,1024.000
2023-11-30 12:00:00+01:00,276.000,5553.000,31.000,2634.000,12671.000,395.000,155.000,168.000,0.000,1327.000,898.000
2023-11-30 13:00:00+01:00,275.000,5611.000,29.000,2631.000,12994.000,394.000,165.000,179.000,0.000,1008.000,801.000
2023-11-30 14:00:00+01:00,273.000,5618.000,30.000,2643.000,13054.000,395.000,244.000,181.000,0.000,542.000,704.000
2023-11-30 15:00:00+01:00,272.000,5643.000,32.000,2661.000,13303.000,397.000,521.000,185.000,37.000,145.000,691.000
2023-11-30 16:00:00+01:00,275.000,5598.000,32.000,2652.000,13191.000,396.000,840.000,205.000,42.000,0.000,823.000
2023-11-30 17:00:00+01:00,274.000,5555.000,33.000,2646.000,13136.000,397.000,780.000,223.000,42.000,0.000,977.000
2023-11-30 18:00:00+01:00,273.000,5527.000,33.000,2644.000,12864.000,400.000,700.000,228.000,42.000,0.000,1029.000
2023-11-30 19:00:00+01:00,269.000,5540.000,34.000,2644.000,12482.000,401.000,543.000,225.000,35.000,0.000,1029.000
2023-11-30 20:00:00+01:00,268.000,5479.000,34.000,2616.000,11629.000,402.000,92.000,222.000,42.000,0.000,934.000
2023-11-30 21:00:00+01:00,276.000,5422.000,33.000,2246.000,10927.000,401.000,10.000,209.000,5.000,0.000,941.000
2023-11-30 22:00:00+01:00,275.000,4921.000,32.000,1851.000,10234.000,402.000,0.000,205.000,0.000,0.000,1064.000
2023-11-30 23:00:00+01:00,279.000,4560.000,32.000,1862.000,10195.000,399.000,0.000,204.000,0.000,0.000,1158.000
2023-12-01 00:00:00+01:00,284.000,3564.000,32.000,1889.000,10311.000,403.000,0.000,208.000,0.000,0.000,1195.000
2023-12-01 01:00:00+01:00,283.000,3256.000,33.000,1887.000,10259.000,389.000,0.000,222.000,0.000,0.000,1138.000
2023-12-01 02:00:00+01:00,286.000,3413.000,31.000,1893.000,10290.000,393.000,0.000,223.000,0.000,0.000,1051.000
2023-12-01 03:00:00+01:00,283.000,3570.000,32.000,1884.000,10227.000,393.000,0.000,223.000,0.000,0.000,1011.000
2023-12-01 04:00:00+01:00,283.000,3455.000,32.000,1860.000,10095.000,393.000,0.000,223.000,0.000,0.000,974.000
2023-12-01 05:00:00+01:00,284.000,3861.000,32.000,1880.000,10073.000,396.000,0.000,223.000,0.000,0.000,986.000
2023-12-01 06:00:00+01:00,283.000,4928.000,32.000,2228.000,10453.000,396.000,0.000,236.000,0.000,0.000,1004.000
2023-12-01 07:00:00+01:00,275.000,5303.000,32.000,2599.000,12072.000,407.000,0.000,254.000,0.000,52.000,1056.000
2023-12-01 08:00:00+01:00,277.000,5612.000,32.000,2638.000,13165.000,403.000,49.000,254.000,37.000,291.000,945.000
2023-12-01 09:00:00+01:00,275.000,5769.000,34.000,2642.000,13082.000,404.000,113.000,252.000,42.000,655.000,892.000
2023-12-01 10:00:00+01:00,275.000,5708.000,33.000,2620.000,12906.000,404.000,95.000,238.000,42.000,1103.000,875.000
2023-12-01 11:00:00+01:00,274.000,5669.000,35.000,2616.000,12818.000,407.000,77.000,219.000,5.000,1335.000,885.000
2023-12-01 12:00:00+01:00,274.000,5634.000,35.000,2607.000,12819.000,406.000,37.000,217.000,0.000,1261.000,868.000
2023-12-01 13:00:00+01:00,284.000,5720.000,35.000,2261.000,12987.000,401.000,199.000,226.000,0.000,946.000,870.000
2023-12-01 14:00:00+01:00,287.000,5652.000,36.000,2198.000,12853.000,402.000,135.000,229.000,37.000,503.000,890.000
2023-12-01 15:00:00+01:00,284.000,5693.000,33.000,2215.000,13163.000,405.000,363.000,230.000,42.000,123.000,902.000
2023-12-01 16:00:00+01:00,285.000,5681.000,35.000,2203.000,13308.000,408.000,874.000,242.000,42.000,0.000,886.000
2023-12-01 17:00:00+01:00,282.000,5625.000,35.000,2196.000,13069.000,413.000,826.000,251.000,42.000,0.000,788.000
2023-12-01 18:00:00+01:00,286.000,5632.000,33.000,2225.000,12788.000,412.000,640.000,254.000,42.000,0.000,822.000
2023-12-01 19:00:00+01:00,284.000,5630.000,36.000,2389.000,11942.000,413.000,453.000,251.000,42.000,0.000,870.000
2023-12-01 20:00:00+01:00,284.000,5651.000,35.000,2605.000,11043.000,412.000,163.000,236.000,5.000,0.000,741.000
2023-12-01 21:00:00+01:00,283.000,5650.000,35.000,2558.000,10178.000,413.000,10.000,215.000,0.000,0.000,613.000
2023-12-01 22:00:00+01:00,283.000,5560.000,34.000,2293.000,9383.000,412.000,0.000,210.000,0.000,0.000,599.000
2023-12-01 23:00:00+01:00,284.000,5434.000,35.000,2189.000,8996.000,404.000,0.000,209.000,0.000,0.000,557.000
2023-12-02 00:00:00+01:00,280.000,4961.000,34.000,2036.000,8559.000,401.000,0.000,206.000,0.000,0.000,511.000
2023-12-02 01:00:00+01:00,279.000,4983.000,33.000,1865.000,8407.000,404.000,0.000,220.000,0.000,0.000,461.000
2023-12-02 02:00:00+01:00,279.000,4925.000,30.000,1942.000,8418.000,401.000,0.000,222.000,0.000,0.000,470.000
2023-12-02 03:00:00+01:00,279.000,4909.000,29.000,1991.000,8400.000,403.000,0.000,222.000,0.000,0.000,421.000
2023-12-02 04:00:00+01:00,283.000,4960.000,29.000,1875.000,8361.000,401.000,0.000,221.000,0.000,0.000,357.000
2023-12-02 05:00:00+01:00,283.000,4953.000,30.000,1951.000,8392.000,402.000,0.000,222.000,0.000,0.000,325.000
2023-12-02 06:00:00+01:00,281.000,5347.000,29.000,2020.000,8379.000,402.000,0.000,234.000,0.000,0.000,349.000
2023-12-02 07:00:00+01:00,275.000,5517.000,31.000,2259.000,8693.000,402.000,0.000,249.000,0.000,35.000,381.000
2023-12-02 08:00:00+01:00,278.000,5511.000,32.000,2456.000,8911.000,401.000,127.000,261.000,0.000,177.000,433.000
2023-12-02 09:00:00+01:00,274.000,5525.000,33.000,2459.000,9234.000,404.000,263.000,256.000,0.000,445.000,419.000
2023-12-02 10:00:00+01:00,275.000,5506.000,33.000,2474.000,9195.000,403.000,254.000,241.000,0.000,668.000,404.000
2023-12-02 11:00:00+01:00,275.000,5394.000,32.000,2478.000,9341.000,401.000,344.000,216.000,0.000,751.000,394.000
2023-12-02 12:00:00+01:00,276.000,5330.000,30.000,2462.000,9242.000,401.000,372.000,213.000,0.000,691.000,402.000
2023-12-02 13:00:00+01:00,276.000,5330.000,30.000,2459.000,9103.000,401.000,267.000,223.000,0.000,508.000,466.000
2023-12-02 14:00:00+01:00,284.000,5365.000,27.000,2452.000,8959.000,401.000,169.000,224.000,0.000,297.000,552.000
2023-12-02 15:00:00+01:00,283.000,5386.000,27.000,2440.000,9279.000,402.000,269.000,226.000,37.000,114.000,578.000
2023-12-02 16:00:00+01:00,282.000,5513.000,33.000,2460.000,9197.000,402.000,374.000,237.000,42.000,0.000,595.000
2023-12-02 17:00:00+01:00,285.000,5643.000,31.000,2488.000,9130.000,403.000,711.000,248.000,42.000,0.000,753.000
