timestamp,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Wind Onshore
2024-11-17 00:00:00,93.0,14.0,478.0,0.0,35.0,2.0,182.0,2.0,1964.0,129.0,56.0,0.0,1.0
2024-11-17 01:00:00,94.0,14.0,463.0,0.0,35.0,46.0,182.0,2.0,1965.0,129.0,55.0,0.0,1.0
2024-11-17 02:00:00,93.0,14.0,377.0,0.0,35.0,280.0,178.0,2.0,1964.0,127.0,56.0,0.0,1.0
2024-11-17 03:00:00,93.0,14.0,198.0,0.0,35.0,280.0,176.0,2.0,1965.0,127.0,55.0,0.0,1.0
2024-11-17 04:00:00,94.0,16.0,207.0,0.0,35.0,250.0,188.0,2.0,1966.0,129.0,54.0,0.0,1.0
2024-11-17 05:00:00,92.0,15.0,202.0,0.0,35.0,202.0,185.0,2.0,1968.0,124.0,54.0,0.0,1.0
2024-11-17 06:00:00,92.0,15.0,201.0,0.0,35.0,18.0,192.0,0.0,1967.0,130.0,54.0,0.0,1.0
2024-11-17 07:00:00,93.0,15.0,201.0,0.0,35.0,18.0,207.0,0.0,1967.0,129.0,54.0,5.0,0.0
2024-11-17 08:00:00,94.0,15.0,201.0,0.0,35.0,7.0,218.0,0.0,1968.0,127.0,55.0,25.0,0.0
2024-11-17 09:00:00,94.0,15.0,204.0,0.0,35.0,0.0,203.0,0.0,1968.0,131.0,57.0,43.0,0.0
2024-11-17 10:00:00,95.0,16.0,215.0,0.0,35.0,37.0,197.0,37.0,1968.0,131.0,57.0,60.0,0.0
2024-11-17 11:00:00,96.0,15.0,202.0,0.0,35.0,143.0,197.0,39.0,1968.0,126.0,57.0,74.0,0.0
2024-11-17 12:00:00,94.0,14.0,198.0,0.0,35.0,172.0,191.0,27.0,1966.0,127.0,56.0,79.0,0.0
2024-11-17 13:00:00,95.0,15.0,197.0,0.0,35.0,1.0,193.0,2.0,1965.0,127.0,56.0,66.0,0.0
2024-11-17 14:00:00,94.0,15.0,209.0,0.0,35.0,2.0,187.0,2.0,1967.0,127.0,55.0,35.0,0.0
2024-11-17 15:00:00,94.0,15.0,291.0,0.0,35.0,2.0,203.0,7.0,1964.0,130.0,55.0,6.0,0.0
2024-11-17 16:00:00,92.0,17.0,526.0,0.0,35.0,26.0,245.0,55.0,1963.0,130.0,55.0,0.0,0.0
2024-11-17 17:00:00,93.0,17.0,575.0,0.0,35.0,31.0,405.0,87.0,1964.0,130.0,55.0,0.0,0.0
2024-11-17 18:00:00,93.0,17.0,582.0,0.0,35.0,237.0,397.0,110.0,1965.0,131.0,55.0,0.0,1.0
2024-11-17 19:00:00,93.0,17.0,583.0,0.0,35.0,240.0,330.0,101.0,1965.0,133.0,56.0,0.0,1.0
2024-11-17 20:00:00,93.0,17.0,590.0,0.0,35.0,179.0,228.0,1.0,1965.0,133.0,56.0,0.0,0.0
2024-11-17 21:00:00,93.0,16.0,570.0,0.0,35.0,7.0,177.0,2.0,1965.0,128.0,56.0,0.0,0.0
2024-11-17 22:00:00,93.0,15.0,567.0,0.0,35.0,2.0,177.0,2.0,1966.0,126.0,56.0,0.0,0.0
2024-11-17 23:00:00,95.0,14.0,564.0,0.0,34.0,2.0,176.0,2.0,1965.0,126.0,56.0,0.0,1.0
2024-11-18 00:00:00,95.0,15.0,445.0,0.0,34.0,200.0,176.0,2.0,1965.0,127.0,52.0,0.0,0.0
2024-11-18 01:00:00,97.0,14.0,444.0,0.0,34.0,201.0,177.0,2.0,1966.0,126.0,50.0,0.0,0.0
2024-11-18 02:00:00,95.0,14.0,452.0,0.0,34.0,249.0,177.0,2.0,1966.0,122.0,50.0,0.0,1.0
2024-11-18 03:00:00,94.0,14.0,457.0,0.0,34.0,249.0,179.0,2.0,1965.0,123.0,50.0,0.0,0.0
2024-11-18 04:00:00,94.0,17.0,465.0,0.0,34.0,202.0,180.0,2.0,1962.0,125.0,50.0,0.0,0.0
2024-11-18 05:00:00,94.0,16.0,549.0,0.0,34.0,201.0,176.0,2.0,1964.0,125.0,49.0,0.0,0.0
2024-11-18 06:00:00,94.0,17.0,563.0,0.0,35.0,5.0,196.0,0.0,1963.0,130.0,49.0,0.0,0.0
2024-11-18 07:00:00,92.0,17.0,565.0,0.0,34.0,9.0,278.0,28.0,1964.0,129.0,49.0,4.0,1.0
2024-11-18 08:00:00,96.0,15.0,518.0,0.0,35.0,30.0,281.0,29.0,1968.0,125.0,49.0,25.0,1.0
2024-11-18 09:00:00,97.0,16.0,538.0,0.0,34.0,11.0,205.0,0.0,1966.0,128.0,47.0,64.0,1.0
2024-11-18 10:00:00,95.0,14.0,520.0,0.0,34.0,23.0,217.0,0.0,1969.0,124.0,47.0,105.0,1.0
2024-11-18 11:00:00,94.0,16.0,519.0,0.0,34.0,50.0,207.0,0.0,1969.0,123.0,47.0,117.0,1.0
2024-11-18 12:00:00,94.0,16.0,550.0,0.0,34.0,4.0,214.0,0.0,1967.0,122.0,49.0,59.0,1.0
2024-11-18 13:00:00,95.0,19.0,584.0,0.0,34.0,38.0,264.0,38.0,1966.0,116.0,49.0,26.0,1.0
2024-11-18 14:00:00,96.0,17.0,551.0,0.0,34.0,21.0,259.0,21.0,1964.0,98.0,47.0,16.0,0.0
2024-11-18 15:00:00,97.0,16.0,538.0,0.0,34.0,0.0,327.0,0.0,1965.0,92.0,49.0,4.0,1.0
2024-11-18 16:00:00,95.0,18.0,585.0,0.0,34.0,226.0,421.0,111.0,1963.0,103.0,49.0,0.0,0.0
2024-11-18 17:00:00,95.0,18.0,592.0,0.0,34.0,227.0,420.0,119.0,1963.0,94.0,49.0,0.0,0.0
2024-11-18 18:00:00,94.0,18.0,594.0,0.0,34.0,230.0,416.0,119.0,1963.0,94.0,48.0,0.0,0.0
2024-11-18 19:00:00,94.0,18.0,605.0,0.0,35.0,209.0,352.0,84.0,1962.0,94.0,48.0,0.0,0.0
2024-11-18 20:00:00,94.0,18.0,507.0,0.0,35.0,45.0,255.0,41.0,1961.0,94.0,48.0,0.0,0.0
2024-11-18 21:00:00,95.0,18.0,498.0,0.0,35.0,0.0,193.0,0.0,1961.0,106.0,48.0,0.0,0.0
2024-11-18 22:00:00,96.0,17.0,507.0,0.0,34.0,2.0,178.0,2.0,1962.0,117.0,48.0,0.0,0.0
2024-11-18 23:00:00,94.0,15.0,497.0,0.0,34.0,2.0,177.0,2.0,1964.0,122.0,48.0,0.0,0.0
2024-11-19 00:00:00,95.0,14.0,310.0,0.0,34.0,2.0,177.0,2.0,1965.0,125.0,49.0,0.0,0.0
2024-11-19 01:00:00,95.0,14.0,194.0,0.0,34.0,2.0,176.0,2.0,1966.0,121.0,48.0,0.0,0.0
2024-11-19 02:00:00,94.0,14.0,197.0,0.0,34.0,244.0,179.0,2.0,1968.0,122.0,47.0,0.0,0.0
2024-11-19 03:00:00,92.0,14.0,196.0,0.0,34.0,149.0,182.0,2.0,1962.0,124.0,48.0,0.0,0.0
2024-11-19 04:00:00,95.0,17.0,199.0,0.0,34.0,100.0,181.0,2.0,1964.0,124.0,48.0,0.0,0.0
2024-11-19 05:00:00,94.0,17.0,388.0,0.0,34.0,1.0,181.0,2.0,1965.0,116.0,49.0,0.0,0.0
2024-11-19 06:00:00,99.0,19.0,600.0,0.0,34.0,2.0,241.0,2.0,1965.0,112.0,49.0,0.0,1.0
2024-11-19 07:00:00,100.0,18.0,578.0,0.0,34.0,51.0,319.0,85.0,1964.0,98.0,48.0,4.0,1.0
2024-11-19 08:00:00,98.0,18.0,572.0,0.0,34.0,37.0,311.0,37.0,1963.0,87.0,47.0,23.0,1.0
2024-11-19 09:00:00,100.0,18.0,567.0,0.0,34.0,2.0,339.0,2.0,1963.0,85.0,47.0,47.0,1.0
2024-11-19 10:00:00,97.0,17.0,565.0,0.0,35.0,2.0,332.0,2.0,1964.0,84.0,46.0,49.0,1.0
2024-11-19 11:00:00,101.0,16.0,567.0,0.0,35.0,3.0,316.0,3.0,1963.0,86.0,46.0,41.0,2.0
2024-11-19 12:00:00,98.0,17.0,561.0,0.0,35.0,6.0,332.0,6.0,1962.0,84.0,46.0,24.0,2.0
2024-11-19 13:00:00,95.0,16.0,553.0,0.0,35.0,117.0,322.0,27.0,1962.0,84.0,50.0,15.0,1.0
2024-11-19 14:00:00,98.0,16.0,558.0,0.0,35.0,221.0,318.0,31.0,1960.0,86.0,53.0,9.0,1.0
2024-11-19 15:00:00,95.0,17.0,581.0,0.0,35.0,272.0,346.0,86.0,1962.0,86.0,55.0,2.0,0.0
2024-11-19 16:00:00,98.0,17.0,561.0,0.0,34.0,356.0,384.0,191.0,1962.0,85.0,55.0,0.0,1.0
2024-11-19 17:00:00,100.0,18.0,561.0,0.0,34.0,281.0,397.0,123.0,1963.0,86.0,56.0,0.0,1.0
2024-11-19 18:00:00,99.0,18.0,572.0,0.0,35.0,91.0,390.0,54.0,1963.0,88.0,55.0,0.0,1.0
2024-11-19 19:00:00,100.0,20.0,508.0,0.0,35.0,92.0,339.0,43.0,1963.0,87.0,57.0,0.0,2.0
2024-11-19 20:00:00,97.0,18.0,503.0,0.0,35.0,170.0,277.0,0.0,1960.0,89.0,56.0,0.0,1.0
2024-11-19 21:00:00,96.0,18.0,516.0,0.0,34.0,103.0,261.0,0.0,1962.0,100.0,56.0,0.0,2.0
2024-11-19 22:00:00,98.0,16.0,548.0,0.0,37.0,111.0,226.0,0.0,1956.0,111.0,55.0,0.0,2.0
2024-11-19 23:00:00,98.0,11.0,498.0,0.0,35.0,331.0,227.0,0.0,1937.0,113.0,54.0,0.0,1.0
2024-11-20 00:00:00,98.0,10.0,305.0,0.0,34.0,107.0,186.0,52.0,1853.0,105.0,54.0,0.0,1.0
2024-11-20 01:00:00,93.0,11.0,196.0,0.0,35.0,17.0,187.0,86.0,1765.0,114.0,54.0,0.0,1.0
2024-11-20 02:00:00,91.0,11.0,196.0,0.0,35.0,8.0,186.0,65.0,1713.0,109.0,54.0,0.0,1.0
2024-11-20 03:00:00,91.0,11.0,196.0,0.0,34.0,232.0,187.0,2.0,1763.0,111.0,54.0,0.0,1.0
2024-11-20 04:00:00,90.0,16.0,201.0,0.0,34.0,410.0,188.0,3.0,1880.0,115.0,54.0,0.0,1.0
2024-11-20 05:00:00,89.0,16.0,207.0,0.0,35.0,381.0,190.0,3.0,1937.0,115.0,54.0,0.0,0.0
2024-11-20 06:00:00,89.0,17.0,296.0,0.0,35.0,7.0,207.0,10.0,1927.0,112.0,54.0,0.0,0.0
2024-11-20 07:00:00,90.0,17.0,549.0,0.0,35.0,11.0,327.0,33.0,1952.0,101.0,53.0,0.0,1.0
2024-11-20 08:00:00,91.0,17.0,567.0,0.0,34.0,31.0,334.0,0.0,2012.0,88.0,54.0,4.0,1.0
2024-11-20 09:00:00,91.0,16.0,542.0,0.0,35.0,6.0,273.0,0.0,2095.0,86.0,55.0,14.0,1.0
2024-11-20 10:00:00,91.0,15.0,531.0,0.0,36.0,2.0,265.0,0.0,2124.0,85.0,54.0,27.0,1.0
2024-11-20 11:00:00,90.0,15.0,548.0,0.0,36.0,0.0,266.0,0.0,2132.0,87.0,54.0,26.0,1.0
2024-11-20 12:00:00,88.0,15.0,565.0,0.0,36.0,0.0,264.0,0.0,2141.0,89.0,53.0,20.0,1.0
2024-11-20 13:00:00,91.0,16.0,570.0,0.0,36.0,40.0,269.0,40.0,2147.0,88.0,53.0,20.0,1.0
2024-11-20 14:00:00,87.0,18.0,586.0,0.0,36.0,40.0,301.0,40.0,2153.0,94.0,54.0,16.0,1.0
2024-11-20 15:00:00,89.0,17.0,567.0,0.0,35.0,0.0,477.0,46.0,2157.0,88.0,54.0,5.0,1.0
2024-11-20 16:00:00,89.0,18.0,559.0,0.0,35.0,80.0,477.0,126.0,2170.0,88.0,55.0,0.0,0.0
2024-11-20 17:00:00,90.0,19.0,557.0,0.0,35.0,80.0,466.0,126.0,2170.0,87.0,56.0,0.0,0.0
2024-11-20 18:00:00,97.0,19.0,564.0,0.0,35.0,41.0,349.0,102.0,2179.0,88.0,56.0,0.0,0.0
2024-11-20 19:00:00,97.0,19.0,570.0,0.0,35.0,50.0,284.0,24.0,2179.0,88.0,56.0,0.0,1.0
2024-11-20 20:00:00,96.0,20.0,571.0,0.0,35.0,4.0,280.0,0.0,2192.0,88.0,56.0,0.0,1.0
2024-11-20 21:00:00,93.0,19.0,489.0,0.0,35.0,2.0,200.0,2.0,2192.0,97.0,56.0,0.0,1.0
2024-11-20 22:00:00,94.0,17.0,248.0,0.0,35.0,199.0,189.0,2.0,2202.0,106.0,56.0,0.0,1.0
2024-11-20 23:00:00,91.0,17.0,197.0,0.0,35.0,201.0,191.0,2.0,2207.0,115.0,56.0,0.0,1.0
2024-11-21 00:00:00,92.0,17.0,199.0,0.0,35.0,0.0,200.0,2.0,2213.0,122.0,56.0,0.0,1.0
2024-11-21 01:00:00,94.0,17.0,199.0,0.0,35.0,49.0,189.0,2.0,2214.0,123.0,53.0,0.0,1.0
2024-11-21 02:00:00,95.0,17.0,199.0,0.0,35.0,49.0,189.0,2.0,2218.0,121.0,54.0,0.0,1.0
2024-11-21 03:00:00,96.0,18.0,199.0,0.0,35.0,246.0,191.0,2.0,2215.0,124.0,55.0,0.0,1.0
2024-11-21 04:00:00,95.0,19.0,209.0,0.0,49.0,0.0,194.0,3.0,2213.0,132.0,55.0,0.0,1.0
2024-11-21 05:00:00,95.0,17.0,298.0,0.0,35.0,2.0,199.0,2.0,2215.0,121.0,54.0,0.0,1.0
2024-11-21 06:00:00,96.0,20.0,575.0,0.0,36.0,0.0,226.0,18.0,2214.0,136.0,55.0,0.0,1.0
2024-11-21 07:00:00,95.0,20.0,565.0,0.0,36.0,29.0,352.0,47.0,2213.0,125.0,55.0,10.0,1.0
2024-11-21 08:00:00,92.0,20.0,581.0,0.0,35.0,29.0,354.0,0.0,2255.0,124.0,56.0,58.0,1.0
2024-11-21 09:00:00,95.0,19.0,586.0,0.0,35.0,79.0,300.0,0.0,2326.0,124.0,56.0,106.0,1.0
2024-11-21 10:00:00,98.0,18.0,562.0,0.0,35.0,11.0,228.0,14.0,2364.0,131.0,56.0,140.0,1.0
2024-11-21 11:00:00,96.0,18.0,537.0,0.0,35.0,0.0,221.0,0.0,2440.0,132.0,56.0,191.0,1.0
2024-11-21 12:00:00,98.0,18.0,541.0,0.0,35.0,0.0,222.0,0.0,2458.0,124.0,56.0,166.0,0.0
2024-11-21 13:00:00,99.0,19.0,539.0,0.0,35.0,0.0,224.0,0.0,2459.0,122.0,55.0,121.0,0.0
2024-11-21 14:00:00,99.0,18.0,581.0,0.0,35.0,0.0,239.0,0.0,2459.0,124.0,55.0,65.0,0.0
2024-11-21 15:00:00,100.0,18.0,599.0,0.0,35.0,192.0,365.0,19.0,2461.0,130.0,56.0,12.0,0.0
2024-11-21 16:00:00,99.0,17.0,592.0,0.0,35.0,216.0,472.0,43.0,2461.0,121.0,55.0,0.0,0.0
2024-11-21 17:00:00,96.0,18.0,610.0,0.0,35.0,253.0,506.0,101.0,2460.0,128.0,55.0,0.0,0.0
2024-11-21 18:00:00,96.0,20.0,616.0,0.0,35.0,209.0,477.0,65.0,2463.0,137.0,56.0,0.0,1.0
2024-11-21 19:00:00,99.0,20.0,610.0,0.0,35.0,9.0,357.0,33.0,2462.0,131.0,57.0,0.0,2.0
2024-11-21 20:00:00,98.0,20.0,596.0,0.0,35.0,0.0,327.0,0.0,2462.0,137.0,56.0,0.0,1.0
2024-11-21 21:00:00,98.0,20.0,581.0,0.0,35.0,4.0,256.0,4.0,2463.0,135.0,56.0,0.0,1.0
2024-11-21 22:00:00,97.0,18.0,480.0,0.0,35.0,2.0,243.0,2.0,2460.0,128.0,56.0,0.0,1.0
2024-11-21 23:00:00,99.0,18.0,252.0,0.0,35.0,2.0,243.0,2.0,2459.0,129.0,56.0,0.0,1.0
2024-11-22 00:00:00,98.0,17.0,203.0,0.0,35.0,1.0,242.0,2.0,2462.0,130.0,54.0,0.0,1.0
2024-11-22 01:00:00,97.0,19.0,205.0,0.0,35.0,2.0,232.0,2.0,2461.0,132.0,54.0,0.0,1.0
2024-11-22 02:00:00,98.0,17.0,205.0,0.0,35.0,148.0,222.0,2.0,2463.0,131.0,54.0,0.0,1.0
2024-11-22 03:00:00,98.0,20.0,221.0,0.0,35.0,191.0,222.0,9.0,2464.0,141.0,54.0,0.0,0.0
2024-11-22 04:00:00,99.0,19.0,211.0,0.0,35.0,1.0,232.0,2.0,2464.0,131.0,54.0,0.0,0.0
2024-11-22 05:00:00,94.0,18.0,306.0,0.0,35.0,2.0,229.0,3.0,2465.0,127.0,53.0,0.0,0.0
2024-11-22 06:00:00,95.0,20.0,569.0,0.0,35.0,0.0,346.0,14.0,2465.0,131.0,55.0,0.0,0.0
2024-11-22 07:00:00,98.0,20.0,590.0,0.0,35.0,207.0,395.0,39.0,2467.0,130.0,54.0,0.0,0.0
2024-11-22 08:00:00,87.0,20.0,591.0,0.0,35.0,185.0,392.0,24.0,2466.0,133.0,55.0,2.0,0.0
2024-11-22 09:00:00,77.0,18.0,587.0,0.0,34.0,39.0,355.0,34.0,2465.0,138.0,55.0,7.0,1.0
2024-11-22 10:00:00,82.0,18.0,542.0,0.0,35.0,5.0,308.0,5.0,2467.0,132.0,55.0,19.0,1.0
2024-11-22 11:00:00,84.0,18.0,542.0,0.0,34.0,0.0,309.0,0.0,2467.0,129.0,55.0,19.0,1.0
2024-11-22 12:00:00,88.0,18.0,542.0,0.0,38.0,0.0,294.0,0.0,2466.0,129.0,54.0,16.0,0.0
2024-11-22 13:00:00,87.0,20.0,553.0,0.0,38.0,15.0,304.0,15.0,2464.0,126.0,56.0,12.0,1.0
2024-11-22 14:00:00,86.0,20.0,599.0,0.0,36.0,12.0,292.0,12.0,2464.0,125.0,55.0,8.0,1.0
2024-11-22 15:00:00,87.0,18.0,613.0,0.0,36.0,0.0,321.0,22.0,2465.0,124.0,56.0,2.0,1.0
2024-11-22 16:00:00,86.0,20.0,620.0,0.0,36.0,285.0,401.0,139.0,2466.0,132.0,57.0,0.0,1.0
2024-11-22 17:00:00,88.0,19.0,618.0,0.0,35.0,302.0,427.0,165.0,2469.0,125.0,57.0,0.0,1.0
2024-11-22 18:00:00,86.0,20.0,592.0,0.0,35.0,106.0,427.0,74.0,2469.0,127.0,58.0,0.0,1.0
2024-11-22 19:00:00,86.0,20.0,589.0,0.0,35.0,105.0,369.0,61.0,2469.0,128.0,58.0,0.0,1.0
2024-11-22 20:00:00,87.0,20.0,506.0,0.0,36.0,1.0,335.0,1.0,2468.0,130.0,58.0,0.0,1.0
2024-11-22 21:00:00,88.0,20.0,273.0,0.0,36.0,6.0,245.0,6.0,2467.0,134.0,58.0,0.0,1.0
2024-11-22 22:00:00,91.0,19.0,212.0,0.0,36.0,5.0,250.0,5.0,2466.0,131.0,58.0,0.0,1.0
2024-11-22 23:00:00,91.0,20.0,214.0,0.0,36.0,198.0,242.0,6.0,2467.0,133.0,58.0,0.0,1.0
2024-11-23 00:00:00,90.0,19.0,226.0,0.0,35.0,2.0,220.0,7.0,2468.0,131.0,57.0,0.0,1.0
2024-11-23 01:00:00,89.0,18.0,209.0,0.0,35.0,5.0,216.0,5.0,2468.0,128.0,57.0,0.0,1.0
2024-11-23 02:00:00,89.0,17.0,204.0,0.0,35.0,100.0,217.0,2.0,2470.0,126.0,56.0,0.0,0.0
2024-11-23 03:00:00,91.0,19.0,206.0,0.0,35.0,165.0,230.0,0.0,2468.0,127.0,56.0,0.0,1.0
2024-11-23 04:00:00,91.0,17.0,211.0,0.0,35.0,169.0,225.0,0.0,2465.0,129.0,55.0,0.0,1.0
2024-11-23 05:00:00,88.0,18.0,213.0,0.0,35.0,122.0,225.0,0.0,2466.0,130.0,54.0,0.0,1.0
2024-11-23 06:00:00,92.0,19.0,214.0,0.0,35.0,1.0,279.0,0.0,2468.0,130.0,57.0,0.0,1.0
2024-11-23 07:00:00,97.0,20.0,214.0,0.0,35.0,0.0,322.0,0.0,2467.0,131.0,58.0,2.0,1.0
2024-11-23 08:00:00,98.0,20.0,215.0,0.0,35.0,4.0,342.0,4.0,2466.0,133.0,58.0,14.0,1.0
2024-11-23 09:00:00,99.0,18.0,216.0,0.0,35.0,18.0,302.0,18.0,2465.0,138.0,58.0,50.0,1.0
2024-11-23 10:00:00,98.0,18.0,207.0,0.0,35.0,1.0,258.0,17.0,2465.0,132.0,57.0,109.0,1.0
2024-11-23 11:00:00,97.0,19.0,206.0,0.0,35.0,216.0,260.0,2.0,2466.0,136.0,58.0,163.0,1.0
2024-11-23 12:00:00,98.0,17.0,207.0,0.0,35.0,222.0,251.0,0.0,2467.0,130.0,58.0,183.0,1.0
2024-11-23 13:00:00,99.0,17.0,206.0,0.0,35.0,6.0,260.0,0.0,2466.0,130.0,57.0,160.0,0.0
2024-11-23 14:00:00,101.0,17.0,292.0,0.0,35.0,0.0,275.0,0.0,2467.0,133.0,57.0,86.0,1.0
2024-11-23 15:00:00,101.0,18.0,534.0,0.0,35.0,0.0,377.0,0.0,2469.0,138.0,56.0,16.0,0.0
2024-11-23 16:00:00,101.0,19.0,651.0,0.0,35.0,35.0,423.0,76.0,2469.0,142.0,56.0,0.0,0.0
2024-11-23 17:00:00,100.0,18.0,613.0,0.0,35.0,57.0,419.0,97.0,2469.0,134.0,55.0,0.0,0.0
2024-11-23 18:00:00,100.0,18.0,600.0,0.0,35.0,238.0,425.0,73.0,2468.0,133.0,55.0,0.0,0.0
2024-11-23 19:00:00,98.0,17.0,581.0,0.0,35.0,175.0,367.0,35.0,2474.0,134.0,54.0,0.0,0.0
2024-11-23 20:00:00,100.0,18.0,594.0,0.0,35.0,90.0,324.0,0.0,2470.0,135.0,54.0,0.0,0.0
2024-11-23 21:00:00,100.0,17.0,489.0,0.0,35.0,0.0,263.0,0.0,2470.0,135.0,54.0,0.0,1.0
2024-11-23 22:00:00,98.0,18.0,215.0,0.0,35.0,100.0,225.0,2.0,2470.0,134.0,55.0,0.0,1.0
2024-11-23 23:00:00,98.0,17.0,204.0,0.0,35.0,201.0,211.0,2.0,2472.0,133.0,55.0,0.0,1.0
2024-11-24 00:00:00,99.0,19.0,205.0,0.0,35.0,202.0,212.0,2.0,2469.0,136.0,55.0,0.0,1.0
2024-11-24 01:00:00,99.0,19.0,204.0,0.0,35.0,202.0,213.0,2.0,2466.0,136.0,54.0,0.0,1.0
2024-11-24 02:00:00,99.0,18.0,205.0,0.0,35.0,249.0,212.0,2.0,2467.0,130.0,54.0,0.0,1.0
2024-11-24 03:00:00,97.0,17.0,204.0,0.0,34.0,249.0,208.0,2.0,2468.0,128.0,54.0,0.0,1.0
2024-11-24 04:00:00,98.0,18.0,211.0,0.0,35.0,249.0,210.0,2.0,2467.0,129.0,54.0,0.0,1.0
2024-11-24 05:00:00,98.0,17.0,214.0,0.0,35.0,202.0,204.0,2.0,2469.0,132.0,53.0,0.0,1.0
2024-11-24 06:00:00,97.0,17.0,215.0,0.0,35.0,6.0,255.0,0.0,2471.0,133.0,53.0,0.0,1.0
2024-11-24 07:00:00,97.0,18.0,214.0,0.0,35.0,0.0,297.0,0.0,2469.0,136.0,53.0,3.0,1.0
2024-11-24 08:00:00,97.0,18.0,214.0,0.0,35.0,0.0,292.0,0.0,2467.0,137.0,54.0,22.0,1.0
2024-11-24 09:00:00,97.0,19.0,216.0,0.0,35.0,14.0,270.0,14.0,2466.0,134.0,54.0,52.0,1.0
2024-11-24 10:00:00,97.0,20.0,215.0,0.0,35.0,5.0,243.0,4.0,2467.0,132.0,54.0,68.0,1.0
2024-11-24 11:00:00,97.0,19.0,214.0,0.0,35.0,201.0,240.0,15.0,2468.0,134.0,55.0,54.0,1.0
2024-11-24 12:00:00,99.0,15.0,206.0,0.0,35.0,179.0,239.0,33.0,2468.0,136.0,53.0,43.0,1.0
2024-11-24 13:00:00,98.0,16.0,205.0,0.0,35.0,6.0,243.0,21.0,2467.0,135.0,54.0,39.0,1.0
2024-11-24 14:00:00,97.0,17.0,289.0,0.0,35.0,0.0,266.0,0.0,2467.0,132.0,54.0,21.0,1.0
2024-11-24 15:00:00,100.0,15.0,520.0,0.0,35.0,0.0,273.0,0.0,2470.0,131.0,54.0,4.0,1.0
2024-11-24 16:00:00,95.0,18.0,591.0,0.0,35.0,26.0,366.0,65.0,2470.0,132.0,55.0,0.0,1.0
2024-11-24 17:00:00,93.0,19.0,609.0,0.0,35.0,225.0,404.0,87.0,2469.0,139.0,55.0,0.0,1.0
2024-11-24 18:00:00,94.0,19.0,614.0,0.0,35.0,229.0,409.0,92.0,2468.0,141.0,55.0,0.0,1.0
2024-11-24 19:00:00,92.0,17.0,618.0,0.0,35.0,199.0,380.0,58.0,2468.0,143.0,55.0,0.0,1.0
2024-11-24 20:00:00,94.0,20.0,620.0,0.0,35.0,5.0,326.0,0.0,2468.0,143.0,55.0,0.0,1.0
2024-11-24 21:00:00,96.0,17.0,619.0,0.0,35.0,0.0,248.0,0.0,2471.0,132.0,54.0,0.0,1.0
2024-11-24 22:00:00,96.0,17.0,398.0,0.0,35.0,2.0,198.0,2.0,2468.0,134.0,54.0,0.0,1.0
2024-11-24 23:00:00,96.0,18.0,206.0,0.0,35.0,2.0,200.0,2.0,2468.0,134.0,53.0,0.0,1.0
2024-11-25 00:00:00,96.0,19.0,203.0,0.0,35.0,2.0,188.0,2.0,2467.0,133.0,53.0,0.0,1.0
2024-11-25 01:00:00,95.0,17.0,200.0,0.0,35.0,100.0,184.0,2.0,2470.0,127.0,53.0,0.0,1.0
2024-11-25 02:00:00,94.0,20.0,203.0,0.0,38.0,249.0,187.0,2.0,2470.0,132.0,53.0,0.0,1.0
2024-11-25 03:00:00,95.0,20.0,205.0,0.0,35.0,249.0,188.0,2.0,2469.0,134.0,53.0,0.0,1.0
2024-11-25 04:00:00,96.0,19.0,212.0,0.0,35.0,201.0,190.0,2.0,2466.0,129.0,54.0,0.0,1.0
2024-11-25 05:00:00,94.0,19.0,226.0,0.0,35.0,4.0,187.0,3.0,2465.0,133.0,54.0,0.0,1.0
2024-11-25 06:00:00,95.0,20.0,336.0,0.0,37.0,13.0,301.0,13.0,2467.0,139.0,53.0,0.0,1.0
2024-11-25 07:00:00,97.0,21.0,588.0,0.0,37.0,17.0,331.0,28.0,2466.0,133.0,53.0,9.0,1.0
2024-11-25 08:00:00,99.0,21.0,573.0,0.0,36.0,35.0,316.0,64.0,2465.0,131.0,54.0,58.0,1.0
2024-11-25 09:00:00,99.0,17.0,574.0,0.0,37.0,2.0,245.0,2.0,2464.0,127.0,54.0,130.0,1.0
2024-11-25 10:00:00,96.0,13.0,474.0,0.0,37.0,2.0,243.0,0.0,2466.0,110.0,54.0,175.0,1.0
2024-11-25 11:00:00,96.0,15.0,462.0,0.0,37.0,0.0,242.0,0.0,2464.0,122.0,54.0,210.0,1.0
2024-11-25 12:00:00,96.0,16.0,456.0,0.0,37.0,0.0,227.0,0.0,2465.0,114.0,54.0,201.0,0.0
2024-11-25 13:00:00,97.0,17.0,512.0,0.0,36.0,0.0,228.0,0.0,2462.0,99.0,55.0,158.0,0.0
2024-11-25 14:00:00,99.0,18.0,536.0,0.0,36.0,0.0,229.0,0.0,2458.0,106.0,55.0,78.0,1.0
2024-11-25 15:00:00,98.0,18.0,555.0,0.0,36.0,36.0,262.0,36.0,2454.0,122.0,55.0,13.0,1.0
2024-11-25 16:00:00,97.0,18.0,564.0,0.0,36.0,98.0,378.0,28.0,2456.0,110.0,55.0,0.0,1.0
2024-11-25 17:00:00,95.0,19.0,519.0,0.0,36.0,124.0,394.0,65.0,2457.0,112.0,55.0,0.0,1.0
