time,price_DE_LU,price_AT,price_BE,price_CH,price_CZ,price_DK_1,price_DK_2,price_FR,price_NL,price_NO_2,price_PL,price_SE_4
2024-02-01 15:00:00,71.8375,83.13,81.49,86.91,86.72,49.59,16.63,80.6,87.5,52.28,75.1,4.82
2024-02-01 16:00:00,81.455,87.4325,80.97,88.86,90.64,51.45,19.06,80.69,84.0,53.42,78.82,12.04
2024-02-01 17:00:00,87.83,93.855,99.0,91.89,93.98,54.93,54.93,94.1,112.62,54.93,78.18,35.15
2024-02-01 18:00:00,95.2325,93.525,103.85,99.54,93.81,55.07,55.07,101.89,113.0,55.07,79.48,40.53
2024-02-01 19:00:00,96.045,90.8475,98.4,94.54,100.5,55.06,26.26,99.05,98.03,55.06,78.62,14.62
2024-02-01 20:00:00,84.2025,89.0,91.18,92.57,91.08,55.03,26.08,91.84,90.81,55.03,79.48,16.17
2024-02-01 21:00:00,76.89750000000001,83.6,83.46,85.01,83.4,54.93,24.9,83.66,83.34,54.93,78.95,15.63
2024-02-01 22:00:00,75.02000000000001,81.595,81.99,80.47,81.91,54.79,16.64,82.13,81.91,54.79,79.07,11.9
2024-02-01 23:00:00,67.855,76.0,73.52,73.27,73.44,54.32,16.65,73.69,73.42,54.32,69.59,7.24
2024-02-02 00:00:00,65.92999999999999,68.4025,64.42,72.92,64.23,55.74,28.04,64.62,64.32,55.74,60.14,7.87
2024-02-02 01:00:00,61.699999999999996,65.0975,59.99,72.89,59.94,54.96,27.08,60.05,59.95,54.96,58.62,8.96
2024-02-02 02:00:00,58.7,60.6075,58.0,77.19,58.0,53.98,28.01,58.0,58.0,53.98,58.0,9.15
2024-02-02 03:00:00,57.33,58.447500000000005,54.69,79.03,54.69,52.94,27.05,54.69,54.69,52.94,56.45,10.41
2024-02-02 04:00:00,57.3575,58.5,52.72,79.11,58.78,51.58,21.08,52.41,53.14,51.58,60.34,11.73
2024-02-02 05:00:00,58.629999999999995,64.9525,54.94,78.09,62.63,53.09,27.02,55.0,55.13,53.09,65.63,13.0
2024-02-02 06:00:00,70.785,78.6325,64.47,83.99,105.0,54.19,34.85,63.27,66.49,54.19,79.26,20.27
2024-02-02 07:00:00,82.3725,87.4875,78.77,88.77,110.0,57.82,57.82,80.34,77.91,57.82,88.47,57.82
2024-02-02 08:00:00,92.4125,90.8625,90.06,91.0,104.33,59.84,59.84,90.75,89.61,59.84,92.68,59.84
2024-02-02 09:00:00,85.7175,85.94,86.21,87.98,89.39,58.1,58.1,86.39,86.21,58.1,89.84,58.1
2024-02-02 10:00:00,79.495,86.35000000000001,80.84,86.5,82.15,56.74,56.74,80.89,80.8,56.74,81.48,56.74
2024-02-02 11:00:00,73.5875,80.025,75.2,83.02,75.73,54.01,54.01,75.25,75.17,55.63,78.16,42.93
2024-02-02 12:00:00,66.3925,73.39,65.01,82.64,67.49,53.52,46.98,65.25,64.89,55.12,78.7,24.53
2024-02-02 13:00:00,58.84,73.90333333333332,60.0,82.61,70.25,53.18,52.34,59.77,62.56,54.77,78.74,23.32
2024-02-02 14:00:00,57.0975,76.8825,59.75,82.64,85.71,51.59,45.0,59.82,63.7,53.13,80.81,22.9
2024-02-02 15:00:00,59.44,78.36,59.78,82.67,110.61,51.42,31.83,58.3,67.7,52.95,83.82,22.99
2024-02-02 16:00:00,60.817499999999995,87.80333333333333,64.66,87.11,110.0,51.69,28.04,63.2,80.0,53.24,83.99,21.03
2024-02-02 17:00:00,69.82,85.98,71.35,86.01,,52.97,52.97,70.95,88.47,54.55,83.77,20.75
2024-02-02 18:00:00,71.24,87.9975,81.04,88.19,103.65,53.21,53.21,80.16,99.97,54.8,79.21,18.77
2024-02-02 19:00:00,65.6075,85.55000000000001,87.8,84.2,110.0,51.74,28.08,81.4,82.0,53.29,76.73,14.54
2024-02-02 20:00:00,59.565,80.9125,79.9,78.98,105.0,51.17,27.08,73.06,73.3,52.7,73.16,11.08
2024-02-02 21:00:00,50.8125,72.945,65.05,76.49,86.0,49.68,25.22,62.27,70.0,50.7,68.22,7.43
2024-02-02 22:00:00,48.495,68.69,69.38,78.09,71.51,46.03,21.97,62.6,63.15,47.87,57.97,0.8
2024-02-02 23:00:00,40.785,58.835,60.71,73.13,69.01,36.05,21.06,53.51,54.84,37.85,46.06,-0.01
2024-02-03 00:00:00,21.9,44.18,42.13,69.74,65.0,24.74,5.09,39.99,49.68,43.19,45.88,-1.0
2024-02-03 01:00:00,17.39,32.9775,46.94,77.01,,12.85,5.04,38.77,43.08,44.36,43.34,-1.49
2024-02-03 02:00:00,13.165,30.5025,41.82,70.24,70.0,6.73,1.79,32.83,34.9,38.37,37.57,-1.8
2024-02-03 03:00:00,10.175,24.4675,19.73,70.11,,10.51,1.57,20.22,14.0,17.29,37.05,-2.05
2024-02-03 04:00:00,10.102500000000001,20.2225,12.54,69.71,,8.53,1.56,15.45,10.98,8.8,38.06,-2.03
2024-02-03 05:00:00,7.242500000000001,27.2,13.21,68.33,75.0,8.8,1.59,16.58,11.4,9.08,32.42,-1.83
2024-02-03 06:00:00,18.55,34.5025,24.47,69.74,85.0,16.48,5.07,26.33,16.48,17.0,46.2,-0.41
2024-02-03 07:00:00,27.9,45.8025,39.75,,110.0,34.17,26.01,42.87,36.43,35.26,56.28,-0.06
2024-02-03 08:00:00,36.3125,53.22,52.1,69.36,85.02,45.99,40.75,52.09,46.91,47.46,63.84,0.01
2024-02-03 09:00:00,42.91,57.67,64.96,66.5,70.0,45.97,45.97,59.1,67.48,48.45,66.99,2.11
2024-02-03 10:00:00,42.595,50.795,61.59,66.93,63.0,35.62,35.62,53.28,66.0,49.44,68.9,2.15
2024-02-03 11:00:00,38.0,46.370000000000005,52.13,61.87,53.7,30.42,30.42,45.27,58.02,49.09,69.93,0.03
2024-02-03 12:00:00,33.56,41.08,46.71,44.74,47.95,30.58,30.58,41.58,51.0,48.82,67.28,0.0
2024-02-03 13:00:00,29.9825,37.39333333333334,43.83,32.55,46.69,30.62,30.62,39.81,47.9,46.92,65.38,-0.01
2024-02-03 14:00:00,30.692500000000003,38.405,41.76,44.62,46.36,40.74,19.01,41.76,42.53,43.94,63.91,
2024-02-03 15:00:00,32.2325,47.0975,45.27,63.06,70.0,43.7,16.64,46.44,44.71,49.62,73.18,0.49
2024-02-03 16:00:00,44.6875,60.8175,51.43,79.11,77.7,49.36,16.7,53.0,50.58,52.34,71.41,3.41
2024-02-03 17:00:00,55.94,69.2025,64.86,79.64,85.0,57.83,57.83,64.87,67.4,55.15,72.24,10.3
2024-02-03 18:00:00,60.7425,74.25,85.88,79.98,81.43,57.3,57.3,81.43,106.0,57.3,76.96,10.39
2024-02-03 19:00:00,62.6175,71.9725,80.28,79.69,86.45,56.19,56.19,77.05,96.0,56.19,75.75,3.5
2024-02-03 20:00:00,48.0525,63.8,64.17,79.52,94.3,53.74,53.74,63.57,72.45,54.08,71.11,0.08
2024-02-03 21:00:00,41.5975,55.567499999999995,59.74,79.08,75.0,51.21,51.21,59.08,63.1,52.85,63.86,1.44
2024-02-03 22:00:00,38.275,48.800000000000004,51.75,79.17,65.0,50.81,26.1,52.42,51.41,50.81,56.01,0.01
2024-02-03 23:00:00,32.7975,40.9675,42.6,69.78,59.66,38.71,19.04,42.6,40.0,42.37,44.73,-0.01
2024-02-04 00:00:00,17.8925,36.8725,39.47,77.05,36.99,35.3,1.5,39.91,42.5,41.14,36.69,-0.1
2024-02-04 01:00:00,6.779999999999999,26.305,29.0,70.14,32.56,10.04,0.01,24.29,32.22,31.19,17.09,-0.05
2024-02-04 02:00:00,5.0125,12.23,11.5,66.86,47.38,3.23,,11.35,6.9,6.68,16.2,-0.06
2024-02-04 03:00:00,2.7825,9.675,2.54,61.98,18.03,0.68,0.0,3.47,0.72,0.7,11.68,-0.04
2024-02-04 04:00:00,1.37,8.43,0.65,57.02,11.93,0.0,,1.55,0.0,0.0,12.91,-0.01
2024-02-04 05:00:00,1.1575000000000002,10.5125,3.5,62.01,44.27,,,6.16,,,17.45,-0.1
2024-02-04 06:00:00,1.1649999999999998,23.232499999999998,5.45,63.05,49.71,,,7.04,,,13.93,0.0
2024-02-04 07:00:00,2.8474999999999997,31.9375,7.66,68.06,72.0,1.05,1.05,12.68,4.4,1.08,18.22,1.05
2024-02-04 08:00:00,5.0200000000000005,34.723333333333336,15.32,62.04,64.97,8.87,8.87,20.39,11.88,11.5,24.93,8.87
2024-02-04 09:00:00,5.535,36.2725,21.85,57.03,60.08,9.83,9.83,24.16,27.5,23.97,25.9,9.83
2024-02-04 10:00:00,5.1425,30.8875,26.64,20.09,42.09,10.87,10.87,26.47,40.0,33.95,25.62,10.87
2024-02-04 11:00:00,5.885,26.5925,20.2,22.47,34.4,12.81,12.81,19.5,26.67,37.56,25.56,12.81
2024-02-04 12:00:00,5.025,23.947499999999998,17.45,12.72,23.48,13.82,13.82,16.68,19.79,38.48,25.46,13.82
2024-02-04 13:00:00,2.5175000000000005,24.205,5.48,7.85,19.81,5.07,9.62,6.16,5.07,43.34,30.1,9.62
2024-02-04 14:00:00,3.3975,23.316666666666663,12.47,11.35,30.97,9.83,12.99,13.07,14.0,43.37,42.84,12.99
2024-02-04 15:00:00,2.7175,28.2,24.4,25.33,56.2,15.72,15.72,24.69,31.68,45.22,49.06,15.72
2024-02-04 16:00:00,8.209999999999999,47.099999999999994,34.81,55.07,95.0,18.43,22.1,34.72,41.2,48.58,59.79,22.1
2024-02-04 17:00:00,22.8625,55.2575,56.21,78.24,103.29,38.91,35.25,54.93,63.5,51.18,64.4,35.25
2024-02-04 18:00:00,28.405,57.46,70.0,77.81,94.81,46.01,41.9,65.25,85.81,51.88,,36.88
2024-02-04 19:00:00,26.087500000000002,58.1125,84.85,77.66,114.65,36.17,35.3,69.99,70.9,51.49,63.59,35.3
2024-02-04 20:00:00,23.04,51.059999999999995,56.47,77.4,116.31,29.05,29.05,51.73,53.6,51.28,60.99,29.05
2024-02-04 21:00:00,20.060000000000002,42.5925,59.72,79.22,85.0,24.52,24.52,50.06,54.89,50.84,54.98,24.52
2024-02-04 22:00:00,20.0425,39.0875,58.26,79.16,77.29,24.44,24.44,48.4,49.74,47.26,49.0,24.44
2024-02-04 23:00:00,14.67,22.669999999999998,42.0,78.22,73.98,16.99,21.24,38.08,34.98,39.43,23.1,21.24
2024-02-05 00:00:00,19.36,36.4025,11.2,69.7,58.76,1.63,11.78,11.28,1.63,11.78,16.17,11.78
2024-02-05 01:00:00,13.1625,22.1275,21.74,67.05,57.04,0.1,10.65,15.85,0.1,10.65,16.33,10.65
2024-02-05 02:00:00,12.765,24.55,11.87,65.06,34.17,,9.67,8.91,,9.67,11.43,9.67
2024-02-05 03:00:00,14.3625,24.799999999999997,0.75,65.79,18.39,0.22,4.99,2.71,0.22,4.99,11.32,4.99
2024-02-05 04:00:00,20.58,34.2525,0.68,65.89,11.56,0.08,7.01,1.25,0.08,7.01,10.82,7.01
2024-02-05 05:00:00,36.1725,52.4325,3.47,77.8,75.0,1.65,15.03,7.53,1.65,17.01,45.38,15.03
2024-02-05 06:00:00,60.0,65.8275,43.37,78.92,120.0,38.97,34.2,48.09,41.23,47.4,78.53,34.2
2024-02-05 07:00:00,79.89,82.4725,80.28,81.15,158.44,58.91,55.44,83.15,85.0,55.44,83.15,55.44
2024-02-05 08:00:00,86.2825,84.6025,97.61,83.72,113.3,62.32,62.32,90.36,106.6,60.82,82.52,60.82
2024-02-05 09:00:00,79.9,80.9275,104.08,81.93,75.0,56.86,56.86,87.36,78.7,56.86,78.73,56.86
2024-02-05 10:00:00,73.18,76.09,92.32,72.25,56.98,53.82,52.93,76.68,55.2,53.82,76.21,52.93
2024-02-05 11:00:00,64.3325,67.8025,88.87,74.96,45.34,46.27,43.79,69.74,44.89,50.96,78.18,43.79
2024-02-05 12:00:00,59.6175,65.2025,90.93,56.47,27.1,48.02,48.02,60.0,34.8,50.85,78.69,48.02
2024-02-05 13:00:00,53.61,63.432500000000005,65.69,53.28,21.68,48.54,48.54,42.86,45.5,51.88,78.96,48.54
2024-02-05 14:00:00,52.78,66.0325,72.08,61.09,57.17,53.98,53.98,51.0,54.0,53.98,78.77,53.98
2024-02-05 15:00:00,58.477500000000006,72.03999999999999,61.1,70.15,72.53,55.79,55.79,59.71,55.79,55.79,87.76,55.79
2024-02-05 16:00:00,68.8675,78.4275,63.74,78.45,85.0,60.72,60.72,64.49,65.0,60.72,90.07,60.72
2024-02-05 17:00:00,84.135,84.28,77.74,81.9,92.76,68.47,68.47,76.44,86.21,68.47,98.2,68.47
2024-02-05 18:00:00,81.335,87.5275,98.73,86.21,93.51,68.78,68.78,89.13,97.55,68.78,98.5,68.78
2024-02-05 19:00:00,72.0025,83.0,100.0,83.94,87.68,61.84,61.84,86.67,80.1,61.84,94.88,61.84
2024-02-05 20:00:00,61.52,79.60249999999999,90.55,80.0,85.0,60.48,60.48,80.04,69.96,60.48,87.97,60.48
2024-02-05 21:00:00,54.582499999999996,69.7125,68.12,70.17,72.08,59.65,59.65,65.69,59.91,59.65,81.19,59.65
2024-02-05 22:00:00,49.7975,62.097500000000004,56.46,70.14,62.66,56.3,56.3,57.11,56.04,56.3,79.18,56.3
2024-02-05 23:00:00,39.1,55.0175,47.65,65.03,53.26,47.41,52.29,48.19,47.41,52.29,67.63,52.29
2024-02-06 00:00:00,31.27,43.1,35.95,62.47,53.01,35.46,35.46,36.8,35.46,52.74,60.08,53.8
2024-02-06 01:00:00,21.9225,33.9925,28.93,62.29,,28.2,53.17,30.13,28.2,51.05,55.74,53.17
2024-02-06 02:00:00,15.3625,26.2025,12.2,62.2,31.69,10.0,53.2,20.41,10.0,48.44,53.6,53.2
2024-02-06 03:00:00,12.094999999999999,24.433333333333337,6.81,62.14,43.51,4.98,53.21,11.83,4.98,35.05,53.21,53.21
2024-02-06 04:00:00,11.76,28.0025,4.6,62.01,55.01,3.11,49.23,7.1,3.11,46.42,54.56,54.56
2024-02-06 05:00:00,21.6825,44.2275,21.2,64.36,61.71,20.09,23.06,23.4,20.09,49.9,62.41,57.22
2024-02-06 06:00:00,44.5075,73.0975,52.2,76.34,94.07,50.0,61.14,54.26,50.0,53.83,78.34,61.14
2024-02-06 07:00:00,62.61,78.4025,70.27,81.18,108.51,68.16,69.07,71.91,69.22,58.53,79.43,69.07
2024-02-06 08:00:00,65.1025,77.21,88.87,83.25,90.0,62.0,74.4,80.87,88.2,62.68,79.92,74.4
2024-02-06 09:00:00,59.235,70.2425,87.3,80.81,70.0,61.35,68.29,78.68,87.3,63.31,73.55,68.29
2024-02-06 10:00:00,51.115,62.2925,84.18,72.44,59.93,58.68,63.9,74.72,87.1,60.43,73.34,63.9
2024-02-06 11:00:00,45.105,55.4225,64.13,69.2,53.27,58.36,62.2,60.64,76.5,60.1,77.3,62.2
2024-02-06 12:00:00,36.295,45.7525,53.96,68.32,44.72,59.09,61.6,51.08,64.9,60.85,77.27,61.6
2024-02-06 13:00:00,31.8275,44.3625,50.95,67.04,43.55,58.24,61.35,48.62,59.94,59.98,77.33,61.35
2024-02-06 14:00:00,37.2625,54.505,52.43,63.04,57.96,60.02,61.82,49.79,63.86,61.82,73.55,61.82
2024-02-06 15:00:00,50.095,64.0,56.89,64.89,71.96,60.06,61.85,56.44,63.9,61.85,77.32,61.85
2024-02-06 16:00:00,51.595,73.50999999999999,61.33,77.86,78.05,60.82,62.63,61.33,64.7,62.63,79.5,62.63
2024-02-06 17:00:00,57.4875,76.9025,71.98,80.94,91.29,62.97,64.85,71.0,80.0,64.85,79.83,64.85
2024-02-06 18:00:00,63.3425,77.7475,84.73,81.36,85.15,61.96,63.81,78.77,99.26,63.81,78.83,63.81
2024-02-06 19:00:00,61.7125,77.0025,88.5,80.09,86.91,61.16,62.16,80.36,94.89,62.16,80.7,62.16
2024-02-06 20:00:00,57.13,72.3375,65.54,77.07,82.58,59.14,60.42,65.16,71.0,60.42,78.46,60.42
2024-02-06 21:00:00,52.135,67.6,59.98,70.54,75.0,56.44,58.85,60.17,62.62,58.85,77.35,58.85
2024-02-06 22:00:00,48.71,61.5,56.93,70.85,60.08,56.52,58.04,57.09,57.11,58.04,62.78,58.04
2024-02-06 23:00:00,42.129999999999995,47.435,52.83,65.34,53.19,53.3,55.06,52.76,53.3,55.06,55.06,55.06
2024-02-07 00:00:00,33.0875,39.8,41.34,71.25,45.08,41.17,53.23,41.7,41.17,53.23,54.91,53.23
2024-02-07 01:00:00,25.725,36.81,40.03,70.89,40.75,37.17,52.37,39.0,44.8,52.99,52.37,52.37
2024-02-07 02:00:00,26.3025,34.47,40.08,70.8,39.76,43.26,43.26,37.45,49.9,53.26,50.65,50.65
2024-02-07 03:00:00,29.675000000000004,34.01,43.56,70.85,47.95,46.59,46.59,33.21,60.98,53.89,,
2024-02-07 04:00:00,38.167500000000004,43.865,35.47,70.2,53.98,54.47,54.47,16.02,61.0,56.03,56.03,56.03
2024-02-07 05:00:00,50.545,55.495000000000005,49.6,71.64,59.08,59.63,60.12,38.0,65.6,60.12,57.83,60.12
2024-02-07 06:00:00,65.25999999999999,75.3075,60.71,72.1,75.55,74.83,74.35,47.28,75.9,72.51,77.74,74.35
2024-02-07 07:00:00,79.3375,85.0975,78.6,82.01,86.3,86.67,86.67,69.99,88.6,86.67,85.61,86.67
2024-02-07 08:00:00,84.45750000000001,87.195,82.53,85.48,87.06,87.0,87.0,74.49,94.9,87.0,86.89,87.0
2024-02-07 09:00:00,83.26,82.7875,88.38,83.27,84.78,85.53,85.53,68.61,96.9,85.53,84.72,85.53
2024-02-07 10:00:00,79.93,81.0,80.4,80.25,80.09,81.17,81.17,66.04,81.88,81.17,80.33,81.17
2024-02-07 11:00:00,78.9475,80.21,77.3,79.83,77.0,78.01,78.01,64.03,78.66,76.14,77.38,78.01
2024-02-07 12:00:00,77.905,79.37666666666667,66.38,80.24,75.41,75.82,75.82,58.87,75.0,73.62,75.98,75.82
2024-02-07 13:00:00,78.485,78.64,62.26,81.41,78.04,78.29,78.29,50.67,73.8,76.02,78.29,78.29
2024-02-07 14:00:00,84.375,82.295,69.48,86.49,77.22,77.32,77.32,61.13,75.38,75.07,77.32,77.32
2024-02-07 15:00:00,90.2975,87.7175,77.1,90.32,86.55,86.74,86.74,56.65,85.3,84.42,86.74,86.74
2024-02-07 16:00:00,104.375,96.1,83.74,93.38,95.22,97.3,97.3,57.61,93.03,94.28,95.51,97.3
2024-02-07 17:00:00,122.175,109.69749999999999,109.45,112.0,116.3,120.05,120.05,58.96,119.64,116.57,116.93,120.05
2024-02-07 18:00:00,126.62,116.0,127.15,116.08,132.67,136.22,136.22,79.34,135.8,132.0,119.46,136.22
2024-02-07 19:00:00,116.92999999999999,106.7575,108.53,101.94,108.52,109.7,109.7,92.09,110.32,106.79,108.72,109.7
2024-02-07 20:00:00,98.07249999999999,96.14,92.3,92.74,98.68,99.91,99.91,76.89,98.0,97.36,98.88,99.91
2024-02-07 21:00:00,87.8175,85.7725,75.41,85.74,88.5,87.65,87.65,67.72,83.56,84.94,95.59,87.65
2024-02-07 22:00:00,83.3625,84.22749999999999,70.42,84.02,84.13,83.63,83.63,62.03,79.01,81.04,89.84,83.63
2024-02-07 23:00:00,78.94500000000001,79.60249999999999,77.45,80.29,78.37,79.21,79.21,63.48,79.21,76.91,79.21,79.21
2024-02-08 00:00:00,78.84,75.2525,73.7,79.3,73.7,73.7,73.7,73.7,73.7,71.41,77.0,73.7
2024-02-08 01:00:00,77.02250000000001,74.7,73.2,75.81,73.2,73.2,73.2,73.2,73.2,71.23,78.36,73.2
2024-02-08 02:00:00,76.9125,73.3,72.15,74.69,72.15,72.15,72.15,72.15,72.15,70.06,78.34,72.15
2024-02-08 03:00:00,75.66499999999999,73.4,61.65,73.54,72.08,71.18,71.18,54.34,68.63,69.12,78.4,71.18
2024-02-08 04:00:00,77.3875,73.2,56.7,,72.73,70.95,70.95,45.75,66.69,68.89,76.95,70.95
2024-02-08 05:00:00,82.935,78.35,59.27,78.94,77.95,75.98,75.98,47.49,71.71,74.08,82.5,75.98
2024-02-08 06:00:00,95.1125,92.7975,73.51,89.58,91.78,87.08,87.08,65.24,82.06,84.25,109.59,87.08
2024-02-08 07:00:00,113.2825,106.44,95.58,107.17,109.42,110.0,110.0,72.26,104.49,106.59,113.37,110.0
2024-02-08 08:00:00,126.86,117.0275,120.32,120.95,129.39,133.15,133.15,73.09,131.91,129.03,128.06,133.15
2024-02-08 09:00:00,112.7675,102.5075,106.2,107.55,110.0,113.55,113.55,60.17,112.37,110.03,110.42,113.55
2024-02-08 10:00:00,109.525,97.5525,91.1,95.06,94.57,97.79,97.79,50.01,98.02,94.96,98.11,97.79
2024-02-08 11:00:00,98.0125,92.3325,80.01,93.06,89.22,91.87,91.87,44.69,89.55,89.21,105.23,91.87
2024-02-08 12:00:00,93.9675,87.9725,85.25,89.9,85.47,89.38,89.38,38.0,84.01,86.79,103.54,89.38
2024-02-08 13:00:00,93.0325,87.11000000000001,69.26,88.53,88.2,90.98,90.98,31.7,85.52,88.34,98.04,90.98
2024-02-08 14:00:00,92.2275,88.555,57.8,89.93,93.64,94.9,94.9,33.8,83.32,91.78,96.79,94.9
2024-02-08 15:00:00,93.6725,93.145,57.35,92.56,95.98,94.38,94.38,33.08,84.0,91.45,106.67,94.38
2024-02-08 16:00:00,97.9625,98.5275,58.23,95.99,99.67,93.01,93.01,39.4,76.81,79.35,123.38,93.01
2024-02-08 17:00:00,103.2375,105.7975,61.83,98.87,109.09,103.0,105.53,41.5,77.2,79.75,132.81,105.53
2024-02-08 18:00:00,99.525,103.625,63.56,95.67,102.42,94.67,97.0,45.5,84.0,91.57,127.7,97.0
2024-02-08 19:00:00,88.9,94.2025,70.08,87.48,97.07,86.06,86.06,61.09,81.5,83.56,127.93,86.06
2024-02-08 20:00:00,80.61,86.0025,64.21,82.16,92.48,83.2,83.2,53.34,77.57,80.62,120.39,83.2
2024-02-08 21:00:00,77.11,80.6,59.3,80.42,85.14,80.61,80.61,46.21,75.0,78.11,112.67,80.61
2024-02-08 22:00:00,74.75,74.1025,56.01,80.33,79.22,75.6,75.6,43.83,70.82,73.4,101.59,75.6
2024-02-08 23:00:00,64.73,69.035,50.0,72.91,71.18,65.98,65.98,40.46,61.64,64.06,88.25,65.98
2024-02-09 00:00:00,64.995,59.025,38.98,72.22,63.16,60.43,67.27,22.04,60.36,62.36,80.97,67.27
2024-02-09 01:00:00,56.46,55.105000000000004,29.96,72.13,62.84,58.61,65.65,11.17,52.16,60.46,79.48,65.65
2024-02-09 02:00:00,53.925,54.23,24.57,70.1,60.59,55.74,64.67,5.0,47.15,57.55,,64.67
2024-02-09 03:00:00,52.1325,52.49666666666667,21.81,69.99,58.15,51.61,63.57,3.2,42.1,53.26,81.1,63.57
2024-02-09 04:00:00,51.6025,53.9,21.03,71.73,57.44,49.96,62.97,,41.3,51.56,82.59,62.97
2024-02-09 05:00:00,54.1525,57.0025,26.8,72.49,60.85,51.41,60.87,11.14,44.88,52.94,87.63,66.13
2024-02-09 06:00:00,62.275,81.0875,40.47,77.02,71.32,52.57,67.42,29.62,52.88,57.25,106.54,67.42
2024-02-09 07:00:00,76.13,88.09,58.42,83.04,80.0,63.02,69.6,54.1,63.7,61.8,114.34,69.6
2024-02-09 08:00:00,81.3675,86.3625,63.24,83.03,81.86,62.19,75.48,59.23,67.89,64.05,112.96,75.48
2024-02-09 09:00:00,78.7125,86.34333333333332,67.15,78.58,78.16,63.76,73.68,66.9,67.83,65.66,103.09,73.68
2024-02-09 10:00:00,73.675,77.6,67.46,,74.4,65.41,71.46,66.35,68.82,67.37,86.88,71.46
2024-02-09 11:00:00,71.575,74.0425,62.5,81.03,75.14,65.35,70.75,57.84,67.61,67.3,88.64,70.75
2024-02-09 12:00:00,68.69749999999999,69.95750000000001,57.23,80.29,74.02,63.84,69.52,50.56,64.55,65.75,90.26,69.52
2024-02-09 13:00:00,65.0275,68.9025,54.82,80.49,74.62,62.89,69.6,46.73,63.7,65.4,93.75,69.6
2024-02-09 14:00:00,68.425,76.7375,57.74,80.35,78.13,68.68,70.09,47.99,68.68,70.09,93.36,70.09
2024-02-09 15:00:00,76.57,81.65,60.42,80.83,84.34,68.09,70.12,46.73,75.46,70.12,95.28,70.12
2024-02-09 16:00:00,81.9175,89.11333333333333,62.85,84.19,89.61,68.75,70.8,44.99,82.38,70.8,95.6,70.8
2024-02-09 17:00:00,88.6325,88.83333333333333,82.19,89.15,94.61,74.22,76.44,72.22,92.49,76.44,96.39,76.44
2024-02-09 18:00:00,90.44999999999999,91.74249999999999,90.26,89.31,95.28,75.94,75.94,86.46,94.29,75.94,96.72,75.94
2024-02-09 19:00:00,84.35,88.0,87.17,86.07,88.5,70.94,70.94,87.32,87.1,70.94,95.06,70.94
2024-02-09 20:00:00,80.11,82.62,80.7,81.01,83.54,67.25,67.25,81.01,80.54,67.25,97.58,67.25
2024-02-09 21:00:00,78.42750000000001,75.14,75.26,77.98,75.92,66.15,66.15,75.33,75.22,66.15,79.25,66.15
2024-02-09 22:00:00,75.3675,70.2,74.91,77.02,74.91,64.96,64.96,74.91,74.91,64.96,77.78,64.96
2024-02-09 23:00:00,68.7775,65.0,70.94,72.0,70.94,63.28,63.28,70.94,70.94,63.28,78.58,63.28
2024-02-10 00:00:00,67.31,62.0975,63.1,67.9,63.1,61.14,61.14,63.1,63.1,61.14,75.71,61.14
2024-02-10 01:00:00,64.005,57.9025,64.08,65.98,64.08,62.03,62.03,64.08,64.08,62.03,75.49,62.03
2024-02-10 02:00:00,62.09,58.0025,64.4,64.59,64.4,62.34,62.34,64.4,64.4,62.34,75.35,62.34
2024-02-10 03:00:00,60.432500000000005,59.153333333333336,64.39,64.53,64.39,62.33,62.33,64.39,64.39,62.33,75.37,62.33
2024-02-10 04:00:00,60.8725,55.4025,64.41,62.9,64.41,62.35,62.35,64.41,64.41,62.35,75.44,62.35
2024-02-10 05:00:00,63.352500000000006,60.795,65.82,64.54,65.82,63.35,63.35,65.82,65.82,63.35,75.74,63.35
2024-02-10 06:00:00,65.7475,63.6,70.91,64.82,70.91,62.64,62.64,70.91,70.91,62.64,75.78,62.64
2024-02-10 07:00:00,73.6875,71.6975,74.86,70.67,74.86,63.26,63.26,74.86,74.86,63.26,74.86,63.26
2024-02-10 08:00:00,75.79,76.9825,77.7,74.53,77.7,64.74,64.74,77.7,77.7,64.74,77.7,64.74
2024-02-10 09:00:00,75.25,76.3,80.38,74.59,80.38,65.72,65.72,80.38,80.38,65.72,86.21,65.72
2024-02-10 10:00:00,71.10249999999999,71.1,74.94,70.83,74.63,67.47,67.47,74.83,75.4,67.47,97.62,67.47
2024-02-10 11:00:00,68.03,66.28,69.84,69.08,69.46,67.27,67.27,69.7,70.42,67.27,99.94,67.27
2024-02-10 12:00:00,64.7425,62.325,68.42,68.17,66.05,66.18,66.18,68.36,68.5,66.18,99.47,66.18
2024-02-10 13:00:00,64.77250000000001,60.005,66.72,67.87,66.72,65.12,65.12,66.72,66.72,65.12,99.57,65.12
2024-02-10 14:00:00,66.52,64.13,69.53,68.62,69.53,66.91,66.91,69.53,69.53,66.91,98.78,66.91
2024-02-10 15:00:00,71.64750000000001,70.115,77.17,73.21,77.17,68.01,68.01,77.17,77.17,68.01,91.36,68.01
2024-02-10 16:00:00,80.62,78.35249999999999,81.94,80.38,85.78,68.92,68.92,78.99,85.05,68.92,85.84,68.92
2024-02-10 17:00:00,86.4725,85.3025,85.91,84.3,88.73,88.4,88.4,82.9,89.9,86.2,88.73,86.2
2024-02-10 18:00:00,86.465,86.4825,95.76,85.67,88.46,85.27,85.27,89.85,113.6,84.91,87.9,84.91
2024-02-10 19:00:00,81.9975,80.2425,83.86,79.97,81.14,69.06,69.06,82.46,89.0,69.06,80.97,69.06
