time,AT->DE_LU,BE->DE_LU,CH->DE_LU,CZ->DE_LU,DE_LU->AT,DE_LU->BE,DE_LU->CH,DE_LU->CZ,DE_LU->DK_1,DE_LU->DK_2,DE_LU->FR,DE_LU->NL,DE_LU->NO_2,DE_LU->PL,DE_LU->SE_4,DK_1->DE_LU,DK_2->DE_LU,FR->DE_LU,NL->DE_LU,NO_2->DE_LU,PL->DE_LU,SE_4->DE_LU
2024-07-22 23:30:00,,1000.0,,269.3,,0.0,,9.5,,,0.0,,,,,,,3439.0,,,,
2024-07-22 23:45:00,,1000.0,,330.8,,0.0,,11.1,,,0.0,,,,,,,3439.0,,,,
2024-07-23 00:00:00,153.2,1000.0,2454.0,450.9,0.1,0.0,0.0,33.6,1126.0,0.0,0.0,462.25,0.0,330.4,0.0,2500.0,783.6,2500.0,205.75,1401.0,106.6,445.0
2024-07-23 00:15:00,,1000.0,,336.9,,0.0,,2.7,,,0.0,,,,,,,2500.0,,,,
2024-07-23 00:30:00,,1000.0,,426.6,,0.0,,4.6,,,0.0,,,,,,,2500.0,,,,
2024-07-23 00:45:00,,1000.0,,382.2,,0.0,,0.0,,,0.0,,,,,,,2500.0,,,,
2024-07-23 01:00:00,186.3,1000.0,2504.0,351.2,34.39,0.0,0.0,18.8,1045.0,0.0,0.0,452.25,0.0,304.5,0.0,2510.0,699.9,2861.0,146.7,1400.0,138.5,445.0
2024-07-23 01:15:00,,1000.0,,380.8,,0.0,,15.9,,,0.0,,,,,,,2861.0,,,,
2024-07-23 01:30:00,,1000.0,,467.7,,0.0,,11.6,,,0.0,,,,,,,2861.0,,,,
2024-07-23 01:45:00,,1000.0,,498.8,,0.0,,0.0,,,0.0,,,,,,,2861.0,,,,
2024-07-23 02:00:00,166.67,1000.0,2504.0,431.6,2.1,0.0,0.0,237.5,992.0,10.6,0.0,863.95,0.0,400.1,0.0,2500.0,650.7,2992.0,49.25,1400.0,245.6,446.0
2024-07-23 02:15:00,,1000.0,,399.4,,0.0,,161.1,,,0.0,,,,,,,2992.0,,,,
2024-07-23 02:30:00,,1000.0,,454.5,,0.0,,88.6,,,0.0,,,,,,,2992.0,,,,
2024-07-23 02:45:00,,1000.0,,467.7,,0.0,,102.9,,,0.0,,,,,,,2992.0,,,,
2024-07-23 03:00:00,55.4,1000.0,2504.0,740.4,51.96,0.0,0.0,0.0,1009.0,7.9,0.0,808.8,0.0,518.3,0.0,2500.0,733.9,2932.0,22.75,1400.0,249.3,446.0
2024-07-23 03:15:00,,1000.0,,676.2,,0.0,,34.5,,,0.0,,,,,,,2932.0,,,,
2024-07-23 03:30:00,,1000.0,,656.5,,0.0,,89.9,,,0.0,,,,,,,2932.0,,,,
2024-07-23 03:45:00,,1000.0,,525.0,,0.0,,159.8,,,0.0,,,,,,,2932.0,,,,
2024-07-23 04:00:00,729.92,1000.0,2503.96,779.9,0.0,0.0,0.0,0.8,114.0,0.0,0.0,790.8,20.0,748.0,0.0,2614.0,985.0,1794.0,101.0,1380.0,317.7,446.0
2024-07-23 04:15:00,,1015.4,,646.8,,15.4,,151.3,,,0.0,,,,,,,1794.0,,,,
2024-07-23 04:30:00,,1025.3,,539.9,,35.3,,175.5,,,0.0,,,,,,,1795.0,,,,
2024-07-23 04:45:00,,1000.3,,543.6,,22.3,,198.8,,,0.0,,,,,,,1795.0,,,,
2024-07-23 05:00:00,835.18,807.7,2454.0,730.7,0.0,2.5,0.0,70.1,611.0,10.0,0.0,1358.0,2.0,491.0,0.0,2500.0,862.2,1558.0,60.75,1201.0,470.2,446.0
2024-07-23 05:15:00,,817.1,,726.5,,30.3,,2.9,,,0.0,,,,,,,1558.0,,,,
2024-07-23 05:30:00,,843.5,,746.2,,68.3,,3.5,,,0.0,,,,,,,1561.0,,,,
2024-07-23 05:45:00,,851.1,,899.6,,77.5,,3.8,,,0.0,,,,,,,1561.0,,,,
2024-07-23 06:00:00,329.85,1081.3,2453.97,399.8,0.0,155.9,0.0,9.3,1049.0,10.0,0.0,1586.35,148.0,390.0,0.0,2370.0,886.1,2164.0,56.25,1197.0,177.0,447.0
2024-07-23 06:15:00,,1092.2,,432.1,,92.2,,0.8,,,0.0,,,,,,,2164.0,,,,
2024-07-23 06:30:00,,1054.8,,489.9,,53.8,,0.9,,,0.0,,,,,,,2164.0,,,,
2024-07-23 06:45:00,,1015.5,,563.5,,15.5,,0.0,,,0.0,,,,,,,2164.0,,,,
2024-07-23 07:00:00,0.0,1065.3,2454.0,647.8,134.44,88.4,0.0,36.4,327.0,181.5,0.0,2241.15,0.0,0.0,0.0,1434.0,597.9,2181.0,233.5,750.0,312.5,448.0
2024-07-23 07:15:00,,1019.5,,519.6,,53.3,,15.5,,,0.0,,,,,,,2181.0,,,,
2024-07-23 07:30:00,,1016.1,,403.2,,43.8,,0.0,,,0.0,,,,,,,2181.0,,,,
2024-07-23 07:45:00,,955.3,,600.9,,22.0,,0.0,,,0.0,,,,,,,2181.0,,,,
2024-07-23 08:00:00,0.0,950.3,2453.98,397.3,594.38,109.1,0.0,283.2,237.0,171.1,0.0,1545.3,0.0,176.0,0.0,643.0,590.0,2487.0,0.0,620.0,660.2,448.0
2024-07-23 08:15:00,,991.0,,377.2,,107.2,,257.8,,,0.0,,,,,,,2487.0,,,,
2024-07-23 08:30:00,,1121.5,,503.2,,140.8,,255.6,,,0.0,,,,,,,2487.0,,,,
2024-07-23 08:45:00,,1055.8,,492.7,,72.4,,262.9,,,0.0,,,,,,,2487.0,,,,
2024-07-23 09:00:00,0.0,926.9,2453.95,563.9,1029.95,0.0,0.0,754.2,1310.0,53.2,0.0,754.4,0.0,513.2,0.0,1343.0,544.9,2914.0,0.5,770.0,653.3,448.0
2024-07-23 09:15:00,,935.4,,317.5,,0.0,,766.0,,,0.0,,,,,,,2914.0,,,,
2024-07-23 09:30:00,,888.6,,195.7,,0.0,,754.2,,,0.0,,,,,,,2914.0,,,,
2024-07-23 09:45:00,,885.4,,135.5,,0.0,,754.2,,,0.0,,,,,,,2914.0,,,,
2024-07-23 10:00:00,0.0,1011.0,2454.0,431.5,1864.1,12.0,0.0,1409.1,1130.0,30.8,0.0,769.25,7.0,1073.2,0.0,1315.0,581.3,3323.0,802.6,868.0,548.7,448.0
2024-07-23 10:15:00,,1006.4,,467.1,,0.0,,1428.6,,,0.0,,,,,,,3323.0,,,,
2024-07-23 10:30:00,,989.7,,556.0,,0.0,,1411.7,,,0.0,,,,,,,3323.0,,,,
2024-07-23 10:45:00,,989.7,,612.7,,0.0,,1413.3,,,0.0,,,,,,,3323.0,,,,
2024-07-23 11:00:00,0.0,1005.8,2433.42,462.8,1904.65,12.0,0.0,1469.4,712.0,110.5,0.0,720.5,122.0,1194.0,0.0,1367.0,684.4,3498.0,1404.1,1062.0,211.7,448.0
2024-07-23 11:15:00,,997.8,,376.7,,0.0,,1462.6,,,0.0,,,,,,,3498.0,,,,
2024-07-23 11:30:00,,992.0,,370.2,,0.0,,1445.6,,,0.0,,,,,,,3498.0,,,,
2024-07-23 11:45:00,,1006.6,,65.9,,0.0,,1475.9,,,0.0,,,,,,,3498.0,,,,
2024-07-23 12:00:00,0.0,759.0,2392.03,252.3,1826.67,0.0,0.0,1294.3,501.0,151.1,0.0,918.5,53.0,1319.0,0.0,1314.0,644.5,3628.0,1667.8,1051.0,0.0,448.0
2024-07-23 12:15:00,,753.1,,133.9,,0.0,,1345.1,,,0.0,,,,,,,3628.0,,,,
2024-07-23 12:30:00,,750.0,,43.6,,0.0,,1388.7,,,0.0,,,,,,,3628.0,,,,
2024-07-23 12:45:00,,750.0,,21.6,,0.0,,1429.3,,,0.0,,,,,,,3628.0,,,,
2024-07-23 13:00:00,0.0,743.4,2355.25,120.9,1825.13,0.0,0.0,1319.7,815.0,190.6,0.0,631.75,46.0,1193.5,0.0,1657.0,545.8,3421.0,1744.4,1351.0,0.0,447.0
2024-07-23 13:15:00,,743.4,,39.8,,0.0,,1336.0,,,0.0,,,,,,,3421.0,,,,
2024-07-23 13:30:00,,743.4,,1.7,,0.0,,1340.0,,,0.0,,,,,,,3421.0,,,,
2024-07-23 13:45:00,,743.4,,77.9,,0.0,,1339.9,,,0.0,,,,,,,3421.0,,,,
2024-07-23 14:00:00,0.0,637.0,2412.88,285.3,2036.43,2.4,0.0,1311.7,542.0,204.2,0.0,1130.75,0.0,1541.7,0.0,1833.0,596.4,3318.0,1426.5,1401.0,111.7,447.0
2024-07-23 14:15:00,,654.4,,269.1,,9.6,,1311.9,,,0.0,,,,,,,3318.0,,,,
2024-07-23 14:30:00,,698.2,,308.9,,9.0,,1339.6,,,0.0,,,,,,,3318.0,,,,
2024-07-23 14:45:00,,698.2,,481.5,,20.2,,1349.1,,,0.0,,,,,,,3318.0,,,,
2024-07-23 15:00:00,0.0,1000.0,2454.0,200.9,2011.95,0.0,0.0,1328.6,867.0,121.1,0.0,881.75,0.0,1590.0,0.0,2314.0,562.9,3177.0,997.95,1400.0,0.0,398.0
2024-07-23 15:15:00,,1000.0,,200.9,,0.0,,1338.0,,,0.0,,,,,,,3177.0,,,,
2024-07-23 15:30:00,,1000.0,,290.2,,0.0,,1240.8,,,0.0,,,,,,,3177.0,,,,
2024-07-23 15:45:00,,1000.0,,284.8,,0.0,,1287.7,,,0.0,,,,,,,3177.0,,,,
2024-07-23 16:00:00,0.0,889.2,2453.97,426.1,1168.51,0.0,0.0,984.8,334.0,161.6,0.0,869.5,0.0,1337.0,0.0,1704.0,442.7,4026.0,1602.05,1400.0,0.0,295.0
2024-07-23 16:15:00,,890.1,,439.6,,0.0,,998.3,,,0.0,,,,,,,4026.0,,,,
2024-07-23 16:30:00,,889.2,,387.1,,0.0,,998.4,,,0.0,,,,,,,4018.5,,,,
2024-07-23 16:45:00,,889.2,,275.6,,0.0,,1009.0,,,0.0,,,,,,,4018.5,,,,
2024-07-23 17:00:00,0.0,1025.1,2354.0,425.8,513.78,195.2,0.0,457.3,1226.0,18.3,0.0,367.0,0.0,1027.0,0.0,2440.0,639.4,2694.0,1525.2,1400.0,0.0,229.0
2024-07-23 17:15:00,,1036.3,,426.7,,171.4,,458.2,,,0.0,,,,,,,2694.0,,,,
2024-07-23 17:30:00,,1028.5,,426.8,,211.0,,458.3,,,0.0,,,,,,,2697.0,,,,
2024-07-23 17:45:00,,1029.2,,426.1,,280.6,,457.6,,,0.0,,,,,,,2697.0,,,,
2024-07-23 18:00:00,0.0,1010.1,2354.0,338.6,481.03,51.8,0.0,418.4,483.0,345.9,0.0,857.25,0.0,1165.0,0.0,2500.0,870.0,2728.0,1432.25,1400.0,0.0,239.0
2024-07-23 18:15:00,,1036.3,,365.6,,75.3,,413.5,,,0.0,,,,,,,2728.0,,,,
2024-07-23 18:30:00,,1017.9,,390.8,,90.9,,403.4,,,0.0,,,,,,,2732.0,,,,
2024-07-23 18:45:00,,1048.6,,396.9,,146.6,,390.5,,,0.0,,,,,,,2732.0,,,,
2024-07-23 19:00:00,286.88,1128.9,2353.97,659.2,4.51,128.9,0.0,314.3,1369.0,122.1,0.0,680.3,0.0,965.0,0.0,2500.0,810.8,2079.0,457.25,1390.0,0.0,269.0
2024-07-23 19:15:00,,1133.6,,669.6,,143.4,,298.9,,,0.0,,,,,,,2079.0,,,,
2024-07-23 19:30:00,,1086.9,,741.8,,160.7,,298.3,,,0.0,,,,,,,2079.0,,,,
2024-07-23 19:45:00,,1078.3,,823.6,,195.7,,288.3,,,0.0,,,,,,,2079.0,,,,
2024-07-23 20:00:00,230.18,163.2,2353.96,398.4,28.37,1262.5,0.0,307.6,943.0,9.9,0.0,0.0,0.0,1141.7,0.0,1696.0,462.8,2454.0,681.45,1330.0,116.1,366.0
2024-07-23 20:15:00,,351.6,,447.2,,1360.4,,275.6,,,0.0,,,,,,,2454.0,,,,
2024-07-23 20:30:00,,174.3,,538.3,,1071.6,,266.5,,,0.0,,,,,,,2435.0,,,,
2024-07-23 20:45:00,,323.2,,744.3,,1188.3,,261.5,,,0.0,,,,,,,2435.0,,,,
2024-07-23 21:00:00,0.0,426.0,2353.95,20.2,502.61,1196.3,0.0,450.2,300.0,22.5,0.0,46.2,0.0,1318.0,0.0,1395.0,533.9,2026.47,710.5,1050.0,162.7,457.0
2024-07-23 21:15:00,,428.7,,56.3,,1176.0,,366.9,,,0.0,,,,,,,2026.47,,,,
2024-07-23 21:30:00,,483.4,,105.5,,1150.9,,383.9,,,0.0,,,,,,,2089.54,,,,
2024-07-23 21:45:00,,548.3,,69.5,,1160.7,,523.5,,,0.0,,,,,,,2089.54,,,,
2024-07-23 22:00:00,0.0,1014.9,4000.0,94.8,976.24,17.4,0.0,502.8,455.0,133.0,0.0,1344.3,0.0,1575.2,0.0,2191.0,636.0,2801.86,208.75,1400.0,97.1,513.0
2024-07-23 22:15:00,,1013.8,,48.2,,14.3,,502.2,,,0.0,,,,,,,2801.86,,,,
2024-07-23 22:30:00,,1014.3,,39.0,,14.7,,502.4,,,0.0,,,,,,,3095.6,,,,
2024-07-23 22:45:00,,1025.9,,32.4,,25.9,,502.2,,,0.0,,,,,,,3095.6,,,,
2024-07-23 23:00:00,0.0,1000.0,3999.55,0.0,1125.55,0.0,0.0,520.0,0.0,32.5,0.0,1122.6,0.0,1460.0,0.0,1806.0,681.5,3531.5,21.5,1110.0,0.0,513.0
2024-07-23 23:15:00,,1000.4,,10.2,,0.0,,529.7,,,0.0,,,,,,,3531.5,,,,
2024-07-23 23:30:00,,1004.4,,176.5,,0.0,,509.9,,,0.0,,,,,,,3465.1,,,,
2024-07-23 23:45:00,,1000.4,,302.9,,0.0,,509.9,,,0.0,,,,,,,3465.1,,,,
2024-07-24 00:00:00,0.0,692.4,3996.38,7.4,1095.2,0.0,0.0,530.1,123.0,42.1,0.0,941.15,0.0,1484.0,0.0,2411.0,794.3,4186.0,0.0,971.0,134.5,513.0
2024-07-24 00:15:00,,695.5,,9.8,,0.0,,540.7,,,0.0,,,,,,,4186.0,,,,
2024-07-24 00:30:00,,698.0,,21.8,,0.0,,541.8,,,0.0,,,,,,,4188.2,,,,
2024-07-24 00:45:00,,699.1,,64.8,,0.0,,520.1,,,0.0,,,,,,,4188.2,,,,
2024-07-24 01:00:00,0.0,1000.0,3927.4,10.3,1019.29,0.0,0.0,376.8,531.0,42.6,0.0,1312.35,0.0,1424.0,0.0,2618.0,1027.6,3874.0,1291.25,850.0,238.1,513.0
2024-07-24 01:15:00,,1000.0,,0.0,,0.0,,372.8,,,0.0,,,,,,,3874.0,,,,
2024-07-24 01:30:00,,1000.0,,0.4,,0.0,,369.7,,,0.0,,,,,,,3874.0,,,,
2024-07-24 01:45:00,,1000.0,,2.2,,0.0,,368.4,,,0.0,,,,,,,3874.0,,,,
2024-07-24 02:00:00,0.0,1000.0,4000.0,78.8,734.6,0.0,0.0,134.1,64.0,1.2,0.0,1458.55,0.0,1252.0,0.0,2460.0,966.2,3275.0,0.0,820.0,147.7,513.0
2024-07-24 02:15:00,,1000.1,,95.4,,0.0,,150.3,,,0.0,,,,,,,3275.0,,,,
2024-07-24 02:30:00,,1001.4,,84.7,,0.0,,139.3,,,0.0,,,,,,,3275.0,,,,
2024-07-24 02:45:00,,1000.0,,139.3,,0.0,,166.0,,,0.0,,,,,,,3275.0,,,,
2024-07-24 03:00:00,0.0,1000.0,3991.71,168.5,539.28,0.0,0.0,0.0,0.0,0.0,0.0,1657.05,0.0,1082.0,0.0,2250.0,965.0,3018.0,0.5,750.0,134.0,513.0
2024-07-24 03:15:00,,1000.0,,168.5,,0.0,,0.0,,,0.0,,,,,,,3018.0,,,,
2024-07-24 03:30:00,,1000.0,,169.4,,0.0,,0.9,,,0.0,,,,,,,3018.0,,,,
2024-07-24 03:45:00,,1000.6,,121.5,,0.0,,4.3,,,0.0,,,,,,,3018.0,,,,
2024-07-24 04:00:00,0.0,1000.0,4000.0,279.3,178.5,0.0,0.0,111.7,0.0,0.0,0.0,1203.95,0.0,1054.0,0.0,2270.0,600.0,1906.0,187.5,710.0,197.1,513.0
2024-07-24 04:15:00,,1000.0,,174.5,,0.0,,55.0,,,0.0,,,,,,,1906.0,,,,
2024-07-24 04:30:00,,1000.2,,219.4,,0.0,,103.3,,,0.0,,,,,,,1906.0,,,,
2024-07-24 04:45:00,,1000.0,,215.7,,0.0,,68.1,,,0.0,,,,,,,1906.0,,,,
2024-07-24 05:00:00,165.55,963.4,4000.0,229.5,0.0,0.0,0.0,228.8,0.0,0.0,0.0,1054.35,0.0,923.0,0.0,2050.0,600.0,1643.0,197.25,581.0,216.3,308.0
2024-07-24 05:15:00,,959.0,,229.5,,0.0,,214.6,,,0.0,,,,,,,1643.0,,,,
2024-07-24 05:30:00,,965.5,,229.5,,0.0,,140.4,,,0.0,,,,,,,1643.0,,,,
2024-07-24 05:45:00,,957.3,,258.5,,0.0,,124.0,,,0.0,,,,,,,1643.0,,,,
2024-07-24 06:00:00,90.88,175.5,3999.42,216.0,0.0,724.7,0.0,133.1,0.0,0.0,0.0,308.75,0.0,822.0,0.0,2020.0,600.0,2824.52,69.7,560.0,199.0,308.0
2024-07-24 06:15:00,,158.8,,193.4,,714.8,,110.5,,,0.0,,,,,,,2824.52,,,,
2024-07-24 06:30:00,,287.1,,201.5,,719.3,,118.6,,,0.0,,,,,,,2572.5,,,,
2024-07-24 06:45:00,,250.9,,168.1,,714.8,,85.2,,,0.0,,,,,,,2572.5,,,,
2024-07-24 07:00:00,0.0,1380.5,3997.24,278.0,812.3,1606.1,0.0,647.5,0.0,0.0,0.0,464.25,0.0,1027.0,0.0,1980.0,600.0,2654.94,740.9,560.0,477.2,308.0
2024-07-24 07:15:00,,1463.5,,205.4,,1577.5,,647.5,,,0.0,,,,,,,2654.94,,,,
2024-07-24 07:30:00,,1469.0,,202.4,,1526.9,,647.5,,,0.0,,,,,,,2631.8,,,,
2024-07-24 07:45:00,,1641.6,,237.5,,1489.3,,647.5,,,0.0,,,,,,,2631.8,,,,
2024-07-24 08:00:00,0.0,474.9,3436.84,181.1,1101.05,856.5,0.0,1098.2,0.0,0.0,0.0,574.25,0.0,1201.0,0.0,1940.0,600.0,2614.4,2332.45,550.0,189.1,308.0
2024-07-24 08:15:00,,540.9,,329.3,,794.0,,1098.2,,,0.0,,,,,,,2614.4,,,,
2024-07-24 08:30:00,,613.0,,414.2,,782.8,,1097.1,,,0.0,,,,,,,2658.0,,,,
2024-07-24 08:45:00,,697.0,,472.1,,715.7,,1098.2,,,0.0,,,,,,,2658.0,,,,
2024-07-24 09:00:00,273.4,519.1,3734.4,432.4,1240.5,1297.0,0.0,1294.3,0.0,58.0,0.0,621.25,46.0,1301.0,0.0,1980.0,658.0,1880.2,2792.2,606.0,0.0,0.0
2024-07-24 09:15:00,,550.9,,540.5,,1253.0,,1294.3,,,0.0,,,,,,,1880.2,,,,
2024-07-24 09:30:00,,613.9,,525.3,,1184.5,,1294.3,,,0.0,,,,,,,1857.02,,,,
2024-07-24 09:45:00,,672.2,,456.2,,1055.5,,1294.3,,,0.0,,,,,,,1857.02,,,,
2024-07-24 10:00:00,208.9,191.2,1407.13,181.9,1287.5,575.9,0.0,1366.1,519.0,593.8,0.0,141.75,636.0,1333.0,273.0,519.0,1193.8,2196.0,2936.1,1196.0,85.3,0.0
2024-07-24 10:15:00,,207.1,,175.9,,590.0,,1366.8,,,0.0,,,,,,,2196.0,,,,
2024-07-24 10:30:00,,253.8,,46.4,,581.4,,1366.8,,,0.0,,,,,,,2108.0,,,,
2024-07-24 10:45:00,,526.9,,11.5,,637.5,,1366.8,,,0.0,,,,,,,2108.0,,,,
2024-07-24 11:00:00,36.9,577.8,1800.15,116.3,1252.4,998.6,25.0,1362.4,2246.0,600.0,0.0,227.5,1250.0,1227.0,273.0,2246.0,677.7,1739.72,2928.0,1791.0,35.0,0.0
2024-07-24 11:15:00,,574.2,,35.5,,1030.2,,1362.4,,,0.0,,,,,,,1739.72,,,,
2024-07-24 11:30:00,,597.7,,3.7,,987.7,,1362.4,,,0.0,,,,,,,1400.0,,,,
2024-07-24 11:45:00,,626.7,,2.0,,960.8,,1362.4,,,0.0,,,,,,,1400.0,,,,
2024-07-24 12:00:00,0.0,1204.1,1573.12,134.9,1407.93,340.6,25.0,1324.8,2250.0,600.0,0.0,785.25,1510.0,1283.0,273.0,1076.0,77.7,963.42,2265.45,1450.0,0.0,0.0
2024-07-24 12:15:00,,1230.6,,32.6,,357.9,,1324.8,,,0.0,,,,,,,963.42,,,,
2024-07-24 12:30:00,,1231.6,,0.0,,366.0,,1324.8,,,0.0,,,,,,,973.97,,,,
2024-07-24 12:45:00,,1242.4,,0.0,,377.5,,1324.8,,,0.0,,,,,,,973.97,,,,
2024-07-24 13:00:00,0.0,425.7,191.8,20.1,1192.2,658.9,118.0,1252.4,1784.0,600.0,0.0,961.75,1111.0,1263.0,273.0,1162.0,230.8,2019.0,3065.3,784.0,0.0,0.0
2024-07-24 13:15:00,,346.1,,0.0,,680.0,,1252.4,,,0.0,,,,,,,2019.0,,,,
2024-07-24 13:30:00,,333.3,,0.0,,710.7,,1252.4,,,0.0,,,,,,,2075.1,,,,
2024-07-24 13:45:00,,337.7,,12.3,,752.9,,1252.4,,,0.0,,,,,,,2075.1,,,,
2024-07-24 14:00:00,127.1,1285.0,709.15,0.0,1035.0,1424.6,75.0,1076.3,0.0,0.0,0.0,497.75,550.0,1163.0,273.0,547.0,214.5,1779.0,2102.75,807.0,0.0,0.0
2024-07-24 14:15:00,,1220.1,,0.0,,1474.3,,1076.3,,,0.0,,,,,,,1779.0,,,,
2024-07-24 14:30:00,,1216.6,,0.0,,1429.3,,1076.3,,,0.0,,,,,,,1982.0,,,,
2024-07-24 14:45:00,,1190.6,,1.7,,1493.6,,1076.3,,,0.0,,,,,,,1982.0,,,,
2024-07-24 15:00:00,24.1,348.8,1733.25,158.2,513.5,1095.0,75.0,706.8,211.0,0.0,0.0,545.5,28.0,1126.0,0.0,2116.0,600.0,1780.98,1803.35,698.0,0.0,308.0
2024-07-24 15:15:00,,282.7,,94.6,,1083.4,,706.8,,,0.0,,,,,,,1780.98,,,,
2024-07-24 15:30:00,,219.0,,0.8,,1122.2,,706.8,,,0.0,,,,,,,2475.2,,,,
2024-07-24 15:45:00,,222.4,,0.5,,1116.4,,706.8,,,0.0,,,,,,,2475.2,,,,
2024-07-24 16:00:00,0.0,1529.2,3940.73,357.4,539.23,1260.8,0.0,274.0,58.0,37.9,0.0,576.0,0.0,1000.4,0.0,2300.0,887.9,1618.69,554.8,700.0,6.4,308.0
2024-07-24 16:15:00,,1342.6,,217.0,,1265.3,,274.0,,,0.0,,,,,,,1618.69,,,,
2024-07-24 16:30:00,,1240.9,,0.0,,1335.2,,298.2,,,0.0,,,,,,,2042.79,,,,
2024-07-24 16:45:00,,1188.4,,0.0,,1454.0,,370.0,,,0.0,,,,,,,2042.79,,,,
2024-07-24 17:00:00,370.0,1002.0,2099.95,436.8,102.7,0.0,0.0,362.0,389.0,0.0,0.0,635.65,0.0,668.9,0.0,2340.0,880.0,3059.96,601.75,720.0,147.3,308.0
2024-07-24 17:15:00,,1000.0,,436.3,,0.0,,470.8,,,0.0,,,,,,,3059.96,,,,
2024-07-24 17:30:00,,1000.0,,436.3,,0.0,,651.1,,,0.0,,,,,,,3156.4,,,,
2024-07-24 17:45:00,,1000.0,,436.3,,0.0,,673.9,,,0.0,,,,,,,3156.4,,,,
2024-07-24 18:00:00,399.0,1002.0,4000.0,610.2,135.9,0.0,0.0,425.1,378.0,1.1,0.0,917.6,0.0,527.4,0.0,2500.0,843.1,2889.33,290.75,831.0,198.4,308.0
2024-07-24 18:15:00,,1000.0,,610.2,,0.0,,448.3,,,0.0,,,,,,,2889.33,,,,
2024-07-24 18:30:00,,1000.0,,610.2,,0.0,,492.3,,,0.0,,,,,,,2945.2,,,,
2024-07-24 18:45:00,,1000.0,,610.7,,0.0,,474.4,,,0.0,,,,,,,2945.2,,,,
2024-07-24 19:00:00,521.5,1000.0,4000.0,717.6,81.17,0.0,0.0,495.3,386.0,8.1,0.0,1094.7,0.0,532.6,0.0,2500.0,862.1,2399.9,402.0,1060.0,62.6,308.0
2024-07-24 19:15:00,,1000.0,,717.6,,0.0,,422.2,,,0.0,,,,,,,2399.9,,,,
2024-07-24 19:30:00,,1001.0,,718.4,,0.0,,364.1,,,0.0,,,,,,,2176.79,,,,
2024-07-24 19:45:00,,1001.0,,718.4,,1.0,,188.8,,,0.0,,,,,,,2176.79,,,,
2024-07-24 20:00:00,637.2,1000.0,3984.1,789.6,240.37,0.0,0.0,844.2,381.0,42.1,0.0,1525.75,0.0,590.8,0.0,2500.0,899.1,2404.9,578.75,1120.0,106.3,308.0
2024-07-24 20:15:00,,1000.0,,789.6,,0.0,,756.2,,,0.0,,,,,,,2404.9,,,,
2024-07-24 20:30:00,,1000.5,,790.4,,0.0,,519.9,,,0.0,,,,,,,1507.03,,,,
2024-07-24 20:45:00,,1000.0,,790.4,,0.0,,225.5,,,0.0,,,,,,,1507.03,,,,
2024-07-24 21:00:00,338.7,1000.0,3999.63,631.7,253.03,0.0,0.0,448.4,474.0,0.0,0.0,1569.55,0.0,387.5,0.0,2500.0,799.7,2856.1,611.75,1120.0,253.0,308.0
2024-07-24 21:15:00,,1001.0,,631.7,,0.0,,456.4,,,0.0,,,,,,,2856.1,,,,
2024-07-24 21:30:00,,1000.0,,631.7,,0.0,,276.4,,,0.0,,,,,,,2880.4,,,,
2024-07-24 21:45:00,,1000.0,,632.2,,0.0,,319.7,,,0.0,,,,,,,2880.4,,,,
2024-07-24 22:00:00,1274.43,1021.1,2450.0,1006.6,21.3,0.0,0.0,398.9,18.0,73.3,0.0,982.8,0.0,489.6,0.0,2494.0,862.1,1636.0,730.0,1121.0,603.8,308.0
2024-07-24 22:15:00,,1022.8,,1056.6,,0.0,,394.3,,,0.0,,,,,,,1636.0,,,,
2024-07-24 22:30:00,,982.0,,1089.2,,1.6,,414.0,,,0.0,,,,,,,1636.0,,,,
2024-07-24 22:45:00,,1043.8,,1033.3,,6.4,,421.9,,,0.0,,,,,,,1636.0,,,,
2024-07-24 23:00:00,1013.7,876.8,2450.0,946.9,0.0,301.6,0.0,358.7,225.0,101.0,0.0,801.75,116.0,467.1,0.0,2425.0,864.0,2027.0,746.0,1208.0,575.2,308.0
2024-07-24 23:15:00,,895.0,,987.4,,254.9,,357.2,,,0.0,,,,,,,2027.0,,,,
2024-07-24 23:30:00,,958.3,,1043.3,,203.1,,360.9,,,0.0,,,,,,,2027.0,,,,
2024-07-24 23:45:00,,1035.3,,1046.7,,201.1,,358.5,,,0.0,,,,,,,2027.0,,,,
2024-07-25 00:00:00,818.69,1150.9,2450.0,989.7,39.64,285.9,0.0,379.2,403.0,54.9,0.0,415.85,119.0,390.2,0.0,2307.0,845.3,2083.0,830.0,1115.0,776.0,308.0
2024-07-25 00:15:00,,1198.1,,1032.8,,293.7,,371.4,,,0.0,,,,,,,2083.0,,,,
2024-07-25 00:30:00,,1319.6,,1046.7,,284.5,,354.9,,,0.0,,,,,,,2083.0,,,,
2024-07-25 00:45:00,,1475.9,,1023.8,,277.0,,335.0,,,0.0,,,,,,,2083.0,,,,
2024-07-25 01:00:00,876.23,1522.6,4000.0,989.6,0.0,107.2,0.0,345.4,455.0,63.0,0.0,148.2,55.0,341.2,0.0,2362.0,856.0,1981.0,723.0,1100.0,730.0,308.0
2024-07-25 01:15:00,,1550.5,,1000.0,,108.0,,351.2,,,0.0,,,,,,,1981.0,,,,
2024-07-25 01:30:00,,1604.2,,1000.0,,106.1,,320.7,,,0.0,,,,,,,1981.0,,,,
2024-07-25 01:45:00,,1659.5,,1006.1,,104.6,,308.6,,,0.0,,,,,,,1981.0,,,,
