timestamp,AT,BE,CH,CZ,DK1,DK2,FR,NL,NO2,PL,SE4,net_import_total
,0.0,373.2000000000001,0.0,-1825.4,0.0,0.0,2202.0,0.0,0.0,0.0,0.0,749.8
,0.0,109.29999999999995,0.0,-1764.7,0.0,0.0,2097.6,0.0,0.0,0.0,0.0,442.1999999999998
,0.0,-161.5,0.0,-1764.7,0.0,0.0,2097.6,0.0,0.0,0.0,0.0,171.39999999999986
,0.0,-639.3,0.0,-1760.7,0.0,0.0,2092.0,0.0,0.0,0.0,0.0,-308.0
,0.0,855.5999999999999,0.0,-1748.5,0.0,0.0,2092.0,0.0,0.0,0.0,0.0,1199.1
,0.0,698.7,0.0,-1583.2,0.0,0.0,2114.0,0.0,0.0,0.0,0.0,1229.5
,0.0,599.9000000000001,0.0,-1583.2,0.0,0.0,2114.0,0.0,0.0,0.0,0.0,1130.7
,0.0,560.9999999999999,0.0,-1583.2,0.0,0.0,2114.0,0.0,0.0,0.0,0.0,1091.7999999999995
,0.0,773.1999999999999,0.0,-1582.2,0.0,0.0,2114.0,0.0,0.0,0.0,0.0,1305.0
,0.0,659.4999999999999,0.0,-1485.4,0.0,0.0,2103.0,0.0,0.0,0.0,0.0,1277.1
,0.0,580.7,0.0,-1502.4,0.0,0.0,2103.0,0.0,0.0,0.0,0.0,1181.3000000000002
,0.0,556.3,0.0,-1496.4,0.0,0.0,2103.0,0.0,0.0,0.0,0.0,1162.9
,0.0,1000.0,0.0,-1252.9,0.0,0.0,2103.0,0.0,0.0,0.0,0.0,1850.1
,0.0,1000.0,0.0,-885.0,0.0,0.0,1855.7,0.0,0.0,0.0,0.0,1970.7
,0.0,1000.0,0.0,-873.6,0.0,0.0,1855.7,0.0,0.0,0.0,0.0,1982.1
,0.0,1000.0,0.0,-703.5,0.0,0.0,1851.2,0.0,0.0,0.0,0.0,2147.7
,0.0,1000.0,0.0,-821.6,0.0,0.0,1851.2,0.0,0.0,0.0,0.0,2029.6
,0.0,1000.0,0.0,-546.1,0.0,0.0,1084.9,0.0,0.0,0.0,0.0,1538.8000000000002
,0.0,1000.0,0.0,-561.5,0.0,0.0,1084.9,0.0,0.0,0.0,0.0,1523.4
,0.0,1000.0,0.0,-571.8,0.0,0.0,858.2,0.0,0.0,0.0,0.0,1286.4
,0.0,796.1,0.0,-563.5,0.0,0.0,858.2,0.0,0.0,0.0,0.0,1090.8000000000002
,0.0,790.6999999999999,0.0,-812.6,0.0,0.0,201.70000000000005,0.0,0.0,0.0,0.0,179.79999999999995
,0.0,741.3000000000001,0.0,-773.0,0.0,0.0,201.70000000000005,0.0,0.0,0.0,0.0,170.0000000000001
,0.0,782.9,0.0,-783.5,0.0,0.0,-94.99,0.0,0.0,0.0,0.0,-95.59000000000005
,0.0,880.5999999999999,0.0,-765.2,0.0,0.0,-94.99,0.0,0.0,0.0,0.0,20.40999999999985
,0.0,1000.6,0.0,-1124.0,0.0,0.0,-1324.22,0.0,0.0,0.0,0.0,-1447.62
,0.0,982.6,0.0,-1099.8,0.0,0.0,-1324.22,0.0,0.0,0.0,0.0,-1441.42
,0.0,981.6,0.0,-1054.3000000000002,0.0,0.0,-1681.0,0.0,0.0,0.0,0.0,-1753.7000000000005
,0.0,975.4,0.0,-957.8,0.0,0.0,-1681.0,0.0,0.0,0.0,0.0,-1663.4
,0.0,998.3,0.0,-1010.7,0.0,0.0,-1916.0,0.0,0.0,0.0,0.0,-1928.4
,0.0,1000.8,0.0,-1048.9,0.0,0.0,-1916.0,0.0,0.0,0.0,0.0,-1964.1
,0.0,994.3,0.0,-965.8,0.0,0.0,-1916.0,0.0,0.0,0.0,0.0,-1887.5
,0.0,1000.0,0.0,-1072.6,0.0,0.0,-1916.0,0.0,0.0,0.0,0.0,-1988.6
,0.0,1000.0,0.0,-1567.6,0.0,0.0,-2308.0,0.0,0.0,0.0,0.0,-2875.6
,0.0,1000.0,0.0,-1713.6,0.0,0.0,-2308.0,0.0,0.0,0.0,0.0,-3021.6
,0.0,1000.0,0.0,-1678.9,0.0,0.0,-2308.0,0.0,0.0,0.0,0.0,-2986.9
,0.0,1000.0,0.0,-1674.6,0.0,0.0,-2308.0,0.0,0.0,0.0,0.0,-2982.6000000000004
,0.0,1000.0,0.0,-1509.0,0.0,0.0,-2035.0,0.0,0.0,0.0,0.0,-2544.0
,0.0,1000.0,0.0,-1536.5,0.0,0.0,-2035.0,0.0,0.0,0.0,0.0,-2571.5
,0.0,1000.0,0.0,-1483.1,0.0,0.0,-2035.0,0.0,0.0,0.0,0.0,-2518.1
,0.0,1000.0,0.0,-1349.0,0.0,0.0,-2035.0,0.0,0.0,0.0,0.0,-2384.0
,0.0,1000.0,0.0,-587.9,0.0,0.0,-2287.0,0.0,0.0,0.0,0.0,-1874.9
,0.0,1000.0,0.0,-473.6,0.0,0.0,-2287.0,0.0,0.0,0.0,0.0,-1760.6
,0.0,1000.0,0.0,-431.6,0.0,0.0,-2463.0,0.0,0.0,0.0,0.0,-1894.6
,0.0,916.6,0.0,-526.5,0.0,0.0,-2463.0,0.0,0.0,0.0,0.0,-2072.9
,0.0,922.5,0.0,-480.1,0.0,0.0,-2887.0,0.0,0.0,0.0,0.0,-2444.6
,0.0,918.6,0.0,-303.50000000000006,0.0,0.0,-2887.0,0.0,0.0,0.0,0.0,-2271.9
,0.0,904.9,0.0,-284.80000000000007,0.0,0.0,-2887.0,0.0,0.0,0.0,0.0,-2266.9
,0.0,913.0,0.0,-329.5,0.0,0.0,-2887.0,0.0,0.0,0.0,0.0,-2303.5
,0.0,913.0,0.0,-281.9,0.0,0.0,-2353.5,0.0,0.0,0.0,0.0,-1722.4
,0.0,901.0,0.0,-277.0,0.0,0.0,-2353.5,0.0,0.0,0.0,0.0,-1729.5
,0.0,903.1,0.0,-229.8,0.0,0.0,-2346.2,0.0,0.0,0.0,0.0,-1672.9
,0.0,931.3,0.0,-206.3,0.0,0.0,-2346.2,0.0,0.0,0.0,0.0,-1621.1999999999998
,0.0,931.3,0.0,-492.3,0.0,0.0,-2798.0,0.0,0.0,0.0,0.0,-2359.0
,0.0,927.9,0.0,-455.5,0.0,0.0,-2798.0,0.0,0.0,0.0,0.0,-2325.6
,0.0,927.9,0.0,-419.7000000000001,0.0,0.0,-2798.0,0.0,0.0,0.0,0.0,-2289.8
,0.0,-421.5999999999999,0.0,-410.4,0.0,0.0,-2798.0,0.0,0.0,0.0,0.0,-3630.0
,0.0,-54.79999999999996,0.0,-639.9,0.0,0.0,-1722.0,0.0,0.0,0.0,0.0,-2416.7
,0.0,-15.200000000000044,0.0,-599.1,0.0,0.0,-1722.0,0.0,0.0,0.0,0.0,-2336.3
,0.0,60.5,0.0,-624.4,0.0,0.0,-1722.0,0.0,0.0,0.0,0.0,-2285.9
,0.0,-703.6999999999999,0.0,-586.9,0.0,0.0,-1722.0,0.0,0.0,0.0,0.0,-3012.6
,0.0,-529.9,0.0,-651.2,0.0,0.0,-1558.8,0.0,0.0,0.0,0.0,-2739.9
,0.0,-369.80000000000007,0.0,-658.2,0.0,0.0,-1558.8,0.0,0.0,0.0,0.0,-2586.8
,0.0,35.5,0.0,-645.5,0.0,0.0,-1540.1,0.0,0.0,0.0,0.0,-2150.1
,0.0,-164.4000000000001,0.0,-646.7,0.0,0.0,-1540.1,0.0,0.0,0.0,0.0,-2351.2
,0.0,41.40000000000009,0.0,-829.1999999999999,0.0,0.0,-1746.0,0.0,0.0,0.0,0.0,-2533.8
,0.0,403.0999999999999,0.0,-838.9,0.0,0.0,-1746.0,0.0,0.0,0.0,0.0,-2181.8
,0.0,638.0,0.0,-825.1,0.0,0.0,-1746.0,0.0,0.0,0.0,0.0,-1933.1
,0.0,25.5,0.0,-837.4,0.0,0.0,-1746.0,0.0,0.0,0.0,0.0,-2557.9
,0.0,291.5,0.0,-807.5,0.0,0.0,-2851.3,0.0,0.0,0.0,0.0,-3367.3
,0.0,366.2000000000001,0.0,-911.4,0.0,0.0,-2851.3,0.0,0.0,0.0,0.0,-3396.5
,0.0,506.3999999999999,0.0,-943.1,0.0,0.0,-2268.5,0.0,0.0,0.0,0.0,-2705.2000000000003
,0.0,163.0999999999999,0.0,-944.4,0.0,0.0,-2268.5,0.0,0.0,0.0,0.0,-3049.8
,0.0,254.9000000000001,0.0,-1192.6999999999998,0.0,0.0,-3416.2,0.0,0.0,0.0,0.0,-4354.0
,0.0,345.79999999999995,0.0,-1382.8,0.0,0.0,-3416.2,0.0,0.0,0.0,0.0,-4453.2
,0.0,415.9000000000001,0.0,-1476.0,0.0,0.0,-3389.0,0.0,0.0,0.0,0.0,-4449.1
,0.0,-32.200000000000045,0.0,-1363.6,0.0,0.0,-3389.0,0.0,0.0,0.0,0.0,-4784.8
,0.0,15.599999999999907,0.0,-1354.3,0.0,0.0,-3813.7,0.0,0.0,0.0,0.0,-5152.4
,0.0,-75.10000000000014,0.0,-1466.9,0.0,0.0,-3813.7,0.0,0.0,0.0,0.0,-5355.7
,0.0,-12.100000000000136,0.0,-1429.1,0.0,0.0,-3706.2,0.0,0.0,0.0,0.0,-5147.4
,0.0,-303.9999999999999,0.0,-1441.8,0.0,0.0,-3706.2,0.0,0.0,0.0,0.0,-5452.0
,0.0,-355.4999999999999,0.0,-1227.3,0.0,0.0,-2678.0,0.0,0.0,0.0,0.0,-4260.799999999999
,0.0,-407.19999999999993,0.0,-1198.7,0.0,0.0,-2678.0,0.0,0.0,0.0,0.0,-4283.9
,0.0,-403.2000000000001,0.0,-1259.1,0.0,0.0,-2619.12,0.0,0.0,0.0,0.0,-4281.42
,0.0,349.4000000000001,0.0,-1377.5,0.0,0.0,-2619.12,0.0,0.0,0.0,0.0,-3647.22
,0.0,238.5,0.0,-1104.6999999999998,0.0,0.0,-1907.0,0.0,0.0,0.0,0.0,-2773.2
,0.0,171.29999999999995,0.0,-1216.4,0.0,0.0,-1907.0,0.0,0.0,0.0,0.0,-2952.1
,0.0,82.5,0.0,-1226.6,0.0,0.0,-1907.0,0.0,0.0,0.0,0.0,-3051.1
,0.0,481.3,0.0,-1309.1,0.0,0.0,-1907.0,0.0,0.0,0.0,0.0,-2734.8
,0.0,248.29999999999995,0.0,-1459.6,0.0,0.0,-1738.0,0.0,0.0,0.0,0.0,-2949.3
,0.0,116.09999999999992,0.0,-1339.6,0.0,0.0,-1738.0,0.0,0.0,0.0,0.0,-2961.5
,0.0,-22.59999999999991,0.0,-1251.3000000000002,0.0,0.0,-1737.5,0.0,0.0,0.0,0.0,-3011.4
,0.0,212.20000000000005,0.0,-1239.6999999999998,0.0,0.0,-1737.5,0.0,0.0,0.0,0.0,-2765.0
,0.0,-171.5,0.0,-1885.5,0.0,0.0,-2124.6,0.0,0.0,0.0,0.0,-4181.6
,0.0,-380.5,0.0,-1958.0,0.0,0.0,-2124.6,0.0,0.0,0.0,0.0,-4463.1
,0.0,-464.0,0.0,-1920.0,0.0,0.0,-2125.0,0.0,0.0,0.0,0.0,-4509.0
,0.0,765.8,0.0,-1921.5,0.0,0.0,-2125.0,0.0,0.0,0.0,0.0,-3280.7
,0.0,552.3,0.0,-1637.5,0.0,0.0,-2393.0,0.0,0.0,0.0,0.0,-3478.2
,0.0,382.0,0.0,-1602.4,0.0,0.0,-2393.0,0.0,0.0,0.0,0.0,-3613.4
,0.0,319.2,0.0,-1532.2,0.0,0.0,-2393.0,0.0,0.0,0.0,0.0,-3606.0
,0.0,1000.0,0.0,-1544.2,0.0,0.0,-2393.0,0.0,0.0,0.0,0.0,-2937.2
,0.0,1000.0,0.0,-1717.0,0.0,0.0,-1379.0,0.0,0.0,0.0,0.0,-2096.0
,0.0,1000.0,0.0,-1739.6999999999998,0.0,0.0,-1379.0,0.0,0.0,0.0,0.0,-2118.7
,0.0,1000.0,0.0,-1784.1,0.0,0.0,-1379.0,0.0,0.0,0.0,0.0,-2163.1
,0.0,1000.0,0.0,-1784.1,0.0,0.0,-1379.0,0.0,0.0,0.0,0.0,-2163.1
,0.0,1000.0,0.0,-1805.4,0.0,0.0,-323.0,0.0,0.0,0.0,0.0,-1128.4
,0.0,1000.0,0.0,-1806.1,0.0,0.0,-323.0,0.0,0.0,0.0,0.0,-1129.1
,0.0,1000.0,0.0,-1806.1,0.0,0.0,-242.8,0.0,0.0,0.0,0.0,-1048.9
,0.0,1000.0,0.0,-1781.6,0.0,0.0,-242.8,0.0,0.0,0.0,0.0,-1024.4
,0.0,1000.0,0.0,-1485.6,0.0,0.0,1179.1,0.0,0.0,0.0,0.0,693.5
,0.0,1000.0,0.0,-1544.6,0.0,0.0,1179.1,0.0,0.0,0.0,0.0,634.5
,0.0,1000.0,0.0,-1539.9,0.0,0.0,1198.0,0.0,0.0,0.0,0.0,658.1000000000001
,0.0,825.9000000000001,0.0,-1546.9,0.0,0.0,1198.0,0.0,0.0,0.0,0.0,477.0
,0.0,827.0,0.0,-1291.1999999999998,0.0,0.0,1831.0,0.0,0.0,0.0,0.0,1366.8000000000002
,0.0,848.9000000000001,0.0,-1428.8000000000002,0.0,0.0,1831.0,0.0,0.0,0.0,0.0,1251.1
,0.0,936.6,0.0,-1436.8,0.0,0.0,1831.0,0.0,0.0,0.0,0.0,1330.8
,0.0,-401.30000000000007,0.0,-1436.8,0.0,0.0,1831.0,0.0,0.0,0.0,0.0,-7.099999999999909
,0.0,-372.30000000000007,0.0,-1394.2,0.0,0.0,524.0600000000001,0.0,0.0,0.0,0.0,-1242.44
,0.0,-136.20000000000005,0.0,-1394.2,0.0,0.0,524.0600000000001,0.0,0.0,0.0,0.0,-1006.34
,0.0,10.300000000000068,0.0,-1394.2,0.0,0.0,524.0,0.0,0.0,0.0,0.0,-859.9000000000001
,0.0,357.4,0.0,-1394.2,0.0,0.0,524.0,0.0,0.0,0.0,0.0,-512.8000000000002
,0.0,384.4,0.0,-1412.3,0.0,0.0,746.45,0.0,0.0,0.0,0.0,-281.45000000000005
,0.0,500.9,0.0,-1411.3,0.0,0.0,746.45,0.0,0.0,0.0,0.0,-163.94999999999982
,0.0,582.1,0.0,-1412.3,0.0,0.0,479.12,0.0,0.0,0.0,0.0,-351.0799999999999
,0.0,662.5,0.0,-1412.3,0.0,0.0,479.12,0.0,0.0,0.0,0.0,-270.67999999999995
,0.0,716.1,0.0,-1382.6,0.0,0.0,-392.16,0.0,0.0,0.0,0.0,-1058.66
,0.0,792.6,0.0,-1382.6,0.0,0.0,-392.16,0.0,0.0,0.0,0.0,-982.16
,0.0,882.6999999999999,0.0,-1382.6,0.0,0.0,-437.05000000000007,0.0,0.0,0.0,0.0,-936.95
,0.0,634.6,0.0,-1382.6,0.0,0.0,-437.05000000000007,0.0,0.0,0.0,0.0,-1185.05
,0.0,675.3,0.0,-1512.3,0.0,0.0,1736.14,0.0,0.0,0.0,0.0,899.1400000000001
,0.0,688.7,0.0,-1512.3,0.0,0.0,1736.14,0.0,0.0,0.0,0.0,912.5400000000002
,0.0,689.4,0.0,-1512.3,0.0,0.0,1779.06,0.0,0.0,0.0,0.0,956.16
,0.0,966.8,0.0,-1512.3,0.0,0.0,1779.06,0.0,0.0,0.0,0.0,1233.56
,0.0,948.1,0.0,-1526.2,0.0,0.0,899.62,0.0,0.0,0.0,0.0,321.52
,0.0,941.5,0.0,-1526.2,0.0,0.0,899.62,0.0,0.0,0.0,0.0,314.92
,0.0,930.7,0.0,-1526.2,0.0,0.0,1009.79,0.0,0.0,0.0,0.0,414.29
,0.0,1000.0,0.0,-1513.7,0.0,0.0,1009.79,0.0,0.0,0.0,0.0,496.0899999999999
,0.0,1000.0,0.0,-1762.0,0.0,0.0,1376.3,0.0,0.0,0.0,0.0,614.3
,0.0,1000.0,0.0,-1762.0,0.0,0.0,1376.3,0.0,0.0,0.0,0.0,614.3
,0.0,1000.0,0.0,-1756.0,0.0,0.0,674.01,0.0,0.0,0.0,0.0,-81.99000000000001
,0.0,983.1,0.0,-1717.6,0.0,0.0,674.01,0.0,0.0,0.0,0.0,-60.49000000000012
,0.0,1000.0,0.0,-1702.3,0.0,0.0,639.0,0.0,0.0,0.0,0.0,-63.29999999999996
,0.0,1000.0,0.0,-1644.3,0.0,0.0,639.0,0.0,0.0,0.0,0.0,-5.299999999999841
,0.0,993.2,0.0,-1616.7,0.0,0.0,581.28,0.0,0.0,0.0,0.0,-42.22000000000003
,0.0,1000.0,0.0,-1610.4,0.0,0.0,581.28,0.0,0.0,0.0,0.0,-29.11999999999989
,0.0,987.3,0.0,-1804.7,0.0,0.0,105.04,0.0,0.0,0.0,0.0,-712.36
,0.0,964.1,0.0,-1729.8,0.0,0.0,105.04,0.0,0.0,0.0,0.0,-660.66
,0.0,975.2,0.0,-1661.2,0.0,0.0,671.64,0.0,0.0,0.0,0.0,-14.360000000000014
,0.0,792.6,0.0,-1798.0,0.0,0.0,671.64,0.0,0.0,0.0,0.0,-333.76
,0.0,806.9,0.0,-1940.6,0.0,0.0,885.33,0.0,0.0,0.0,0.0,-248.36999999999975
,0.0,824.6000000000001,0.0,-1939.6,0.0,0.0,885.33,0.0,0.0,0.0,0.0,-229.66999999999973
,0.0,811.9000000000001,0.0,-1940.6,0.0,0.0,1211.13,0.0,0.0,0.0,0.0,82.43000000000029
,0.0,-179.49999999999997,0.0,-1939.6,0.0,0.0,1211.13,0.0,0.0,0.0,0.0,-907.9699999999998
,0.0,-127.70000000000002,0.0,-2081.5,0.0,0.0,1584.46,0.0,0.0,0.0,0.0,-624.7399999999998
,0.0,-205.8,0.0,-2081.5,0.0,0.0,1584.46,0.0,0.0,0.0,0.0,-702.8400000000001
,0.0,-121.3,0.0,-2082.5,0.0,0.0,2031.01,0.0,0.0,0.0,0.0,-172.7900000000002
,0.0,-793.1,0.0,-2082.5,0.0,0.0,2031.01,0.0,0.0,0.0,0.0,-844.5899999999999
,0.0,-647.5,0.0,-2077.8,0.0,0.0,1768.31,0.0,0.0,0.0,0.0,-956.9900000000002
,0.0,-589.1,0.0,-2078.8,0.0,0.0,1768.31,0.0,0.0,0.0,0.0,-899.5900000000001
,0.0,-529.2,0.0,-2078.3,0.0,0.0,2297.0,0.0,0.0,0.0,0.0,-310.5
,0.0,-786.8000000000001,0.0,-2066.2,0.0,0.0,2297.0,0.0,0.0,0.0,0.0,-556.0
,0.0,-827.8,0.0,-2070.1,0.0,0.0,2164.0,0.0,0.0,0.0,0.0,-733.8999999999996
,0.0,-761.9,0.0,-2070.1,0.0,0.0,2164.0,0.0,0.0,0.0,0.0,-668.0
,0.0,-786.8000000000001,0.0,-2063.8,0.0,0.0,2264.0,0.0,0.0,0.0,0.0,-586.6000000000004
,0.0,-912.5,0.0,-2070.1,0.0,0.0,2264.0,0.0,0.0,0.0,0.0,-718.5999999999999
,0.0,-856.3,0.0,-1999.2,0.0,0.0,2202.11,0.0,0.0,0.0,0.0,-653.3899999999999
,0.0,-851.5999999999999,0.0,-1901.6,0.0,0.0,2202.11,0.0,0.0,0.0,0.0,-551.0899999999997
,0.0,-855.3,0.0,-1901.1,0.0,0.0,2169.2,0.0,0.0,0.0,0.0,-587.1999999999998
,0.0,-1049.2,0.0,-2019.2,0.0,0.0,2169.2,0.0,0.0,0.0,0.0,-899.2000000000003
,0.0,-1080.9,0.0,-1597.9,0.0,0.0,1704.55,0.0,0.0,0.0,0.0,-974.2500000000002
,0.0,-998.2,0.0,-1648.0,0.0,0.0,1704.55,0.0,0.0,0.0,0.0,-941.65
,0.0,-947.6,0.0,-1712.6,0.0,0.0,1947.2,0.0,0.0,0.0,0.0,-712.9999999999998
,0.0,-1000.0,0.0,-1712.6,0.0,0.0,1947.2,0.0,0.0,0.0,0.0,-765.3999999999999
,0.0,-895.0999999999999,0.0,-1374.0,0.0,0.0,1863.0,0.0,0.0,0.0,0.0,-406.0999999999999
,0.0,-763.3000000000001,0.0,-1484.0,0.0,0.0,1863.0,0.0,0.0,0.0,0.0,-384.3000000000002
,0.0,-758.7,0.0,-1483.0,0.0,0.0,1864.3,0.0,0.0,0.0,0.0,-377.3999999999999
,0.0,-836.7,0.0,-1517.1,0.0,0.0,1864.3,0.0,0.0,0.0,0.0,-489.5000000000002
,0.0,-827.0,0.0,-1438.5,0.0,0.0,1565.0,0.0,0.0,0.0,0.0,-700.5
,0.0,-840.3,0.0,-1433.0,0.0,0.0,1565.0,0.0,0.0,0.0,0.0,-708.3000000000002
,0.0,-875.6,0.0,-1402.6,0.0,0.0,1560.1,0.0,0.0,0.0,0.0,-718.0999999999999
,0.0,-774.5,0.0,-1286.1999999999998,0.0,0.0,1560.1,0.0,0.0,0.0,0.0,-500.5999999999999
,0.0,-979.0,0.0,-1430.3,0.0,0.0,1390.2,0.0,0.0,0.0,0.0,-1019.1
,0.0,-1037.1,0.0,-1420.3,0.0,0.0,1390.2,0.0,0.0,0.0,0.0,-1067.2
,0.0,-988.9,0.0,-1355.5,0.0,0.0,1384.7,0.0,0.0,0.0,0.0,-959.7
,0.0,111.70000000000005,0.0,-1317.7,0.0,0.0,1384.7,0.0,0.0,0.0,0.0,178.70000000000005
,0.0,101.20000000000005,0.0,-1454.7,0.0,0.0,2088.0,0.0,0.0,0.0,0.0,734.5
,0.0,49.39999999999998,0.0,-1419.1,0.0,0.0,2088.0,0.0,0.0,0.0,0.0,718.2999999999997
,0.0,-21.5,0.0,-1387.5,0.0,0.0,2088.0,0.0,0.0,0.0,0.0,679.0
,0.0,1004.2,0.0,-1337.7,0.0,0.0,2088.0,0.0,0.0,0.0,0.0,1754.5
,0.0,782.5,0.0,-1456.4,0.0,0.0,2021.0,0.0,0.0,0.0,0.0,1347.1
,0.0,626.3000000000001,0.0,-1443.4,0.0,0.0,2021.0,0.0,0.0,0.0,0.0,1203.9
,0.0,644.9000000000001,0.0,-1455.6,0.0,0.0,2021.0,0.0,0.0,0.0,0.0,1210.3000000000002
,0.0,1001.0,0.0,-1460.0,0.0,0.0,2021.0,0.0,0.0,0.0,0.0,1562.0
,0.0,1000.0,0.0,-1443.1,0.0,0.0,2232.0,0.0,0.0,0.0,0.0,1788.9
,0.0,1000.0,0.0,-1487.2,0.0,0.0,2232.0,0.0,0.0,0.0,0.0,1744.8
,0.0,1000.0,0.0,-1487.2,0.0,0.0,2232.0,0.0,0.0,0.0,0.0,1744.8
,0.0,1000.0,0.0,-1487.2,0.0,0.0,2232.0,0.0,0.0,0.0,0.0,1744.8
,0.0,1000.0,0.0,-1745.5,0.0,0.0,2003.0,0.0,0.0,0.0,0.0,1257.5
,0.0,1001.0,0.0,-1745.5,0.0,0.0,2003.0,0.0,0.0,0.0,0.0,1258.5
,0.0,1000.0,0.0,-1715.9,0.0,0.0,2003.0,0.0,0.0,0.0,0.0,1287.1
,0.0,1000.0,0.0,-1734.5,0.0,0.0,2003.0,0.0,0.0,0.0,0.0,1268.5
,0.0,1000.0,0.0,-1060.8000000000002,0.0,0.0,2071.0,0.0,0.0,0.0,0.0,2010.2
,0.0,1000.0,0.0,-1170.6,0.0,0.0,2071.0,0.0,0.0,0.0,0.0,1900.4
,0.0,1001.0,0.0,-1318.6,0.0,0.0,2071.0,0.0,0.0,0.0,0.0,1753.4
,0.0,1000.0,0.0,-1315.1,0.0,0.0,2071.0,0.0,0.0,0.0,0.0,1755.9
,0.0,1001.0,0.0,-1114.7,0.0,0.0,1884.0,0.0,0.0,0.0,0.0,1770.3
,0.0,1001.0,0.0,-966.9,0.0,0.0,1884.0,0.0,0.0,0.0,0.0,1918.1
,0.0,1000.0,0.0,-1158.7,0.0,0.0,1885.0,0.0,0.0,0.0,0.0,1726.3
,0.0,-729.1,0.0,-1193.9,0.0,0.0,1885.0,0.0,0.0,0.0,0.0,-38.0
,0.0,-690.4,0.0,-1055.8,0.0,0.0,1814.0,0.0,0.0,0.0,0.0,67.80000000000018
,0.0,-852.2,0.0,-1007.1,0.0,0.0,1814.0,0.0,0.0,0.0,0.0,-45.30000000000018
,0.0,-713.0,0.0,-1191.5,0.0,0.0,1814.0,0.0,0.0,0.0,0.0,-90.5
,0.0,-527.8,0.0,-1154.9,0.0,0.0,1814.0,0.0,0.0,0.0,0.0,131.30000000000018
,0.0,-489.7000000000001,0.0,-1108.3,0.0,0.0,2005.0,0.0,0.0,0.0,0.0,407.0
,0.0,-512.0000000000001,0.0,-1108.3,0.0,0.0,2005.0,0.0,0.0,0.0,0.0,384.6999999999998
,0.0,-209.5,0.0,-1108.3,0.0,0.0,2005.0,0.0,0.0,0.0,0.0,687.2
,0.0,167.3,0.0,-1108.3,0.0,0.0,2005.0,0.0,0.0,0.0,0.0,1064.0
,0.0,178.7,0.0,-1216.8,0.0,0.0,2122.06,0.0,0.0,0.0,0.0,1083.96
,0.0,252.9,0.0,-1128.9,0.0,0.0,2122.06,0.0,0.0,0.0,0.0,1246.06
,0.0,366.9,0.0,-917.9,0.0,0.0,2026.0,0.0,0.0,0.0,0.0,1475.0
,0.0,869.3,0.0,-976.5,0.0,0.0,2026.0,0.0,0.0,0.0,0.0,1918.8
,0.0,886.7,0.0,-1156.3,0.0,0.0,2508.0,0.0,0.0,0.0,0.0,2238.4
,0.0,1038.2,0.0,-1090.4,0.0,0.0,2508.0,0.0,0.0,0.0,0.0,2455.8
,0.0,1033.2,0.0,-1091.5,0.0,0.0,2507.0,0.0,0.0,0.0,0.0,2448.7
,0.0,1006.5,0.0,-927.1,0.0,0.0,2507.0,0.0,0.0,0.0,0.0,2586.4
,0.0,1000.0,0.0,-1536.1,0.0,0.0,3429.0,0.0,0.0,0.0,0.0,2892.9
,0.0,1014.7,0.0,-1380.1,0.0,0.0,3429.0,0.0,0.0,0.0,0.0,3063.6
,0.0,1082.4,0.0,-1190.8,0.0,0.0,3429.0,0.0,0.0,0.0,0.0,3320.6000000000004
,0.0,1000.0,0.0,-1090.9,0.0,0.0,3429.0,0.0,0.0,0.0,0.0,3338.1000000000004
,0.0,1000.0,0.0,-1348.6,0.0,0.0,2240.0,0.0,0.0,0.0,0.0,1891.4
,0.0,1000.0,0.0,-1273.5,0.0,0.0,2240.0,0.0,0.0,0.0,0.0,1966.5
,0.0,993.0,0.0,-1173.5,0.0,0.0,2240.0,0.0,0.0,0.0,0.0,2059.5
,0.0,1000.0,0.0,-1050.6,0.0,0.0,2240.0,0.0,0.0,0.0,0.0,2189.4
,0.0,1000.0,0.0,-1043.5,0.0,0.0,2898.0,0.0,0.0,0.0,0.0,2854.5
,0.0,945.0,0.0,-1172.6,0.0,0.0,2898.0,0.0,0.0,0.0,0.0,2670.4
,0.0,945.0,0.0,-1313.9,0.0,0.0,2897.0,0.0,0.0,0.0,0.0,2528.1
,0.0,930.0,0.0,-1271.6999999999998,0.0,0.0,2897.0,0.0,0.0,0.0,0.0,2555.3
,0.0,953.8,0.0,-1062.5,0.0,0.0,1979.0,0.0,0.0,0.0,0.0,1870.3
,0.0,959.1,0.0,-1128.4,0.0,0.0,1979.0,0.0,0.0,0.0,0.0,1809.7000000000005
,0.0,983.9,0.0,-1042.7,0.0,0.0,1978.0,0.0,0.0,0.0,0.0,1919.2
,0.0,920.6,0.0,-966.0,0.0,0.0,1978.0,0.0,0.0,0.0,0.0,1932.6
,0.0,953.2,0.0,-1399.7,0.0,0.0,879.02,0.0,0.0,0.0,0.0,432.5199999999999
,0.0,995.2,0.0,-1433.6,0.0,0.0,879.02,0.0,0.0,0.0,0.0,440.6200000000001
,0.0,953.4,0.0,-1430.8000000000002,0.0,0.0,602.2,0.0,0.0,0.0,0.0,124.79999999999984
,0.0,906.3,0.0,-1435.6,0.0,0.0,602.2,0.0,0.0,0.0,0.0,72.89999999999986
,0.0,989.9,0.0,-1473.5,0.0,0.0,-24.71,0.0,0.0,0.0,0.0,-508.31
,0.0,995.8,0.0,-1473.5,0.0,0.0,-24.71,0.0,0.0,0.0,0.0,-502.41
