,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
timestamp_cec,,,,,,,,,,,,,,,,
2024-01-16 23:00:00+01:00,132.500,124.750,1469.750,36.250,0.000,,1.000,8.000,0.000,,1916.250,58.000,4.000,0.000,18.500,145.500
2024-01-17 00:00:00+01:00,121.500,124.750,1375.000,35.250,0.000,,1.000,8.000,0.000,,1917.250,57.000,4.500,0.000,19.000,139.500
2024-01-17 01:00:00+01:00,120.750,124.750,1324.000,35.250,0.000,0.000,1.000,8.000,0.000,,1915.750,56.250,4.500,0.000,18.500,134.750
2024-01-17 02:00:00+01:00,118.000,125.000,1254.750,35.750,0.000,0.000,1.000,8.000,0.000,,1916.500,55.500,4.000,0.000,18.500,150.250
2024-01-17 03:00:00+01:00,115.000,124.500,1162.750,36.250,0.000,0.000,1.000,8.000,0.000,,1915.750,56.250,4.000,0.000,19.000,143.000
2024-01-17 04:00:00+01:00,114.000,124.750,1326.250,35.500,0.000,0.000,1.000,8.000,0.000,,1916.250,55.750,4.000,0.000,18.500,114.000
2024-01-17 05:00:00+01:00,115.500,124.000,1370.250,35.250,0.000,,1.000,8.000,0.000,,1916.750,55.750,4.000,0.000,18.750,101.250
2024-01-17 06:00:00+01:00,128.500,123.750,1550.750,34.500,0.000,,1.000,8.000,0.000,,1919.250,58.750,4.750,0.000,19.250,95.500
2024-01-17 07:00:00+01:00,132.500,125.000,1560.250,34.750,0.000,,1.000,8.000,0.000,,1918.750,57.750,5.000,29.500,19.000,90.000
2024-01-17 08:00:00+01:00,134.250,121.000,1499.500,30.000,0.000,,1.000,8.000,0.000,,1917.750,59.500,5.000,186.250,20.000,78.250
2024-01-17 09:00:00+01:00,135.000,123.000,1575.000,21.750,0.000,0.000,1.000,7.500,0.000,,1918.500,67.750,5.000,336.000,18.250,61.000
2024-01-17 10:00:00+01:00,134.000,123.750,1481.750,32.250,0.000,,1.000,7.000,0.000,,1920.000,72.250,5.000,416.250,19.750,56.750
2024-01-17 11:00:00+01:00,133.500,124.500,1417.750,34.500,0.000,,1.000,8.000,0.000,,1919.000,77.000,4.500,462.750,18.250,66.250
2024-01-17 12:00:00+01:00,131.750,124.500,1435.000,34.000,0.000,0.000,1.000,8.000,0.000,,1916.500,80.250,4.250,470.500,18.000,79.750
2024-01-17 13:00:00+01:00,134.000,125.000,1532.000,38.250,,0.000,1.000,8.000,0.000,,1917.000,81.500,4.250,319.250,18.000,99.750
2024-01-17 14:00:00+01:00,134.500,122.500,1539.000,37.500,,0.000,1.000,8.000,0.000,,1918.000,72.250,4.500,137.000,18.250,123.250
2024-01-17 15:00:00+01:00,133.500,120.750,1506.500,35.750,,0.000,1.000,8.000,0.000,,1915.750,61.000,5.000,25.500,18.250,128.500
2024-01-17 16:00:00+01:00,132.500,120.000,1524.750,36.000,0.000,0.000,1.000,8.000,0.000,,1914.750,57.000,5.000,1.500,19.000,150.750
2024-01-17 17:00:00+01:00,134.750,119.750,1529.000,37.250,0.000,,1.000,8.000,0.000,,1916.000,56.250,5.000,0.000,19.250,146.000
2024-01-17 18:00:00+01:00,133.500,119.750,1545.500,34.250,0.000,,1.000,8.000,0.000,,1918.250,56.500,5.000,0.000,18.250,152.000
2024-01-17 19:00:00+01:00,133.250,120.500,1551.250,35.500,0.000,,1.000,8.000,0.000,,1919.000,56.000,5.000,0.000,18.750,149.750
2024-01-17 20:00:00+01:00,133.750,124.750,1532.000,36.000,0.000,,1.000,8.000,0.000,,1919.500,56.250,5.000,0.000,19.000,155.750
2024-01-17 21:00:00+01:00,133.000,124.000,1483.250,36.250,0.000,,1.000,8.000,0.000,,1916.750,56.000,4.500,0.000,18.000,157.750
2024-01-17 22:00:00+01:00,133.500,121.000,1391.750,37.750,0.000,0.000,1.000,8.000,0.000,,1919.250,55.750,4.500,0.000,19.000,157.250
2024-01-17 23:00:00+01:00,132.500,123.000,1284.750,36.500,0.000,0.000,1.000,8.000,0.000,,1918.000,55.250,4.000,0.000,19.750,168.000
2024-01-18 00:00:00+01:00,126.250,125.000,1265.250,35.250,,0.000,1.000,8.000,0.000,,1917.000,57.500,4.000,0.000,18.500,175.750
2024-01-18 01:00:00+01:00,126.500,125.750,1102.500,37.500,,0.000,1.000,8.000,0.000,,1916.000,57.500,4.000,0.000,19.000,158.500
2024-01-18 02:00:00+01:00,125.500,124.750,1106.000,37.500,,0.000,1.000,8.000,0.000,,1917.000,56.750,4.000,0.000,19.500,146.000
2024-01-18 03:00:00+01:00,124.250,125.250,1100.500,39.000,0.000,,1.000,8.000,0.000,,1917.250,58.750,4.000,0.000,18.750,118.750
2024-01-18 04:00:00+01:00,124.000,124.000,1108.250,38.500,0.000,0.000,1.000,8.000,0.000,,1918.500,57.000,4.000,0.000,19.500,61.750
2024-01-18 05:00:00+01:00,125.250,120.500,1293.500,38.750,0.000,0.000,1.000,8.000,0.000,,1919.500,56.750,4.000,0.000,22.500,35.750
2024-01-18 06:00:00+01:00,132.750,119.500,1395.250,35.750,0.000,,1.000,8.000,0.000,,1920.000,59.500,4.500,0.000,21.500,24.750
2024-01-18 07:00:00+01:00,134.500,121.500,1425.750,37.750,0.000,,1.000,8.000,0.000,,1919.500,58.500,5.000,3.500,18.750,21.250
2024-01-18 08:00:00+01:00,134.000,122.500,1413.500,39.750,0.000,,1.000,8.000,0.000,,1919.500,60.500,5.000,68.250,19.000,13.750
2024-01-18 09:00:00+01:00,133.750,121.250,1404.250,39.500,0.000,,1.000,8.000,0.000,0.000,1913.500,68.250,4.500,174.500,16.750,11.000
2024-01-18 10:00:00+01:00,134.250,121.000,1396.250,39.250,0.000,0.000,1.000,8.000,0.000,,1915.750,72.500,4.500,249.250,19.250,5.500
2024-01-18 11:00:00+01:00,133.000,119.500,1384.000,39.250,,0.000,1.000,8.000,0.000,,1919.250,78.000,4.500,308.250,18.000,3.500
2024-01-18 12:00:00+01:00,95.000,122.750,1344.000,36.500,,0.000,1.000,8.000,0.000,,1920.250,81.000,5.000,297.000,18.750,4.500
2024-01-18 13:00:00+01:00,113.000,124.250,1335.500,38.000,0.000,0.000,1.000,8.750,0.000,,1921.000,80.000,5.000,274.000,18.500,5.750
2024-01-18 14:00:00+01:00,120.000,121.250,1356.250,39.500,0.000,,1.000,11.000,0.000,,1922.000,72.250,5.000,190.250,19.000,12.000
2024-01-18 15:00:00+01:00,120.000,123.250,1451.750,39.000,0.000,,1.000,12.000,0.000,,1923.750,63.000,5.000,96.000,18.250,18.250
2024-01-18 16:00:00+01:00,123.500,124.000,1454.750,38.750,0.000,0.000,1.000,12.000,0.000,,1921.000,57.500,5.000,7.750,18.750,23.500
2024-01-18 17:00:00+01:00,129.750,120.750,1464.250,39.000,0.000,,1.000,12.000,0.000,,1920.500,57.500,5.000,0.000,18.000,29.000
2024-01-18 18:00:00+01:00,132.250,122.750,1475.000,36.000,0.000,,1.000,12.000,0.000,,1919.750,57.500,5.000,0.000,16.000,25.250
2024-01-18 19:00:00+01:00,131.250,123.500,1469.250,37.500,0.000,,1.000,12.000,0.000,,1916.750,57.000,4.000,0.000,12.750,9.750
2024-01-18 20:00:00+01:00,132.500,124.000,1436.750,38.500,0.000,,1.000,12.000,0.000,,1916.000,57.000,4.000,0.000,13.000,4.500
2024-01-18 21:00:00+01:00,133.750,124.500,1231.250,39.500,0.000,,1.000,12.000,0.000,,1914.250,58.000,5.000,0.000,14.000,40.750
2024-01-18 22:00:00+01:00,132.750,123.000,1147.500,39.500,0.000,0.000,1.000,12.000,0.000,,1915.750,58.250,4.250,0.000,15.750,147.250
2024-01-18 23:00:00+01:00,131.000,124.250,1045.750,39.500,,0.000,1.000,12.000,0.000,,1915.000,56.750,4.000,0.000,17.250,259.000
2024-01-19 00:00:00+01:00,118.000,124.000,873.750,38.250,0.000,,1.000,12.000,0.000,,1914.500,57.250,4.000,0.000,19.000,284.250
2024-01-19 01:00:00+01:00,114.750,119.250,902.250,38.000,0.000,0.000,1.000,12.000,0.000,,1917.250,55.500,4.000,0.000,19.250,282.500
2024-01-19 02:00:00+01:00,115.250,123.750,937.750,39.000,0.000,,1.000,12.000,0.000,,1918.500,55.000,4.000,0.000,18.250,281.750
2024-01-19 03:00:00+01:00,113.250,122.500,917.250,40.500,0.000,,1.000,12.000,0.000,,1916.250,55.000,4.000,0.000,19.250,283.750
2024-01-19 04:00:00+01:00,114.000,124.000,991.000,40.000,0.000,,1.000,12.000,0.000,,1915.500,54.000,4.000,0.000,18.000,268.500
2024-01-19 05:00:00+01:00,114.500,124.000,1015.750,41.750,0.000,0.000,1.000,12.000,0.000,,1917.250,55.250,4.000,0.000,18.500,280.500
2024-01-19 06:00:00+01:00,124.750,121.250,1318.250,40.000,0.000,,1.000,12.000,0.000,,1916.500,57.750,4.500,0.000,18.750,281.500
2024-01-19 07:00:00+01:00,126.500,123.500,1491.750,40.000,0.000,,1.000,12.000,0.000,,1918.250,57.500,4.000,2.000,18.250,276.750
2024-01-19 08:00:00+01:00,126.500,123.500,1513.250,40.750,0.000,,1.000,12.000,0.000,,1919.250,58.750,4.000,38.750,18.500,269.000
2024-01-19 09:00:00+01:00,132.500,122.000,1497.500,40.750,0.000,0.000,1.000,11.750,0.000,,1915.750,65.000,5.000,81.000,18.250,256.750
2024-01-19 10:00:00+01:00,133.000,123.750,1474.500,39.750,,0.000,1.000,12.000,0.000,,1916.500,70.500,5.000,107.750,18.250,256.000
2024-01-19 11:00:00+01:00,133.500,122.750,1458.000,40.000,,0.000,1.000,12.000,0.000,,1916.250,75.750,4.250,132.250,18.750,273.500
2024-01-19 12:00:00+01:00,132.250,123.000,1309.500,39.750,,0.000,1.000,12.000,0.000,,1916.750,79.750,4.000,161.250,18.750,275.750
2024-01-19 13:00:00+01:00,131.500,123.750,1358.250,39.750,0.000,0.000,1.000,12.000,0.000,,1917.750,78.500,4.000,182.000,18.500,279.000
2024-01-19 14:00:00+01:00,129.500,123.250,1380.250,40.500,0.000,,1.000,12.750,0.000,,1916.250,70.000,4.000,188.000,19.500,276.250
2024-01-19 15:00:00+01:00,130.500,125.250,1484.750,40.750,0.000,,1.000,12.000,0.000,,1917.250,61.000,4.000,67.250,18.500,246.500
2024-01-19 16:00:00+01:00,130.000,124.000,1557.250,40.500,0.000,,1.000,12.000,0.000,,1917.000,55.750,4.000,3.500,18.000,209.000
2024-01-19 17:00:00+01:00,124.500,148.750,1541.500,40.250,0.000,,1.000,12.000,0.000,,1914.750,55.750,4.000,0.000,18.500,199.500
2024-01-19 18:00:00+01:00,130.250,206.500,1537.500,38.750,0.000,,1.000,12.000,0.000,,1915.000,55.250,5.000,0.000,19.250,143.750
2024-01-19 19:00:00+01:00,129.500,245.250,1523.000,39.250,0.000,,1.000,12.000,0.000,,1914.000,55.000,4.500,0.000,18.500,69.000
2024-01-19 20:00:00+01:00,130.250,280.000,1457.750,40.250,0.000,,1.000,12.000,0.000,,1911.750,55.250,5.000,0.000,18.750,85.000
2024-01-19 21:00:00+01:00,129.750,298.000,1311.250,39.250,0.000,0.000,1.000,12.000,0.000,,1910.750,55.750,5.000,0.000,25.250,92.250
2024-01-19 22:00:00+01:00,129.000,297.250,1278.500,39.500,,0.000,1.000,12.000,0.000,,1913.500,56.000,4.000,0.000,27.500,81.750
2024-01-19 23:00:00+01:00,127.750,299.000,1095.000,39.500,,0.000,1.000,12.000,0.000,,1913.250,54.250,4.000,0.000,22.500,128.750
2024-01-20 00:00:00+01:00,115.500,295.250,904.500,37.750,,0.000,1.000,12.000,0.000,,1912.000,52.250,4.000,0.000,19.250,147.500
2024-01-20 01:00:00+01:00,115.250,301.250,890.750,39.250,0.000,0.000,1.000,12.000,0.000,,1914.750,53.000,4.000,0.000,19.500,148.500
2024-01-20 02:00:00+01:00,113.250,291.500,933.500,39.500,0.000,0.000,1.000,12.000,0.000,,1914.000,51.250,4.000,0.000,19.000,147.750
2024-01-20 03:00:00+01:00,112.750,287.000,915.250,39.750,0.000,0.000,1.000,12.000,0.000,,1914.500,52.000,4.000,0.000,19.250,117.250
2024-01-20 04:00:00+01:00,113.000,277.500,942.000,39.500,0.000,0.000,1.000,11.250,0.000,,1915.500,51.250,4.000,0.000,19.250,98.000
2024-01-20 05:00:00+01:00,112.500,305.000,911.250,40.000,0.000,,1.000,11.000,0.000,,1914.500,51.500,4.000,0.000,19.000,109.250
2024-01-20 06:00:00+01:00,120.500,312.250,906.750,39.250,0.000,0.000,1.000,11.000,0.000,,1915.750,53.250,4.000,0.000,18.500,83.250
2024-01-20 07:00:00+01:00,125.500,312.750,944.250,39.250,0.000,0.000,1.000,11.000,0.000,,1918.000,55.000,4.000,34.750,19.500,86.250
2024-01-20 08:00:00+01:00,126.500,313.000,1158.000,39.500,,0.000,1.000,10.500,0.000,,1916.000,56.500,4.000,391.000,19.250,49.000
2024-01-20 09:00:00+01:00,127.000,311.000,1186.500,40.000,,0.000,1.000,9.750,0.000,,1916.000,63.500,5.000,988.500,19.000,22.750
2024-01-20 10:00:00+01:00,126.250,311.250,930.500,40.250,,0.000,1.000,8.000,0.000,,1915.250,67.500,5.000,1578.250,15.500,23.750
2024-01-20 11:00:00+01:00,125.250,292.000,773.000,39.750,0.000,0.000,1.000,8.000,0.000,,1916.250,73.250,5.000,1963.000,13.750,21.500
2024-01-20 12:00:00+01:00,130.500,297.250,712.500,39.250,0.000,0.000,1.000,8.000,0.000,,1914.750,76.250,4.000,2124.250,12.500,18.750
2024-01-20 13:00:00+01:00,129.750,300.500,619.500,38.250,0.000,,1.000,8.000,0.000,,1915.000,74.750,4.000,1985.500,12.500,15.750
2024-01-20 14:00:00+01:00,127.250,291.250,663.250,39.750,0.000,,1.000,8.000,0.000,,1915.250,67.000,4.750,1355.750,14.250,12.500
2024-01-20 15:00:00+01:00,126.000,290.750,929.500,39.500,0.000,,1.000,8.000,0.000,,1916.500,57.750,5.000,479.500,14.500,7.000
2024-01-20 16:00:00+01:00,117.000,290.500,1115.250,39.500,0.000,,1.000,8.000,0.000,,1915.250,53.000,5.000,24.500,15.000,7.750
2024-01-20 17:00:00+01:00,124.750,296.750,1109.750,39.000,0.000,,1.000,8.000,0.000,,1913.750,52.750,5.000,0.000,14.750,11.500
2024-01-20 18:00:00+01:00,128.500,300.000,1079.500,38.750,0.000,0.000,1.000,8.000,0.000,,1913.000,52.000,5.000,0.000,14.250,24.500
2024-01-20 19:00:00+01:00,128.000,294.250,1048.750,39.750,,0.000,1.000,8.000,0.000,,1914.000,52.000,5.000,0.000,15.250,35.250
2024-01-20 20:00:00+01:00,124.250,293.750,1088.000,40.000,,0.000,1.000,8.000,0.000,,1914.250,52.500,5.000,0.000,18.250,47.750
2024-01-20 21:00:00+01:00,127.750,290.750,1059.000,38.000,,0.000,1.000,8.000,0.000,,1915.000,52.500,4.000,0.000,19.750,50.750
2024-01-20 22:00:00+01:00,124.000,294.250,1024.000,39.250,0.000,,1.000,8.000,0.000,,1914.500,51.750,4.500,0.000,19.500,32.750
2024-01-20 23:00:00+01:00,123.250,290.500,885.500,39.500,0.000,,1.000,8.000,0.000,,1914.750,51.750,4.000,0.000,21.000,41.750
2024-01-21 00:00:00+01:00,117.000,282.250,765.000,38.750,0.000,0.000,1.000,7.000,0.000,,1914.500,52.750,4.500,0.000,19.000,50.750
2024-01-21 01:00:00+01:00,117.500,261.250,615.000,38.750,0.000,0.000,1.000,7.000,0.000,,1914.500,52.750,5.000,0.000,20.750,35.250
2024-01-21 02:00:00+01:00,115.750,262.250,648.000,40.000,0.000,,1.000,7.000,0.000,,1915.750,51.750,5.000,0.000,19.500,32.750
2024-01-21 03:00:00+01:00,114.500,257.750,651.750,40.250,0.000,,1.000,7.000,0.000,,1914.750,52.250,4.750,0.000,19.250,31.250
2024-01-21 04:00:00+01:00,114.250,259.000,654.250,39.500,0.000,,1.000,7.000,0.000,,1915.750,51.250,4.000,0.000,20.000,18.750
2024-01-21 05:00:00+01:00,113.750,260.500,652.500,37.750,0.000,0.000,1.000,7.000,0.000,,1917.000,52.000,4.750,0.000,19.250,12.750
2024-01-21 06:00:00+01:00,120.500,262.250,652.500,37.500,,0.000,1.000,7.000,0.000,,1916.750,52.750,4.750,0.000,19.000,11.500
2024-01-21 07:00:00+01:00,125.250,265.750,650.500,37.750,,0.000,1.000,7.000,0.000,,1916.750,53.000,4.000,53.000,19.250,9.250
2024-01-21 08:00:00+01:00,125.750,289.500,620.750,36.250,,0.000,1.000,7.000,0.000,,1915.750,55.250,4.000,550.750,20.500,2.500
2024-01-21 09:00:00+01:00,125.250,304.500,628.000,36.750,0.000,0.000,1.000,7.000,0.000,,1916.000,63.000,5.000,1418.500,19.750,0.500
2024-01-21 10:00:00+01:00,125.000,308.500,664.250,35.750,0.000,,1.000,7.000,0.000,,1917.500,68.000,5.000,2035.000,20.000,3.000
2024-01-21 11:00:00+01:00,124.750,309.250,675.250,35.750,0.000,,1.000,7.000,0.000,,1919.250,73.500,5.000,2283.000,19.500,4.500
2024-01-21 12:00:00+01:00,124.000,279.250,611.500,36.250,0.000,0.000,1.000,7.000,0.000,,1919.000,76.250,5.000,2264.750,18.750,9.500
2024-01-21 13:00:00+01:00,122.750,268.500,520.750,35.750,0.000,0.000,1.000,7.000,0.000,,1917.500,74.750,5.000,1987.000,19.250,18.500
2024-01-21 14:00:00+01:00,123.750,274.250,417.750,37.000,0.000,,1.000,7.000,0.000,,1919.250,67.250,5.000,1330.000,20.000,23.000
2024-01-21 15:00:00+01:00,125.500,282.250,662.000,36.750,0.000,,1.000,7.000,0.000,,1918.750,58.000,5.750,476.250,20.250,26.000
2024-01-21 16:00:00+01:00,126.500,304.000,644.000,36.000,0.000,,1.000,7.000,0.000,,1917.750,53.000,6.000,26.000,20.250,51.000
2024-01-21 17:00:00+01:00,127.750,310.750,694.000,36.250,0.000,0.000,1.000,7.000,0.000,,1918.000,53.000,5.000,0.000,19.500,91.750
2024-01-21 18:00:00+01:00,129.000,304.750,719.750,36.250,0.000,0.000,1.000,7.000,0.000,,1918.000,52.500,5.000,0.000,19.750,85.500
2024-01-21 19:00:00+01:00,129.500,308.500,732.500,37.250,0.000,0.000,1.000,7.000,0.000,,1918.750,52.500,5.000,0.000,20.250,107.000
2024-01-21 20:00:00+01:00,128.000,308.500,730.000,37.250,0.000,0.000,1.000,7.000,0.000,,1919.000,52.250,5.250,0.000,20.000,111.250
2024-01-21 21:00:00+01:00,127.750,296.750,663.250,38.000,0.000,,1.000,7.000,0.000,,1919.000,52.500,5.000,0.000,19.250,114.750
2024-01-21 22:00:00+01:00,123.500,276.750,647.000,36.000,0.000,,1.000,7.000,0.000,,1917.750,51.750,5.000,0.000,19.250,115.250
2024-01-21 23:00:00+01:00,126.500,270.750,734.750,39.500,0.000,,1.000,7.000,0.000,,1917.000,51.500,5.000,0.000,19.500,129.250
2024-01-22 00:00:00+01:00,118.500,274.500,816.750,38.000,0.000,,1.000,7.000,0.000,,1916.750,52.500,4.750,0.000,19.750,132.000
2024-01-22 01:00:00+01:00,119.750,279.750,829.250,33.500,0.000,,1.000,7.000,0.000,,1918.000,52.250,4.000,0.000,19.500,141.750
2024-01-22 02:00:00+01:00,120.000,278.250,870.250,37.000,0.000,,1.000,7.000,0.000,,1917.750,51.250,4.500,0.000,19.750,144.750
2024-01-22 03:00:00+01:00,118.750,276.000,894.500,37.000,0.000,,1.000,7.000,0.000,,1918.250,52.500,4.250,0.000,19.500,131.750
2024-01-22 04:00:00+01:00,117.250,275.750,949.500,38.500,0.000,0.000,1.000,7.000,0.000,,1918.500,52.000,5.000,0.000,19.750,156.500
2024-01-22 05:00:00+01:00,118.250,288.750,998.000,36.750,0.000,0.000,1.000,7.000,0.000,,1919.250,52.000,4.250,0.000,20.000,195.000
2024-01-22 06:00:00+01:00,129.250,315.250,1173.000,36.500,,0.000,1.000,7.000,0.000,,1921.500,54.000,4.500,0.000,18.750,176.500
2024-01-22 07:00:00+01:00,133.250,324.000,1203.750,36.500,0.000,,1.000,7.000,0.000,,1921.750,53.500,5.000,33.250,19.250,169.000
2024-01-22 08:00:00+01:00,135.500,324.750,1198.750,38.500,0.000,0.000,1.000,7.000,0.000,,1920.250,55.250,5.000,358.250,18.500,138.500
2024-01-22 09:00:00+01:00,136.250,342.000,1226.500,37.750,118.333,0.000,1.000,7.000,0.000,,1919.250,69.250,6.000,868.500,18.750,126.500
2024-01-22 10:00:00+01:00,136.250,331.250,1190.750,36.750,53.500,0.000,1.000,6.750,0.000,,1920.250,68.500,6.000,1248.500,19.500,141.250
2024-01-22 11:00:00+01:00,136.000,326.250,1261.250,36.250,,0.000,1.000,6.750,0.000,,1920.000,73.500,6.000,1385.000,20.250,188.750
2024-01-22 12:00:00+01:00,136.000,329.500,1108.000,36.000,,0.000,1.000,7.000,0.000,,1919.500,76.000,5.000,1303.250,18.750,187.250
2024-01-22 13:00:00+01:00,134.750,332.250,1165.250,36.250,,0.000,1.000,7.000,0.000,,1919.500,74.750,5.000,1013.000,18.500,175.250
2024-01-22 14:00:00+01:00,129.750,329.250,1084.500,36.500,0.000,0.000,1.000,7.000,0.000,,1920.500,67.000,4.250,617.500,18.250,144.250
2024-01-22 15:00:00+01:00,130.750,326.750,1184.000,36.750,,0.000,1.000,7.000,0.000,,1922.500,58.500,4.000,227.500,18.500,125.500
2024-01-22 16:00:00+01:00,130.000,328.500,1254.000,36.750,,0.000,1.000,7.000,0.000,,1921.250,53.750,4.000,16.500,19.500,127.000
2024-01-22 17:00:00+01:00,129.500,326.750,1274.750,36.750,,0.000,1.000,7.000,0.000,,1921.750,53.000,4.000,0.000,17.500,129.250
2024-01-22 18:00:00+01:00,130.000,330.250,1198.500,36.500,,0.000,1.000,7.000,0.000,,1921.500,52.250,5.000,0.000,19.000,140.750
2024-01-22 19:00:00+01:00,129.500,343.250,1165.000,36.250,,0.000,1.000,7.000,0.000,,1921.750,52.000,5.000,0.000,18.000,146.000
2024-01-22 20:00:00+01:00,129.000,369.500,1192.500,38.500,,0.000,1.000,7.000,0.000,,1920.250,52.250,5.000,0.000,18.250,99.750
2024-01-22 21:00:00+01:00,130.000,374.750,1061.750,39.750,,0.000,1.000,7.000,0.000,,1919.750,51.750,4.000,0.000,18.500,88.250
2024-01-22 22:00:00+01:00,131.500,378.000,960.500,37.000,,0.000,1.000,7.000,0.000,,1921.250,52.000,4.000,0.000,18.750,58.500
2024-01-22 23:00:00+01:00,133.250,376.000,854.500,37.500,,0.000,1.000,7.000,0.000,,1919.750,51.250,4.000,0.000,19.250,44.750
2024-01-23 00:00:00+01:00,118.750,382.250,800.750,36.750,,0.000,1.000,7.000,0.000,,1923.500,55.250,3.250,0.000,19.000,18.500
2024-01-23 01:00:00+01:00,115.750,356.250,801.500,36.750,,0.000,1.000,7.000,0.000,,1926.500,55.000,3.250,0.000,20.000,3.750
2024-01-23 02:00:00+01:00,115.500,315.000,815.500,36.750,,0.000,1.000,7.000,0.000,,1927.250,53.500,3.000,0.000,20.000,2.500
2024-01-23 03:00:00+01:00,117.500,273.500,811.750,36.250,,0.000,1.000,7.000,0.000,,1927.250,54.250,3.250,0.000,20.000,2.500
2024-01-23 04:00:00+01:00,116.250,278.250,820.000,34.500,,0.000,1.000,7.000,0.000,,1927.500,53.750,4.000,0.000,20.250,5.000
2024-01-23 05:00:00+01:00,111.750,293.500,1020.500,35.750,,0.000,1.000,7.000,0.000,,1926.750,53.750,4.000,0.000,20.250,8.500
2024-01-23 06:00:00+01:00,128.000,292.000,1108.000,35.250,,0.000,1.000,7.000,0.000,,1927.000,55.750,4.000,0.000,19.500,10.500
2024-01-23 07:00:00+01:00,131.250,296.750,1107.500,36.000,,0.000,1.000,7.000,0.000,,1926.250,55.250,4.750,20.500,20.500,8.500
2024-01-23 08:00:00+01:00,137.000,302.000,1090.500,35.500,,0.000,1.000,7.000,0.000,,1925.500,57.500,5.000,193.500,19.750,9.500
2024-01-23 09:00:00+01:00,128.750,291.500,1033.500,36.000,,0.000,1.000,7.000,0.000,,1925.250,64.750,5.000,637.000,14.500,10.250
2024-01-23 10:00:00+01:00,126.500,297.000,1129.000,36.000,,0.000,1.000,7.000,0.000,,1923.750,72.500,5.000,1068.750,13.750,16.750
2024-01-23 11:00:00+01:00,136.750,302.500,996.250,37.000,0.000,0.000,1.000,7.000,0.000,,1926.000,75.500,4.750,1431.750,13.750,23.750
2024-01-23 12:00:00+01:00,134.000,303.750,824.500,36.750,0.000,,1.000,7.000,0.000,,1926.500,78.250,4.000,1751.250,14.000,62.000
2024-01-23 13:00:00+01:00,96.500,288.000,869.750,38.000,2.000,,1.000,7.000,0.000,,1928.000,77.250,4.000,1560.000,15.500,168.000
2024-01-23 14:00:00+01:00,122.500,280.750,978.750,35.750,0.000,0.000,1.000,7.000,0.000,,1929.000,69.750,4.000,1049.000,16.750,201.750
2024-01-23 15:00:00+01:00,133.500,293.250,1020.000,37.000,0.000,,1.000,7.000,0.000,,1928.750,60.000,5.000,394.000,18.750,169.000
2024-01-23 16:00:00+01:00,131.000,293.000,935.250,34.500,0.000,,1.000,7.000,0.000,,1929.000,54.500,5.000,28.500,19.500,173.750
2024-01-23 17:00:00+01:00,131.000,297.750,1109.000,34.750,0.000,0.000,1.000,7.000,0.000,,1928.750,54.500,5.000,0.000,20.000,154.750
2024-01-23 18:00:00+01:00,130.250,298.250,1106.750,36.250,0.000,,1.000,7.000,0.000,,1928.500,54.250,5.000,0.000,19.250,106.500
2024-01-23 19:00:00+01:00,130.000,297.250,1109.750,36.250,0.000,,1.000,7.000,0.000,,1927.500,54.250,5.000,0.000,20.750,104.000
2024-01-23 20:00:00+01:00,131.000,298.500,1035.750,37.250,0.000,,1.000,7.000,0.000,,1926.500,54.250,5.000,0.000,20.500,92.500
2024-01-23 21:00:00+01:00,132.750,290.000,1002.750,38.250,0.000,,1.000,7.000,0.000,,1927.250,54.250,5.000,0.000,20.500,75.250
2024-01-23 22:00:00+01:00,131.000,289.000,914.750,38.250,0.000,,1.000,7.000,0.000,,1928.250,53.750,5.000,0.000,20.750,85.750
2024-01-23 23:00:00+01:00,132.000,273.000,850.500,38.250,0.000,0.000,1.000,7.000,0.000,,1927.500,53.250,5.000,0.000,20.500,93.500
2024-01-24 00:00:00+01:00,118.750,260.500,924.250,39.000,,0.000,1.000,7.000,0.000,,1928.750,56.750,5.000,0.000,19.750,76.750
