,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Offshore,Wind Onshore,Fossil Hard coal,Wind Offshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Consumption
timestamp_cec,,,,,,,,,,,,,,,
2024-08-20 10:00:00+02:00,354.000,482.000,0.000,124.000,640.000,,3708.000,1724.000,39979.000,9863.000,189.000,688.000,2342.000,,
2024-08-20 11:00:00+02:00,351.000,501.000,0.000,124.000,,818.000,3628.000,1047.000,39133.000,12086.000,186.000,700.000,2719.000,,
2024-08-20 12:00:00+02:00,352.000,496.000,0.000,124.000,,1697.000,3672.000,1045.000,38261.000,13305.000,194.000,531.000,3257.000,,
2024-08-20 13:00:00+02:00,352.000,497.000,0.000,124.000,,1410.000,3633.000,964.000,37626.000,13812.000,198.000,664.000,3457.000,,
2024-08-20 14:00:00+02:00,355.000,492.000,0.000,124.000,,1164.000,3564.000,1114.000,36819.000,13407.000,200.000,711.000,3392.000,,
2024-08-20 15:00:00+02:00,354.000,478.000,0.000,123.000,,1183.000,3644.000,1587.000,36116.000,12496.000,199.000,784.000,3980.000,,
2024-08-20 16:00:00+02:00,357.000,484.000,0.000,122.000,,1054.000,3580.000,1090.000,36498.000,10880.000,209.000,889.000,4698.000,,
2024-08-20 17:00:00+02:00,358.000,493.000,0.000,122.000,,690.000,3559.000,995.000,37843.000,8263.000,215.000,990.000,5264.000,,
2024-08-20 18:00:00+02:00,359.000,479.000,0.000,123.000,773.000,,3854.000,1482.000,38656.000,5033.000,215.000,1150.000,5595.000,,
2024-08-20 19:00:00+02:00,357.000,484.000,0.000,123.000,2335.000,,4221.000,1902.000,39389.000,1900.000,224.000,1179.000,5654.000,,
2024-08-20 20:00:00+02:00,358.000,468.000,0.000,123.000,2193.000,,4226.000,2207.000,39385.000,495.000,226.000,1178.000,5889.000,,
2024-08-20 21:00:00+02:00,360.000,464.000,0.000,123.000,1971.000,,4206.000,2098.000,39314.000,270.000,220.000,1178.000,5777.000,,
2024-08-20 22:00:00+02:00,360.000,463.000,0.000,124.000,1672.000,,4107.000,1663.000,39312.000,0.000,226.000,1146.000,5803.000,,
2024-08-20 23:00:00+02:00,360.000,445.000,0.000,124.000,795.000,,3939.000,1582.000,39583.000,0.000,233.000,1015.000,5480.000,,
2024-08-21 00:00:00+02:00,358.000,460.000,0.000,123.000,,444.000,3743.000,1101.000,38884.000,0.000,233.000,943.000,5742.000,,
2024-08-21 01:00:00+02:00,359.000,470.000,0.000,123.000,,2124.000,3725.000,684.000,37565.000,0.000,231.000,874.000,6021.000,,
2024-08-21 02:00:00+02:00,361.000,497.000,0.000,123.000,,2025.000,3704.000,655.000,35779.000,0.000,229.000,758.000,5457.000,,
2024-08-21 03:00:00+02:00,360.000,500.000,0.000,124.000,,1655.000,3642.000,675.000,35717.000,0.000,216.000,642.000,4955.000,,
2024-08-21 04:00:00+02:00,360.000,465.000,0.000,124.000,,2176.000,3571.000,721.000,36388.000,0.000,233.000,521.000,4636.000,,
2024-08-21 05:00:00+02:00,359.000,460.000,0.000,124.000,,1761.000,3443.000,970.000,37826.000,0.000,235.000,406.000,4165.000,,
2024-08-21 06:00:00+02:00,357.000,478.000,0.000,124.000,,1069.000,3420.000,1258.000,39619.000,256.000,231.000,303.000,3459.000,,
2024-08-21 07:00:00+02:00,359.000,464.000,0.000,124.000,,121.000,3662.000,1373.000,40763.000,690.000,224.000,300.000,3034.000,,
2024-08-21 08:00:00+02:00,356.000,508.000,0.000,124.000,635.000,,3630.000,1242.000,40975.000,2809.000,223.000,256.000,2364.000,,
2024-08-21 09:00:00+02:00,356.000,563.000,0.000,124.000,,94.000,3479.000,1112.000,40618.000,6382.000,225.000,214.000,1778.000,,
2024-08-21 10:00:00+02:00,356.000,672.000,0.000,123.000,,1037.000,3253.000,928.000,37625.000,9846.000,219.000,155.000,1762.000,,
2024-08-21 11:00:00+02:00,356.000,843.000,0.000,124.000,,1408.000,3126.000,969.000,34736.000,12244.000,223.000,148.000,1973.000,,
2024-08-21 12:00:00+02:00,360.000,927.000,0.000,124.000,,1402.000,2943.000,1145.000,34574.000,13581.000,227.000,143.000,2073.000,,
2024-08-21 13:00:00+02:00,361.000,915.000,0.000,124.000,,1080.000,2917.000,874.000,33875.000,12994.000,228.000,137.000,1704.000,,
2024-08-21 14:00:00+02:00,361.000,893.000,0.000,124.000,,1353.000,2843.000,750.000,33959.000,11118.000,229.000,105.000,1262.000,,
2024-08-21 15:00:00+02:00,362.000,903.000,0.000,123.000,,1362.000,2935.000,773.000,34505.000,10478.000,228.000,98.000,1318.000,,
2024-08-21 16:00:00+02:00,363.000,891.000,0.000,123.000,,1356.000,3211.000,818.000,35697.000,11539.000,225.000,65.000,2261.000,,
2024-08-21 17:00:00+02:00,363.000,921.000,0.000,122.000,,792.000,3350.000,825.000,37452.000,9457.000,215.000,47.000,2489.000,,
2024-08-21 18:00:00+02:00,362.000,891.000,0.000,122.000,735.000,,3560.000,1326.000,39823.000,5829.000,222.000,34.000,2307.000,,
2024-08-21 19:00:00+02:00,358.000,932.000,0.000,122.000,2277.000,,3954.000,1723.000,41254.000,2247.000,225.000,10.000,1947.000,,
2024-08-21 20:00:00+02:00,355.000,917.000,0.000,122.000,2199.000,,4119.000,1726.000,41454.000,519.000,230.000,15.000,1659.000,,
2024-08-21 21:00:00+02:00,356.000,677.000,0.000,123.000,1808.000,,3976.000,1703.000,41326.000,264.000,234.000,12.000,1618.000,,
2024-08-21 22:00:00+02:00,356.000,533.000,0.000,124.000,1691.000,,3970.000,1813.000,41341.000,0.000,231.000,36.000,1634.000,,
2024-08-21 23:00:00+02:00,356.000,530.000,0.000,124.000,1882.000,,3779.000,1607.000,41277.000,0.000,226.000,50.000,1666.000,,
2024-08-22 00:00:00+02:00,354.000,451.000,0.000,124.000,318.000,,3628.000,1117.000,39777.000,0.000,226.000,94.000,1660.000,,
2024-08-22 01:00:00+02:00,356.000,413.000,0.000,124.000,,831.000,3507.000,1051.000,38381.000,0.000,233.000,135.000,1682.000,,
2024-08-22 02:00:00+02:00,355.000,378.000,0.000,124.000,,1415.000,3447.000,1156.000,37446.000,0.000,238.000,223.000,1820.000,,
2024-08-22 03:00:00+02:00,356.000,382.000,0.000,124.000,,1796.000,3287.000,721.000,36160.000,0.000,229.000,353.000,2258.000,,
2024-08-22 04:00:00+02:00,358.000,380.000,0.000,124.000,,2064.000,3199.000,624.000,35659.000,0.000,228.000,457.000,2935.000,,
2024-08-22 05:00:00+02:00,361.000,382.000,0.000,124.000,,2174.000,3319.000,723.000,36074.000,0.000,222.000,481.000,3492.000,,
2024-08-22 06:00:00+02:00,360.000,381.000,0.000,124.000,,1980.000,3249.000,1020.000,36777.000,253.000,217.000,566.000,3812.000,,
2024-08-22 07:00:00+02:00,361.000,379.000,0.000,124.000,,1329.000,3288.000,1040.000,37418.000,701.000,216.000,647.000,3908.000,,
2024-08-22 08:00:00+02:00,359.000,381.000,0.000,124.000,,201.000,3310.000,1102.000,38844.000,3011.000,216.000,704.000,3684.000,,
2024-08-22 09:00:00+02:00,357.000,387.000,0.000,124.000,,175.000,3267.000,1209.000,38493.000,6967.000,214.000,734.000,3231.000,,
2024-08-22 10:00:00+02:00,356.000,382.000,0.000,124.000,,616.000,3126.000,934.000,36118.000,10555.000,211.000,768.000,3551.000,,
2024-08-22 11:00:00+02:00,356.000,407.000,0.000,124.000,,1129.000,2923.000,722.000,32611.000,12902.000,208.000,797.000,4680.000,,
2024-08-22 12:00:00+02:00,356.000,529.000,0.000,124.000,,1142.000,2849.000,674.000,31622.000,11269.000,209.000,858.000,3461.000,,
2024-08-22 13:00:00+02:00,354.000,562.000,0.000,124.000,,1141.000,2782.000,602.000,31169.000,10934.000,210.000,836.000,3304.000,,
2024-08-22 14:00:00+02:00,354.000,561.000,0.000,124.000,,1171.000,2858.000,620.000,31319.000,10761.000,208.000,783.000,3427.000,,
2024-08-22 15:00:00+02:00,356.000,563.000,0.000,124.000,,1023.000,2893.000,664.000,33042.000,9936.000,210.000,677.000,3692.000,,
2024-08-22 16:00:00+02:00,356.000,563.000,0.000,124.000,,835.000,3225.000,1035.000,33520.000,9801.000,215.000,644.000,5392.000,,
2024-08-22 17:00:00+02:00,356.000,563.000,0.000,124.000,,43.000,3517.000,1241.000,34681.000,9370.000,217.000,616.000,5477.000,,
2024-08-22 18:00:00+02:00,355.000,402.000,0.000,124.000,1656.000,,3777.000,1670.000,38444.000,5544.000,214.000,660.000,4805.000,,
2024-08-22 19:00:00+02:00,355.000,407.000,0.000,124.000,2580.000,,4096.000,2351.000,40258.000,2051.000,215.000,786.000,4253.000,,
2024-08-22 20:00:00+02:00,354.000,438.000,0.000,124.000,2833.000,,4246.000,2455.000,40369.000,493.000,217.000,870.000,4073.000,,
2024-08-22 21:00:00+02:00,355.000,442.000,0.000,124.000,2321.000,,4126.000,2167.000,39900.000,259.000,220.000,953.000,4558.000,,
2024-08-22 22:00:00+02:00,358.000,442.000,0.000,124.000,1902.000,,3940.000,1762.000,39663.000,0.000,223.000,1042.000,5255.000,,
2024-08-22 23:00:00+02:00,358.000,446.000,0.000,123.000,1740.000,,3672.000,1515.000,38698.000,0.000,227.000,1132.000,5956.000,,
2024-08-23 00:00:00+02:00,359.000,487.000,0.000,124.000,475.000,,3523.000,1442.000,38311.000,0.000,226.000,1187.000,6485.000,,
2024-08-23 01:00:00+02:00,360.000,498.000,0.000,124.000,,731.000,3471.000,1189.000,37982.000,0.000,227.000,1241.000,7045.000,,
2024-08-23 02:00:00+02:00,358.000,504.000,0.000,124.000,,1164.000,3429.000,1178.000,36156.000,0.000,228.000,1256.000,7430.000,,
2024-08-23 03:00:00+02:00,355.000,489.000,0.000,124.000,,1450.000,3230.000,1086.000,33934.000,0.000,229.000,1260.000,7634.000,,
2024-08-23 04:00:00+02:00,361.000,502.000,0.000,124.000,,1969.000,3201.000,953.000,33884.000,0.000,230.000,1240.000,7669.000,,
2024-08-23 05:00:00+02:00,359.000,526.000,0.000,124.000,,2032.000,3250.000,920.000,34691.000,0.000,230.000,1213.000,8250.000,,
2024-08-23 06:00:00+02:00,358.000,522.000,0.000,124.000,,1783.000,3340.000,720.000,34766.000,261.000,231.000,1223.000,8788.000,,
2024-08-23 07:00:00+02:00,354.000,522.000,0.000,124.000,,936.000,3457.000,817.000,35094.000,658.000,224.000,1233.000,9361.000,,
2024-08-23 08:00:00+02:00,354.000,526.000,0.000,124.000,,682.000,3415.000,1227.000,36486.000,2658.000,215.000,1209.000,9475.000,,
2024-08-23 09:00:00+02:00,356.000,579.000,0.000,124.000,,1124.000,3266.000,1211.000,36037.000,5875.000,209.000,1142.000,9339.000,,
2024-08-23 10:00:00+02:00,353.000,691.000,0.000,124.000,,1965.000,2975.000,854.000,33818.000,8354.000,202.000,1137.000,9219.000,,
2024-08-23 11:00:00+02:00,353.000,689.000,0.000,124.000,,2489.000,2524.000,622.000,32467.000,9774.000,195.000,1031.000,8673.000,,
2024-08-23 12:00:00+02:00,356.000,668.000,0.000,124.000,,2321.000,2417.000,643.000,31333.000,7803.000,189.000,922.000,5355.000,,
2024-08-23 13:00:00+02:00,353.000,697.000,0.000,124.000,,2142.000,2467.000,539.000,30672.000,7477.000,192.000,860.000,5013.000,,
2024-08-23 14:00:00+02:00,349.000,709.000,0.000,123.000,,2314.000,2512.000,495.000,30943.000,7659.000,187.000,735.000,4793.000,,
2024-08-23 15:00:00+02:00,345.000,706.000,0.000,123.000,,2415.000,2585.000,622.000,31364.000,7587.000,187.000,501.000,4443.000,,
2024-08-23 16:00:00+02:00,347.000,710.000,0.000,123.000,,2360.000,2797.000,656.000,32048.000,9216.000,187.000,328.000,6379.000,,
2024-08-23 17:00:00+02:00,350.000,698.000,0.000,122.000,,1954.000,3271.000,833.000,34686.000,7914.000,188.000,287.000,6272.000,,
2024-08-23 18:00:00+02:00,355.000,602.000,0.000,122.000,262.000,,3579.000,1639.000,38119.000,4845.000,193.000,303.000,5166.000,,
2024-08-23 19:00:00+02:00,349.000,644.000,0.000,123.000,1867.000,,3756.000,2818.000,39414.000,1828.000,195.000,290.000,4038.000,,
2024-08-23 20:00:00+02:00,354.000,880.000,0.000,122.000,2818.000,,3918.000,2552.000,39765.000,458.000,197.000,245.000,3275.000,,
2024-08-23 21:00:00+02:00,354.000,895.000,0.000,123.000,2233.000,,3968.000,2130.000,40500.000,267.000,200.000,212.000,3145.000,,
2024-08-23 22:00:00+02:00,356.000,892.000,0.000,123.000,1817.000,,3827.000,1644.000,40182.000,0.000,200.000,193.000,3245.000,,
2024-08-23 23:00:00+02:00,357.000,886.000,0.000,124.000,1299.000,,3545.000,1516.000,40001.000,0.000,201.000,219.000,3583.000,,
2024-08-24 00:00:00+02:00,344.000,887.000,0.000,124.000,1186.000,,3361.000,1556.000,39325.000,0.000,201.000,331.000,4004.000,,
2024-08-24 01:00:00+02:00,344.000,689.000,0.000,124.000,1049.000,,3140.000,1347.000,38592.000,0.000,198.000,491.000,4258.000,,
2024-08-24 02:00:00+02:00,344.000,490.000,0.000,124.000,120.000,,3124.000,1337.000,37574.000,0.000,208.000,815.000,4320.000,,
2024-08-24 03:00:00+02:00,345.000,504.000,0.000,124.000,,451.000,3120.000,1125.000,36523.000,0.000,210.000,859.000,5125.000,,
2024-08-24 04:00:00+02:00,345.000,513.000,0.000,124.000,,1423.000,3156.000,1127.000,36341.000,0.000,211.000,853.000,5513.000,,
2024-08-24 05:00:00+02:00,343.000,511.000,0.000,124.000,,1556.000,3168.000,981.000,36883.000,0.000,208.000,453.000,5707.000,,
2024-08-24 06:00:00+02:00,345.000,509.000,0.000,124.000,,946.000,3216.000,1544.000,36754.000,253.000,209.000,380.000,6018.000,,
2024-08-24 07:00:00+02:00,344.000,522.000,0.000,124.000,,1009.000,3153.000,1482.000,36355.000,635.000,210.000,617.000,7003.000,,
2024-08-24 08:00:00+02:00,344.000,486.000,0.000,124.000,,767.000,3000.000,1510.000,36026.000,2590.000,209.000,831.000,7211.000,,
2024-08-24 09:00:00+02:00,344.000,515.000,0.000,124.000,,1403.000,2971.000,1427.000,34931.000,5876.000,210.000,883.000,6840.000,,
2024-08-24 10:00:00+02:00,344.000,520.000,0.000,124.000,,1271.000,2809.000,1195.000,31173.000,8713.000,210.000,898.000,7072.000,,
2024-08-24 11:00:00+02:00,343.000,505.000,0.000,124.000,,1199.000,2563.000,907.000,28059.000,8404.000,207.000,909.000,5203.000,,
2024-08-24 12:00:00+02:00,343.000,485.000,0.000,124.000,,1193.000,2440.000,586.000,27032.000,9053.000,205.000,916.000,5555.000,,
2024-08-24 13:00:00+02:00,342.000,500.000,0.000,124.000,,1208.000,2368.000,536.000,27295.000,9402.000,209.000,750.000,6251.000,,
2024-08-24 14:00:00+02:00,341.000,496.000,0.000,124.000,,1310.000,2486.000,560.000,27590.000,8891.000,212.000,849.000,6582.000,,
2024-08-24 15:00:00+02:00,333.000,499.000,0.000,124.000,,1619.000,2586.000,642.000,27219.000,7211.000,212.000,804.000,6159.000,,
2024-08-24 16:00:00+02:00,341.000,507.000,0.000,123.000,,1438.000,2636.000,1145.000,27903.000,5109.000,216.000,1041.000,6217.000,,
2024-08-24 17:00:00+02:00,346.000,515.000,0.000,124.000,,275.000,2983.000,1709.000,30891.000,4833.000,215.000,1106.000,8778.000,,
2024-08-24 18:00:00+02:00,343.000,522.000,0.000,124.000,416.000,,3159.000,2194.000,34262.000,3376.000,217.000,1134.000,9585.000,,
2024-08-24 19:00:00+02:00,344.000,480.000,0.000,124.000,957.000,,3349.000,1931.000,35730.000,1288.000,225.000,1060.000,9725.000,,
2024-08-24 20:00:00+02:00,344.000,515.000,0.000,123.000,759.000,,3406.000,1388.000,36492.000,405.000,224.000,1028.000,10036.000,,
2024-08-24 21:00:00+02:00,345.000,533.000,0.000,123.000,665.000,,3556.000,1497.000,36511.000,263.000,227.000,1001.000,9230.000,,
2024-08-24 22:00:00+02:00,345.000,533.000,0.000,124.000,1283.000,,3454.000,1657.000,36413.000,0.000,220.000,1021.000,7636.000,,
2024-08-24 23:00:00+02:00,344.000,532.000,0.000,123.000,921.000,,3253.000,1449.000,36027.000,0.000,217.000,1008.000,7079.000,,
2024-08-25 00:00:00+02:00,344.000,522.000,0.000,123.000,,640.000,3025.000,1155.000,33050.000,0.000,220.000,963.000,6717.000,,
2024-08-25 01:00:00+02:00,344.000,511.000,0.000,124.000,,1224.000,2886.000,1100.000,31296.000,0.000,218.000,900.000,6222.000,,
2024-08-25 02:00:00+02:00,344.000,585.000,0.000,124.000,,1476.000,2837.000,1034.000,30071.000,0.000,219.000,753.000,5978.000,,
2024-08-25 03:00:00+02:00,345.000,857.000,0.000,124.000,,1770.000,2938.000,1075.000,29432.000,0.000,229.000,569.000,5522.000,,
2024-08-25 04:00:00+02:00,345.000,934.000,0.000,124.000,,1984.000,2953.000,1096.000,29231.000,0.000,226.000,515.000,4621.000,,
2024-08-25 05:00:00+02:00,345.000,926.000,0.000,124.000,,2140.000,2966.000,943.000,29838.000,0.000,230.000,530.000,3974.000,,
2024-08-25 06:00:00+02:00,344.000,812.000,0.000,124.000,,2019.000,3012.000,836.000,29811.000,256.000,229.000,468.000,3623.000,,
2024-08-25 07:00:00+02:00,344.000,525.000,0.000,124.000,,1868.000,3167.000,805.000,30022.000,594.000,230.000,451.000,3510.000,,
2024-08-25 08:00:00+02:00,345.000,519.000,0.000,124.000,,1674.000,3026.000,849.000,30120.000,2408.000,229.000,341.000,2738.000,,
2024-08-25 09:00:00+02:00,344.000,527.000,0.000,124.000,,1805.000,2860.000,997.000,29788.000,4564.000,230.000,321.000,1594.000,,
2024-08-25 10:00:00+02:00,344.000,520.000,0.000,124.000,,1864.000,2732.000,958.000,29073.000,7214.000,228.000,379.000,1472.000,,
2024-08-25 11:00:00+02:00,347.000,503.000,0.000,123.000,,1721.000,2611.000,487.000,27161.000,9186.000,226.000,369.000,1681.000,,
2024-08-25 12:00:00+02:00,347.000,610.000,0.000,124.000,,1675.000,2539.000,419.000,24935.000,10481.000,223.000,390.000,1739.000,,
2024-08-25 13:00:00+02:00,346.000,630.000,0.000,124.000,,2031.000,2434.000,306.000,24864.000,10945.000,223.000,288.000,1717.000,,
2024-08-25 14:00:00+02:00,340.000,583.000,0.000,124.000,,2150.000,2439.000,306.000,24861.000,10909.000,223.000,302.000,1795.000,,
2024-08-25 15:00:00+02:00,338.000,443.000,0.000,124.000,,1497.000,2609.000,490.000,25230.000,10300.000,218.000,350.000,1748.000,,
2024-08-25 16:00:00+02:00,340.000,450.000,0.000,123.000,,1022.000,2915.000,793.000,26519.000,8970.000,221.000,113.000,1753.000,,
2024-08-25 17:00:00+02:00,343.000,506.000,0.000,124.000,,511.000,3178.000,838.000,28081.000,7934.000,227.000,177.000,2505.000,,
2024-08-25 18:00:00+02:00,342.000,520.000,0.000,123.000,330.000,,3412.000,1254.000,32222.000,5095.000,229.000,255.000,2551.000,,
2024-08-25 19:00:00+02:00,341.000,580.000,0.000,145.000,1400.000,,3765.000,2459.000,35412.000,1926.000,229.000,324.000,2261.000,,
2024-08-25 20:00:00+02:00,345.000,921.000,0.000,246.000,2204.000,,3793.000,2460.000,36542.000,462.000,232.000,330.000,2080.000,,
2024-08-25 21:00:00+02:00,343.000,687.000,0.000,167.000,2306.000,,3855.000,2435.000,36712.000,275.000,232.000,397.000,2159.000,,
2024-08-25 22:00:00+02:00,344.000,547.000,0.000,125.000,2265.000,,3745.000,1890.000,37351.000,0.000,231.000,466.000,2414.000,,
2024-08-25 23:00:00+02:00,343.000,494.000,0.000,125.000,1748.000,,3414.000,1534.000,37938.000,0.000,234.000,512.000,2545.000,,
2024-08-26 00:00:00+02:00,343.000,464.000,0.000,125.000,338.000,,3112.000,1234.000,37695.000,0.000,235.000,496.000,2511.000,,
2024-08-26 01:00:00+02:00,343.000,459.000,0.000,125.000,,1482.000,2950.000,1135.000,37439.000,0.000,238.000,440.000,2512.000,,
2024-08-26 02:00:00+02:00,345.000,462.000,0.000,125.000,,2242.000,2757.000,948.000,37293.000,0.000,231.000,460.000,2496.000,,
2024-08-26 03:00:00+02:00,345.000,464.000,0.000,125.000,,2379.000,2760.000,561.000,36697.000,0.000,223.000,496.000,2539.000,,
2024-08-26 04:00:00+02:00,341.000,465.000,0.000,125.000,,2494.000,2861.000,546.000,36258.000,0.000,221.000,523.000,2667.000,,
2024-08-26 05:00:00+02:00,343.000,460.000,0.000,125.000,,1903.000,3011.000,573.000,36510.000,0.000,223.000,476.000,2749.000,,
2024-08-26 06:00:00+02:00,342.000,462.000,0.000,125.000,,473.000,3167.000,870.000,37746.000,272.000,221.000,449.000,2742.000,,
2024-08-26 07:00:00+02:00,343.000,464.000,0.000,125.000,920.000,,3177.000,1234.000,38932.000,648.000,222.000,333.000,2895.000,,
2024-08-26 08:00:00+02:00,338.000,470.000,0.000,124.000,940.000,,3159.000,1736.000,39856.000,2846.000,219.000,335.000,2649.000,,
2024-08-26 09:00:00+02:00,338.000,490.000,0.000,125.000,694.000,,2907.000,1973.000,39763.000,6745.000,203.000,316.000,2110.000,,
2024-08-26 10:00:00+02:00,339.000,495.000,0.000,124.000,,388.000,2758.000,1376.000,39328.000,10191.000,207.000,264.000,1909.000,,
2024-08-26 11:00:00+02:00,339.000,502.000,0.000,125.000,,1563.000,2593.000,537.000,38603.000,12816.000,209.000,221.000,2065.000,,
2024-08-26 12:00:00+02:00,338.000,498.000,0.000,125.000,,1937.000,2560.000,500.000,37710.000,14523.000,210.000,188.000,2192.000,,
2024-08-26 13:00:00+02:00,337.000,492.000,0.000,124.000,,1729.000,2542.000,444.000,37272.000,15061.000,216.000,163.000,2069.000,,
2024-08-26 14:00:00+02:00,337.000,505.000,0.000,124.000,,1248.000,2543.000,579.000,36929.000,14827.000,217.000,98.000,1970.000,,
2024-08-26 15:00:00+02:00,336.000,559.000,0.000,124.000,,500.000,2574.000,1123.000,37020.000,13829.000,215.000,35.000,1915.000,,
2024-08-26 16:00:00+02:00,336.000,909.000,0.000,124.000,,275.000,2792.000,1349.000,38055.000,12030.000,218.000,18.000,1843.000,,
2024-08-26 17:00:00+02:00,336.000,1101.000,0.000,124.000,538.000,,3097.000,1503.000,39177.000,9238.000,221.000,9.000,1804.000,,
2024-08-26 18:00:00+02:00,340.000,1644.000,0.000,124.000,1530.000,,3454.000,1730.000,40163.000,5542.000,220.000,0.000,1751.000,,
2024-08-26 19:00:00+02:00,340.000,2369.000,0.000,124.000,2065.000,,3789.000,2095.000,40367.000,1973.000,218.000,0.000,1715.000,,
2024-08-26 20:00:00+02:00,344.000,2462.000,0.000,124.000,2373.000,,3960.000,2398.000,40383.000,450.000,219.000,0.000,1714.000,,
2024-08-26 21:00:00+02:00,343.000,2336.000,0.000,124.000,2057.000,,3731.000,2448.000,40411.000,254.000,221.000,0.000,1825.000,,
2024-08-26 22:00:00+02:00,345.000,2179.000,0.000,124.000,2149.000,,3661.000,2480.000,40199.000,0.000,221.000,0.000,2037.000,,
2024-08-26 23:00:00+02:00,345.000,2034.000,0.000,124.000,1335.000,,3414.000,2261.000,40126.000,0.000,224.000,0.000,2289.000,,
2024-08-27 00:00:00+02:00,346.000,1126.000,0.000,124.000,827.000,,3072.000,1888.000,40101.000,0.000,226.000,19.000,2517.000,,
2024-08-27 01:00:00+02:00,346.000,543.000,0.000,122.000,190.000,,2870.000,1300.000,40192.000,0.000,229.000,52.000,2641.000,,
2024-08-27 02:00:00+02:00,346.000,526.000,0.000,122.000,,684.000,2683.000,1026.000,39976.000,0.000,229.000,92.000,2778.000,,
2024-08-27 03:00:00+02:00,347.000,547.000,0.000,122.000,,1403.000,2687.000,1066.000,39879.000,0.000,229.000,116.000,2998.000,,
2024-08-27 04:00:00+02:00,349.000,526.000,0.000,122.000,,1461.000,2729.000,784.000,39211.000,0.000,215.000,159.000,3378.000,,
