,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Oil,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
timestamp_cec,,,,,,,,,,,,,,,,,
2021-02-28 06:00:00+01:00,88.000,260.500,689.000,0.000,,,0.000,1.000,6.000,0.000,,1940.500,72.000,8.000,19.250,13.000,71.250
2021-02-28 07:00:00+01:00,97.750,266.000,742.000,0.000,,,0.000,1.000,6.000,0.000,,1940.500,73.000,8.000,247.750,13.000,69.250
2021-02-28 08:00:00+01:00,100.000,267.000,784.750,0.000,,0.000,0.000,1.000,6.000,0.000,,1940.250,73.000,9.000,640.250,13.000,35.500
2021-02-28 09:00:00+01:00,103.250,269.500,650.750,0.000,,,0.000,1.000,5.750,0.000,,1940.500,75.750,10.250,958.000,12.750,22.250
2021-02-28 10:00:00+01:00,102.250,269.750,562.000,0.000,,,0.000,1.000,5.500,0.000,,1939.250,77.000,11.000,1131.250,13.500,27.250
2021-02-28 11:00:00+01:00,101.500,269.500,620.000,0.000,,0.000,0.000,1.000,6.000,0.000,,1939.750,77.000,11.000,1155.250,14.000,27.250
2021-02-28 12:00:00+01:00,100.750,271.750,652.500,0.000,,0.000,,1.000,5.250,0.000,,1939.750,77.000,11.000,1085.500,13.000,42.250
2021-02-28 13:00:00+01:00,101.750,270.750,650.000,0.000,,0.000,0.000,1.000,5.500,0.000,,1940.000,77.000,11.000,987.750,13.250,41.250
2021-02-28 14:00:00+01:00,98.000,271.250,629.500,0.000,,,0.000,1.000,6.000,0.000,,1940.000,77.000,10.000,840.750,13.250,38.000
2021-02-28 15:00:00+01:00,101.750,270.500,567.250,0.000,,,0.000,1.000,6.000,0.000,,1939.750,76.000,11.000,571.000,13.750,43.750
2021-02-28 16:00:00+01:00,98.250,269.750,688.250,0.000,,,0.000,1.000,6.000,0.000,,1940.500,76.000,11.000,203.750,14.500,36.750
2021-02-28 17:00:00+01:00,107.750,285.000,750.500,0.000,,,0.000,1.000,6.000,0.000,,1939.500,77.000,10.250,8.500,14.000,33.250
2021-02-28 18:00:00+01:00,97.500,330.250,864.500,0.000,,,0.000,1.000,6.000,0.000,,1938.750,72.250,10.750,0.000,13.750,42.750
2021-02-28 19:00:00+01:00,97.500,371.250,854.250,0.000,,0.000,0.000,1.000,6.000,0.000,,1939.250,71.000,11.000,0.000,13.500,54.500
2021-02-28 20:00:00+01:00,96.500,407.250,861.000,0.000,,0.000,0.000,1.000,6.000,0.000,,1939.750,71.000,10.750,0.000,14.000,64.250
2021-02-28 21:00:00+01:00,93.500,385.750,885.000,0.000,,,0.000,1.000,6.000,0.000,,1940.250,71.000,10.500,0.000,13.750,67.000
2021-02-28 22:00:00+01:00,90.750,342.500,853.750,0.000,,,0.000,1.000,6.000,0.000,,1941.500,71.000,9.750,0.000,14.250,83.750
2021-02-28 23:00:00+01:00,88.250,300.750,887.250,0.000,,0.000,0.000,1.000,6.000,0.000,,1940.500,71.000,10.750,0.000,13.750,103.500
2021-03-01 00:00:00+01:00,88.000,294.750,886.250,0.000,,0.000,,1.000,6.000,0.000,,1941.750,72.000,9.750,0.000,14.500,129.750
2021-03-01 01:00:00+01:00,85.750,326.000,851.500,0.000,,0.000,0.000,1.000,6.000,0.000,,1942.500,72.000,8.250,0.000,13.000,142.250
2021-03-01 02:00:00+01:00,71.250,311.500,942.250,0.000,,0.000,0.000,1.000,6.000,0.000,,1941.750,71.000,8.500,0.000,14.250,159.750
2021-03-01 03:00:00+01:00,62.250,295.750,931.750,0.000,,,0.000,1.000,6.000,0.000,,1942.000,72.000,8.000,0.000,14.250,173.500
2021-03-01 04:00:00+01:00,65.250,306.000,922.750,0.000,,,0.000,1.000,6.000,0.000,,1942.750,71.000,7.000,0.000,14.250,175.000
2021-03-01 05:00:00+01:00,77.500,312.500,915.750,0.000,,,0.000,1.000,6.000,0.000,,1942.250,71.000,7.500,0.000,12.750,147.000
2021-03-01 06:00:00+01:00,90.500,325.500,937.750,0.000,,,0.000,1.000,6.000,0.000,,1942.000,72.000,9.500,24.250,14.000,143.750
2021-03-01 07:00:00+01:00,89.000,328.500,978.750,0.000,,0.000,0.000,1.000,5.250,0.000,,1940.750,73.000,11.500,305.750,14.250,96.000
2021-03-01 08:00:00+01:00,89.250,350.000,946.250,0.000,,0.000,,1.000,5.000,0.000,,1941.250,73.000,9.750,704.000,16.250,45.500
2021-03-01 09:00:00+01:00,90.500,353.750,964.250,0.000,,0.000,0.000,1.000,5.000,0.000,,1940.750,75.750,10.750,1001.250,17.750,32.000
2021-03-01 10:00:00+01:00,92.250,351.500,855.750,0.000,,0.000,0.000,1.000,5.750,0.000,,1938.750,77.000,9.750,1172.500,17.750,18.500
2021-03-01 11:00:00+01:00,91.750,351.750,829.500,0.000,,,0.000,0.000,6.000,0.000,,1938.500,77.000,9.500,1180.250,17.750,11.000
2021-03-01 12:00:00+01:00,95.750,358.750,833.250,0.000,,0.000,0.000,0.250,6.000,0.000,,1938.250,77.000,10.250,1145.500,18.000,7.750
2021-03-01 13:00:00+01:00,105.750,354.500,828.750,0.250,,,0.000,0.000,6.000,0.000,,1938.750,77.000,10.500,1072.250,17.500,4.750
2021-03-01 14:00:00+01:00,117.500,348.500,771.750,0.000,,0.000,0.000,0.000,5.250,0.000,,1940.750,77.000,10.000,876.250,18.500,2.750
2021-03-01 15:00:00+01:00,127.250,351.000,797.500,0.000,,0.000,0.000,0.250,5.000,0.000,,1941.750,76.000,10.250,584.250,18.000,3.250
2021-03-01 16:00:00+01:00,132.750,347.000,881.250,0.000,,0.000,0.000,0.000,5.250,0.000,,1941.750,76.000,10.250,217.500,19.500,1.250
2021-03-01 17:00:00+01:00,136.250,334.000,923.500,0.000,,0.000,0.000,0.000,5.000,0.000,,1942.750,77.000,10.000,10.000,17.750,3.500
2021-03-01 18:00:00+01:00,133.750,359.500,1007.000,0.000,,0.000,,0.000,5.000,0.000,,1942.250,72.250,10.000,0.000,17.500,6.000
2021-03-01 19:00:00+01:00,133.000,347.000,1044.500,0.000,,,0.000,0.750,5.000,0.000,,1941.000,71.000,10.500,0.000,17.000,8.000
2021-03-01 20:00:00+01:00,134.750,329.500,1004.250,0.000,,,0.000,1.000,5.000,0.000,,1940.250,71.000,9.750,0.000,17.500,8.500
2021-03-01 21:00:00+01:00,136.750,335.500,1004.500,0.000,,,0.000,1.000,5.000,0.000,,1939.250,71.000,10.000,0.000,17.000,5.750
2021-03-01 22:00:00+01:00,127.750,324.500,960.000,0.000,,0.000,0.000,1.000,5.000,0.000,,1938.500,71.000,10.000,0.000,18.000,3.250
2021-03-01 23:00:00+01:00,113.500,325.750,962.000,0.000,,0.000,,1.000,5.000,0.000,,1938.750,71.000,9.750,0.000,16.500,3.250
2021-03-02 00:00:00+01:00,107.500,313.000,939.750,0.000,,0.000,0.000,1.000,5.000,0.000,,1938.000,73.000,9.000,0.000,16.000,1.250
2021-03-02 01:00:00+01:00,106.500,329.750,979.250,0.000,,0.000,,1.000,5.000,0.000,,1937.250,73.000,8.750,0.000,16.250,2.250
2021-03-02 02:00:00+01:00,97.500,321.500,994.500,0.000,,0.000,0.000,1.000,5.000,0.000,,1938.250,72.000,8.000,0.000,16.750,6.750
2021-03-02 03:00:00+01:00,97.250,301.250,986.750,0.000,,,0.000,1.000,5.000,0.000,,1939.000,73.000,7.750,0.000,16.250,13.250
2021-03-02 04:00:00+01:00,100.000,314.500,984.750,0.000,,,0.000,1.000,5.000,0.000,,1939.500,72.000,6.750,0.000,16.000,12.500
2021-03-02 05:00:00+01:00,107.500,314.750,991.500,0.000,,0.000,0.000,1.000,5.000,0.000,,1939.500,72.000,6.750,0.000,16.500,9.000
2021-03-02 06:00:00+01:00,111.250,337.750,1008.750,0.000,,0.000,0.000,1.000,5.000,0.000,,1938.750,73.000,9.000,29.500,16.250,8.500
2021-03-02 07:00:00+01:00,114.250,329.500,1012.250,0.000,,0.000,,1.000,5.000,0.000,,1938.000,74.000,11.250,310.000,15.750,6.500
2021-03-02 08:00:00+01:00,118.500,333.000,1013.000,0.000,,0.000,,1.000,5.000,0.000,,1938.250,74.000,11.750,703.750,14.000,3.750
2021-03-02 09:00:00+01:00,128.250,347.250,939.750,0.000,,0.000,0.000,1.000,5.000,0.000,,1938.500,78.000,11.250,1004.000,15.000,1.500
2021-03-02 10:00:00+01:00,125.250,353.750,849.250,1.250,,,0.000,0.750,5.000,0.000,,1939.500,78.000,11.250,1188.500,16.000,2.000
2021-03-02 11:00:00+01:00,129.750,354.500,863.250,0.250,,,0.000,0.000,5.000,0.000,,1940.500,78.000,12.000,1269.000,15.500,6.750
2021-03-02 12:00:00+01:00,130.000,350.250,884.500,0.000,,0.000,,0.250,5.000,0.000,,1940.750,78.000,11.500,1252.250,16.000,7.500
2021-03-02 13:00:00+01:00,127.250,335.750,897.500,0.000,,0.000,,0.000,5.000,0.000,,1941.000,78.000,12.000,1148.250,15.500,7.500
2021-03-02 14:00:00+01:00,127.250,342.000,858.250,0.000,,0.000,,0.000,5.000,0.000,,1940.000,78.000,11.750,939.750,16.250,7.500
2021-03-02 15:00:00+01:00,142.500,342.000,826.000,0.000,,0.000,,0.000,5.000,0.000,,1939.750,77.000,12.000,623.000,14.750,5.500
2021-03-02 16:00:00+01:00,146.750,331.000,931.500,0.000,,0.000,,0.000,5.500,0.000,,1939.750,77.000,12.250,232.250,15.500,6.750
2021-03-02 17:00:00+01:00,142.000,320.750,926.500,0.000,,0.000,0.000,0.000,5.750,0.000,,1940.750,78.000,12.250,12.500,19.250,7.250
2021-03-02 18:00:00+01:00,139.000,353.750,1017.750,0.000,,,0.000,0.000,5.000,0.000,,1939.250,73.000,12.000,0.000,19.750,10.750
2021-03-02 19:00:00+01:00,140.750,343.750,1050.750,0.000,,,0.000,0.000,5.000,0.000,,1939.000,73.000,12.000,0.000,20.250,17.000
2021-03-02 20:00:00+01:00,141.250,333.750,1041.250,0.000,,0.000,,0.000,5.000,0.000,,1938.250,72.500,13.000,0.000,19.000,12.500
2021-03-02 21:00:00+01:00,144.500,338.500,1046.000,0.000,,0.000,,0.000,5.000,0.000,,1936.500,72.000,12.750,0.000,20.750,18.000
2021-03-02 22:00:00+01:00,143.000,338.500,974.750,0.000,,0.000,,0.500,5.000,0.000,,1936.250,72.000,9.750,0.000,19.000,46.750
2021-03-02 23:00:00+01:00,140.000,325.750,936.500,0.000,,0.000,0.000,1.000,5.000,0.000,,1938.250,72.000,10.000,0.000,19.750,59.000
2021-03-03 00:00:00+01:00,139.250,314.250,939.750,0.000,,0.000,,1.000,5.000,0.000,,1809.750,72.000,9.500,0.000,18.750,41.250
2021-03-03 01:00:00+01:00,136.000,337.250,919.250,0.000,,,0.000,1.000,5.000,0.000,,1706.250,72.000,8.750,0.000,18.000,25.500
2021-03-03 02:00:00+01:00,110.000,325.750,931.250,0.000,,,0.000,1.000,5.000,0.000,,1679.500,71.000,8.000,0.000,19.000,12.500
2021-03-03 03:00:00+01:00,104.250,307.250,947.750,0.000,,0.000,0.000,1.000,5.000,0.000,,1680.000,72.000,7.750,0.000,19.000,5.500
2021-03-03 04:00:00+01:00,104.750,318.250,940.750,0.000,,0.000,0.000,1.000,5.000,0.000,,1682.750,71.000,6.500,0.000,18.500,7.500
2021-03-03 05:00:00+01:00,127.500,329.000,929.500,0.000,,0.000,,1.000,5.000,0.000,,1682.250,71.000,6.750,0.000,18.750,9.000
2021-03-03 06:00:00+01:00,140.000,336.750,1020.500,0.000,,0.000,0.000,1.000,5.000,0.000,,1682.000,72.000,9.000,32.250,18.750,2.750
2021-03-03 07:00:00+01:00,145.000,344.750,1036.000,0.000,,,0.000,1.000,5.000,0.000,,1684.500,73.000,11.250,318.500,17.750,1.000
2021-03-03 08:00:00+01:00,147.750,358.250,1031.500,0.000,,,0.000,1.000,5.000,0.000,,1685.500,73.000,10.500,699.250,18.750,0.500
2021-03-03 09:00:00+01:00,150.500,357.750,1028.500,0.000,,,0.000,0.750,5.000,0.000,,1688.500,77.000,10.500,982.750,19.250,0.000
2021-03-03 10:00:00+01:00,153.500,361.250,979.250,0.000,,,0.000,0.000,5.000,0.000,,1688.250,77.000,11.000,1157.000,22.750,0.000
2021-03-03 11:00:00+01:00,153.250,358.000,910.500,0.000,,0.000,0.000,0.000,5.000,0.000,,1684.750,77.000,11.250,1221.250,22.500,0.000
2021-03-03 12:00:00+01:00,150.500,360.750,893.500,0.000,,0.000,0.000,0.250,5.000,0.000,,1683.500,77.000,13.000,1210.000,23.000,0.000
2021-03-03 13:00:00+01:00,149.750,341.500,900.500,0.000,,0.000,0.000,0.000,5.000,0.000,,1684.000,77.000,12.500,1112.750,22.000,2.500
2021-03-03 14:00:00+01:00,147.250,349.500,911.500,0.000,,0.000,,0.000,5.000,0.000,,1683.750,77.000,11.500,915.000,22.750,2.250
2021-03-03 15:00:00+01:00,146.250,354.250,961.750,0.000,,0.000,0.000,0.000,5.000,0.000,,1683.500,77.000,11.750,608.500,23.000,1.750
2021-03-03 16:00:00+01:00,146.500,347.500,980.250,0.000,,0.000,0.000,0.000,5.000,0.000,,1683.250,76.000,12.250,227.000,22.750,1.000
2021-03-03 17:00:00+01:00,142.500,342.000,991.500,0.000,,,0.000,0.000,5.000,0.000,,1683.500,77.000,11.500,10.750,21.500,1.250
2021-03-03 18:00:00+01:00,134.250,357.000,1100.000,0.000,,0.000,0.000,0.000,5.000,0.000,,1682.500,72.000,12.000,0.000,20.250,3.750
2021-03-03 19:00:00+01:00,139.750,350.500,1098.000,0.000,,0.000,,0.000,5.000,0.000,,1682.000,72.000,12.000,0.000,19.000,5.000
2021-03-03 20:00:00+01:00,138.000,338.500,1042.750,0.000,,0.000,,0.000,5.000,0.000,,1681.500,72.000,12.750,0.000,19.250,5.500
2021-03-03 21:00:00+01:00,140.000,336.500,1011.750,0.000,,0.000,,0.500,5.000,0.000,,1681.500,72.000,12.000,0.000,19.250,9.250
2021-03-03 22:00:00+01:00,142.250,332.750,944.500,0.000,,0.000,,1.000,5.000,0.000,,1682.000,71.000,9.750,0.000,19.500,21.000
2021-03-03 23:00:00+01:00,139.750,331.000,897.500,0.000,,0.000,0.000,1.000,5.000,0.000,,1717.250,71.000,9.750,0.000,18.500,39.000
2021-03-04 00:00:00+01:00,140.250,300.000,919.250,0.000,,,0.000,1.000,5.000,0.000,,1790.500,72.000,9.000,0.000,19.500,37.750
2021-03-04 01:00:00+01:00,137.750,317.750,920.000,0.000,,,0.000,0.500,5.000,0.000,,1898.500,72.000,8.250,0.000,19.250,25.250
2021-03-04 02:00:00+01:00,116.500,303.250,906.250,0.000,,0.000,0.000,1.000,5.000,0.000,,1935.750,71.000,7.000,0.000,18.250,22.750
2021-03-04 03:00:00+01:00,112.500,284.500,929.250,0.000,,0.000,,1.000,5.000,0.000,,1933.750,72.000,7.000,0.000,19.500,18.500
2021-03-04 04:00:00+01:00,114.000,296.500,941.000,0.000,,0.000,,1.000,5.000,0.000,,1931.500,71.000,6.750,0.000,19.250,9.250
2021-03-04 05:00:00+01:00,134.000,302.250,977.500,0.000,,0.000,0.000,1.000,5.000,0.000,,1931.500,71.000,7.000,0.000,19.000,9.000
2021-03-04 06:00:00+01:00,141.500,312.500,945.750,5.250,,,0.000,1.000,5.000,0.000,,1931.500,72.000,8.500,11.250,18.500,7.750
2021-03-04 07:00:00+01:00,142.000,356.500,1105.000,2.000,,,0.250,1.000,5.000,0.000,,1933.250,73.000,10.000,95.750,18.750,5.500
2021-03-04 08:00:00+01:00,148.000,364.500,1224.000,0.000,,327.000,,1.000,5.000,0.000,,1936.000,73.000,10.000,217.000,19.250,6.500
2021-03-04 09:00:00+01:00,149.250,367.500,1227.750,1.000,,464.250,,1.000,5.000,0.000,,1933.500,77.000,10.250,375.250,20.750,5.750
2021-03-04 10:00:00+01:00,150.750,345.250,1056.500,1.500,,460.500,,1.000,5.000,0.000,,1938.250,77.000,10.750,552.000,22.750,3.000
2021-03-04 11:00:00+01:00,148.000,344.250,918.750,1.500,,179.500,,1.000,5.000,0.000,,1938.500,77.000,10.500,678.500,24.000,9.500
2021-03-04 12:00:00+01:00,148.000,328.500,1128.000,0.250,,123.500,0.500,1.000,5.000,0.000,,1940.000,77.000,11.250,677.000,25.000,19.750
2021-03-04 13:00:00+01:00,151.250,315.750,1045.250,0.250,,161.000,,1.000,5.000,0.000,,1938.000,77.000,11.000,620.750,23.000,20.000
2021-03-04 14:00:00+01:00,150.750,315.000,1002.500,0.000,,18.000,0.000,1.000,5.000,0.000,,1939.250,77.000,11.750,488.250,22.750,18.750
2021-03-04 15:00:00+01:00,142.000,328.750,953.000,1.000,,,0.000,1.000,5.000,0.000,,1942.750,77.000,11.250,319.250,21.500,9.250
2021-03-04 16:00:00+01:00,134.500,329.750,941.250,1.500,,,0.000,1.000,5.000,0.000,,1941.750,76.000,9.750,117.500,18.000,6.500
2021-03-04 17:00:00+01:00,134.500,328.250,956.750,2.000,,,0.000,1.000,5.000,0.000,,1942.750,77.000,10.250,9.500,16.750,8.250
2021-03-04 18:00:00+01:00,142.250,361.750,994.250,0.000,,,0.000,1.000,5.000,0.000,,1943.250,72.000,11.000,0.000,19.750,19.750
2021-03-04 19:00:00+01:00,143.500,346.500,928.500,0.000,,,0.000,1.000,5.000,0.000,,1941.250,72.000,10.250,0.000,18.250,67.250
2021-03-04 20:00:00+01:00,143.000,339.250,941.000,0.000,,,0.000,1.000,5.000,0.000,,1940.000,72.000,10.500,0.000,19.500,108.250
2021-03-04 21:00:00+01:00,142.750,337.250,930.500,1.000,,,0.000,1.000,5.000,0.000,,1940.500,72.000,10.750,0.000,19.500,134.000
2021-03-04 22:00:00+01:00,137.000,333.250,847.000,0.750,,,0.000,1.000,5.000,0.000,,1939.000,71.000,9.000,0.000,19.750,138.750
2021-03-04 23:00:00+01:00,137.250,329.500,833.500,0.000,,,0.000,1.000,5.000,0.000,,1938.500,71.000,9.750,0.000,19.250,122.250
2021-03-05 00:00:00+01:00,128.500,308.500,783.500,0.000,,,0.000,1.000,5.000,0.000,,1936.500,73.000,9.750,0.000,19.000,46.500
2021-03-05 01:00:00+01:00,136.500,336.750,764.750,0.000,,,0.000,1.000,5.000,0.000,,1938.250,72.000,9.250,0.000,18.250,49.750
2021-03-05 02:00:00+01:00,116.750,326.750,756.750,0.000,,,0.000,1.000,5.000,0.000,,1939.750,71.000,8.000,0.000,19.000,41.750
2021-03-05 03:00:00+01:00,111.250,312.750,766.000,0.000,,,0.000,1.000,5.000,0.000,,1940.500,73.000,8.000,0.000,19.250,21.500
2021-03-05 04:00:00+01:00,111.500,324.250,761.750,0.000,,,0.250,1.000,5.000,0.000,,1939.750,74.000,8.000,0.000,19.250,22.250
2021-03-05 05:00:00+01:00,125.250,317.500,706.000,0.000,,,1.000,1.000,5.000,0.000,,1938.000,74.000,7.500,0.000,19.750,70.000
2021-03-05 06:00:00+01:00,139.750,329.250,714.000,0.000,,,0.250,1.000,5.000,0.000,,1937.500,75.000,9.500,15.500,18.250,136.750
2021-03-05 07:00:00+01:00,136.250,324.750,725.250,0.000,,,0.000,1.000,5.000,0.000,,1939.750,74.000,10.750,115.000,19.500,212.750
2021-03-05 08:00:00+01:00,138.250,340.250,835.750,0.000,,,0.500,1.000,5.000,0.000,,1939.500,74.000,10.250,214.250,18.000,188.000
2021-03-05 09:00:00+01:00,137.250,360.000,832.000,0.000,,,0.500,1.000,5.000,0.000,,1938.250,80.000,10.500,280.250,20.250,178.500
2021-03-05 10:00:00+01:00,146.750,359.000,828.750,0.000,,,0.000,1.000,5.000,0.000,,1938.750,78.000,10.000,304.750,20.750,221.750
2021-03-05 11:00:00+01:00,147.000,364.500,905.000,0.000,,,0.000,1.000,5.000,0.000,,1939.000,78.000,11.000,325.000,20.500,266.000
2021-03-05 12:00:00+01:00,147.250,361.250,921.250,0.000,,,0.000,1.000,5.000,0.000,,1939.500,78.000,12.000,351.500,20.000,248.500
2021-03-05 13:00:00+01:00,149.750,336.000,929.750,0.000,,,0.000,1.000,5.750,0.000,,1940.500,80.000,11.500,388.000,21.000,263.250
2021-03-05 14:00:00+01:00,142.500,332.250,930.500,0.000,,,0.000,0.250,6.750,0.000,,1942.500,80.000,11.000,338.750,21.250,252.000
2021-03-05 15:00:00+01:00,139.750,345.500,933.250,0.000,,0.000,0.000,0.000,7.000,0.000,,1943.250,82.000,11.000,258.250,20.500,242.750
2021-03-05 16:00:00+01:00,136.000,357.750,948.000,0.000,,,0.000,0.000,7.000,0.000,,1943.000,79.500,11.000,91.000,22.500,257.500
2021-03-05 17:00:00+01:00,136.500,354.500,986.500,0.000,,0.000,0.000,0.000,7.000,0.000,,1942.000,80.000,11.500,6.250,19.750,261.750
2021-03-05 18:00:00+01:00,136.500,365.250,1005.500,0.000,,,0.000,0.000,7.000,0.000,,1941.000,73.000,11.750,0.000,18.000,243.750
2021-03-05 19:00:00+01:00,140.500,354.500,1013.250,0.000,,,0.000,0.000,7.000,0.000,,1940.000,73.000,11.750,0.000,18.500,223.000
2021-03-05 20:00:00+01:00,141.000,338.000,1018.750,0.000,,,0.000,0.000,7.000,0.000,,1939.500,75.000,12.000,0.000,18.750,188.750
2021-03-05 21:00:00+01:00,140.750,333.250,1041.750,0.000,,,0.000,0.000,7.000,0.000,,1939.250,75.000,11.000,0.000,18.500,191.250
2021-03-05 22:00:00+01:00,141.250,327.500,943.000,0.000,,,0.000,0.000,7.000,0.000,,1937.750,74.000,9.500,0.000,17.500,206.250
2021-03-05 23:00:00+01:00,140.250,327.000,918.750,0.000,,,0.000,0.000,7.250,0.000,,1936.500,74.000,9.250,0.000,17.750,227.250
2021-03-06 00:00:00+01:00,143.250,326.000,942.750,0.000,,0.000,0.000,0.000,8.000,0.000,,1936.250,72.000,8.750,0.000,11.000,209.250
2021-03-06 01:00:00+01:00,137.250,335.750,840.750,0.000,,0.000,,0.000,8.000,0.000,,1936.750,72.000,8.000,0.000,9.250,174.750
2021-03-06 02:00:00+01:00,113.500,322.750,827.500,0.000,,0.000,,0.000,8.000,0.000,,1937.500,71.000,8.250,0.000,10.750,163.500
2021-03-06 03:00:00+01:00,102.750,311.750,821.500,0.000,,0.000,0.000,0.000,8.000,0.000,,1937.250,72.000,8.000,0.000,11.750,149.750
2021-03-06 04:00:00+01:00,101.500,318.000,826.250,0.000,,0.000,0.000,0.000,8.000,0.000,,1937.000,71.000,8.000,0.000,9.750,126.500
2021-03-06 05:00:00+01:00,104.750,310.500,824.500,0.000,,0.000,0.000,0.000,8.000,0.000,,1938.000,71.000,8.000,0.000,10.500,112.000
2021-03-06 06:00:00+01:00,113.750,317.250,812.500,0.000,,,0.000,0.000,8.000,0.000,,1938.750,72.000,8.000,41.000,21.750,91.500
2021-03-06 07:00:00+01:00,130.750,328.250,888.750,0.000,,,0.000,0.000,8.000,0.000,,1938.250,73.000,8.500,348.750,21.500,38.250
2021-03-06 08:00:00+01:00,137.750,321.750,850.500,0.000,,,0.000,0.000,8.000,0.000,,1939.000,73.000,9.000,772.250,21.250,9.250
2021-03-06 09:00:00+01:00,140.750,337.750,768.750,0.000,,,0.000,0.000,8.000,0.000,,1939.500,77.000,10.000,1068.500,16.750,5.500
2021-03-06 10:00:00+01:00,141.000,305.750,662.250,0.000,,,0.000,0.000,8.000,0.000,,1940.000,77.000,10.000,1169.500,12.250,12.250
2021-03-06 11:00:00+01:00,139.750,299.000,783.250,0.000,,,0.000,0.000,8.000,0.000,,1939.250,77.000,10.750,1051.000,11.000,33.000
2021-03-06 12:00:00+01:00,142.250,302.000,783.500,0.000,,,0.000,0.000,8.000,0.000,,1938.500,77.000,10.500,1001.000,10.000,29.750
2021-03-06 13:00:00+01:00,142.250,295.250,740.500,0.000,,,0.000,0.000,8.000,0.000,,1938.000,77.000,10.250,945.250,10.500,33.250
2021-03-06 14:00:00+01:00,141.250,256.750,763.500,0.000,,,0.000,0.000,8.000,0.000,,1937.750,77.000,9.750,819.500,10.000,28.000
