,Biomass,Biomass,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Hydro Run-of-river and poundage,Hydro Run-of-river and poundage,Nuclear,Nuclear,Other,Other,Solar,Solar,Waste,Waste,Wind Offshore,Wind Offshore,Wind Onshore,Wind Onshore
2021-06-17 06:00:00+02:00,15.000,0.000,5323.000,31.750,762.500,12.750,0.000,0.000,0.000,2.000,1812.750,1514.500,23.750,0.000,331.250,2.500,475.250,0.250,462.000,0.000
2021-06-17 07:00:00+02:00,15.000,0.000,5842.000,34.750,772.750,12.500,0.000,0.000,0.000,2.000,3181.250,1190.250,67.000,0.000,337.500,2.000,576.500,0.000,520.750,0.000
2021-06-17 08:00:00+02:00,14.500,0.000,5792.250,38.250,767.000,12.750,0.000,0.000,0.000,2.750,4053.750,1091.750,131.500,0.000,329.000,2.500,1400.750,0.000,522.000,0.000
2021-06-17 09:00:00+02:00,14.500,0.000,6058.750,38.000,777.250,12.750,0.000,0.000,0.000,2.000,5133.750,920.250,197.750,0.000,326.500,2.750,291.750,7.250,321.750,1.000
2021-06-17 10:00:00+02:00,15.500,0.000,5778.250,39.250,770.500,12.750,0.000,0.000,0.000,2.000,5974.250,894.750,192.750,0.000,288.500,9.000,82.750,10.750,347.000,1.000
2021-06-17 11:00:00+02:00,15.000,0.000,5453.750,47.750,771.750,13.000,0.000,0.000,0.000,2.250,5986.750,964.750,245.750,0.000,288.000,11.500,353.250,4.250,244.250,2.000
2021-06-17 12:00:00+02:00,15.000,0.000,4549.000,48.000,763.250,13.000,0.000,0.000,0.000,2.250,6190.500,898.000,226.500,0.000,285.000,11.250,374.750,0.250,299.750,2.000
2021-06-17 13:00:00+02:00,15.250,0.000,4166.500,49.750,735.250,13.500,0.000,0.000,0.000,2.250,6208.750,837.750,282.750,0.000,275.750,12.000,293.500,0.000,410.000,0.250
2021-06-17 14:00:00+02:00,15.250,0.000,4304.750,48.250,716.000,12.500,0.000,0.000,0.000,2.250,6317.000,841.250,301.500,0.000,283.500,12.000,424.500,0.000,373.750,0.000
2021-06-17 15:00:00+02:00,15.000,0.000,4351.750,50.250,646.500,14.500,0.000,0.000,0.000,3.000,6139.000,874.750,282.000,0.000,290.500,10.250,450.500,0.250,420.000,0.000
2021-06-17 16:00:00+02:00,13.750,0.000,4891.000,60.000,737.250,17.250,0.000,0.000,0.000,2.500,5787.750,881.750,242.250,0.000,295.250,9.750,580.000,4.500,610.750,0.000
2021-06-17 17:00:00+02:00,15.000,0.000,6161.750,40.000,714.500,16.750,0.000,0.000,0.000,2.000,5040.250,895.750,171.250,0.000,307.250,9.250,560.750,6.500,521.000,0.250
2021-06-17 18:00:00+02:00,15.250,0.000,7016.750,33.000,639.250,15.500,0.000,0.000,0.000,2.500,3985.000,986.000,135.750,0.000,322.000,10.000,367.250,4.750,452.000,1.000
2021-06-17 19:00:00+02:00,15.250,0.000,7248.750,30.000,761.250,13.750,0.000,0.000,0.000,2.750,2891.500,1212.500,79.500,0.000,315.000,9.750,217.250,8.500,346.000,0.250
2021-06-17 20:00:00+02:00,14.750,0.000,6994.750,31.000,764.750,13.000,0.000,0.000,0.000,2.750,2088.750,1477.250,36.750,0.000,326.250,4.000,111.250,15.000,322.000,0.000
2021-06-17 21:00:00+02:00,15.000,0.000,7171.500,28.750,765.000,13.000,0.000,0.000,0.000,2.000,1821.500,1667.000,10.750,0.000,337.000,3.000,137.000,13.000,294.500,0.250
2021-06-17 22:00:00+02:00,15.000,0.000,7229.500,32.500,695.750,13.750,0.000,0.000,0.000,2.000,1623.250,1747.250,0.000,0.750,343.750,3.000,181.750,3.750,264.000,0.250
2021-06-17 23:00:00+02:00,15.000,0.000,7283.250,30.500,691.000,13.250,0.000,0.000,0.000,2.000,1555.250,1769.000,0.000,0.750,342.000,3.000,139.000,2.500,251.000,0.250
2021-06-18 00:00:00+02:00,15.250,0.000,6710.000,39.750,769.500,14.500,0.000,0.000,0.000,2.000,1516.000,1775.750,0.000,0.250,345.000,2.750,166.000,1.750,167.250,0.500
2021-06-18 01:00:00+02:00,15.250,0.000,6560.250,68.250,752.000,14.000,0.000,0.000,0.000,2.000,1501.750,1789.000,0.000,0.000,345.750,3.000,206.500,9.250,146.250,1.250
2021-06-18 02:00:00+02:00,15.250,0.000,6625.000,37.000,766.500,13.500,0.000,0.000,0.000,3.000,1444.750,1835.500,0.000,0.000,342.250,2.750,183.250,9.500,135.500,1.000
2021-06-18 03:00:00+02:00,16.000,0.000,6656.250,34.750,755.750,13.000,0.000,0.000,0.000,3.000,1434.250,1795.500,0.000,0.000,339.000,2.750,267.000,11.000,129.750,1.750
2021-06-18 04:00:00+02:00,16.000,0.000,6494.500,66.500,760.500,13.000,0.000,0.000,0.000,3.000,1359.750,1813.500,0.000,0.000,339.500,3.250,342.000,4.000,144.750,1.750
2021-06-18 05:00:00+02:00,15.250,0.000,6757.500,39.500,765.250,13.000,0.000,0.000,0.000,3.000,1536.250,1768.000,5.750,0.000,352.000,3.250,307.250,0.500,194.750,1.500
2021-06-18 06:00:00+02:00,15.250,0.000,6777.750,31.250,766.750,15.500,0.000,0.000,0.000,3.000,1876.250,1683.500,30.000,0.000,354.000,3.000,381.000,2.750,224.500,2.500
2021-06-18 07:00:00+02:00,14.750,0.000,6614.750,30.750,766.500,17.750,0.000,0.000,0.000,3.000,2428.250,1519.500,50.000,0.000,347.750,2.500,430.500,5.750,195.000,1.500
2021-06-18 08:00:00+02:00,13.750,0.000,6680.250,33.250,766.500,18.000,0.000,0.000,0.000,3.000,3396.000,1349.000,87.750,0.000,342.250,2.750,383.250,2.500,350.500,0.000
2021-06-18 09:00:00+02:00,15.250,0.000,6720.500,32.500,764.500,18.000,0.000,0.000,0.000,3.000,4262.750,1250.750,165.500,0.000,341.000,3.000,545.750,0.000,302.750,0.000
2021-06-18 10:00:00+02:00,14.750,0.000,6426.250,33.000,763.000,17.750,0.000,0.000,0.000,3.000,4891.750,1055.000,228.500,0.000,344.750,3.000,946.250,0.000,284.500,0.500
2021-06-18 11:00:00+02:00,15.000,0.000,5707.250,36.750,771.000,18.500,0.000,0.000,0.000,3.000,5345.750,840.250,254.000,0.000,337.000,3.000,873.500,0.000,312.750,0.750
2021-06-18 12:00:00+02:00,15.000,0.000,5887.750,39.750,757.000,19.750,0.000,0.000,0.000,3.000,6061.250,806.000,226.500,0.000,334.750,3.000,717.750,0.000,299.000,0.000
2021-06-18 13:00:00+02:00,14.750,0.000,5507.000,35.750,762.250,19.250,0.000,0.000,0.000,3.000,6278.750,814.750,191.250,0.000,340.250,3.000,846.500,0.000,314.250,0.000
2021-06-18 14:00:00+02:00,14.750,0.000,5445.000,33.250,760.500,19.500,0.000,0.000,0.000,3.000,6420.500,834.500,298.500,0.000,325.750,3.000,850.000,0.000,345.000,0.500
2021-06-18 15:00:00+02:00,14.250,0.000,5804.250,35.000,679.500,18.750,0.000,0.000,0.000,3.000,6305.500,872.250,285.000,0.000,336.250,3.250,763.750,0.000,461.000,0.000
2021-06-18 16:00:00+02:00,14.250,0.000,6248.250,46.000,745.500,19.000,0.000,0.000,0.000,3.000,5954.000,945.500,244.000,0.000,324.500,3.250,703.000,4.000,534.000,0.000
2021-06-18 17:00:00+02:00,14.000,0.000,6920.000,32.000,765.750,17.500,0.000,0.000,0.000,3.000,5400.250,992.500,197.500,0.000,334.750,3.500,726.500,3.000,512.000,0.000
2021-06-18 18:00:00+02:00,14.750,0.000,7370.750,30.000,762.500,15.250,0.000,0.000,0.000,3.000,4684.000,1030.000,111.000,0.000,339.250,3.000,572.500,15.250,464.250,0.000
2021-06-18 19:00:00+02:00,14.250,0.000,7406.750,26.000,762.500,15.000,0.000,0.000,0.000,3.000,3753.750,1195.500,22.000,0.000,323.000,3.250,572.000,7.500,463.250,0.750
2021-06-18 20:00:00+02:00,14.500,0.000,7350.000,29.000,765.750,16.250,0.000,0.000,0.000,2.750,2657.250,1397.000,6.750,0.000,327.750,3.250,511.500,5.000,402.250,0.750
2021-06-18 21:00:00+02:00,13.750,0.000,7624.250,28.000,767.750,16.000,0.000,0.000,0.000,3.000,2832.750,1432.250,1.000,0.000,337.000,2.500,504.250,0.000,182.250,2.750
2021-06-18 22:00:00+02:00,14.500,0.000,7251.500,28.500,766.000,16.000,0.000,0.000,0.000,3.000,2256.250,1493.250,0.000,0.750,330.750,3.000,828.750,0.000,228.500,1.500
2021-06-18 23:00:00+02:00,13.500,0.000,7450.000,28.250,764.750,16.000,0.000,0.000,0.000,3.000,2075.750,1490.750,0.000,0.500,326.000,3.000,721.000,0.000,233.250,0.750
2021-06-19 00:00:00+02:00,13.000,0.000,6248.000,36.000,763.250,16.000,0.000,0.000,0.000,3.000,2089.000,1397.750,0.000,0.750,325.250,3.000,763.500,0.000,304.000,0.500
2021-06-19 01:00:00+02:00,14.000,0.000,5007.750,50.500,747.750,15.750,0.000,0.000,0.000,3.000,1555.500,1347.000,0.000,0.750,336.000,3.000,761.750,0.000,425.500,0.000
2021-06-19 02:00:00+02:00,14.250,0.000,3819.500,54.000,754.500,16.000,0.000,0.000,0.000,3.000,1033.750,1336.000,0.000,0.500,333.250,3.000,646.000,0.000,495.750,0.000
2021-06-19 03:00:00+02:00,14.750,0.000,3311.500,56.500,761.500,15.750,0.000,0.000,0.000,3.000,1128.000,1370.250,0.000,0.750,346.500,3.000,641.750,0.000,549.750,0.000
2021-06-19 04:00:00+02:00,14.000,0.000,3141.000,57.500,763.750,16.250,0.000,0.000,0.000,3.000,1343.250,1384.500,0.000,0.250,344.250,2.500,735.500,0.000,610.500,0.000
2021-06-19 05:00:00+02:00,14.750,0.000,3079.000,57.000,759.750,16.250,0.000,0.000,0.000,3.000,1566.250,1366.250,3.500,0.000,338.250,3.000,552.750,0.000,793.750,0.000
2021-06-19 06:00:00+02:00,14.250,0.000,2927.000,88.250,766.500,16.500,0.000,0.000,0.000,3.000,1635.750,1289.750,18.500,0.000,344.500,3.000,754.250,0.000,746.250,0.000
2021-06-19 07:00:00+02:00,14.250,0.000,3020.750,68.000,761.000,16.250,0.000,0.000,0.000,3.000,2230.250,1097.250,47.500,0.000,344.500,3.750,810.000,0.000,768.500,0.000
2021-06-19 08:00:00+02:00,13.750,0.000,3217.500,60.000,765.750,16.500,0.000,0.000,0.000,3.000,3417.750,938.250,65.250,0.000,348.500,4.250,774.500,0.000,783.500,0.000
2021-06-19 09:00:00+02:00,14.000,0.000,3649.500,60.750,769.000,16.250,0.000,0.000,0.000,3.000,4509.750,827.750,131.250,0.000,343.500,4.500,713.250,0.000,722.250,0.000
2021-06-19 10:00:00+02:00,14.000,0.000,3665.250,57.500,768.250,16.250,0.000,0.000,0.000,3.000,5260.250,786.250,172.000,0.000,345.250,3.250,638.250,6.500,665.750,0.000
2021-06-19 11:00:00+02:00,15.000,0.000,4158.500,55.000,761.250,16.500,0.000,0.000,0.000,3.000,5435.500,767.000,194.500,0.000,340.500,3.750,448.750,11.500,615.750,0.000
2021-06-19 12:00:00+02:00,14.500,0.000,4321.750,58.000,762.000,16.500,0.000,0.000,0.000,2.500,5794.250,739.750,214.750,0.000,345.000,3.250,248.500,13.000,476.250,0.750
2021-06-19 13:00:00+02:00,14.250,0.000,4532.750,53.750,761.250,16.500,0.000,0.000,0.000,2.500,5786.000,729.250,255.250,0.000,336.750,3.750,120.500,16.750,326.000,1.000
2021-06-19 14:00:00+02:00,14.250,0.000,4417.500,56.000,760.000,16.250,0.000,0.000,0.000,2.000,5665.250,745.500,263.500,0.000,331.750,4.500,85.250,14.750,218.250,1.250
2021-06-19 15:00:00+02:00,14.000,0.000,4349.250,88.250,771.250,16.500,0.000,0.000,0.000,2.750,5150.000,775.750,202.750,0.000,340.750,3.000,120.500,6.000,164.250,0.500
2021-06-19 16:00:00+02:00,15.750,0.000,4704.500,52.500,762.250,16.500,0.000,0.000,0.000,3.000,4572.500,806.000,166.000,0.000,340.000,3.000,90.750,5.000,170.250,1.750
2021-06-19 17:00:00+02:00,14.750,0.000,5069.000,51.750,765.750,16.250,0.000,0.000,0.000,3.000,4014.750,798.000,166.000,0.000,344.500,2.750,195.000,0.000,142.000,2.250
2021-06-19 18:00:00+02:00,15.000,0.000,5799.750,50.000,764.000,16.750,0.000,0.000,0.000,3.000,3180.750,851.500,101.250,0.000,348.250,0.250,264.250,0.000,140.500,2.250
2021-06-19 19:00:00+02:00,16.000,0.000,5931.250,53.500,767.750,16.250,0.000,0.000,0.000,2.250,2327.000,941.750,65.250,0.000,347.750,0.000,437.500,0.000,173.750,0.750
2021-06-19 20:00:00+02:00,15.500,0.000,5936.000,54.000,763.500,16.250,0.000,0.000,0.000,3.000,1705.500,1132.750,26.250,0.000,353.500,0.250,434.750,0.000,201.500,0.000
2021-06-19 21:00:00+02:00,13.750,0.000,6093.250,51.500,762.250,16.000,0.000,0.000,0.000,3.000,1515.000,1295.750,6.000,0.000,362.500,0.250,306.500,0.250,270.750,0.000
2021-06-19 22:00:00+02:00,14.750,0.000,5975.750,49.000,770.500,16.250,0.000,0.000,0.000,3.000,1392.250,1314.750,0.000,1.000,365.250,1.000,524.000,0.000,367.000,0.000
2021-06-19 23:00:00+02:00,14.250,0.000,5253.750,53.000,756.000,16.250,0.000,0.000,0.000,3.000,1537.500,1313.250,0.000,1.000,368.000,0.000,398.000,2.000,431.250,0.000
2021-06-20 00:00:00+02:00,13.250,0.000,4039.250,60.250,640.250,16.500,0.000,0.000,0.000,3.000,1493.750,1327.750,0.000,1.000,365.500,0.000,651.000,1.500,582.500,0.000
2021-06-20 01:00:00+02:00,14.000,0.000,2336.000,63.750,547.750,16.750,0.000,0.000,0.000,3.000,1025.750,1422.000,0.000,1.000,355.250,0.250,1293.750,0.500,548.250,0.750
2021-06-20 02:00:00+02:00,14.250,0.000,2214.250,67.250,381.750,16.500,0.000,0.000,0.000,3.000,900.500,1520.500,0.000,1.000,360.250,0.000,1399.500,0.000,582.250,0.500
2021-06-20 03:00:00+02:00,15.250,0.000,2473.750,72.250,286.000,16.000,0.000,0.000,0.000,3.000,878.250,1512.750,0.000,1.000,369.250,0.000,1058.750,0.000,586.500,0.500
2021-06-20 04:00:00+02:00,15.500,0.000,2577.750,103.250,276.750,16.500,0.000,0.000,0.000,3.000,1171.000,1469.750,0.000,1.000,364.500,0.000,662.250,9.750,459.750,1.500
2021-06-20 05:00:00+02:00,15.500,0.000,2503.000,101.750,299.750,16.500,0.000,0.000,0.000,3.000,1180.750,1432.750,0.750,0.250,360.000,2.000,812.250,1.000,252.500,1.500
2021-06-20 06:00:00+02:00,14.250,0.000,2738.500,70.750,289.250,16.250,0.000,0.000,0.000,3.000,1291.750,1292.000,9.000,0.000,356.000,0.000,683.500,3.000,276.250,1.750
2021-06-20 07:00:00+02:00,14.000,0.000,2678.000,69.250,284.250,16.250,0.000,0.000,0.000,3.000,1709.500,1068.500,23.750,0.000,351.250,0.000,550.250,16.750,310.500,1.500
2021-06-20 08:00:00+02:00,13.500,0.000,2361.750,106.500,283.000,16.000,0.000,0.000,0.000,3.000,2848.000,857.500,80.500,0.000,355.000,0.000,270.750,19.750,284.500,1.750
2021-06-20 09:00:00+02:00,14.000,0.000,2383.250,106.000,283.250,16.000,0.000,0.000,0.000,3.000,4256.500,772.250,123.000,0.000,333.500,0.500,452.500,19.750,304.750,1.500
2021-06-20 10:00:00+02:00,14.750,0.000,2387.500,98.500,285.750,15.750,0.000,0.000,0.000,3.000,4930.500,743.250,128.000,0.000,331.000,0.000,480.250,10.250,348.250,0.000
2021-06-20 11:00:00+02:00,15.000,0.000,2446.250,98.750,306.500,15.500,0.000,0.000,0.000,3.000,5485.500,701.500,138.500,0.000,325.250,0.750,537.000,2.500,312.250,0.000
2021-06-20 12:00:00+02:00,14.250,0.000,2531.500,102.500,330.000,15.500,0.000,0.000,0.000,3.000,5390.500,694.250,142.500,0.000,334.750,0.000,584.500,3.000,262.000,0.000
2021-06-20 13:00:00+02:00,14.250,0.000,2584.750,100.500,301.000,15.250,0.000,0.000,0.000,3.000,5291.250,692.500,112.750,0.000,330.000,0.000,350.250,1.750,215.750,0.000
2021-06-20 14:00:00+02:00,15.250,0.000,2390.500,105.250,289.000,15.250,0.000,0.000,0.000,3.000,5236.750,689.000,165.500,0.000,332.000,0.000,244.750,0.250,178.500,0.500
2021-06-20 15:00:00+02:00,14.500,0.000,2493.750,103.500,286.000,15.500,0.000,0.000,0.000,3.000,4952.250,714.500,196.250,0.000,329.000,0.000,87.750,1.500,140.500,0.500
2021-06-20 16:00:00+02:00,14.000,0.000,2613.250,93.500,352.250,15.750,0.000,0.000,0.000,3.000,4732.250,707.250,181.500,0.000,331.250,0.000,34.750,11.750,122.500,1.000
2021-06-20 17:00:00+02:00,14.000,0.000,2740.250,87.000,517.750,15.750,0.000,0.000,0.000,3.000,4313.750,712.750,191.500,0.000,333.000,0.000,85.000,16.750,124.750,1.250
2021-06-20 18:00:00+02:00,15.000,0.000,3405.500,52.000,718.250,15.750,0.000,0.000,0.000,3.000,3581.500,768.500,142.000,0.000,332.750,0.000,139.750,4.000,122.500,1.250
2021-06-20 19:00:00+02:00,14.750,0.000,4112.250,50.500,732.750,15.750,0.000,0.000,0.000,3.000,2419.750,865.750,80.000,0.000,331.500,2.000,290.000,0.000,122.750,1.750
2021-06-20 20:00:00+02:00,15.000,0.000,4202.000,52.250,719.750,16.000,0.000,0.000,0.000,3.000,1661.250,1034.000,31.500,0.000,327.750,0.000,417.500,0.000,212.000,0.500
2021-06-20 21:00:00+02:00,14.250,0.000,4426.750,52.500,732.750,15.750,0.000,0.000,0.000,3.000,1416.250,1199.750,9.500,0.000,332.750,0.000,551.500,0.000,331.250,0.000
2021-06-20 22:00:00+02:00,15.000,0.000,4355.500,53.250,751.250,16.000,0.000,0.000,0.000,3.000,1434.000,1252.000,0.500,0.500,333.500,0.000,734.000,0.000,415.250,0.000
2021-06-20 23:00:00+02:00,14.500,0.000,3463.000,64.750,738.500,16.250,0.000,0.000,0.000,3.000,1464.750,1278.000,0.000,1.000,332.750,0.000,1177.500,0.000,504.750,0.250
2021-06-21 00:00:00+02:00,13.500,0.000,2709.500,70.750,517.000,15.750,0.000,0.000,0.000,3.000,1537.500,1337.750,0.000,1.000,335.000,0.000,1483.250,0.000,670.500,0.250
2021-06-21 01:00:00+02:00,14.250,0.000,2524.000,73.500,340.250,16.000,0.000,0.000,0.000,3.000,1683.500,1325.750,0.000,0.750,335.500,0.000,1693.750,0.000,757.000,0.000
2021-06-21 02:00:00+02:00,15.250,0.000,2441.250,70.500,321.750,15.500,0.000,0.000,0.000,3.000,1826.250,1343.750,0.000,0.250,339.250,0.000,1703.250,0.000,738.250,0.000
2021-06-21 03:00:00+02:00,15.250,0.000,2391.750,99.000,328.000,15.750,0.000,0.000,0.000,3.000,1834.000,1347.500,0.000,0.750,337.000,0.000,1748.000,0.000,751.250,0.000
2021-06-21 04:00:00+02:00,15.500,0.000,2626.000,103.500,335.500,15.750,0.000,0.000,0.000,3.000,1901.750,1351.500,0.000,0.500,332.750,0.000,1747.500,0.000,724.250,0.000
2021-06-21 05:00:00+02:00,14.500,0.000,3408.250,56.250,498.000,15.500,0.000,0.000,0.000,3.000,2149.500,1383.500,0.250,0.000,324.250,0.000,1764.250,0.000,714.250,0.000
2021-06-21 06:00:00+02:00,14.750,0.000,4809.000,48.750,639.250,16.250,0.000,0.000,0.000,3.000,2759.250,1404.250,4.000,0.000,313.250,1.250,1790.500,0.000,769.750,0.000
2021-06-21 07:00:00+02:00,14.750,0.000,5944.250,37.500,740.000,18.750,0.000,0.000,0.000,3.000,3455.000,1408.750,12.000,0.000,307.000,0.000,1793.500,0.000,818.000,1.750
2021-06-21 08:00:00+02:00,14.000,0.000,6264.500,38.250,763.250,20.250,0.000,0.000,0.000,3.000,4086.500,1392.750,26.000,0.000,307.750,0.000,1752.750,0.000,835.250,1.750
2021-06-21 09:00:00+02:00,14.000,0.000,6139.500,41.500,762.750,20.250,0.000,0.000,0.000,3.000,4216.750,1388.250,36.500,0.000,300.500,0.000,1886.500,0.000,801.750,0.250
2021-06-21 10:00:00+02:00,14.250,0.000,6062.000,41.250,763.500,20.000,0.000,0.000,0.000,3.000,4269.000,1339.750,37.750,0.000,294.000,0.000,1995.500,0.000,761.250,0.000
2021-06-21 11:00:00+02:00,14.750,0.000,6059.000,41.750,730.750,18.750,0.000,0.000,0.000,3.000,4401.750,1225.000,43.750,0.000,264.000,1.000,1955.250,0.000,763.250,0.750
2021-06-21 12:00:00+02:00,14.250,0.000,6049.500,43.750,702.000,18.750,0.000,0.000,0.000,3.000,4442.250,1101.250,67.500,0.000,270.250,0.250,1814.250,0.000,668.500,0.250
2021-06-21 13:00:00+02:00,15.000,0.000,5696.250,44.750,590.000,22.000,0.000,0.000,0.000,3.000,4211.500,1030.500,72.500,0.000,288.000,0.000,1555.500,0.000,627.750,0.000
2021-06-21 14:00:00+02:00,15.000,0.000,5772.750,52.750,578.500,18.500,0.000,0.000,0.000,3.000,4403.250,978.750,66.250,0.000,293.000,1.000,1522.750,0.000,549.250,0.000
2021-06-21 15:00:00+02:00,14.750,0.000,6136.000,55.250,585.500,15.750,0.000,0.000,0.000,3.000,4647.000,993.500,59.750,0.000,289.000,0.500,1617.750,0.000,528.250,0.500
2021-06-21 16:00:00+02:00,14.000,0.000,6364.750,50.250,707.000,15.750,0.000,0.000,0.000,3.000,4736.500,1050.750,79.000,0.000,283.500,3.500,1806.750,0.000,618.500,0.000
2021-06-21 17:00:00+02:00,14.000,0.000,6658.750,42.250,758.000,15.750,0.000,0.000,0.000,3.000,4938.000,1008.000,78.500,0.000,273.500,4.000,1810.000,0.000,662.750,0.000
2021-06-21 18:00:00+02:00,14.250,0.000,7117.750,38.500,760.500,16.000,0.000,0.000,0.000,3.000,4769.000,1024.000,44.250,0.000,283.000,4.750,1833.750,0.000,638.000,0.000
2021-06-21 19:00:00+02:00,14.750,0.000,7040.250,36.750,765.500,16.000,0.000,0.000,0.000,3.000,4547.750,1071.000,48.500,0.000,286.500,5.000,1746.250,0.000,662.000,0.000
2021-06-21 20:00:00+02:00,15.000,0.000,7070.500,37.000,767.250,16.000,0.000,0.000,0.000,3.000,3953.000,1181.500,13.750,0.000,285.000,6.000,1738.500,0.000,618.000,0.000
2021-06-21 21:00:00+02:00,14.500,0.000,7192.750,38.750,766.750,16.000,0.000,0.000,0.000,3.000,3501.250,1247.000,1.500,0.000,291.500,2.500,1687.750,0.000,566.000,0.000
2021-06-21 22:00:00+02:00,15.250,0.000,7108.500,40.250,767.750,16.250,0.000,0.000,0.000,3.000,3006.250,1266.500,0.000,0.750,285.750,2.250,1817.250,0.000,442.250,0.000
2021-06-21 23:00:00+02:00,13.750,0.000,6538.750,36.000,767.500,16.000,0.000,0.000,0.000,3.000,2555.750,1292.750,0.000,1.000,292.750,0.000,1670.250,0.000,378.750,0.000
2021-06-22 00:00:00+02:00,14.250,0.000,5415.750,45.000,762.500,15.750,0.000,0.000,0.000,3.000,2139.000,1364.500,0.000,1.000,299.000,0.000,1497.000,0.000,347.000,0.000
2021-06-22 01:00:00+02:00,14.500,0.000,4883.000,55.000,758.750,16.000,0.000,0.000,0.000,3.000,2031.500,1375.000,0.000,1.000,292.500,0.250,1376.250,0.000,354.000,0.000
2021-06-22 02:00:00+02:00,15.000,0.000,4355.000,53.500,766.000,16.250,0.000,0.000,0.000,3.000,1770.750,1385.250,0.000,1.000,299.500,1.000,1286.500,0.000,424.000,0.000
2021-06-22 03:00:00+02:00,17.000,0.000,4217.000,55.000,765.500,16.250,0.000,0.000,0.000,3.000,1558.750,1390.500,0.000,1.000,278.750,0.250,1281.000,0.000,427.750,0.000
2021-06-22 04:00:00+02:00,15.250,0.000,3683.500,61.000,762.000,16.000,0.000,0.000,0.000,3.000,1687.250,1376.750,0.000,0.750,293.000,0.000,1455.000,0.000,435.500,0.000
2021-06-22 05:00:00+02:00,14.250,0.000,4613.250,53.000,765.750,15.750,0.000,0.000,0.000,3.000,1943.000,1381.000,4.750,0.000,325.500,0.000,1642.750,0.000,442.250,0.000
2021-06-22 06:00:00+02:00,13.500,0.000,6157.750,42.750,767.750,16.000,0.000,0.000,0.000,3.000,2386.250,1278.000,21.000,0.000,327.500,0.000,1716.250,0.000,386.750,0.000
2021-06-22 07:00:00+02:00,14.750,0.000,7747.750,37.750,769.000,16.000,0.000,0.000,0.000,3.000,3361.500,1113.750,59.500,0.000,320.750,0.000,1692.750,0.000,386.250,0.000
2021-06-22 08:00:00+02:00,14.250,0.000,7646.500,46.000,766.000,16.000,0.000,0.000,0.000,3.000,4607.000,958.500,106.250,0.000,316.500,0.000,1611.750,0.000,404.250,0.000
2021-06-22 09:00:00+02:00,14.750,0.000,7672.250,45.750,768.250,15.250,0.000,0.000,0.000,3.000,5540.750,865.000,143.750,0.000,311.500,0.000,1511.000,0.000,397.500,1.000
2021-06-22 10:00:00+02:00,14.250,0.000,7411.250,48.750,766.750,15.750,0.000,0.000,0.000,3.000,5953.000,796.750,157.500,0.000,320.500,0.000,1423.250,0.000,367.750,1.750
2021-06-22 11:00:00+02:00,14.250,0.000,7248.750,49.000,763.000,15.750,0.000,0.000,0.750,0.250,6274.250,757.500,179.000,0.000,325.500,0.750,1372.000,0.000,388.750,1.000
2021-06-22 12:00:00+02:00,14.500,0.000,7336.750,48.500,718.250,15.500,0.000,0.000,0.000,2.750,6536.250,742.500,157.250,0.000,331.250,0.000,1282.000,0.000,427.500,1.000
2021-06-22 13:00:00+02:00,14.750,0.000,7474.250,47.750,760.000,15.500,0.000,0.000,0.000,3.000,6710.750,759.750,204.000,0.000,323.000,0.000,1389.250,0.000,489.000,1.250
2021-06-22 14:00:00+02:00,14.500,0.000,6966.250,52.750,765.750,15.750,0.000,0.000,0.000,3.000,6701.000,796.000,211.000,0.000,304.500,0.000,1568.000,0.000,602.750,3.500
2021-06-22 15:00:00+02:00,14.250,0.000,7589.250,45.500,765.000,15.250,0.000,0.000,0.000,3.000,6353.250,819.750,178.500,0.000,322.750,0.000,1533.250,0.000,654.500,4.500
2021-06-22 16:00:00+02:00,15.000,0.000,7499.750,37.750,765.500,15.750,0.000,0.000,0.000,3.000,6085.500,849.000,162.750,0.000,334.250,0.000,1552.500,0.000,639.000,1.000
2021-06-22 17:00:00+02:00,13.500,0.000,7516.000,42.250,768.000,15.750,0.000,0.000,0.000,3.000,5642.000,891.750,137.000,0.000,333.500,0.000,1537.000,0.000,600.000,0.000
2021-06-22 18:00:00+02:00,13.000,0.000,7615.500,36.250,770.250,16.000,0.000,0.000,0.000,3.500,5113.500,932.000,114.750,0.000,304.000,2.250,1553.250,0.000,613.750,0.000
2021-06-22 19:00:00+02:00,14.500,0.000,7611.500,34.250,769.250,16.250,0.000,0.000,0.000,4.000,4335.750,1021.500,75.250,0.000,291.750,0.250,1554.000,0.000,624.250,0.000
2021-06-22 20:00:00+02:00,15.500,0.000,7586.250,33.250,768.250,16.000,0.000,0.000,0.000,4.000,3649.250,1153.750,32.750,0.000,299.250,0.000,1575.000,0.000,613.500,0.000
2021-06-22 21:00:00+02:00,13.750,0.000,7489.750,34.500,768.250,16.000,0.000,0.000,0.000,4.000,3121.500,1280.500,8.500,0.000,300.000,0.250,1489.250,0.000,579.250,0.000
2021-06-22 22:00:00+02:00,14.500,0.000,7638.500,35.250,768.250,16.000,0.000,0.000,0.000,4.000,2646.750,1332.750,0.250,0.250,297.250,0.000,1219.750,0.000,488.250,0.000
2021-06-22 23:00:00+02:00,15.250,0.000,7627.750,35.000,768.750,16.000,0.000,0.000,0.000,4.000,2309.250,1394.750,0.000,0.250,290.000,0.000,1123.000,0.000,402.750,0.000
