,Biomass,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore,Hydro Water Reservoir
2021-11-04 02:00:00+01:00,360.000,3989.000,1307.000,,211.000,,1983.000,3518.000,184.000,42274.000,0.000,229.000,2687.000,
2021-11-04 03:00:00+01:00,360.000,3927.000,1312.000,,208.000,,2653.000,3490.000,209.000,41959.000,0.000,228.000,2681.000,
2021-11-04 04:00:00+01:00,359.000,3859.000,1215.000,,207.000,,2866.000,3511.000,183.000,42322.000,0.000,228.000,2879.000,
2021-11-04 05:00:00+01:00,363.000,4307.000,1294.000,,207.000,,1648.000,3608.000,495.000,42361.000,0.000,231.000,2962.000,
2021-11-04 06:00:00+01:00,364.000,6081.000,1427.000,,210.000,,4.000,3759.000,885.000,42346.000,0.000,213.000,2905.000,
2021-11-04 07:00:00+01:00,361.000,6804.000,1335.000,,211.000,905.000,,3937.000,1149.000,42557.000,193.000,206.000,2872.000,
2021-11-04 08:00:00+01:00,357.000,7210.000,1520.000,,207.000,1905.000,,4018.000,1353.000,42637.000,717.000,212.000,2901.000,
2021-11-04 09:00:00+01:00,376.000,7418.000,1621.000,,203.000,1973.000,,4301.000,1344.000,42640.000,1991.000,214.000,2708.000,
2021-11-04 10:00:00+01:00,375.000,7246.000,1619.000,,203.000,1363.000,,4288.000,1138.000,42644.000,3150.000,212.000,2596.000,
2021-11-04 11:00:00+01:00,364.000,7102.000,1636.000,,204.000,666.000,,4358.000,800.000,42522.000,3920.000,214.000,2719.000,
2021-11-04 12:00:00+01:00,366.000,7069.000,1620.000,,204.000,732.000,,4153.000,591.000,42475.000,4445.000,216.000,2741.000,
2021-11-04 13:00:00+01:00,367.000,7144.000,1676.000,,204.000,219.000,,4065.000,391.000,42500.000,4199.000,216.000,2639.000,
2021-11-04 14:00:00+01:00,368.000,7058.000,1566.000,,203.000,,45.000,3884.000,324.000,42511.000,3435.000,210.000,2643.000,
2021-11-04 15:00:00+01:00,369.000,7330.000,1316.000,,203.000,,135.000,3738.000,377.000,42513.000,2505.000,212.000,2732.000,
2021-11-04 16:00:00+01:00,382.000,6966.000,1308.000,,203.000,619.000,,3788.000,596.000,42434.000,1152.000,212.000,2844.000,
2021-11-04 17:00:00+01:00,378.000,7122.000,1506.000,,206.000,1447.000,,4018.000,971.000,42472.000,294.000,224.000,3031.000,
2021-11-04 18:00:00+01:00,365.000,7404.000,1782.000,,210.000,1954.000,,4373.000,2036.000,42509.000,0.000,226.000,3336.000,
2021-11-04 19:00:00+01:00,361.000,7237.000,1716.000,,210.000,1952.000,,4398.000,2267.000,42389.000,0.000,225.000,3821.000,
2021-11-04 20:00:00+01:00,362.000,6947.000,1579.000,,210.000,2228.000,,4157.000,1509.000,41996.000,0.000,227.000,4181.000,
2021-11-04 21:00:00+01:00,362.000,6936.000,1578.000,,210.000,851.000,,3818.000,361.000,41976.000,0.000,233.000,4355.000,
2021-11-04 22:00:00+01:00,364.000,7020.000,1619.000,,210.000,247.000,,3823.000,344.000,41902.000,0.000,225.000,4117.000,
2021-11-04 23:00:00+01:00,366.000,7011.000,1423.000,,210.000,,164.000,3643.000,348.000,41948.000,0.000,224.000,3797.000,
2021-11-05 00:00:00+01:00,366.000,4705.000,1336.000,,214.000,,681.000,3553.000,617.000,41865.000,0.000,232.000,3559.000,
2021-11-05 01:00:00+01:00,365.000,3539.000,1374.000,,215.000,,1618.000,3496.000,759.000,41856.000,0.000,239.000,3305.000,
2021-11-05 02:00:00+01:00,367.000,3297.000,1333.000,,214.000,,2505.000,3473.000,343.000,41713.000,0.000,239.000,3148.000,
2021-11-05 03:00:00+01:00,368.000,3264.000,1328.000,,214.000,,3232.000,3329.000,379.000,41593.000,0.000,240.000,2941.000,
2021-11-05 04:00:00+01:00,365.000,3231.000,1420.000,,214.000,,3046.000,3257.000,372.000,41439.000,0.000,242.000,2843.000,
2021-11-05 05:00:00+01:00,369.000,3481.000,1460.000,,214.000,,1803.000,3276.000,517.000,41227.000,0.000,240.000,2704.000,
2021-11-05 06:00:00+01:00,363.000,5339.000,1624.000,,215.000,31.000,,3419.000,1650.000,41478.000,0.000,238.000,2722.000,
2021-11-05 07:00:00+01:00,363.000,6491.000,1656.000,,214.000,446.000,,3722.000,2506.000,41995.000,195.000,239.000,2711.000,
2021-11-05 08:00:00+01:00,363.000,7244.000,1776.000,,214.000,784.000,,4080.000,2190.000,42231.000,680.000,239.000,2471.000,
2021-11-05 09:00:00+01:00,363.000,7571.000,1738.000,,215.000,1619.000,,4089.000,2281.000,42226.000,1953.000,239.000,2091.000,
2021-11-05 10:00:00+01:00,363.000,7471.000,1696.000,,214.000,1438.000,,3973.000,2220.000,42155.000,3372.000,240.000,1834.000,
2021-11-05 11:00:00+01:00,383.000,7405.000,1675.000,,215.000,921.000,,3891.000,2056.000,41488.000,4382.000,237.000,1732.000,
2021-11-05 12:00:00+01:00,384.000,7215.000,1481.000,,214.000,1176.000,,3725.000,1994.000,41156.000,4672.000,245.000,1735.000,
2021-11-05 13:00:00+01:00,375.000,7313.000,1340.000,,214.000,1295.000,,3634.000,1711.000,41194.000,4392.000,244.000,1676.000,
2021-11-05 14:00:00+01:00,362.000,7444.000,1165.000,,214.000,955.000,,3488.000,1504.000,41186.000,3505.000,248.000,1683.000,
2021-11-05 15:00:00+01:00,361.000,7501.000,1166.000,,214.000,852.000,,3491.000,1813.000,41178.000,2507.000,252.000,1698.000,
2021-11-05 16:00:00+01:00,361.000,7275.000,1143.000,,213.000,1396.000,,3610.000,1992.000,41156.000,1098.000,253.000,1666.000,
2021-11-05 17:00:00+01:00,362.000,7399.000,1185.000,,675.000,1682.000,,4191.000,2756.000,41164.000,284.000,255.000,1758.000,
2021-11-05 18:00:00+01:00,365.000,7424.000,1196.000,,758.000,2151.000,,4392.000,3309.000,41223.000,0.000,253.000,1986.000,
2021-11-05 19:00:00+01:00,365.000,7557.000,1165.000,,563.000,2221.000,,4490.000,3308.000,41208.000,0.000,258.000,2208.000,
2021-11-05 20:00:00+01:00,365.000,7292.000,1186.000,,437.000,1689.000,,4147.000,2680.000,40536.000,0.000,259.000,2305.000,
2021-11-05 21:00:00+01:00,365.000,7167.000,1122.000,,227.000,1267.000,,3685.000,1808.000,39832.000,0.000,257.000,2298.000,
2021-11-05 22:00:00+01:00,361.000,7261.000,1112.000,,213.000,457.000,,3668.000,1549.000,39774.000,0.000,255.000,2216.000,
2021-11-05 23:00:00+01:00,363.000,7204.000,855.000,,213.000,560.000,,3676.000,1441.000,39536.000,0.000,257.000,2168.000,
2021-11-06 00:00:00+01:00,363.000,7063.000,601.000,,213.000,1525.000,,3698.000,1253.000,39374.000,0.000,256.000,2167.000,
2021-11-06 01:00:00+01:00,360.000,6969.000,565.000,,214.000,954.000,,3611.000,1012.000,39242.000,0.000,255.000,2268.000,
2021-11-06 02:00:00+01:00,357.000,6887.000,520.000,,214.000,,368.000,3393.000,1362.000,38820.000,0.000,254.000,2462.000,
2021-11-06 03:00:00+01:00,360.000,6550.000,557.000,,214.000,,2304.000,3229.000,605.000,39184.000,0.000,253.000,2694.000,
2021-11-06 04:00:00+01:00,359.000,5712.000,602.000,,214.000,,2855.000,3111.000,232.000,39391.000,0.000,251.000,2681.000,
2021-11-06 05:00:00+01:00,361.000,5310.000,573.000,,214.000,,2793.000,3030.000,51.000,39431.000,0.000,252.000,2649.000,
2021-11-06 06:00:00+01:00,359.000,5478.000,601.000,,214.000,,2687.000,3066.000,322.000,39468.000,0.000,250.000,2656.000,
2021-11-06 07:00:00+01:00,360.000,5555.000,563.000,,214.000,,1143.000,3144.000,276.000,39441.000,182.000,248.000,2731.000,
2021-11-06 08:00:00+01:00,359.000,5505.000,543.000,,214.000,5.000,,3224.000,408.000,39534.000,760.000,248.000,2623.000,
2021-11-06 09:00:00+01:00,359.000,5321.000,511.000,,214.000,324.000,,3332.000,748.000,39538.000,2404.000,248.000,2398.000,
2021-11-06 10:00:00+01:00,359.000,5519.000,526.000,,214.000,702.000,,3401.000,642.000,39525.000,3942.000,259.000,2188.000,
2021-11-06 11:00:00+01:00,360.000,5321.000,494.000,,213.000,,9.000,3239.000,371.000,39271.000,4915.000,256.000,2175.000,
2021-11-06 12:00:00+01:00,359.000,5647.000,529.000,,214.000,,1359.000,3247.000,372.000,39275.000,5424.000,255.000,2273.000,
2021-11-06 13:00:00+01:00,359.000,5627.000,528.000,,213.000,,2559.000,3145.000,305.000,39271.000,5365.000,254.000,2503.000,
2021-11-06 14:00:00+01:00,356.000,5534.000,507.000,,213.000,,3193.000,3020.000,346.000,39189.000,4703.000,254.000,2800.000,
2021-11-06 15:00:00+01:00,358.000,5643.000,404.000,,213.000,,3341.000,3010.000,398.000,39294.000,3312.000,257.000,2995.000,
2021-11-06 16:00:00+01:00,357.000,6048.000,406.000,,213.000,,1747.000,2973.000,608.000,39401.000,1395.000,255.000,3225.000,
2021-11-06 17:00:00+01:00,355.000,6154.000,457.000,,213.000,808.000,,3087.000,1265.000,39519.000,285.000,258.000,3505.000,
2021-11-06 18:00:00+01:00,357.000,6249.000,616.000,,212.000,1854.000,,3632.000,2212.000,39549.000,0.000,255.000,4088.000,
2021-11-06 19:00:00+01:00,354.000,6543.000,558.000,,212.000,1553.000,,3701.000,1605.000,39694.000,0.000,257.000,4571.000,
2021-11-06 20:00:00+01:00,355.000,6385.000,523.000,,212.000,1117.000,,3436.000,797.000,39918.000,0.000,257.000,5266.000,
2021-11-06 21:00:00+01:00,354.000,5869.000,487.000,,213.000,472.000,,3173.000,446.000,40031.000,0.000,257.000,5545.000,
2021-11-06 22:00:00+01:00,342.000,5338.000,383.000,,213.000,207.000,,2966.000,286.000,39885.000,0.000,254.000,5644.000,
2021-11-06 23:00:00+01:00,338.000,4808.000,368.000,,213.000,192.000,,3076.000,488.000,39690.000,0.000,254.000,5670.000,
2021-11-07 00:00:00+01:00,339.000,3504.000,383.000,,214.000,,1290.000,2954.000,347.000,38706.000,0.000,254.000,5748.000,
2021-11-07 01:00:00+01:00,342.000,2540.000,409.000,,210.000,,2437.000,2836.000,293.000,39203.000,0.000,259.000,5963.000,
2021-11-07 02:00:00+01:00,341.000,2289.000,379.000,,208.000,,2911.000,2784.000,200.000,39283.000,0.000,259.000,6114.000,
2021-11-07 03:00:00+01:00,343.000,2297.000,394.000,,212.000,,3084.000,2674.000,339.000,39249.000,0.000,261.000,6023.000,
2021-11-07 04:00:00+01:00,338.000,2301.000,389.000,,212.000,,3378.000,2564.000,77.000,39469.000,0.000,258.000,5820.000,
2021-11-07 05:00:00+01:00,338.000,2302.000,392.000,,212.000,,3265.000,2447.000,55.000,39143.000,0.000,257.000,5589.000,
2021-11-07 06:00:00+01:00,336.000,2300.000,413.000,,213.000,,2956.000,2487.000,230.000,39590.000,0.000,256.000,5511.000,
2021-11-07 07:00:00+01:00,335.000,2300.000,377.000,,210.000,,2830.000,2547.000,216.000,39738.000,184.000,256.000,5302.000,
2021-11-07 08:00:00+01:00,339.000,2297.000,420.000,,209.000,,2464.000,2529.000,263.000,39824.000,592.000,256.000,4947.000,
2021-11-07 09:00:00+01:00,339.000,2371.000,569.000,,209.000,,1834.000,2564.000,527.000,39249.000,1649.000,255.000,4606.000,
2021-11-07 10:00:00+01:00,337.000,2598.000,590.000,,209.000,,2214.000,2668.000,537.000,39261.000,2685.000,256.000,4448.000,
2021-11-07 11:00:00+01:00,336.000,2623.000,584.000,,209.000,,1893.000,2805.000,586.000,39200.000,3376.000,258.000,4659.000,
2021-11-07 12:00:00+01:00,338.000,2641.000,601.000,,209.000,,1705.000,2846.000,377.000,39290.000,3484.000,258.000,4846.000,
2021-11-07 13:00:00+01:00,341.000,2594.000,434.000,,210.000,,2482.000,2747.000,344.000,38894.000,3315.000,255.000,4908.000,
2021-11-07 14:00:00+01:00,341.000,2654.000,395.000,,213.000,,3069.000,2723.000,273.000,39164.000,2811.000,257.000,4599.000,
2021-11-07 15:00:00+01:00,342.000,2783.000,446.000,,213.000,,2276.000,2738.000,297.000,39567.000,1874.000,259.000,4163.000,
2021-11-07 16:00:00+01:00,340.000,4003.000,606.000,,213.000,,1698.000,2725.000,484.000,39439.000,814.000,257.000,3514.000,
2021-11-07 17:00:00+01:00,340.000,5916.000,607.000,,212.000,,562.000,2768.000,1615.000,39416.000,243.000,256.000,3060.000,
2021-11-07 18:00:00+01:00,338.000,6913.000,628.000,,209.000,1085.000,,3230.000,1951.000,39527.000,0.000,257.000,3039.000,
2021-11-07 19:00:00+01:00,338.000,7138.000,632.000,,209.000,1567.000,,3535.000,1627.000,39651.000,0.000,256.000,3096.000,
2021-11-07 20:00:00+01:00,337.000,6991.000,605.000,,209.000,1025.000,,3219.000,1313.000,39629.000,0.000,255.000,3136.000,
2021-11-07 21:00:00+01:00,337.000,6885.000,564.000,,209.000,485.000,,3110.000,1134.000,39630.000,0.000,258.000,3031.000,
2021-11-07 22:00:00+01:00,341.000,6943.000,569.000,,209.000,180.000,,3016.000,892.000,39676.000,0.000,258.000,2817.000,
2021-11-07 23:00:00+01:00,339.000,6866.000,568.000,,209.000,,648.000,2793.000,697.000,39449.000,0.000,255.000,2807.000,
2021-11-08 00:00:00+01:00,339.000,6440.000,579.000,,209.000,,1227.000,2854.000,629.000,39612.000,0.000,256.000,2716.000,
2021-11-08 01:00:00+01:00,337.000,6149.000,389.000,,209.000,,2086.000,2678.000,429.000,39735.000,0.000,255.000,2663.000,
2021-11-08 02:00:00+01:00,339.000,6031.000,410.000,,209.000,,2459.000,2596.000,349.000,40052.000,0.000,257.000,2601.000,
2021-11-08 03:00:00+01:00,338.000,5919.000,389.000,,209.000,,3064.000,2627.000,204.000,40030.000,0.000,259.000,2422.000,
2021-11-08 04:00:00+01:00,340.000,5982.000,384.000,,209.000,,2754.000,2624.000,97.000,40412.000,0.000,257.000,2240.000,
2021-11-08 05:00:00+01:00,337.000,6571.000,495.000,,209.000,,1717.000,2569.000,299.000,40534.000,0.000,255.000,2030.000,
2021-11-08 06:00:00+01:00,339.000,7301.000,1021.000,,214.000,139.000,,2876.000,1390.000,40779.000,0.000,253.000,1963.000,
2021-11-08 07:00:00+01:00,341.000,7605.000,1191.000,,215.000,1590.000,,3472.000,2362.000,40847.000,182.000,253.000,1976.000,
2021-11-08 08:00:00+01:00,341.000,7750.000,1200.000,,215.000,2225.000,,3868.000,2921.000,40866.000,636.000,253.000,1943.000,
2021-11-08 09:00:00+01:00,340.000,7505.000,1206.000,,215.000,2041.000,,3891.000,2678.000,40881.000,2128.000,252.000,1821.000,
2021-11-08 10:00:00+01:00,340.000,7528.000,1207.000,,215.000,1443.000,,3839.000,2543.000,40879.000,3609.000,250.000,1676.000,
2021-11-08 11:00:00+01:00,339.000,7399.000,1109.000,,215.000,858.000,,3589.000,1833.000,40854.000,4807.000,242.000,1726.000,
2021-11-08 12:00:00+01:00,337.000,6347.000,1123.000,,215.000,902.000,,3567.000,1727.000,41047.000,5188.000,255.000,1785.000,
2021-11-08 13:00:00+01:00,343.000,6906.000,1184.000,,215.000,684.000,,3582.000,1979.000,41231.000,4820.000,255.000,1823.000,
2021-11-08 14:00:00+01:00,342.000,7040.000,1153.000,,215.000,675.000,,3617.000,1897.000,41258.000,3897.000,252.000,1824.000,
2021-11-08 15:00:00+01:00,339.000,7399.000,1183.000,,254.000,680.000,,3704.000,2274.000,41133.000,2594.000,254.000,1948.000,
2021-11-08 16:00:00+01:00,336.000,7325.000,1189.000,,535.000,1662.000,,4104.000,3277.000,41181.000,1100.000,258.000,1933.000,
2021-11-08 17:00:00+01:00,334.000,7767.000,1187.000,,746.000,2236.000,,4169.000,4097.000,41254.000,271.000,259.000,1890.000,
2021-11-08 18:00:00+01:00,334.000,7775.000,1163.000,,752.000,3085.000,,4362.000,4730.000,41412.000,0.000,256.000,1894.000,
2021-11-08 19:00:00+01:00,341.000,7813.000,1415.000,,655.000,2908.000,,4392.000,4014.000,42158.000,0.000,254.000,1966.000,
2021-11-08 20:00:00+01:00,347.000,7632.000,1253.000,,317.000,1562.000,,3997.000,2764.000,41990.000,0.000,253.000,2010.000,
2021-11-08 21:00:00+01:00,349.000,7276.000,1173.000,,217.000,561.000,,3458.000,1582.000,42205.000,0.000,256.000,2003.000,
2021-11-08 22:00:00+01:00,351.000,7097.000,1145.000,,218.000,,46.000,3283.000,570.000,42198.000,0.000,255.000,1962.000,
2021-11-08 23:00:00+01:00,346.000,7091.000,1029.000,,218.000,,492.000,2907.000,474.000,42227.000,0.000,255.000,1941.000,
2021-11-09 00:00:00+01:00,348.000,5820.000,864.000,,217.000,,931.000,2657.000,480.000,42060.000,0.000,255.000,1947.000,
2021-11-09 01:00:00+01:00,355.000,4959.000,1104.000,,217.000,,2178.000,2581.000,442.000,41962.000,0.000,256.000,1963.000,
2021-11-09 02:00:00+01:00,355.000,5081.000,1345.000,,217.000,,2463.000,2585.000,219.000,42223.000,0.000,259.000,1943.000,
2021-11-09 03:00:00+01:00,353.000,4756.000,1384.000,,217.000,,2860.000,2549.000,130.000,41982.000,0.000,256.000,1997.000,
2021-11-09 04:00:00+01:00,351.000,4795.000,1342.000,,217.000,,2921.000,2586.000,133.000,42350.000,0.000,257.000,2116.000,
2021-11-09 05:00:00+01:00,356.000,5468.000,1337.000,,217.000,,2405.000,2597.000,148.000,42450.000,0.000,255.000,2170.000,
2021-11-09 06:00:00+01:00,349.000,7075.000,1447.000,,217.000,,120.000,2979.000,1431.000,42509.000,0.000,253.000,2113.000,
2021-11-09 07:00:00+01:00,350.000,7451.000,1386.000,,217.000,1404.000,,3647.000,1769.000,42401.000,186.000,249.000,2037.000,
2021-11-09 08:00:00+01:00,356.000,7601.000,1414.000,,217.000,1528.000,,3804.000,2098.000,42529.000,600.000,236.000,1964.000,
2021-11-09 09:00:00+01:00,358.000,7342.000,1298.000,,216.000,1244.000,,3485.000,1927.000,42505.000,2193.000,231.000,1862.000,
2021-11-09 10:00:00+01:00,361.000,7203.000,1294.000,,217.000,373.000,,3041.000,1550.000,42442.000,3805.000,244.000,1537.000,
2021-11-09 11:00:00+01:00,355.000,7095.000,1273.000,,217.000,,210.000,2938.000,1319.000,42361.000,5008.000,251.000,1357.000,
2021-11-09 12:00:00+01:00,358.000,6820.000,1226.000,,216.000,,522.000,2733.000,1017.000,42305.000,5660.000,244.000,1374.000,
2021-11-09 13:00:00+01:00,355.000,6765.000,1285.000,,217.000,,796.000,2808.000,1021.000,42313.000,5477.000,251.000,1478.000,
2021-11-09 14:00:00+01:00,355.000,6897.000,1235.000,,217.000,,683.000,2706.000,877.000,42402.000,4512.000,253.000,1431.000,
2021-11-09 15:00:00+01:00,351.000,7111.000,1152.000,,217.000,,391.000,2746.000,1147.000,42504.000,3062.000,264.000,1382.000,
2021-11-09 16:00:00+01:00,351.000,7244.000,1342.000,,217.000,296.000,,3123.000,1708.000,42520.000,1188.000,254.000,1296.000,
2021-11-09 17:00:00+01:00,354.000,7465.000,1374.000,,217.000,1524.000,,3738.000,2355.000,42510.000,269.000,256.000,1358.000,
2021-11-09 18:00:00+01:00,354.000,7682.000,1261.000,,413.000,3087.000,,4036.000,3985.000,42422.000,0.000,250.000,1580.000,
2021-11-09 19:00:00+01:00,356.000,7644.000,1351.000,,546.000,2778.000,,3944.000,3340.000,42563.000,0.000,252.000,1550.000,
2021-11-09 20:00:00+01:00,355.000,7575.000,1569.000,,217.000,2367.000,,3517.000,1698.000,42595.000,0.000,255.000,1428.000,
2021-11-09 21:00:00+01:00,352.000,7461.000,1628.000,,216.000,821.000,,3046.000,897.000,42538.000,0.000,257.000,1418.000,
2021-11-09 22:00:00+01:00,348.000,7550.000,1629.000,,217.000,2.000,,2871.000,1316.000,42551.000,0.000,257.000,1371.000,
2021-11-09 23:00:00+01:00,351.000,7533.000,1662.000,,216.000,205.000,,2749.000,1000.000,42524.000,0.000,260.000,1199.000,
2021-11-10 00:00:00+01:00,352.000,7514.000,1703.000,,216.000,303.000,,2688.000,797.000,42487.000,0.000,259.000,1021.000,
2021-11-10 01:00:00+01:00,351.000,7450.000,1670.000,,217.000,,547.000,2450.000,430.000,42402.000,0.000,258.000,919.000,
2021-11-10 02:00:00+01:00,349.000,7392.000,1589.000,,216.000,,1764.000,2509.000,397.000,42396.000,0.000,259.000,1057.000,
2021-11-10 03:00:00+01:00,351.000,7310.000,1222.000,,216.000,,2483.000,2556.000,293.000,42381.000,0.000,262.000,1174.000,
2021-11-10 04:00:00+01:00,350.000,7142.000,1212.000,,217.000,,2338.000,2577.000,118.000,42566.000,0.000,259.000,1205.000,
2021-11-10 05:00:00+01:00,349.000,7479.000,1272.000,,217.000,,1114.000,2640.000,494.000,42684.000,0.000,256.000,1036.000,
2021-11-10 06:00:00+01:00,345.000,7448.000,1413.000,,217.000,466.000,,2916.000,1875.000,42682.000,0.000,253.000,890.000,
2021-11-10 07:00:00+01:00,345.000,7670.000,1702.000,,230.000,1728.000,,3302.000,3031.000,42712.000,182.000,255.000,820.000,
2021-11-10 08:00:00+01:00,349.000,7829.000,1749.000,,468.000,2160.000,,3871.000,3393.000,42693.000,426.000,253.000,799.000,
2021-11-10 09:00:00+01:00,353.000,7795.000,1720.000,,469.000,2591.000,,3841.000,3497.000,42674.000,1459.000,255.000,830.000,
2021-11-10 10:00:00+01:00,348.000,7785.000,1600.000,,468.000,2304.000,,3477.000,2924.000,42648.000,2643.000,256.000,806.000,
2021-11-10 11:00:00+01:00,343.000,7802.000,1715.000,,468.000,1764.000,,3237.000,2694.000,42625.000,3456.000,254.000,809.000,
2021-11-10 12:00:00+01:00,346.000,8015.000,1722.000,,467.000,1641.000,,2979.000,2329.000,42602.000,3737.000,253.000,847.000,
2021-11-10 13:00:00+01:00,352.000,8038.000,1732.000,,469.000,1449.000,,2884.000,2166.000,42561.000,3591.000,256.000,915.000,
2021-11-10 14:00:00+01:00,354.000,7978.000,1773.000,,468.000,1179.000,,2960.000,2508.000,42537.000,3085.000,252.000,955.000,
2021-11-10 15:00:00+01:00,356.000,8166.000,1771.000,,468.000,1578.000,,3220.000,2492.000,42530.000,2134.000,257.000,965.000,
2021-11-10 16:00:00+01:00,359.000,8096.000,1754.000,,472.000,2178.000,,3603.000,3454.000,42542.000,894.000,258.000,983.000,
2021-11-10 17:00:00+01:00,361.000,8115.000,1624.000,,1261.000,2660.000,,4252.000,4186.000,42596.000,237.000,258.000,1093.000,
2021-11-10 18:00:00+01:00,361.000,8276.000,1693.000,,1425.000,3066.000,,4620.000,4818.000,42613.000,0.000,253.000,1243.000,
2021-11-10 19:00:00+01:00,359.000,8202.000,1665.000,,1439.000,2597.000,,4503.000,4273.000,42582.000,0.000,255.000,1340.000,
2021-11-10 20:00:00+01:00,358.000,8077.000,1692.000,,983.000,2341.000,,4065.000,3631.000,42270.000,0.000,258.000,1378.000,
2021-11-10 21:00:00+01:00,357.000,7656.000,1657.000,,217.000,915.000,,3669.000,2415.000,41957.000,0.000,257.000,1393.000,
2021-11-10 22:00:00+01:00,359.000,7422.000,1625.000,,216.000,1009.000,,3310.000,1639.000,41707.000,0.000,260.000,1336.000,
2021-11-10 23:00:00+01:00,357.000,7385.000,1615.000,,217.000,1394.000,,3003.000,1369.000,41637.000,0.000,258.000,1270.000,
2021-11-11 00:00:00+01:00,359.000,7153.000,1642.000,,217.000,666.000,,2572.000,1200.000,41615.000,0.000,259.000,1343.000,
2021-11-11 01:00:00+01:00,357.000,7160.000,1640.000,,217.000,23.000,,2368.000,844.000,41483.000,0.000,258.000,1343.000,
2021-11-11 02:00:00+01:00,354.000,7030.000,1592.000,,215.000,,677.000,2330.000,598.000,40980.000,0.000,258.000,1411.000,
2021-11-11 03:00:00+01:00,351.000,7176.000,1676.000,,213.000,,2206.000,2259.000,675.000,41200.000,0.000,259.000,1410.000,
2021-11-11 04:00:00+01:00,350.000,7172.000,1630.000,,213.000,,2129.000,2328.000,640.000,41553.000,0.000,260.000,1364.000,
2021-11-11 05:00:00+01:00,353.000,7086.000,1603.000,,213.000,,1200.000,2405.000,750.000,41552.000,0.000,259.000,1304.000,
2021-11-11 06:00:00+01:00,350.000,6986.000,1605.000,,213.000,366.000,,2870.000,1785.000,41570.000,0.000,257.000,1270.000,
2021-11-11 07:00:00+01:00,355.000,6972.000,1660.000,,213.000,1230.000,,3301.000,3042.000,41677.000,172.000,259.000,1281.000,
2021-11-11 08:00:00+01:00,355.000,7153.000,1738.000,,213.000,1220.000,,3438.000,3119.000,41759.000,493.000,258.000,1230.000,
2021-11-11 09:00:00+01:00,358.000,7116.000,1750.000,,213.000,876.000,,3449.000,2393.000,41765.000,1763.000,256.000,1205.000,
2021-11-11 10:00:00+01:00,356.000,7017.000,1726.000,,213.000,427.000,,3020.000,1661.000,41738.000,2999.000,253.000,1028.000,
2021-11-11 11:00:00+01:00,354.000,6977.000,1702.000,,213.000,244.000,,2604.000,1379.000,41714.000,3936.000,256.000,887.000,
2021-11-11 12:00:00+01:00,352.000,6916.000,1675.000,,213.000,601.000,,2393.000,1490.000,41697.000,4348.000,254.000,840.000,
2021-11-11 13:00:00+01:00,351.000,7071.000,1708.000,,213.000,617.000,,2405.000,1944.000,41667.000,4156.000,254.000,788.000,
2021-11-11 14:00:00+01:00,352.000,7065.000,1720.000,,213.000,,169.000,2363.000,1549.000,41629.000,3562.000,253.000,726.000,
2021-11-11 15:00:00+01:00,356.000,7060.000,1714.000,,213.000,,38.000,2572.000,1519.000,41619.000,2387.000,253.000,698.000,
2021-11-11 16:00:00+01:00,348.000,7031.000,1670.000,,213.000,358.000,,3104.000,1862.000,41619.000,987.000,252.000,676.000,
2021-11-11 17:00:00+01:00,348.000,7213.000,1757.000,,213.000,1527.000,,3681.000,2341.000,41659.000,238.000,251.000,767.000,
2021-11-11 18:00:00+01:00,349.000,7299.000,1733.000,,216.000,2889.000,,4251.000,3366.000,41672.000,0.000,249.000,943.000,
2021-11-11 19:00:00+01:00,348.000,7363.000,1674.000,,216.000,2331.000,,4214.000,3250.000,41687.000,0.000,249.000,1175.000,
2021-11-11 20:00:00+01:00,349.000,7217.000,1671.000,,216.000,1443.000,,3762.000,2137.000,41707.000,0.000,251.000,1225.000,
2021-11-11 21:00:00+01:00,349.000,7040.000,1655.000,,216.000,818.000,,3249.000,1488.000,41720.000,0.000,255.000,1194.000,
2021-11-11 22:00:00+01:00,352.000,7103.000,1631.000,,216.000,972.000,,2692.000,1087.000,41600.000,0.000,254.000,1208.000,
2021-11-11 23:00:00+01:00,353.000,7153.000,1490.000,,217.000,308.000,,2355.000,678.000,41582.000,0.000,250.000,1214.000,
2021-11-12 00:00:00+01:00,353.000,7145.000,1331.000,,217.000,,369.000,2112.000,661.000,41552.000,0.000,255.000,1260.000,
2021-11-12 01:00:00+01:00,352.000,6969.000,1327.000,,217.000,,1589.000,2042.000,360.000,41468.000,0.000,256.000,1233.000,
2021-11-12 02:00:00+01:00,351.000,7200.000,1443.000,,217.000,,2471.000,2017.000,74.000,41347.000,0.000,256.000,1221.000,
2021-11-12 03:00:00+01:00,352.000,7067.000,1474.000,,217.000,,2976.000,2155.000,257.000,41027.000,0.000,258.000,1370.000,
2021-11-12 04:00:00+01:00,346.000,7052.000,1474.000,,217.000,,3084.000,2172.000,,41410.000,0.000,259.000,1728.000,103.000
2021-11-12 05:00:00+01:00,347.000,6971.000,1612.000,,217.000,,2408.000,2328.000,,41620.000,0.000,257.000,1986.000,65.000
2021-11-12 06:00:00+01:00,351.000,7151.000,1675.000,,217.000,,705.000,2713.000,892.000,41719.000,0.000,257.000,2144.000,
