,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,Solar,Wind Onshore,Other renewable
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Consumption,Actual Consumption
timestamp_cec,,,,,,,,,,,,,,,,,,,,,,
2021-04-29 19:00:00+02:00,4657.000,12608.000,8531.750,6941.250,358.750,,22.250,1916.250,231.000,1415.750,124.250,,7554.000,363.000,143.250,1554.500,834.000,2585.750,16175.000,0.000,0.000,
2021-04-29 20:00:00+02:00,4663.500,12487.750,8657.250,7081.500,378.000,,23.250,1711.500,106.250,1410.750,139.500,,7601.500,363.000,142.500,129.000,833.750,2345.000,15899.250,0.000,0.000,
2021-04-29 21:00:00+02:00,4583.500,12263.000,8473.500,6551.000,378.000,,24.000,1244.500,156.500,1421.000,47.000,,7594.250,364.000,143.000,1.000,836.750,2223.500,16255.250,0.000,0.000,
2021-04-29 22:00:00+02:00,4458.000,12176.000,8309.000,6072.000,378.500,,24.250,376.500,546.000,1432.750,40.750,,7503.000,364.000,142.250,1.000,843.250,1752.000,16238.000,0.000,0.000,
2021-04-29 23:00:00+02:00,4388.000,11712.750,7943.250,5540.250,378.250,,25.000,117.000,1215.000,1443.500,41.750,,7468.000,364.500,142.000,1.000,841.750,1487.750,15749.000,0.000,0.000,
2021-04-30 00:00:00+02:00,4317.250,11182.000,7346.250,4715.500,378.000,,25.000,59.000,2806.500,1441.500,34.250,,7662.500,332.000,143.000,1.000,858.500,1434.750,15026.500,0.000,0.000,
2021-04-30 01:00:00+02:00,4286.000,11066.750,7341.750,4451.000,379.000,,25.750,59.250,3775.500,1447.250,36.000,,7892.750,328.250,143.250,1.000,861.750,1472.250,14019.750,0.000,0.000,
2021-04-30 02:00:00+02:00,4291.000,11271.000,7350.250,4527.000,379.000,,26.000,18.500,3910.500,1458.000,25.500,,7913.000,327.750,142.500,1.000,863.250,1428.000,12709.250,0.000,0.000,
2021-04-30 03:00:00+02:00,4312.250,11499.500,7440.500,4790.000,378.500,,25.750,70.000,3324.750,1462.750,54.250,,7912.000,328.000,142.750,1.000,857.750,1245.250,11561.000,0.000,0.000,
2021-04-30 04:00:00+02:00,4324.250,12010.000,7821.500,4980.500,381.750,,21.000,139.500,2846.250,1470.250,43.250,,7913.500,333.750,147.000,1.000,853.000,1211.000,10055.750,0.000,0.000,
2021-04-30 05:00:00+02:00,4360.000,12452.000,8586.250,5368.000,381.000,,21.000,221.750,1716.500,1485.000,35.000,,7921.000,337.500,148.500,12.750,845.250,1128.250,8198.000,0.000,0.000,
2021-04-30 06:00:00+02:00,4555.000,13232.500,9451.750,6852.500,380.000,,21.000,825.500,366.500,1489.500,84.750,,7924.500,338.000,148.750,590.750,818.000,983.750,6363.000,0.000,0.000,
2021-04-30 07:00:00+02:00,4712.000,13648.250,9731.500,7925.000,378.000,,21.000,3018.250,11.250,1500.000,189.750,,7933.000,338.000,147.000,2783.500,810.500,900.750,4792.000,0.000,0.000,
2021-04-30 08:00:00+02:00,4765.500,13922.250,9757.000,7934.000,378.000,,20.250,3530.500,5.750,1506.000,325.250,,7868.000,337.750,139.750,6127.000,819.000,817.750,3336.750,0.000,0.000,
2021-04-30 09:00:00+02:00,4731.500,13877.500,9751.500,7839.750,378.000,,21.500,2630.750,7.500,1517.500,228.750,,7826.500,337.000,140.000,10619.750,824.750,741.250,2619.750,0.000,0.000,
2021-04-30 10:00:00+02:00,4647.250,13887.500,9688.250,7719.750,378.000,,23.500,1120.000,80.500,1523.750,89.750,,7815.750,340.500,142.250,14611.500,819.000,618.000,2001.250,0.000,0.000,
2021-04-30 11:00:00+02:00,4581.250,13761.750,9664.250,7365.000,378.000,,23.250,697.500,55.250,1524.750,42.500,,7806.250,343.500,140.750,16987.500,822.750,361.750,1602.500,0.000,0.000,
2021-04-30 12:00:00+02:00,4469.750,13514.750,9643.500,6973.000,378.000,,20.000,518.000,171.250,1536.500,67.250,,7820.000,343.000,142.750,17814.000,817.000,239.250,1151.250,0.000,0.000,
2021-04-30 13:00:00+02:00,4444.250,13282.250,9600.250,6748.000,378.000,,17.000,194.500,443.000,1543.000,94.500,,7816.250,343.000,149.000,17042.500,823.500,134.500,1000.000,0.000,0.000,
2021-04-30 14:00:00+02:00,4405.250,13100.500,9478.000,6819.500,378.000,,17.000,268.250,609.500,1543.750,41.250,,7679.500,372.000,149.750,15453.250,860.000,124.750,1055.250,0.000,0.000,
2021-04-30 15:00:00+02:00,4433.000,13288.250,9869.750,6642.500,379.250,,16.750,316.000,402.500,1545.500,42.750,,7727.500,376.250,147.500,12662.000,861.000,56.750,1130.000,0.000,0.000,
2021-04-30 16:00:00+02:00,4485.750,13484.750,10169.750,6384.000,379.500,,16.250,548.500,250.250,1542.000,48.250,,7799.500,372.000,147.750,9489.500,864.500,49.750,1370.000,0.000,0.000,
2021-04-30 17:00:00+02:00,4595.250,13560.250,10219.250,6569.250,378.500,,19.500,1088.250,20.000,1545.750,89.250,,7656.250,370.000,148.500,6276.750,854.750,55.750,1395.750,0.000,0.000,
2021-04-30 18:00:00+02:00,4691.500,13563.500,10257.750,7008.000,378.000,,18.500,2496.250,35.500,1551.500,202.750,,7085.500,366.250,148.000,3283.000,864.250,90.500,1291.500,0.000,0.000,
2021-04-30 19:00:00+02:00,4720.250,13564.750,10309.750,7112.500,378.500,,19.750,2926.750,19.500,1571.000,315.250,,6853.500,366.250,149.000,1074.250,865.250,86.250,1184.250,0.000,0.000,
2021-04-30 20:00:00+02:00,4685.750,13452.000,10180.250,7018.250,378.000,,22.500,2831.500,22.250,1598.750,169.500,,6760.500,367.000,149.250,106.250,867.500,103.500,1330.750,0.000,0.000,
2021-04-30 21:00:00+02:00,4608.750,13490.000,10094.250,6859.750,378.000,,24.750,2043.250,72.000,1609.000,147.500,,6724.250,365.000,151.000,1.000,868.750,94.750,1823.000,0.000,0.000,
2021-04-30 22:00:00+02:00,4520.250,13409.500,9848.000,6453.000,378.000,,21.500,1489.750,124.000,1622.250,66.250,,6722.750,364.000,151.500,1.000,868.000,60.250,2011.750,0.000,0.000,
2021-04-30 23:00:00+02:00,4425.000,13307.250,9328.000,5318.750,378.000,,21.000,1108.750,257.500,1634.500,70.750,,6719.000,364.000,151.000,1.000,855.750,71.750,2207.000,0.000,0.000,
2021-05-01 00:00:00+02:00,4380.750,12961.250,7443.250,4239.000,378.000,,21.500,854.750,87.500,1645.500,133.000,,6709.750,339.000,150.750,0.000,893.250,76.000,2241.000,0.000,0.000,
2021-05-01 01:00:00+02:00,4344.250,12896.750,6642.000,4025.750,378.750,,22.000,745.500,166.250,1649.000,127.250,,6697.250,334.250,151.000,0.000,897.250,75.750,2217.500,0.000,0.000,
2021-05-01 02:00:00+02:00,4348.750,12344.000,6247.750,3897.500,378.000,,22.000,547.250,147.250,1650.250,133.250,,6696.000,333.000,152.000,0.500,901.500,60.500,2072.500,0.000,0.000,
2021-05-01 03:00:00+02:00,4354.500,11207.500,5922.250,3889.500,378.000,,22.000,209.500,862.250,1662.000,134.500,,6696.750,333.000,151.000,0.750,900.500,76.750,2207.000,0.000,0.000,
2021-05-01 04:00:00+02:00,4358.000,9532.250,5341.500,3608.250,378.000,,22.000,82.750,896.250,1677.250,114.500,,6699.250,333.000,150.250,1.000,888.250,237.500,2452.000,0.000,0.000,
