,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore,Fossil Hard coal
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption
timestamp_cec,,,,,,,,,,,,,,
2022-03-06 16:00:00+01:00,327.000,3726.000,357.000,195.000,,2861.000,3316.000,132.000,,41001.000,3397.000,249.000,5739.000,
2022-03-06 17:00:00+01:00,324.000,4459.000,590.000,194.000,,1508.000,3788.000,702.000,,41235.000,1433.000,249.000,5993.000,
2022-03-06 18:00:00+01:00,324.000,5624.000,612.000,192.000,484.000,,4551.000,1619.000,,41866.000,295.000,246.000,5537.000,
2022-03-06 19:00:00+01:00,325.000,5827.000,611.000,195.000,2749.000,,5041.000,2941.000,,41977.000,0.000,246.000,5706.000,
2022-03-06 20:00:00+01:00,326.000,5709.000,606.000,195.000,1628.000,,5003.000,2123.000,,42235.000,0.000,239.000,6344.000,
2022-03-06 21:00:00+01:00,324.000,5707.000,606.000,195.000,1030.000,,4718.000,1433.000,,42406.000,0.000,242.000,6753.000,
2022-03-06 22:00:00+01:00,325.000,5661.000,602.000,195.000,590.000,,4356.000,1487.000,,42416.000,0.000,244.000,6809.000,
2022-03-06 23:00:00+01:00,328.000,6067.000,607.000,195.000,458.000,,4100.000,1310.000,,42443.000,0.000,245.000,6678.000,
2022-03-07 00:00:00+01:00,328.000,6367.000,608.000,195.000,76.000,,3776.000,1160.000,,42471.000,0.000,245.000,6654.000,
2022-03-07 01:00:00+01:00,328.000,6245.000,608.000,196.000,,1.000,3461.000,1160.000,,42499.000,0.000,245.000,6327.000,
2022-03-07 02:00:00+01:00,330.000,6274.000,612.000,195.000,,637.000,3435.000,1021.000,,42504.000,0.000,245.000,6035.000,
2022-03-07 03:00:00+01:00,329.000,6385.000,613.000,195.000,,1153.000,3309.000,1010.000,,42499.000,0.000,244.000,5919.000,
2022-03-07 04:00:00+01:00,323.000,6385.000,609.000,195.000,,1474.000,3347.000,652.000,,42479.000,0.000,244.000,5881.000,
2022-03-07 05:00:00+01:00,323.000,7216.000,614.000,195.000,,30.000,3792.000,1058.000,,42424.000,0.000,243.000,6057.000,
2022-03-07 06:00:00+01:00,329.000,7891.000,610.000,195.000,1231.000,,4628.000,3057.000,,42341.000,0.000,237.000,6198.000,
2022-03-07 07:00:00+01:00,331.000,8291.000,612.000,569.000,2363.000,,5272.000,4650.000,,42480.000,355.000,238.000,6140.000,
2022-03-07 08:00:00+01:00,330.000,8214.000,610.000,912.000,2223.000,,5374.000,4663.000,,42542.000,1736.000,236.000,5535.000,
2022-03-07 09:00:00+01:00,328.000,8076.000,608.000,493.000,1864.000,,5371.000,3901.000,,42443.000,4147.000,233.000,5020.000,
2022-03-07 10:00:00+01:00,328.000,7425.000,602.000,195.000,1093.000,,5122.000,2610.000,,42279.000,6076.000,233.000,5261.000,
2022-03-07 11:00:00+01:00,327.000,6852.000,598.000,195.000,783.000,,4923.000,2104.000,,42325.000,7269.000,232.000,5165.000,
2022-03-07 12:00:00+01:00,326.000,6513.000,588.000,195.000,761.000,,4705.000,1631.000,,42220.000,7750.000,225.000,5083.000,
2022-03-07 13:00:00+01:00,325.000,6198.000,585.000,195.000,406.000,,4358.000,1070.000,,41964.000,7776.000,235.000,5070.000,
2022-03-07 14:00:00+01:00,314.000,5996.000,589.000,196.000,167.000,,4091.000,742.000,,41854.000,7216.000,235.000,4906.000,
2022-03-07 15:00:00+01:00,313.000,6173.000,590.000,195.000,87.000,,3767.000,636.000,,41739.000,6037.000,234.000,5068.000,
2022-03-07 16:00:00+01:00,322.000,6031.000,590.000,195.000,359.000,,3901.000,1211.000,,41623.000,4156.000,232.000,5362.000,
2022-03-07 17:00:00+01:00,328.000,6643.000,594.000,223.000,1636.000,,4842.000,2770.000,,41758.000,1817.000,237.000,5445.000,
2022-03-07 18:00:00+01:00,329.000,6871.000,591.000,459.000,3509.000,,5554.000,4808.000,,41777.000,345.000,240.000,5234.000,
2022-03-07 19:00:00+01:00,329.000,6994.000,589.000,517.000,3786.000,,5899.000,5260.000,,41770.000,0.000,238.000,5906.000,
2022-03-07 20:00:00+01:00,333.000,6866.000,575.000,875.000,2784.000,,5543.000,4022.000,,42000.000,0.000,237.000,6770.000,
2022-03-07 21:00:00+01:00,332.000,6810.000,515.000,590.000,1844.000,,5168.000,3150.000,,42140.000,0.000,240.000,7353.000,
2022-03-07 22:00:00+01:00,330.000,6707.000,508.000,195.000,1451.000,,4843.000,2137.000,,42135.000,0.000,236.000,7705.000,
2022-03-07 23:00:00+01:00,331.000,6222.000,480.000,195.000,526.000,,4382.000,1173.000,,41597.000,0.000,234.000,7966.000,
2022-03-08 00:00:00+01:00,469.000,4714.000,534.000,195.000,166.000,,3545.000,1073.000,,41484.000,0.000,237.000,8180.000,
2022-03-08 01:00:00+01:00,468.000,4455.000,698.000,195.000,,330.000,3097.000,865.000,,41742.000,0.000,227.000,8093.000,
2022-03-08 02:00:00+01:00,470.000,4476.000,828.000,195.000,,515.000,3037.000,814.000,,42073.000,0.000,224.000,7649.000,
2022-03-08 03:00:00+01:00,470.000,4339.000,996.000,195.000,,1184.000,3061.000,632.000,,42225.000,0.000,229.000,7335.000,
2022-03-08 04:00:00+01:00,468.000,4384.000,1244.000,195.000,,1192.000,3227.000,637.000,,42380.000,0.000,232.000,7268.000,
2022-03-08 05:00:00+01:00,465.000,4721.000,1345.000,195.000,,232.000,3599.000,784.000,,42402.000,0.000,228.000,7326.000,
2022-03-08 06:00:00+01:00,467.000,6559.000,1289.000,313.000,1757.000,,4712.000,2157.000,,42308.000,0.000,216.000,7240.000,
2022-03-08 07:00:00+01:00,471.000,7518.000,1174.000,551.000,2846.000,,5339.000,3588.000,,42222.000,348.000,216.000,7230.000,
2022-03-08 08:00:00+01:00,473.000,7517.000,1120.000,545.000,2841.000,,5460.000,3689.000,,42218.000,1466.000,216.000,6646.000,
2022-03-08 09:00:00+01:00,470.000,6974.000,1144.000,395.000,1886.000,,5119.000,2859.000,,42332.000,3204.000,219.000,5438.000,
2022-03-08 10:00:00+01:00,471.000,6558.000,1164.000,385.000,1511.000,,4812.000,2323.000,,42312.000,4556.000,219.000,4778.000,
2022-03-08 11:00:00+01:00,473.000,6442.000,1158.000,359.000,1121.000,,4254.000,1699.000,,42340.000,5287.000,221.000,4520.000,
2022-03-08 12:00:00+01:00,470.000,6172.000,1185.000,324.000,943.000,,3854.000,1256.000,,42670.000,5450.000,223.000,4325.000,
2022-03-08 13:00:00+01:00,471.000,6031.000,1195.000,324.000,,237.000,3550.000,1207.000,,42631.000,5227.000,221.000,4171.000,
2022-03-08 14:00:00+01:00,472.000,5538.000,1132.000,276.000,,933.000,3544.000,784.000,,42484.000,4689.000,220.000,4120.000,
2022-03-08 15:00:00+01:00,470.000,5638.000,1141.000,195.000,,510.000,3613.000,472.000,,42485.000,3608.000,225.000,3909.000,
2022-03-08 16:00:00+01:00,473.000,6099.000,1112.000,196.000,359.000,,3981.000,866.000,,42548.000,2311.000,227.000,3515.000,
2022-03-08 17:00:00+01:00,475.000,6765.000,953.000,195.000,1006.000,,4826.000,1729.000,,42595.000,987.000,225.000,3170.000,
2022-03-08 18:00:00+01:00,472.000,6913.000,951.000,348.000,2296.000,,5559.000,3035.000,,42609.000,282.000,233.000,3316.000,
2022-03-08 19:00:00+01:00,469.000,7085.000,931.000,570.000,3033.000,,5830.000,3874.000,,42635.000,0.000,220.000,4287.000,
2022-03-08 20:00:00+01:00,472.000,6974.000,926.000,379.000,2000.000,,5552.000,2932.000,,42645.000,0.000,222.000,5059.000,
2022-03-08 21:00:00+01:00,472.000,6622.000,884.000,195.000,1121.000,,5215.000,1782.000,,42654.000,0.000,229.000,5220.000,
2022-03-08 22:00:00+01:00,474.000,6708.000,786.000,195.000,1011.000,,4550.000,1444.000,,42667.000,0.000,224.000,5181.000,
2022-03-08 23:00:00+01:00,473.000,6664.000,781.000,195.000,681.000,,4288.000,1034.000,,42677.000,0.000,219.000,4987.000,
2022-03-09 00:00:00+01:00,473.000,6620.000,803.000,195.000,229.000,,3715.000,1116.000,,42704.000,0.000,219.000,4576.000,
2022-03-09 01:00:00+01:00,470.000,6805.000,781.000,196.000,81.000,,3227.000,1017.000,,42727.000,0.000,224.000,4250.000,
2022-03-09 02:00:00+01:00,472.000,6963.000,777.000,196.000,40.000,,3194.000,574.000,,42444.000,0.000,223.000,4134.000,
2022-03-09 03:00:00+01:00,473.000,6910.000,777.000,196.000,,316.000,3111.000,434.000,,42398.000,0.000,231.000,3961.000,
2022-03-09 04:00:00+01:00,471.000,7147.000,777.000,196.000,,662.000,3187.000,533.000,,42270.000,0.000,230.000,3764.000,
2022-03-09 05:00:00+01:00,469.000,7628.000,791.000,196.000,113.000,,3627.000,923.000,,42818.000,0.000,232.000,3610.000,
2022-03-09 06:00:00+01:00,471.000,8116.000,934.000,196.000,1682.000,,4576.000,2782.000,,42697.000,0.000,224.000,3609.000,
2022-03-09 07:00:00+01:00,471.000,8210.000,909.000,195.000,3718.000,,5122.000,4144.000,,42762.000,347.000,224.000,3689.000,
2022-03-09 08:00:00+01:00,476.000,8242.000,903.000,195.000,3270.000,,5264.000,4455.000,,42829.000,1578.000,223.000,3712.000,
2022-03-09 09:00:00+01:00,474.000,8095.000,918.000,195.000,1477.000,,4700.000,2945.000,,42805.000,3820.000,224.000,3409.000,
2022-03-09 10:00:00+01:00,474.000,6140.000,899.000,195.000,181.000,,4033.000,1354.000,,42766.000,5695.000,223.000,3342.000,
2022-03-09 11:00:00+01:00,471.000,4575.000,899.000,195.000,,61.000,3585.000,1052.000,,42712.000,6714.000,221.000,3521.000,
2022-03-09 12:00:00+01:00,470.000,4617.000,913.000,195.000,,876.000,3180.000,729.000,,42442.000,7164.000,228.000,3727.000,
2022-03-09 13:00:00+01:00,470.000,4402.000,905.000,195.000,,1886.000,2953.000,715.000,,42343.000,6855.000,236.000,3846.000,
2022-03-09 14:00:00+01:00,473.000,4809.000,958.000,196.000,,2606.000,2983.000,981.000,,41647.000,6065.000,238.000,4117.000,
2022-03-09 15:00:00+01:00,469.000,4812.000,977.000,196.000,,1892.000,3260.000,1159.000,,41316.000,4631.000,242.000,4347.000,
2022-03-09 16:00:00+01:00,469.000,5150.000,972.000,196.000,,258.000,3634.000,1431.000,,41473.000,2833.000,242.000,4484.000,
2022-03-09 17:00:00+01:00,466.000,7127.000,942.000,196.000,618.000,,4333.000,2308.000,,42196.000,1140.000,241.000,4193.000,
2022-03-09 18:00:00+01:00,464.000,8231.000,956.000,195.000,2262.000,,5136.000,3626.000,,42579.000,269.000,242.000,4127.000,
2022-03-09 19:00:00+01:00,460.000,8427.000,938.000,196.000,3303.000,,5446.000,4667.000,,42601.000,0.000,236.000,4778.000,
2022-03-09 20:00:00+01:00,464.000,8493.000,920.000,195.000,2246.000,,4959.000,3147.000,,42618.000,0.000,240.000,5561.000,
2022-03-09 21:00:00+01:00,465.000,7923.000,909.000,195.000,699.000,,4427.000,1417.000,,42624.000,0.000,239.000,5803.000,
2022-03-09 22:00:00+01:00,467.000,7770.000,923.000,196.000,182.000,,3991.000,866.000,,42642.000,0.000,238.000,5713.000,
2022-03-09 23:00:00+01:00,470.000,6584.000,927.000,196.000,333.000,,3712.000,611.000,,42476.000,0.000,240.000,5903.000,
2022-03-10 00:00:00+01:00,333.000,4945.000,806.000,184.000,299.000,,3385.000,660.000,,41795.000,0.000,241.000,6158.000,
2022-03-10 01:00:00+01:00,331.000,4428.000,928.000,184.000,243.000,,2983.000,354.000,,41616.000,0.000,244.000,6183.000,
2022-03-10 02:00:00+01:00,329.000,3066.000,931.000,184.000,,156.000,2807.000,268.000,,41578.000,0.000,244.000,5886.000,
2022-03-10 03:00:00+01:00,329.000,3043.000,936.000,185.000,,687.000,2827.000,347.000,,41321.000,0.000,241.000,5410.000,
2022-03-10 04:00:00+01:00,328.000,3174.000,940.000,185.000,,818.000,2836.000,302.000,,41149.000,0.000,242.000,5123.000,
2022-03-10 05:00:00+01:00,321.000,3711.000,940.000,184.000,,237.000,3172.000,794.000,,40246.000,0.000,237.000,4975.000,
2022-03-10 06:00:00+01:00,325.000,5873.000,954.000,185.000,986.000,,3797.000,2791.000,,39502.000,0.000,225.000,4906.000,
2022-03-10 07:00:00+01:00,326.000,7374.000,1113.000,184.000,1423.000,,4788.000,3544.000,,39550.000,350.000,218.000,4843.000,
2022-03-10 08:00:00+01:00,327.000,7409.000,1123.000,327.000,1364.000,,4891.000,2992.000,,39505.000,1236.000,217.000,4477.000,
2022-03-10 09:00:00+01:00,330.000,6899.000,926.000,356.000,929.000,,4561.000,1801.000,,39316.000,2557.000,217.000,3381.000,
2022-03-10 10:00:00+01:00,328.000,6553.000,894.000,362.000,406.000,,4085.000,1237.000,,39307.000,3789.000,217.000,2547.000,
2022-03-10 11:00:00+01:00,327.000,5657.000,868.000,350.000,115.000,,3902.000,983.000,,39331.000,4613.000,218.000,2497.000,
2022-03-10 12:00:00+01:00,322.000,4638.000,834.000,312.000,,62.000,3475.000,682.000,,39220.000,5000.000,221.000,2760.000,
2022-03-10 13:00:00+01:00,320.000,4625.000,878.000,312.000,,618.000,2876.000,452.000,,39102.000,4701.000,226.000,3193.000,
2022-03-10 14:00:00+01:00,324.000,4566.000,866.000,302.000,,2505.000,2886.000,476.000,,38885.000,4185.000,226.000,3454.000,
2022-03-10 15:00:00+01:00,315.000,4555.000,893.000,186.000,,3364.000,2867.000,442.000,,38825.000,3419.000,230.000,3654.000,
2022-03-10 16:00:00+01:00,319.000,4672.000,940.000,184.000,,2546.000,3226.000,782.000,,38980.000,2482.000,231.000,3715.000,
2022-03-10 17:00:00+01:00,327.000,6264.000,925.000,185.000,76.000,,4026.000,1217.000,,39138.000,1181.000,238.000,3742.000,
2022-03-10 18:00:00+01:00,331.000,7085.000,897.000,185.000,1200.000,,4650.000,2237.000,,39270.000,303.000,244.000,3696.000,
2022-03-10 19:00:00+01:00,332.000,7272.000,872.000,185.000,2243.000,,5124.000,2964.000,,38663.000,0.000,244.000,4510.000,
2022-03-10 20:00:00+01:00,330.000,7236.000,823.000,184.000,1481.000,,4886.000,2002.000,,38474.000,0.000,245.000,5687.000,
2022-03-10 21:00:00+01:00,332.000,5780.000,894.000,184.000,831.000,,4218.000,838.000,,38711.000,0.000,242.000,6329.000,
2022-03-10 22:00:00+01:00,332.000,5426.000,902.000,184.000,328.000,,3500.000,426.000,,38649.000,0.000,240.000,6903.000,
2022-03-10 23:00:00+01:00,334.000,4408.000,874.000,185.000,551.000,,3075.000,318.000,,38618.000,0.000,238.000,7277.000,
2022-03-11 00:00:00+01:00,333.000,3391.000,671.000,185.000,,664.000,2805.000,517.000,,38512.000,0.000,238.000,7488.000,
2022-03-11 01:00:00+01:00,334.000,3141.000,636.000,186.000,,2770.000,2594.000,509.000,,38296.000,0.000,239.000,7763.000,
2022-03-11 02:00:00+01:00,333.000,2993.000,644.000,186.000,,3184.000,2425.000,428.000,,38539.000,0.000,238.000,8138.000,
2022-03-11 03:00:00+01:00,333.000,2537.000,639.000,186.000,,3610.000,2326.000,349.000,,38122.000,0.000,239.000,8622.000,
2022-03-11 04:00:00+01:00,332.000,2236.000,624.000,186.000,,4027.000,2424.000,300.000,,38106.000,0.000,241.000,9255.000,
2022-03-11 05:00:00+01:00,327.000,2435.000,677.000,186.000,,3879.000,2684.000,380.000,,38534.000,0.000,240.000,9567.000,
2022-03-11 06:00:00+01:00,326.000,3873.000,938.000,185.000,,2566.000,3089.000,454.000,,39072.000,0.000,235.000,10018.000,
2022-03-11 07:00:00+01:00,331.000,4364.000,948.000,185.000,,1197.000,3658.000,654.000,,39217.000,303.000,233.000,10454.000,
2022-03-11 08:00:00+01:00,331.000,4443.000,946.000,185.000,,236.000,4038.000,767.000,,39471.000,1006.000,233.000,10338.000,
2022-03-11 09:00:00+01:00,332.000,3936.000,930.000,185.000,,31.000,3920.000,787.000,,39478.000,2047.000,233.000,10322.000,
2022-03-11 10:00:00+01:00,329.000,3845.000,953.000,185.000,17.000,,3668.000,703.000,,39355.000,2727.000,234.000,10499.000,
2022-03-11 11:00:00+01:00,336.000,3529.000,961.000,186.000,,267.000,3325.000,467.000,,39395.000,3109.000,232.000,10997.000,
2022-03-11 12:00:00+01:00,336.000,3529.000,970.000,186.000,,68.000,3127.000,395.000,,39849.000,3272.000,227.000,11535.000,
2022-03-11 13:00:00+01:00,336.000,3464.000,960.000,186.000,,1111.000,2840.000,348.000,,39927.000,3025.000,233.000,11835.000,
2022-03-11 14:00:00+01:00,336.000,3314.000,1076.000,187.000,,2281.000,2549.000,154.000,,40038.000,2586.000,234.000,11790.000,
2022-03-11 15:00:00+01:00,335.000,3380.000,1127.000,248.000,,2366.000,2603.000,258.000,,40073.000,2168.000,236.000,11278.000,
2022-03-11 16:00:00+01:00,334.000,3676.000,1126.000,185.000,,916.000,2666.000,762.000,,40091.000,1506.000,235.000,10464.000,
2022-03-11 17:00:00+01:00,339.000,5095.000,1124.000,186.000,615.000,,3297.000,954.000,,40088.000,871.000,235.000,9641.000,
2022-03-11 18:00:00+01:00,337.000,5913.000,961.000,186.000,1374.000,,4036.000,2244.000,,40095.000,303.000,236.000,9454.000,
2022-03-11 19:00:00+01:00,331.000,6534.000,688.000,185.000,1458.000,,4805.000,2942.000,,40251.000,0.000,235.000,9421.000,
2022-03-11 20:00:00+01:00,330.000,6419.000,593.000,185.000,1786.000,,4776.000,2464.000,,40258.000,0.000,233.000,9397.000,
2022-03-11 21:00:00+01:00,330.000,6157.000,592.000,185.000,1096.000,,4233.000,1241.000,,39977.000,0.000,232.000,9337.000,
2022-03-11 22:00:00+01:00,333.000,6193.000,580.000,186.000,890.000,,4058.000,1007.000,,38325.000,0.000,234.000,9516.000,
2022-03-11 23:00:00+01:00,334.000,6130.000,272.000,185.000,1141.000,,4027.000,842.000,,37302.000,0.000,235.000,9357.000,
2022-03-12 00:00:00+01:00,331.000,5581.000,19.000,185.000,879.000,,3284.000,501.000,,36140.000,0.000,235.000,9366.000,
2022-03-12 01:00:00+01:00,333.000,5225.000,18.000,185.000,886.000,,2896.000,545.000,,35528.000,0.000,236.000,8942.000,
2022-03-12 02:00:00+01:00,335.000,4186.000,16.000,185.000,,493.000,2697.000,469.000,,35100.000,0.000,238.000,8495.000,
2022-03-12 03:00:00+01:00,332.000,3550.000,20.000,184.000,,2117.000,2591.000,425.000,,34932.000,0.000,240.000,7689.000,
2022-03-12 04:00:00+01:00,335.000,3181.000,24.000,182.000,,3534.000,2481.000,245.000,,35234.000,0.000,243.000,7259.000,
2022-03-12 05:00:00+01:00,332.000,3216.000,24.000,182.000,,3569.000,2534.000,307.000,,35275.000,0.000,243.000,6852.000,
2022-03-12 06:00:00+01:00,334.000,3778.000,22.000,182.000,,2668.000,2757.000,269.000,,35384.000,0.000,240.000,5857.000,
2022-03-12 07:00:00+01:00,331.000,3694.000,20.000,184.000,,699.000,3095.000,389.000,,35164.000,261.000,239.000,5649.000,
2022-03-12 08:00:00+01:00,335.000,3774.000,15.000,185.000,,240.000,3256.000,449.000,,35178.000,748.000,236.000,5208.000,
2022-03-12 09:00:00+01:00,333.000,3864.000,21.000,185.000,942.000,,3166.000,616.000,,35297.000,1643.000,229.000,4565.000,
2022-03-12 10:00:00+01:00,338.000,3854.000,27.000,185.000,493.000,,2810.000,325.000,,35336.000,2599.000,225.000,4522.000,
2022-03-12 11:00:00+01:00,340.000,3710.000,33.000,184.000,,181.000,2588.000,387.000,,35169.000,3595.000,225.000,4946.000,
2022-03-12 12:00:00+01:00,337.000,3139.000,37.000,183.000,,682.000,2530.000,459.000,,34796.000,4109.000,228.000,5019.000,
2022-03-12 13:00:00+01:00,337.000,2898.000,40.000,185.000,,1573.000,2474.000,522.000,,34961.000,3969.000,230.000,5316.000,
2022-03-12 14:00:00+01:00,338.000,2640.000,42.000,186.000,,3246.000,2408.000,483.000,,35016.000,3492.000,230.000,6062.000,
2022-03-12 15:00:00+01:00,335.000,2678.000,43.000,185.000,,3373.000,2510.000,585.000,,34745.000,2878.000,227.000,6758.000,
2022-03-12 16:00:00+01:00,335.000,3123.000,45.000,185.000,,2954.000,2732.000,689.000,,34614.000,2220.000,228.000,7380.000,
2022-03-12 17:00:00+01:00,336.000,4365.000,45.000,185.000,369.000,,3145.000,877.000,,35007.000,1101.000,230.000,7517.000,
2022-03-12 18:00:00+01:00,335.000,5118.000,49.000,186.000,2029.000,,3853.000,1416.000,,35954.000,321.000,228.000,7609.000,
2022-03-12 19:00:00+01:00,333.000,5664.000,50.000,185.000,2326.000,,4257.000,2162.000,,36122.000,0.000,228.000,7566.000,
2022-03-12 20:00:00+01:00,336.000,5680.000,50.000,185.000,1354.000,,4012.000,1060.000,,36133.000,0.000,229.000,7839.000,
2022-03-12 21:00:00+01:00,333.000,5562.000,50.000,185.000,700.000,,3557.000,306.000,,36105.000,0.000,228.000,8297.000,
2022-03-12 22:00:00+01:00,335.000,5096.000,50.000,185.000,407.000,,3239.000,354.000,,35981.000,0.000,229.000,8704.000,
2022-03-12 23:00:00+01:00,332.000,4468.000,51.000,185.000,128.000,,2873.000,438.000,,35760.000,0.000,231.000,8926.000,
2022-03-13 00:00:00+01:00,334.000,3273.000,51.000,185.000,,614.000,2769.000,433.000,,34793.000,0.000,233.000,9074.000,
2022-03-13 01:00:00+01:00,334.000,2888.000,52.000,185.000,,2244.000,2622.000,416.000,,34438.000,0.000,232.000,9188.000,
2022-03-13 02:00:00+01:00,334.000,2691.000,52.000,182.000,,2522.000,2480.000,356.000,,34245.000,0.000,232.000,9095.000,
2022-03-13 03:00:00+01:00,333.000,2156.000,52.000,182.000,,3535.000,2395.000,154.000,,34256.000,0.000,230.000,9141.000,
2022-03-13 04:00:00+01:00,333.000,1974.000,51.000,182.000,,3884.000,2442.000,56.000,,34432.000,0.000,232.000,8905.000,
2022-03-13 05:00:00+01:00,330.000,1992.000,51.000,182.000,,3698.000,2377.000,68.000,,34438.000,0.000,232.000,8593.000,
2022-03-13 06:00:00+01:00,333.000,2012.000,51.000,182.000,,2898.000,2425.000,96.000,,34419.000,0.000,229.000,8487.000,
2022-03-13 07:00:00+01:00,333.000,1983.000,51.000,182.000,,2739.000,2446.000,141.000,,34431.000,281.000,228.000,8485.000,
2022-03-13 08:00:00+01:00,332.000,2140.000,51.000,182.000,,2412.000,2685.000,455.000,,34393.000,738.000,228.000,8079.000,
2022-03-13 09:00:00+01:00,332.000,2709.000,50.000,182.000,,2140.000,2818.000,563.000,,34051.000,1361.000,230.000,7491.000,
2022-03-13 10:00:00+01:00,333.000,2787.000,49.000,182.000,,1357.000,2868.000,1463.000,,34166.000,1892.000,229.000,7180.000,
2022-03-13 11:00:00+01:00,333.000,2525.000,49.000,183.000,,1261.000,2832.000,1591.000,,34339.000,2435.000,227.000,7770.000,
2022-03-13 12:00:00+01:00,334.000,2666.000,48.000,182.000,,1301.000,2799.000,1679.000,,34527.000,2800.000,228.000,8047.000,
2022-03-13 13:00:00+01:00,333.000,2638.000,46.000,183.000,,1677.000,2689.000,1073.000,,34478.000,2989.000,229.000,8021.000,
2022-03-13 14:00:00+01:00,324.000,2489.000,44.000,185.000,,2765.000,2699.000,1592.000,,33850.000,2904.000,228.000,7735.000,
2022-03-13 15:00:00+01:00,200.000,2599.000,43.000,173.000,,2939.000,2746.000,1593.000,,34269.000,2646.000,217.000,6904.000,
2022-03-13 16:00:00+01:00,198.000,3198.000,38.000,173.000,,2813.000,2707.000,1464.000,,34720.000,2155.000,222.000,6111.000,
2022-03-13 17:00:00+01:00,199.000,4567.000,35.000,173.000,,1863.000,3006.000,1556.000,,34958.000,1231.000,223.000,5713.000,
2022-03-13 18:00:00+01:00,197.000,5570.000,34.000,171.000,145.000,,3630.000,2001.000,,35039.000,372.000,218.000,5488.000,
2022-03-13 19:00:00+01:00,198.000,6742.000,34.000,170.000,1846.000,,4526.000,2500.000,,35087.000,0.000,218.000,5856.000,
