,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore,Hydro Water Reservoir
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption
timestamp_cec,,,,,,,,,,,,,,,,
2022-01-30 14:00:00+01:00,136.000,307.750,938.750,0.000,,0.000,0.000,14.000,15.000,1934.500,97.000,11.500,633.500,18.250,179.500,
2022-01-30 15:00:00+01:00,138.250,303.500,989.500,0.000,,0.000,0.000,14.000,15.000,1936.000,83.500,11.000,281.750,18.000,198.750,
2022-01-30 16:00:00+01:00,137.500,309.750,1077.250,0.000,,0.000,0.000,14.000,15.000,1934.500,77.000,11.250,34.250,15.000,223.000,
2022-01-30 17:00:00+01:00,137.250,315.250,1152.500,0.000,,0.000,0.000,14.000,15.000,1934.000,76.000,12.000,0.000,14.000,246.250,
2022-01-30 18:00:00+01:00,136.750,313.250,1182.250,0.000,0.000,,0.000,14.000,15.000,1933.000,69.000,11.000,0.000,15.000,251.750,
2022-01-30 19:00:00+01:00,137.750,319.750,1171.000,0.000,0.000,,0.000,14.000,15.000,1931.500,69.000,11.750,0.000,14.250,266.250,
2022-01-30 20:00:00+01:00,136.750,316.750,1150.500,0.000,0.000,0.000,0.000,14.000,15.000,1932.250,69.500,10.750,0.000,15.750,266.750,
2022-01-30 21:00:00+01:00,138.000,317.250,1056.500,0.000,,0.000,0.000,14.000,15.000,1933.250,69.250,9.000,0.000,15.000,278.000,
2022-01-30 22:00:00+01:00,139.500,326.500,1069.250,0.000,,0.000,0.000,14.000,15.000,1933.250,69.000,7.750,0.000,13.750,266.250,
2022-01-30 23:00:00+01:00,139.250,317.500,983.750,0.000,,0.000,0.000,14.000,15.000,1931.750,68.250,8.000,0.000,14.750,256.750,
2022-01-31 00:00:00+01:00,138.000,323.500,1014.500,0.000,,0.000,0.000,14.000,15.000,1930.750,69.250,8.000,0.000,13.750,235.750,
2022-01-31 01:00:00+01:00,134.500,323.500,1080.000,0.000,0.000,0.000,0.000,14.000,15.000,1931.250,69.500,9.750,0.000,14.750,215.500,
2022-01-31 02:00:00+01:00,135.000,312.000,1080.000,0.000,0.000,,0.000,14.000,15.000,1930.750,68.250,9.000,0.000,14.000,204.000,
2022-01-31 03:00:00+01:00,133.750,306.750,1081.250,0.000,0.000,0.000,0.000,14.000,15.000,1931.750,69.000,9.750,0.000,14.750,139.500,
2022-01-31 04:00:00+01:00,131.250,309.000,1078.750,0.000,,0.000,0.000,15.000,15.000,1931.500,68.000,9.750,0.000,15.250,135.250,
2022-01-31 05:00:00+01:00,136.000,322.000,1098.250,0.000,,0.000,0.000,15.000,15.000,1931.750,68.500,9.250,0.000,14.750,110.250,
2022-01-31 06:00:00+01:00,135.750,329.000,1342.000,0.000,,0.000,0.000,15.000,15.000,1931.250,69.750,10.500,0.000,14.000,85.000,
2022-01-31 07:00:00+01:00,137.750,339.250,1473.250,0.000,,0.000,0.000,15.000,15.000,1930.750,72.250,12.000,33.250,14.000,61.500,
2022-01-31 08:00:00+01:00,139.000,351.750,1481.750,0.250,,0.000,0.250,15.000,15.000,1930.000,78.000,12.250,152.500,14.250,29.000,
2022-01-31 09:00:00+01:00,141.500,359.750,1477.250,0.000,0.000,0.000,0.500,15.000,11.000,1929.500,81.500,12.000,268.250,14.000,14.250,
2022-01-31 10:00:00+01:00,147.500,343.500,1474.750,0.000,0.000,0.000,0.750,15.000,10.000,1929.500,86.750,12.250,348.000,12.500,4.250,
2022-01-31 11:00:00+01:00,146.500,356.500,1491.000,0.000,0.000,0.000,1.000,15.000,10.000,1929.250,97.250,13.000,364.250,13.500,24.250,
2022-01-31 12:00:00+01:00,155.000,359.250,1505.500,0.000,,0.000,1.000,14.750,10.000,1929.250,97.250,12.750,341.000,13.000,42.000,
2022-01-31 13:00:00+01:00,157.000,353.750,1519.750,0.000,,0.000,0.750,15.000,10.000,1928.750,97.500,12.000,239.000,13.250,65.500,
2022-01-31 14:00:00+01:00,156.250,338.750,1467.000,0.000,,0.000,1.000,15.000,12.500,1928.750,97.000,12.000,168.500,14.000,38.500,
2022-01-31 15:00:00+01:00,154.250,341.500,1468.000,0.000,,0.000,1.000,15.000,15.500,1928.500,83.000,12.250,70.000,13.750,18.250,
2022-01-31 16:00:00+01:00,152.500,347.250,1477.500,0.000,0.000,0.000,1.000,15.000,16.000,1928.500,77.000,11.750,7.500,13.500,33.500,
2022-01-31 17:00:00+01:00,150.000,357.000,1476.750,0.000,,0.000,1.000,14.000,16.000,1929.000,75.250,12.000,0.000,14.000,61.500,
2022-01-31 18:00:00+01:00,149.750,345.750,1480.500,0.000,0.000,,1.000,14.000,16.000,1929.250,69.000,12.000,0.000,14.000,44.500,
2022-01-31 19:00:00+01:00,151.250,349.000,1514.500,0.000,0.000,,1.000,14.000,16.000,1930.000,69.000,12.000,0.000,14.000,25.750,
2022-01-31 20:00:00+01:00,151.250,347.250,1506.000,0.000,0.000,0.000,1.000,14.000,16.000,1930.250,69.000,12.000,0.000,14.000,62.000,
2022-01-31 21:00:00+01:00,153.000,349.500,1471.500,0.000,,0.000,1.000,14.000,16.000,1929.750,69.000,11.750,0.000,14.500,74.500,
2022-01-31 22:00:00+01:00,156.000,347.750,1491.250,0.000,,0.000,1.000,14.000,16.000,1930.000,68.500,11.000,0.000,16.000,79.500,
2022-01-31 23:00:00+01:00,156.250,347.500,1303.750,0.000,,0.000,1.000,14.000,16.000,1926.500,68.250,10.750,0.000,15.000,89.250,
2022-02-01 00:00:00+01:00,156.000,347.000,1275.750,0.000,,0.000,1.000,15.000,16.000,1926.000,67.000,10.000,0.000,14.500,86.000,
2022-02-01 01:00:00+01:00,153.750,347.250,1244.500,0.000,0.000,0.000,1.000,15.000,16.000,1927.250,67.250,10.000,0.000,15.750,95.250,
2022-02-01 02:00:00+01:00,152.000,346.500,1326.000,0.000,0.000,,1.000,15.000,16.000,1925.250,66.000,10.000,0.000,15.250,89.500,
2022-02-01 03:00:00+01:00,152.250,352.500,1343.500,0.000,0.000,0.000,1.000,15.000,16.000,1924.250,67.250,10.000,0.000,14.750,87.500,
2022-02-01 04:00:00+01:00,153.750,340.000,1257.250,0.000,,0.000,1.000,15.000,16.000,1924.000,66.000,9.750,0.000,15.250,105.250,
2022-02-01 05:00:00+01:00,152.500,349.500,1388.750,0.500,,0.000,1.000,15.000,16.000,1923.750,66.250,8.750,0.000,14.500,167.250,
2022-02-01 06:00:00+01:00,154.250,346.250,1597.750,6.250,,0.000,1.000,15.000,16.000,1923.000,67.750,9.250,0.000,14.250,180.500,
2022-02-01 07:00:00+01:00,156.000,348.250,1628.500,3.750,,0.000,1.000,15.000,16.000,1922.750,70.000,10.500,28.500,14.250,193.500,
2022-02-01 08:00:00+01:00,156.250,358.250,1616.500,4.000,0.000,0.000,1.000,15.000,16.000,1922.750,76.000,10.750,188.000,14.250,179.750,
2022-02-01 09:00:00+01:00,156.500,352.750,1620.250,3.500,,0.000,1.000,15.000,16.000,1923.250,80.000,10.000,456.750,13.500,166.500,
2022-02-01 10:00:00+01:00,157.000,349.250,1594.250,4.000,0.000,,1.000,14.750,16.000,1923.500,85.250,10.000,726.500,14.250,204.250,
2022-02-01 11:00:00+01:00,156.750,357.750,1555.250,4.250,0.000,,0.750,15.000,16.000,1923.500,96.000,10.000,853.000,13.500,232.500,
2022-02-01 12:00:00+01:00,157.500,360.250,1588.500,3.750,0.000,,1.000,14.750,16.000,1923.000,95.500,10.000,788.750,13.500,222.250,
2022-02-01 13:00:00+01:00,156.000,358.250,1619.750,1.750,,0.000,1.000,14.500,16.000,1924.250,95.500,10.000,723.750,12.750,199.750,
2022-02-01 14:00:00+01:00,153.000,345.000,1590.000,0.000,,0.000,1.000,14.500,16.000,1922.250,95.000,10.750,531.000,14.000,182.500,
2022-02-01 15:00:00+01:00,153.500,348.000,1623.250,0.000,,0.000,1.000,15.000,16.000,1922.000,81.000,11.750,253.500,14.000,136.750,
2022-02-01 16:00:00+01:00,150.750,353.500,1604.750,0.250,,0.000,1.000,15.000,16.000,1921.250,75.000,12.000,34.000,13.500,85.750,
2022-02-01 17:00:00+01:00,149.750,358.750,1645.750,0.250,,0.000,1.000,15.000,16.000,1922.250,73.750,12.000,0.000,14.000,85.000,
2022-02-01 18:00:00+01:00,149.250,357.750,1648.750,0.000,0.000,0.000,1.000,14.250,16.000,1921.750,67.000,11.500,0.000,13.250,82.500,
2022-02-01 19:00:00+01:00,149.750,353.500,1673.500,0.000,0.000,,1.000,14.750,16.000,1920.750,67.000,11.000,0.000,14.750,66.500,
2022-02-01 20:00:00+01:00,149.750,362.250,1650.500,0.000,0.000,0.000,1.000,15.000,16.000,1920.250,67.250,11.500,0.000,15.250,90.500,
2022-02-01 21:00:00+01:00,151.250,349.750,1638.250,0.000,,0.000,1.000,15.000,16.000,1920.250,67.250,11.750,0.000,14.000,112.000,
2022-02-01 22:00:00+01:00,152.250,349.250,1593.000,0.000,,0.000,1.000,15.000,16.000,1921.750,67.000,11.000,0.000,14.500,198.250,
2022-02-01 23:00:00+01:00,153.750,352.500,1423.000,0.000,,0.000,1.000,15.000,16.000,1921.500,66.250,11.000,0.000,13.250,231.000,
2022-02-02 00:00:00+01:00,153.750,364.250,1395.750,0.000,,0.000,1.000,15.000,16.000,1806.500,70.750,10.000,0.000,9.750,215.000,
2022-02-02 01:00:00+01:00,153.750,360.750,1382.500,0.000,,0.000,1.000,15.000,16.000,1574.750,70.750,10.000,0.000,10.750,181.500,
2022-02-02 02:00:00+01:00,151.750,344.500,1402.750,0.000,,0.000,1.000,15.000,16.000,1435.500,69.250,9.250,0.000,9.250,167.250,
2022-02-02 03:00:00+01:00,153.500,293.000,1476.500,0.000,,0.000,1.000,15.000,16.000,1427.250,70.000,9.000,0.000,10.250,156.000,
2022-02-02 04:00:00+01:00,154.250,295.250,1558.250,0.000,0.000,0.000,1.000,15.000,16.000,1427.250,69.250,9.000,0.000,9.250,180.250,
2022-02-02 05:00:00+01:00,153.500,294.750,1603.000,0.000,0.000,0.000,1.000,15.000,16.000,1425.250,69.000,9.000,0.000,9.500,174.250,
2022-02-02 06:00:00+01:00,154.750,292.000,1740.250,0.000,,0.000,1.000,15.000,16.000,1425.250,71.000,10.000,0.000,9.750,136.750,
2022-02-02 07:00:00+01:00,155.500,285.250,1779.000,0.000,,0.000,1.000,15.000,16.000,1425.000,73.750,10.750,21.250,10.000,142.750,
2022-02-02 08:00:00+01:00,157.250,316.250,1798.750,0.000,0.000,0.000,1.000,15.000,16.000,1423.500,79.000,11.500,157.250,8.750,169.000,
2022-02-02 09:00:00+01:00,156.500,352.000,1717.000,0.000,0.000,,1.000,15.000,16.000,1423.250,82.000,11.750,387.000,9.500,184.500,
2022-02-02 10:00:00+01:00,154.750,338.500,1624.000,0.000,0.000,,1.000,15.000,16.000,1424.250,87.250,10.750,627.500,10.000,214.500,
2022-02-02 11:00:00+01:00,153.000,348.000,1615.250,0.000,0.000,,1.000,15.000,16.000,1423.250,98.250,11.250,723.750,9.000,201.750,
2022-02-02 12:00:00+01:00,155.000,353.750,1639.000,0.000,0.000,,0.750,15.000,16.000,1426.250,98.250,12.000,679.000,9.000,211.500,
2022-02-02 13:00:00+01:00,156.000,349.000,1618.000,0.000,0.000,0.000,0.000,15.000,16.000,1421.500,98.000,12.000,611.750,9.750,257.750,
2022-02-02 14:00:00+01:00,154.250,335.750,1624.000,0.000,,0.000,0.000,15.000,16.000,1420.500,98.000,12.000,449.500,10.000,277.250,
2022-02-02 15:00:00+01:00,154.750,313.500,1661.250,0.000,,0.000,0.000,15.000,16.000,1420.500,84.500,12.000,198.250,10.000,262.500,
2022-02-02 16:00:00+01:00,154.250,348.000,1663.750,0.000,0.000,,0.000,15.000,16.000,1421.250,78.000,12.000,30.500,9.500,261.500,
2022-02-02 17:00:00+01:00,153.500,347.750,1712.250,0.000,0.000,,0.000,15.000,16.000,1421.000,75.750,12.000,0.000,10.750,254.250,
2022-02-02 18:00:00+01:00,153.250,348.250,1770.750,0.000,0.000,,0.000,15.000,16.000,1421.750,70.000,12.000,0.000,10.000,263.000,
2022-02-02 19:00:00+01:00,154.250,348.250,1737.750,0.000,0.000,0.000,0.000,15.000,16.000,1422.250,70.000,12.000,0.000,10.500,286.750,
2022-02-02 20:00:00+01:00,152.250,347.750,1664.250,0.000,,0.000,0.000,15.000,16.000,1425.500,70.250,11.750,0.000,10.500,277.500,
2022-02-02 21:00:00+01:00,154.000,342.500,1654.250,0.000,,0.000,0.000,14.250,16.000,1424.250,70.000,11.000,0.000,9.750,260.750,
2022-02-02 22:00:00+01:00,155.750,346.250,1478.500,0.000,,0.000,0.000,14.500,16.000,1425.750,70.250,11.000,0.000,10.500,276.250,
2022-02-02 23:00:00+01:00,156.500,340.750,1435.500,0.000,,0.000,0.000,15.000,16.000,1425.250,69.250,11.000,0.000,10.250,260.500,
