,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Solar,Waste,Wind Offshore,Wind Onshore,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption
timestamp_cec,,,,,,,,,,,,,,,,,,,
2022-01-06 13:00:00+01:00,4487.250,12085.750,9935.000,11509.750,248.000,22.000,432.000,376.000,1364.750,60.000,4003.750,437.000,175.500,9981.250,0.000,829.500,1418.250,4396.250,0.000
2022-01-06 14:00:00+01:00,4481.750,12088.000,10196.750,11607.250,246.500,22.500,1713.000,245.750,1358.750,91.500,4092.500,436.750,177.250,6838.750,0.000,846.250,1747.500,3774.750,0.000
2022-01-06 15:00:00+01:00,4555.750,12351.250,10332.250,11846.000,247.500,23.000,2624.500,229.750,1356.500,101.750,4097.750,437.000,184.750,2559.500,0.000,867.500,2118.000,3652.750,0.000
2022-01-06 16:00:00+01:00,4697.000,12482.500,10415.000,11904.500,247.000,23.750,2804.500,180.750,1348.250,55.250,4096.500,437.000,189.000,156.250,0.000,885.750,2806.000,5179.750,0.000
2022-01-06 17:00:00+01:00,4739.500,12634.500,10432.000,11795.500,247.750,26.250,2955.750,23.750,1347.250,60.000,4097.500,437.000,189.000,3.000,0.000,883.750,4332.750,7656.250,0.000
2022-01-06 18:00:00+01:00,4732.000,12658.250,10216.750,11608.000,248.500,27.000,2548.500,178.250,1347.250,71.750,4094.750,437.000,188.000,3.000,0.000,855.250,4782.250,10560.750,0.000
2022-01-06 19:00:00+01:00,4661.250,12726.500,9987.250,11074.500,249.250,27.000,870.750,789.500,1358.250,113.500,4094.250,437.000,188.500,3.000,0.000,835.500,5649.500,13111.500,0.000
2022-01-06 20:00:00+01:00,4515.250,12688.000,8909.000,10277.250,247.500,28.000,359.000,1233.500,1361.750,85.750,4095.500,439.500,190.500,3.000,0.000,829.250,6449.750,15103.250,0.000
2022-01-06 21:00:00+01:00,4459.250,12741.000,7485.000,9072.750,247.750,28.000,373.000,900.750,1356.750,74.250,4096.000,440.000,191.750,2.750,0.000,813.500,6252.250,16731.500,0.000
2022-01-06 22:00:00+01:00,4404.500,12705.000,6780.500,9029.750,248.750,28.500,680.750,2184.250,1351.500,51.750,4098.750,431.750,189.750,3.000,0.000,815.250,6041.750,17285.500,0.000
2022-01-06 23:00:00+01:00,4371.000,12676.000,6212.000,8672.250,250.500,29.000,236.500,3541.500,1353.500,30.000,4097.750,428.250,188.250,3.000,0.000,811.750,6027.000,18225.500,0.000
2022-01-07 00:00:00+01:00,4318.500,12980.500,4972.500,7832.000,253.000,28.000,223.250,3867.000,1364.250,50.250,4087.500,334.750,165.250,3.000,0.000,803.000,6077.750,19170.750,0.000
2022-01-07 01:00:00+01:00,4303.000,13180.750,4722.750,6698.500,253.750,25.000,298.250,4821.750,1367.500,50.250,4096.500,308.500,154.000,2.750,0.000,789.750,6086.000,20154.500,0.000
2022-01-07 02:00:00+01:00,4289.250,12641.750,4683.750,6757.250,255.000,25.000,286.500,4811.750,1357.500,67.500,4098.500,306.000,151.750,2.500,0.000,802.500,6061.250,21575.000,0.000
2022-01-07 03:00:00+01:00,4281.750,12317.750,4720.250,6522.500,255.750,25.000,212.000,4879.500,1352.500,53.250,4102.750,306.000,153.250,2.500,0.000,795.500,6054.750,22783.000,0.000
2022-01-07 04:00:00+01:00,4302.750,12559.500,4667.500,6739.250,256.000,24.500,208.500,4612.750,1351.750,146.750,4102.000,306.000,154.000,2.250,0.000,798.000,6203.000,23291.000,0.000
2022-01-07 05:00:00+01:00,4327.000,13107.500,5080.500,7825.750,255.750,24.000,208.250,3500.250,1355.750,80.750,4099.000,336.500,165.750,2.000,0.000,799.500,6217.750,24069.500,0.000
2022-01-07 06:00:00+01:00,4406.750,13175.250,6161.500,9577.500,256.250,23.000,214.000,2139.250,1346.750,99.000,4098.000,390.250,190.000,2.000,0.000,799.000,6454.500,26035.500,0.000
2022-01-07 07:00:00+01:00,4561.000,13220.250,7161.500,10017.000,256.250,23.000,274.500,1360.000,1343.750,93.500,4094.750,437.250,191.000,2.750,0.000,794.500,6498.000,27251.250,0.000
2022-01-07 08:00:00+01:00,4658.000,13664.000,7499.500,9981.000,256.000,23.000,197.250,1041.000,1346.500,115.250,4100.500,437.250,190.000,212.000,0.000,791.000,6500.750,27459.250,0.000
2022-01-07 09:00:00+01:00,4638.750,13988.250,7424.250,10183.250,250.250,23.000,319.500,504.500,1352.250,102.000,4105.750,437.500,191.000,1307.000,0.000,788.250,6721.000,26397.000,0.000
2022-01-07 10:00:00+01:00,4620.250,14093.000,7454.000,10114.500,247.000,22.750,243.750,1048.750,1359.750,103.750,4103.500,437.000,194.000,2612.250,0.000,788.500,6860.750,25421.500,0.000
2022-01-07 11:00:00+01:00,4619.500,14224.500,7489.250,10184.500,236.500,22.250,267.000,886.250,1362.000,100.000,4102.500,437.000,193.250,3615.000,0.000,802.750,6891.500,24651.000,0.000
2022-01-07 12:00:00+01:00,4551.250,14461.250,7551.000,10229.500,222.250,23.000,389.500,287.750,1356.750,113.500,4103.250,437.250,190.750,3896.500,0.000,803.000,6867.500,23201.750,0.000
2022-01-07 13:00:00+01:00,4531.250,14327.250,7815.000,10435.250,272.000,23.000,419.500,305.250,1354.500,123.500,4101.750,439.000,193.250,3027.000,0.000,799.750,6780.250,22333.000,0.000
2022-01-07 14:00:00+01:00,4546.000,14419.750,7505.000,10462.250,308.250,24.500,1406.000,715.750,1346.000,150.000,4101.750,440.000,193.500,1684.250,0.000,807.500,6537.250,21005.250,0.000
2022-01-07 15:00:00+01:00,4620.250,14480.500,7420.750,10636.250,327.500,19.250,2545.250,232.250,1343.250,84.250,4101.250,440.000,195.500,599.500,0.000,810.500,6554.000,19506.500,0.000
2022-01-07 16:00:00+01:00,4746.750,14094.250,7577.750,10959.250,340.250,19.000,3128.750,559.500,1344.000,129.000,4102.250,439.750,195.750,40.000,0.000,802.000,5951.750,19339.000,0.000
2022-01-07 17:00:00+01:00,4801.500,13727.750,7763.250,11156.500,300.500,19.000,4841.000,163.500,1344.000,181.750,4034.000,439.500,195.500,3.750,0.000,803.250,5407.000,19677.250,0.000
2022-01-07 18:00:00+01:00,4807.500,13640.000,7950.500,11189.250,304.000,20.000,5088.250,145.750,1344.750,90.000,4006.250,440.000,195.250,3.000,0.000,802.250,4535.750,19240.750,0.000
2022-01-07 19:00:00+01:00,4772.500,13377.250,7831.250,11138.500,302.000,23.000,4390.000,145.000,1343.000,83.000,3991.000,440.000,195.000,3.000,0.000,793.500,4479.750,18477.000,0.000
2022-01-07 20:00:00+01:00,4645.250,13390.250,7083.750,10872.500,304.500,25.000,2430.750,255.500,1343.500,48.500,4004.500,439.500,195.000,3.000,0.000,806.000,4269.000,18103.250,0.000
2022-01-07 21:00:00+01:00,4500.250,13692.500,6929.750,10667.750,305.000,28.000,1209.000,329.750,1341.500,45.250,4098.000,439.250,195.000,2.750,0.000,802.750,3776.750,17771.250,0.000
2022-01-07 22:00:00+01:00,4383.000,13703.250,6614.250,10275.250,301.250,28.000,453.250,876.750,1339.250,29.000,4103.750,439.000,196.000,2.000,0.000,803.000,3787.000,16584.000,0.000
2022-01-07 23:00:00+01:00,4345.000,13474.750,6020.000,9367.500,296.250,28.750,286.750,1224.250,1333.250,37.750,4101.500,439.000,196.000,2.000,0.000,804.000,3362.750,15591.250,0.000
2022-01-08 00:00:00+01:00,4313.000,13227.750,5541.000,9515.500,300.000,29.000,277.750,1775.250,1326.750,26.750,4042.000,397.750,196.750,2.250,0.000,791.250,3585.250,14972.000,0.000
2022-01-08 01:00:00+01:00,4301.250,13043.250,5597.750,9742.500,303.000,29.000,246.750,2264.500,1328.500,27.000,3982.000,398.000,195.500,2.000,0.000,786.750,3666.250,14217.500,0.000
2022-01-08 02:00:00+01:00,4297.250,12906.250,5550.750,9907.000,306.500,29.000,255.750,2810.250,1326.750,26.750,3982.250,398.000,193.750,2.000,0.000,785.750,3769.250,13686.500,0.000
2022-01-08 03:00:00+01:00,4275.750,12980.500,5686.000,9460.500,305.750,29.000,229.750,2530.500,1322.500,35.250,3984.500,398.000,194.750,2.000,0.000,776.250,3704.750,13621.000,0.000
2022-01-08 04:00:00+01:00,4286.250,13048.500,5815.500,9594.000,306.000,29.000,386.500,1381.250,1314.500,84.250,4062.750,398.000,195.000,2.000,0.000,776.250,3173.750,13079.250,0.000
2022-01-08 05:00:00+01:00,4313.000,12971.250,5903.500,9871.750,306.000,28.250,281.500,1474.000,1318.500,60.250,4103.750,396.500,193.500,2.000,0.000,777.500,3627.000,13006.250,0.000
2022-01-08 06:00:00+01:00,4378.750,13034.000,6058.500,10094.750,306.000,27.500,309.500,1553.000,1317.000,72.500,4098.000,395.500,193.500,2.000,0.000,775.750,3874.750,13103.000,0.000
2022-01-08 07:00:00+01:00,4520.000,13024.250,6238.500,10176.000,306.000,27.000,1524.000,497.750,1316.750,68.750,4100.250,395.000,193.000,2.500,0.000,775.000,3811.000,13258.750,0.000
2022-01-08 08:00:00+01:00,4674.500,12863.250,6183.000,10763.750,306.000,27.000,2028.000,331.250,1321.250,79.750,4098.250,395.250,193.250,91.250,0.000,773.750,3996.250,14357.750,0.000
2022-01-08 09:00:00+01:00,4685.250,12945.500,6194.000,10817.500,306.000,27.000,2572.500,174.750,1324.250,109.000,4097.250,396.000,193.750,991.750,0.000,772.500,4416.500,14296.500,0.000
2022-01-08 10:00:00+01:00,4680.750,12449.250,6154.500,10848.500,305.000,26.750,2391.000,115.000,1319.750,147.000,4096.000,395.750,193.750,2502.000,0.000,773.500,4773.500,14100.250,0.000
2022-01-08 11:00:00+01:00,4640.000,12664.500,6209.250,10649.500,306.500,27.000,1936.000,280.000,1314.750,61.750,4097.000,396.000,193.000,4149.000,0.000,773.000,5678.500,13953.250,0.000
2022-01-08 12:00:00+01:00,4546.000,12823.000,6122.500,10407.750,308.000,27.000,1187.500,331.750,1314.000,50.250,4097.250,396.000,193.250,4996.750,0.000,776.000,6572.000,14466.000,0.000
2022-01-08 13:00:00+01:00,4483.750,12748.500,6066.500,10249.250,308.000,27.000,131.500,534.000,1315.500,102.000,4096.000,396.750,194.500,4530.500,0.000,776.000,6901.750,16422.750,0.000
2022-01-08 14:00:00+01:00,4401.500,12837.500,6140.250,9802.000,308.000,27.000,115.250,726.500,1318.000,37.500,4095.250,397.000,194.000,3328.750,0.000,774.500,7058.750,17939.000,0.000
2022-01-08 15:00:00+01:00,4449.000,12919.250,6013.750,9774.750,308.000,27.000,200.500,533.750,1312.750,60.000,4094.750,391.250,191.500,1304.750,0.000,776.000,7158.500,19118.000,0.000
2022-01-08 16:00:00+01:00,4517.500,12802.500,5956.000,9655.000,308.000,27.000,563.500,325.750,1305.000,36.750,4096.250,378.750,186.750,85.250,0.000,784.750,7153.250,21862.750,0.000
2022-01-08 17:00:00+01:00,4615.750,12656.250,5979.500,9469.250,308.000,27.000,888.750,87.000,1301.250,88.250,4096.500,378.500,187.000,4.000,0.000,787.750,6884.750,24795.750,0.000
2022-01-08 18:00:00+01:00,4644.000,12632.250,5794.750,9093.250,308.000,27.000,679.500,289.250,1303.500,41.500,4099.500,378.000,186.750,3.500,0.000,791.500,6493.000,27482.750,0.000
2022-01-08 19:00:00+01:00,4606.000,11950.500,5485.000,7957.250,308.000,27.750,517.000,628.500,1308.250,32.750,4098.500,341.500,170.000,3.000,0.000,784.500,6075.000,29603.000,0.000
2022-01-08 20:00:00+01:00,4502.000,11248.000,5035.750,6181.000,308.000,28.000,216.500,1182.500,1303.500,38.000,4098.750,318.000,159.000,3.000,0.000,792.750,6225.500,30692.750,0.000
2022-01-08 21:00:00+01:00,4436.250,10808.250,4594.500,5186.000,308.000,27.750,170.500,1702.250,1296.250,34.000,4098.250,315.000,158.000,3.000,0.000,796.500,6069.000,31627.750,0.000
2022-01-08 22:00:00+01:00,4365.250,10739.250,4428.750,4844.250,308.000,28.250,268.500,2230.250,1296.250,61.500,4096.750,313.750,157.000,2.500,0.000,793.750,5898.000,31179.750,0.000
2022-01-08 23:00:00+01:00,4331.000,9363.750,4248.750,4348.500,307.000,28.750,367.250,4053.250,1302.750,92.500,4096.750,279.500,140.750,2.000,0.000,800.500,5753.000,30937.750,0.000
2022-01-09 00:00:00+01:00,4309.250,8450.500,4108.750,3940.000,305.250,29.000,295.000,4128.000,1289.500,154.250,4100.250,288.750,145.000,2.000,0.000,772.000,5560.250,30267.750,0.000
2022-01-09 01:00:00+01:00,4282.250,8156.500,4034.250,3759.500,306.000,29.000,256.000,4787.500,1286.250,160.500,4103.000,282.750,141.250,2.000,0.000,769.250,5332.750,29048.500,0.000
2022-01-09 02:00:00+01:00,4265.000,7364.500,3973.500,3572.250,306.000,29.000,320.000,4116.000,1292.000,197.750,4102.750,278.000,139.000,2.750,0.000,759.750,4562.250,27649.750,0.000
2022-01-09 03:00:00+01:00,4265.250,6837.750,3934.750,3427.500,306.000,28.500,250.250,4548.500,1283.750,168.250,3954.500,278.000,139.000,2.250,0.000,753.500,4505.250,26641.750,0.000
2022-01-09 04:00:00+01:00,4268.250,6975.000,3922.750,3831.750,306.000,28.000,288.500,4964.500,1284.000,184.750,3376.250,278.000,138.250,2.000,0.000,752.500,4650.250,25411.000,0.000
2022-01-09 05:00:00+01:00,4291.250,7204.000,4058.000,3841.500,306.000,27.500,186.500,4580.000,1291.000,109.000,2813.000,278.000,138.000,2.000,0.000,760.000,4752.750,24387.250,0.000
2022-01-09 06:00:00+01:00,4357.000,8128.750,4134.500,4315.000,306.000,26.250,245.000,4162.500,1288.750,91.250,2671.500,279.250,139.000,2.000,0.000,766.500,5343.750,24978.500,0.000
2022-01-09 07:00:00+01:00,4422.750,9976.000,4043.750,4490.750,306.000,26.000,323.250,3757.750,1294.500,91.250,2667.000,295.500,146.750,2.000,0.000,756.500,5486.250,24813.750,0.000
2022-01-09 08:00:00+01:00,4463.750,11298.500,4404.000,5796.250,306.000,26.750,260.250,2164.750,1291.250,92.250,2665.500,325.750,160.250,83.000,0.000,756.250,5674.500,24152.000,0.000
2022-01-09 09:00:00+01:00,4483.250,12370.250,4837.750,7638.500,306.000,26.250,222.250,1427.250,1298.500,140.750,2665.500,377.500,183.250,876.500,0.000,760.500,5917.250,22826.750,0.000
2022-01-09 10:00:00+01:00,4515.250,12841.500,4945.000,8275.500,306.000,26.000,405.750,832.500,1302.500,119.000,2667.250,392.750,190.000,2272.500,0.000,758.250,5887.750,21358.500,0.000
2022-01-09 11:00:00+01:00,4521.250,12913.750,5178.250,8605.250,306.000,26.250,643.500,412.000,1302.250,169.500,2670.500,393.000,189.500,3672.000,0.000,762.000,5999.500,19920.000,0.000
2022-01-09 12:00:00+01:00,4479.250,12758.250,5344.250,8621.000,306.000,26.500,666.250,186.250,1307.000,155.750,2671.750,393.000,191.500,4328.250,0.000,773.250,5321.250,18507.250,0.000
2022-01-09 13:00:00+01:00,4452.000,12933.500,5443.500,8602.500,306.000,27.000,691.000,244.250,1309.500,138.750,2670.750,393.000,191.750,4048.500,0.000,768.750,4892.750,17340.000,0.000
2022-01-09 14:00:00+01:00,4423.000,12932.250,5647.750,8955.750,306.000,27.000,1053.750,170.750,1318.250,137.750,2672.250,393.500,190.250,2857.250,0.000,775.250,4672.250,15644.250,0.000
2022-01-09 15:00:00+01:00,4489.000,12992.750,6642.250,9592.750,306.000,27.000,1274.500,228.000,1328.000,123.500,2670.250,394.000,188.500,1302.000,0.000,781.000,4626.250,14189.000,0.000
2022-01-09 16:00:00+01:00,4601.750,12957.250,7810.500,10133.500,306.000,27.000,1356.500,359.000,1333.500,124.000,2670.500,394.000,188.500,138.000,0.000,784.750,4529.250,13463.500,0.000
2022-01-09 17:00:00+01:00,4668.000,13167.500,8355.000,10640.750,306.000,27.000,2279.500,158.000,1326.500,238.000,2675.250,393.000,188.000,5.500,0.000,790.500,3911.500,12736.000,0.000
2022-01-09 18:00:00+01:00,4712.750,13494.500,8570.250,10999.500,333.250,27.000,2570.000,169.500,1323.250,270.250,2676.750,393.250,188.000,5.500,0.000,786.500,3332.000,11977.250,0.000
2022-01-09 19:00:00+01:00,4699.750,13970.750,8490.750,11310.750,306.000,27.000,1131.000,164.000,1330.250,50.500,2674.250,393.750,187.750,6.000,0.000,790.250,3132.000,11260.250,0.000
2022-01-09 20:00:00+01:00,4574.000,14150.500,8392.000,11439.500,306.000,27.250,874.250,454.500,1326.250,66.250,2673.250,394.000,188.000,3.250,0.000,792.250,2629.500,10862.750,0.000
2022-01-09 21:00:00+01:00,4524.500,14166.750,8438.000,11497.500,306.000,28.000,801.750,208.750,1324.750,45.000,2672.250,394.000,187.750,2.000,0.000,800.750,2283.000,10058.250,0.000
2022-01-09 22:00:00+01:00,4450.000,14172.750,8267.500,11462.000,306.000,28.750,483.250,560.500,1319.750,64.750,2674.500,393.500,187.500,2.000,0.000,795.500,1980.250,8917.750,0.000
2022-01-09 23:00:00+01:00,4381.000,14176.250,8069.750,11395.500,306.000,29.000,226.500,1256.000,1316.250,51.250,2673.000,393.000,187.500,2.000,0.000,793.250,1724.500,8025.250,0.000
2022-01-10 00:00:00+01:00,4262.000,14475.750,8335.500,11170.750,306.000,30.000,317.250,2735.250,1312.500,30.000,2673.500,393.250,187.500,2.000,0.000,797.500,1390.750,6906.500,0.000
2022-01-10 01:00:00+01:00,4257.500,14499.000,8517.500,11231.000,306.000,29.750,279.250,3067.250,1312.500,29.000,2676.250,390.750,186.250,2.000,0.000,781.750,1208.750,5856.000,0.000
2022-01-10 02:00:00+01:00,4234.000,14497.750,8659.750,11380.750,306.000,30.000,299.500,3550.750,1305.750,26.250,2676.250,390.000,186.750,2.000,0.000,778.250,934.000,5046.750,0.000
2022-01-10 03:00:00+01:00,4243.500,14522.500,8774.500,11435.250,306.000,29.500,249.500,2985.250,1298.000,33.750,2676.750,390.000,186.000,2.750,0.000,790.000,728.250,4243.000,0.000
2022-01-10 04:00:00+01:00,4263.250,14518.000,9047.500,11536.250,306.000,29.000,209.000,2605.500,1298.250,33.500,2678.250,390.000,187.000,2.000,0.000,793.500,669.500,3604.250,0.000
2022-01-10 05:00:00+01:00,4313.000,14513.000,9979.000,11507.500,306.000,28.250,416.750,1992.750,1295.750,102.500,2680.000,390.000,186.000,2.250,0.000,794.750,759.000,3094.000,0.000
2022-01-10 06:00:00+01:00,4469.500,14446.750,11650.750,11440.250,306.000,27.500,1356.500,437.750,1291.250,308.000,2679.750,389.500,184.000,2.750,0.000,792.500,668.750,2751.750,0.000
2022-01-10 07:00:00+01:00,4589.250,14612.250,13216.250,11808.750,306.000,27.000,3159.500,164.000,1287.000,454.500,2680.750,430.000,179.750,2.500,0.000,745.500,769.500,2478.750,0.000
2022-01-10 08:00:00+01:00,4704.000,14585.500,13942.500,12181.000,343.500,27.000,4295.750,113.500,1281.750,590.000,2681.500,430.000,175.500,133.500,0.000,760.250,879.500,2225.750,0.000
2022-01-10 09:00:00+01:00,4670.500,14598.000,14199.750,12206.250,371.000,27.000,3524.250,121.000,1310.500,458.000,2679.500,430.000,171.500,1314.250,0.000,764.000,881.500,1946.750,0.000
2022-01-10 10:00:00+01:00,4605.750,14604.250,14224.500,12019.250,308.500,27.250,2633.000,138.250,1310.500,131.000,2679.500,430.000,170.250,3354.750,0.000,766.750,868.250,1506.500,0.000
2022-01-10 11:00:00+01:00,4570.000,14705.500,14281.250,12013.750,302.000,27.000,2670.500,7.250,1300.750,243.250,2680.000,430.000,176.000,5064.500,0.000,769.250,849.500,1044.000,0.000
2022-01-10 12:00:00+01:00,4495.750,14804.000,14260.500,11793.500,302.000,27.000,1262.500,18.000,1302.000,350.500,2680.250,430.000,178.750,5674.500,0.000,778.000,815.750,724.750,0.000
2022-01-10 13:00:00+01:00,4503.500,14770.750,14574.250,11717.750,302.000,27.000,1803.500,48.250,1299.750,467.250,2679.000,430.000,185.250,5062.750,0.000,772.750,782.250,745.000,0.000
2022-01-10 14:00:00+01:00,4523.500,14751.750,14740.000,11685.750,301.750,27.000,2384.000,58.000,1307.750,430.250,2681.500,429.500,184.500,3518.000,0.000,776.000,810.000,707.000,0.000
2022-01-10 15:00:00+01:00,4573.000,14745.750,14897.250,11746.000,298.000,27.000,3276.500,156.250,1310.750,427.500,2680.500,429.000,181.000,1511.750,0.000,823.500,813.500,769.250,0.000
2022-01-10 16:00:00+01:00,4673.000,14827.750,15033.000,11674.000,373.250,27.000,2564.750,64.500,1317.250,395.750,2674.000,429.250,181.000,164.000,0.000,848.000,871.500,1001.750,0.000
2022-01-10 17:00:00+01:00,4729.000,14840.000,14996.250,11618.750,471.500,27.000,3331.000,81.500,1329.000,256.750,2673.750,429.000,184.250,3.250,0.000,618.500,914.500,1277.500,0.000
2022-01-10 18:00:00+01:00,4747.250,14837.250,15123.750,11770.250,383.000,27.000,2182.250,40.500,1328.750,323.500,2672.000,429.000,184.000,3.000,0.000,382.500,983.750,1665.000,0.000
2022-01-10 19:00:00+01:00,4692.000,14749.500,14719.000,11790.500,296.000,27.000,847.500,122.000,1332.500,102.750,2674.250,429.750,184.250,3.000,0.000,383.000,1172.000,1927.500,0.000
2022-01-10 20:00:00+01:00,4534.250,14399.750,13864.250,11648.000,294.000,27.250,975.250,242.750,1326.250,76.750,2677.750,429.250,185.000,3.000,0.000,387.500,1363.750,1854.750,0.000
2022-01-10 21:00:00+01:00,4440.000,14394.000,13321.250,11246.750,294.000,28.000,370.000,586.500,1326.500,109.750,2919.000,369.000,157.500,2.750,0.000,382.500,1426.250,1880.500,0.000
2022-01-10 22:00:00+01:00,4375.250,14399.000,13007.250,11134.750,294.000,29.000,161.250,1392.750,1335.250,92.500,3092.000,342.250,144.500,2.000,0.000,391.500,1315.000,2083.000,0.000
2022-01-10 23:00:00+01:00,4326.000,14399.750,12577.750,11094.500,294.000,29.250,265.750,2638.750,1345.750,85.000,3426.750,347.750,146.750,2.000,0.000,393.000,1404.250,2237.750,0.000
2022-01-11 00:00:00+01:00,4276.250,14369.750,11915.000,11028.000,294.000,30.000,136.250,4934.000,1353.500,38.500,3949.000,361.750,153.000,2.000,0.000,403.750,1763.750,2403.750,0.000
2022-01-11 01:00:00+01:00,4261.500,14492.750,11312.750,10981.250,294.000,30.000,177.000,5060.500,1358.500,87.250,4009.750,341.750,142.750,2.000,0.000,404.250,2032.250,2346.750,0.000
2022-01-11 02:00:00+01:00,4246.500,14865.750,10668.750,10869.500,294.000,29.500,182.000,5195.500,1350.500,256.250,4010.250,351.250,148.000,2.500,0.000,404.000,2090.500,2228.000,0.000
2022-01-11 03:00:00+01:00,4234.000,14977.750,10954.000,10853.500,294.000,29.250,168.750,4887.250,1351.750,274.000,4044.250,404.750,172.000,3.000,0.000,705.500,2272.500,2296.000,0.000
