time,flow_DE_LU_to_AT,flow_DE_LU_to_BE,flow_DE_LU_to_CH,flow_DE_LU_to_CZ,flow_DE_LU_to_DK_1,flow_DE_LU_to_DK_2,flow_DE_LU_to_FR,flow_DE_LU_to_NL,flow_DE_LU_to_NO_2,flow_DE_LU_to_PL,flow_DE_LU_to_SE_4,flow_AT_to_DE_LU,flow_AT_to_CH,flow_AT_to_CZ,flow_BE_to_DE_LU,flow_BE_to_FR,flow_BE_to_NL,flow_CH_to_DE_LU,flow_CH_to_AT,flow_CH_to_FR,flow_CZ_to_DE_LU,flow_CZ_to_PL,flow_DK_1_to_DE_LU,flow_DK_1_to_DK_2,flow_DK_1_to_NL,flow_DK_1_to_NO_2,flow_DK_2_to_DE_LU,flow_DK_2_to_DK_1,flow_DK_2_to_SE_4,flow_FR_to_DE_LU,flow_FR_to_BE,flow_FR_to_CH,flow_NL_to_DE_LU,flow_NL_to_BE,flow_NL_to_DK_1,flow_NL_to_NO_2,flow_NO_2_to_DE_LU,flow_NO_2_to_DK_1,flow_NO_2_to_NL,flow_PL_to_DE_LU,flow_PL_to_CZ,flow_PL_to_SE_4,flow_SE_4_to_DE_LU,flow_SE_4_to_DK_2,flow_SE_4_to_PL
2024-10-02 18:00:00,826.0,982.25,2200.5,475.5,1187.0,482.5,3156.0,267.5,888.75,0.0,515.0,562.75,634.0,937.5,3.5,2350.25,2221.0,26.25,0.0,448.0,970.0,0.0,0.0,2.0,221.0,1383.0,1.0,118.0,1001.0,0.0,0.0,0.0,576.0,0.0,0.0,491.75,0.0,0.0,0.0,1736.0,381.0,0.0,0.0,0.0,0.0
2024-10-02 19:00:00,822.25,160.5,1908.75,501.5,786.25,361.5,3122.0,1360.75,906.0,0.0,515.0,690.75,519.0,1003.0,516.5,940.0,1483.0,36.5,0.0,384.0,1061.0,0.0,0.0,203.0,0.0,1383.0,1.0,0.0,1078.0,0.0,0.0,0.0,489.75,0.0,130.0,491.75,0.0,0.0,0.0,1569.5,176.0,0.0,0.0,0.0,0.0
2024-10-02 20:00:00,751.0,244.25,1689.75,635.25,331.5,287.0,2887.0,1363.75,983.25,0.0,515.0,544.75,375.0,1018.25,886.75,590.75,1600.0,67.0,0.0,257.0,933.25,0.0,0.0,343.0,0.0,1383.0,1.0,0.0,1007.0,0.0,0.0,0.0,592.75,0.0,410.0,491.25,0.0,0.0,0.0,1663.5,232.75,0.0,0.0,0.0,0.0
2024-10-02 21:00:00,607.5,233.0,747.5,683.75,371.0,573.75,2966.0,1448.5,1050.0,0.0,515.0,747.75,0.0,859.25,256.0,429.0,1976.0,236.25,246.0,1668.0,893.0,0.0,0.0,243.0,0.0,1383.0,0.0,0.0,1159.0,0.0,0.0,0.0,838.75,0.0,458.0,491.75,0.0,0.0,0.0,1894.25,272.5,0.0,0.0,0.0,0.0
2024-10-02 22:00:00,617.25,123.0,459.75,641.75,256.5,420.75,2957.0,1729.75,1041.0,0.0,515.0,831.75,0.0,766.0,767.25,140.5,1450.0,320.25,393.0,2235.0,930.5,0.0,0.0,228.0,0.0,1383.0,1.5,0.0,938.0,0.0,24.5,0.0,839.75,0.0,480.0,491.75,0.0,0.0,0.0,1789.75,300.5,0.0,0.0,0.0,0.0
2024-10-02 23:00:00,1092.25,34.75,489.75,917.25,263.25,697.75,2463.0,319.5,981.25,0.0,515.0,867.25,0.0,768.75,398.75,509.75,1204.0,219.75,500.0,1856.0,447.0,0.0,0.0,242.0,0.0,1383.0,0.0,0.0,1073.0,0.0,0.0,0.0,884.75,0.0,322.0,492.0,0.0,0.0,0.0,1589.0,87.0,0.0,0.0,0.0,0.0
2024-10-03 00:00:00,1342.75,1054.5,384.25,1292.75,106.25,665.5,2724.0,0.0,892.0,0.0,515.0,865.0,0.0,727.0,13.5,2192.0,940.0,265.75,439.0,2097.0,8.5,93.25,12.0,7.0,23.0,1383.0,0.0,90.0,792.0,0.0,0.0,0.0,2575.5,0.0,7.0,491.75,0.0,0.0,0.0,1355.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 01:00:00,1577.25,1086.5,341.25,1492.75,64.25,663.25,2680.0,0.0,800.5,0.0,515.0,950.25,0.0,562.0,0.0,2688.75,501.0,400.0,511.0,2159.0,0.0,251.5,29.5,28.0,7.0,1382.0,0.0,9.0,912.0,0.0,0.0,0.0,2741.25,0.0,10.0,491.75,0.0,0.0,0.0,1261.5,0.0,0.0,0.0,0.0,0.0
2024-10-03 02:00:00,1624.75,1006.5,289.75,1581.75,22.25,524.25,2729.0,0.0,791.0,0.0,515.0,889.0,0.0,315.5,0.0,3137.75,433.0,484.0,561.0,2149.0,0.0,263.75,76.5,403.0,0.0,1382.0,1.0,0.0,1116.0,0.0,0.0,0.0,2384.75,0.0,451.0,489.25,0.0,0.0,0.0,1133.75,0.0,0.0,0.0,0.0,0.0
2024-10-03 03:00:00,1557.5,1034.0,396.0,1605.0,151.0,631.5,2713.0,0.0,778.75,0.0,515.0,809.25,0.0,234.75,0.0,3246.5,476.0,519.75,414.0,2177.0,0.0,288.0,16.75,445.0,0.0,1380.0,0.0,0.0,1174.0,0.0,0.0,0.0,2174.0,0.0,454.0,480.5,0.0,0.0,0.0,1082.5,0.0,0.0,0.0,0.0,0.0
2024-10-03 04:00:00,1293.75,1103.25,381.25,1240.5,1.0,645.25,2566.0,0.0,751.0,0.0,515.0,709.25,0.0,309.5,0.0,3436.0,396.0,464.5,285.0,2305.0,0.75,286.5,162.75,298.0,0.0,1380.0,0.0,0.0,988.0,0.0,0.0,0.0,2114.75,0.0,372.0,487.75,0.0,0.0,0.0,1416.5,0.0,0.0,0.0,0.0,0.0
2024-10-03 05:00:00,711.25,1103.25,376.75,801.0,15.25,561.5,2528.0,0.0,897.25,0.0,515.0,648.75,0.0,584.25,0.0,3460.5,682.0,440.5,169.0,2121.0,333.25,0.0,134.75,498.0,0.0,1383.0,1.0,0.0,1132.0,0.0,0.0,0.0,2348.25,0.0,457.0,488.25,0.0,0.0,0.0,1844.25,104.0,0.0,0.0,0.0,0.0
2024-10-03 06:00:00,342.0,975.25,397.75,402.25,0.0,521.5,2637.0,0.0,1071.0,0.0,515.0,817.5,0.0,782.75,0.0,3103.5,1085.0,290.0,44.0,1833.0,1158.0,0.0,509.75,406.0,0.0,1383.0,1.0,0.0,1136.0,0.0,0.0,0.0,2969.75,0.0,470.0,491.75,0.0,0.0,0.0,2018.75,226.25,0.0,0.0,0.0,0.0
2024-10-03 07:00:00,595.0,877.5,301.0,380.0,0.0,382.75,2324.0,0.0,973.25,0.0,515.0,911.75,0.0,819.25,1.75,2798.0,1590.0,231.75,229.0,1546.0,1144.25,0.0,746.0,452.0,0.0,1383.0,1.25,0.0,1189.0,0.0,0.0,0.0,3349.5,0.0,489.0,491.75,0.0,0.0,0.0,1960.75,455.0,0.0,0.0,0.0,0.0
2024-10-03 08:00:00,595.0,99.5,301.25,373.25,0.0,561.75,2249.0,0.0,889.0,0.0,515.0,998.5,0.0,599.75,347.75,2274.25,996.0,103.5,392.0,1492.0,925.25,0.0,708.75,189.0,0.0,1383.0,1.25,0.0,1108.0,0.0,0.0,0.0,2393.75,0.0,490.0,492.0,0.0,0.0,0.0,2024.0,518.25,0.0,0.0,0.0,0.0
2024-10-03 09:00:00,396.5,876.25,157.25,359.75,0.5,536.75,2070.0,0.0,938.5,0.0,515.0,1120.5,0.0,604.0,0.0,2382.5,1572.0,243.5,532.0,1514.0,892.25,0.0,319.0,255.0,0.0,1384.0,1.25,0.0,1069.0,0.0,0.0,0.0,2512.5,0.0,474.0,492.0,0.0,0.0,0.0,2061.75,530.75,0.0,0.0,0.0,0.0
2024-10-03 10:00:00,331.0,788.75,404.75,328.25,594.75,554.0,2628.0,0.0,886.5,0.0,515.0,1281.25,0.0,668.5,0.0,2542.75,870.0,408.5,475.0,2446.0,908.75,0.0,0.0,227.0,228.0,1384.0,1.25,0.0,959.0,0.0,0.0,0.0,1558.5,0.0,4.0,491.75,0.0,0.0,0.0,2010.25,383.25,0.0,0.0,0.0,0.0
2024-10-03 11:00:00,349.0,1170.75,535.25,195.25,1295.25,742.25,2769.0,177.25,705.75,0.0,515.0,1328.25,0.0,593.75,0.0,2191.75,1097.0,547.75,401.0,3027.0,880.5,0.0,0.0,309.0,698.0,1330.0,0.0,0.0,1134.0,0.0,0.0,0.0,671.25,0.0,0.0,484.75,0.0,0.0,0.0,1840.25,207.0,0.0,0.0,0.0,0.0
2024-10-03 12:00:00,136.75,1176.25,677.75,92.5,602.0,726.75,2908.0,1611.5,630.0,0.0,515.0,1480.25,0.0,528.75,0.0,1720.75,932.0,613.75,206.0,3120.0,948.25,0.0,0.0,397.0,667.0,710.0,0.0,0.0,1272.0,0.0,0.0,0.0,428.5,0.0,0.0,299.5,0.0,0.0,0.0,1882.25,161.5,0.0,0.0,0.0,0.0
2024-10-03 13:00:00,126.0,1134.5,608.75,111.5,117.75,472.5,2978.0,1612.25,558.75,0.0,515.0,1424.25,0.0,649.0,0.0,1879.5,602.0,673.25,265.0,3337.0,868.75,0.0,56.25,459.0,698.0,571.0,1.0,0.0,1157.0,0.0,0.0,0.0,730.25,0.0,0.0,0.0,0.0,0.0,0.0,1691.25,203.5,0.0,0.0,0.0,0.0
2024-10-03 14:00:00,227.0,1061.75,647.0,133.5,539.5,302.0,2881.0,699.75,675.0,0.0,380.0,1347.25,0.0,625.0,0.0,2290.0,389.0,596.0,311.0,3099.0,920.0,0.0,0.0,426.0,698.0,1084.0,1.0,0.0,1062.0,0.0,0.0,0.0,893.0,0.0,0.0,0.0,0.0,0.0,159.0,1668.75,229.25,0.0,0.0,0.0,0.0
2024-10-03 15:00:00,245.0,1073.5,706.5,191.75,872.5,612.25,2922.0,0.0,732.0,0.0,508.0,1228.0,0.0,628.75,0.0,2923.75,387.0,319.0,309.0,2604.0,1005.75,0.0,0.0,72.0,676.0,1364.0,0.0,0.0,1108.0,0.0,0.0,0.0,1170.75,0.0,0.0,144.25,0.0,0.0,0.0,1696.0,550.5,0.0,0.0,0.0,0.0
2024-10-03 16:00:00,322.0,976.75,685.75,396.5,302.0,168.25,2820.0,0.0,998.25,0.0,515.0,1120.75,0.0,792.25,0.0,2494.75,828.0,255.5,460.0,2380.0,929.0,0.0,1.5,282.0,131.0,1383.0,1.0,0.0,1117.0,0.0,0.0,0.0,1136.0,0.0,3.0,454.25,0.0,0.0,0.0,1711.25,721.0,0.0,0.0,0.0,0.0
2024-10-03 17:00:00,572.75,899.25,976.0,497.25,3.0,2.0,2770.0,0.0,1342.5,0.0,515.0,838.75,0.0,657.75,32.5,3367.25,1421.0,69.0,375.0,1499.0,728.5,0.0,248.0,338.0,0.0,1383.0,49.75,0.0,1087.0,0.0,0.0,0.0,1987.25,0.0,384.0,491.5,0.0,0.0,0.0,1629.0,1033.75,0.0,0.0,0.0,0.0
2024-10-03 18:00:00,913.0,641.25,1818.25,577.0,0.0,0.75,2942.0,0.0,1402.75,0.0,515.0,532.25,221.0,514.25,78.5,3936.75,1412.0,0.0,0.0,520.0,642.5,0.0,666.0,368.0,0.0,1383.0,182.25,0.0,1077.0,0.0,0.0,0.0,2405.0,0.0,430.0,491.5,0.0,0.0,0.0,1473.0,1124.5,0.0,0.0,0.0,0.0
2024-10-03 19:00:00,966.5,615.25,1507.75,604.5,0.0,0.0,2440.0,0.0,1405.0,0.0,515.0,770.25,0.0,408.0,141.0,3308.0,1709.0,0.0,58.0,62.0,550.0,0.0,625.5,322.0,0.0,1383.0,152.75,0.0,1000.0,0.0,0.0,369.0,3132.25,0.0,406.0,491.75,0.0,0.0,0.0,1400.5,1159.25,0.0,0.0,0.0,0.0
2024-10-03 20:00:00,1186.5,589.75,1276.75,816.75,0.0,1.0,2018.0,0.0,1405.0,0.0,515.0,611.5,0.0,449.25,95.5,2526.5,2153.0,0.0,176.0,0.0,289.75,0.0,501.0,400.0,0.0,1383.0,62.75,0.0,1059.0,0.0,0.0,546.0,3562.5,0.0,416.0,491.5,0.0,0.0,0.0,1375.0,925.0,0.0,0.0,0.0,0.0
2024-10-03 21:00:00,1463.75,545.75,828.5,837.25,0.0,58.75,2403.0,0.0,1405.0,0.0,515.0,749.75,0.0,344.25,0.0,2690.0,1930.0,13.0,604.0,678.0,102.0,0.0,474.25,406.0,0.0,1384.0,0.5,0.0,1061.0,0.0,0.0,0.0,2738.0,0.0,347.0,491.75,0.0,0.0,0.0,1414.75,537.75,0.0,0.0,0.0,0.0
2024-10-03 22:00:00,1699.0,156.75,647.25,1015.75,0.0,66.5,2601.0,0.0,1405.0,0.0,515.0,729.5,0.0,268.25,319.0,2617.75,1274.0,59.75,703.0,1214.0,43.25,0.0,714.0,285.0,0.0,1384.0,0.5,0.0,942.0,0.0,0.0,0.0,2583.5,0.0,344.0,491.75,0.0,0.0,0.0,1138.0,456.0,0.0,0.0,0.0,0.0
2024-10-03 23:00:00,1858.25,153.75,214.0,1696.0,0.0,135.75,2449.0,0.0,1392.25,0.0,515.0,912.25,0.0,319.0,721.0,2513.75,868.0,58.5,948.0,1216.0,0.0,0.0,804.0,475.0,0.0,1384.0,0.5,0.0,1134.0,0.0,0.0,0.0,3049.0,0.0,402.0,492.0,0.0,0.0,0.0,1052.5,156.0,0.0,0.0,0.0,0.0
2024-10-04 00:00:00,2097.25,121.25,251.0,2211.5,0.0,87.5,2445.0,0.0,1124.5,0.0,515.0,1026.75,0.0,285.0,917.75,2860.25,84.0,96.75,894.0,1558.0,0.0,0.0,858.25,485.0,0.0,1384.0,0.5,0.0,1171.0,0.0,0.0,0.0,3309.75,6.0,432.0,491.75,0.0,0.0,0.0,767.5,131.25,0.0,0.0,0.0,0.0
2024-10-04 01:00:00,2131.0,153.5,494.75,2397.5,0.0,166.75,2645.0,0.0,1090.25,0.0,515.0,923.0,0.0,217.0,338.25,3105.75,83.0,135.5,761.0,1825.0,0.0,34.5,849.75,449.0,0.0,1383.0,0.25,0.0,1205.0,0.0,0.0,0.0,3535.25,6.0,440.0,492.0,0.0,0.0,0.0,483.0,0.5,0.0,0.0,0.0,0.0
2024-10-04 02:00:00,2448.75,197.75,608.0,2599.0,0.0,177.75,2770.0,0.0,998.0,2.0,515.0,1058.5,0.0,78.25,533.0,3191.0,10.0,98.5,832.0,1650.0,0.0,89.75,589.5,405.0,0.0,1383.0,0.0,0.0,1118.0,0.0,0.0,0.0,3355.75,97.0,435.0,491.75,0.0,0.0,0.0,322.5,0.0,0.0,0.0,0.0,0.0
2024-10-04 03:00:00,2511.0,180.0,671.5,2630.25,5.25,179.0,2940.0,0.0,1013.25,8.0,515.0,1095.5,0.0,5.25,522.75,3558.5,0.0,120.25,903.0,1717.0,0.0,118.0,75.25,399.0,91.0,1383.0,0.75,0.0,1055.0,0.0,0.0,0.0,3771.5,130.0,7.0,492.0,0.0,0.0,0.0,308.5,0.0,0.0,0.0,0.0,0.0
2024-10-04 04:00:00,2408.0,145.0,776.0,2565.75,389.5,180.75,3087.0,0.0,1034.25,0.0,515.0,1005.25,0.0,11.0,223.0,4184.75,69.0,145.25,805.0,1819.0,0.0,4.5,0.0,444.0,231.0,1384.0,0.5,0.0,1102.0,0.0,0.0,0.0,3767.0,22.0,0.0,492.0,0.0,0.0,0.0,474.0,19.5,0.0,0.0,0.0,0.0
2024-10-04 05:00:00,1895.5,401.25,675.25,2132.25,984.5,135.5,3053.0,0.0,1083.0,0.0,515.0,930.5,0.0,17.5,0.0,3802.0,422.0,152.5,725.0,2085.0,0.0,0.0,0.0,477.0,128.0,1384.0,0.75,0.0,1150.0,0.0,0.0,0.0,3349.5,0.0,1.0,491.75,0.0,0.0,0.0,1404.0,450.75,0.0,0.0,0.0,0.0
2024-10-04 06:00:00,1198.25,616.75,1190.5,1211.0,438.75,392.0,3035.0,39.0,1321.25,0.0,515.0,564.25,0.0,11.25,0.0,3349.75,1149.0,55.75,490.0,1400.0,0.0,0.0,0.0,9.0,0.0,1384.0,0.5,174.0,971.0,0.0,0.0,0.0,2191.5,0.0,271.0,479.0,0.0,0.0,0.0,1716.0,888.0,0.0,0.0,0.0,0.0
2024-10-04 07:00:00,1294.75,152.75,1910.5,836.75,106.5,155.75,3123.0,39.75,1275.25,0.0,515.0,651.5,0.0,64.75,217.75,3448.0,664.0,0.25,168.0,173.0,0.25,0.0,15.75,0.0,0.0,1383.0,0.25,245.0,886.0,0.0,0.0,165.0,2267.25,0.0,267.0,195.5,0.0,0.0,0.0,1684.25,1086.25,0.0,0.0,0.0,0.0
2024-10-04 08:00:00,1171.75,738.75,1977.5,639.0,0.0,0.5,2889.0,226.5,1272.75,0.0,515.0,513.0,69.0,0.0,0.0,3268.75,1457.0,0.0,0.0,0.0,120.75,0.0,792.0,0.0,0.0,1378.0,85.0,298.0,637.0,0.0,0.0,506.0,2760.0,0.0,258.0,460.75,0.0,0.0,0.0,1548.0,1312.75,0.0,0.0,0.0,0.0
2024-10-04 09:00:00,901.5,227.25,1770.5,617.5,0.0,0.0,3068.0,306.25,1364.75,0.0,515.0,357.0,90.0,123.5,525.25,2459.25,738.0,5.75,0.0,262.0,310.75,0.0,430.5,1.0,0.0,1312.0,129.75,174.0,641.0,0.0,0.0,92.0,1116.25,0.0,161.0,384.0,0.0,0.0,0.0,1733.5,1150.0,0.0,0.0,0.0,0.0
2024-10-04 10:00:00,364.25,919.25,973.25,529.0,9.75,62.25,3098.0,343.75,1402.5,0.0,515.0,471.0,0.0,265.75,0.0,1801.25,1748.0,186.25,41.0,1645.0,784.75,0.0,54.25,73.0,246.0,1378.0,1.25,0.0,902.0,0.0,0.0,0.0,389.75,0.0,0.0,492.0,0.0,0.0,0.0,1653.0,949.75,0.0,0.0,0.0,0.0
2024-10-04 11:00:00,196.25,1015.75,644.5,376.25,357.0,484.0,3305.0,93.25,1383.75,0.0,515.0,695.25,0.0,244.5,0.0,1945.5,1373.0,464.75,49.0,2935.0,1255.25,0.0,0.0,3.0,699.0,1384.0,0.25,25.0,1141.0,0.0,0.0,0.0,139.75,0.0,0.0,492.0,0.0,0.0,0.0,1647.0,793.25,0.0,0.0,0.0,0.0
2024-10-04 12:00:00,203.5,1062.25,706.75,263.75,404.0,532.75,3293.0,700.0,1348.75,0.0,515.0,888.75,0.0,131.5,0.0,2011.5,948.0,597.25,163.0,3191.0,1397.5,0.0,0.0,0.0,699.0,1383.0,0.0,186.0,1046.0,0.0,0.0,0.0,0.0,0.0,0.0,492.0,0.0,0.0,0.0,1444.25,682.75,0.0,0.0,0.0,0.0
2024-10-04 13:00:00,318.25,1019.0,605.25,236.5,566.0,524.5,2871.0,1362.5,1402.5,0.0,515.0,799.75,0.0,0.0,0.0,2819.25,30.0,421.75,261.0,2827.0,1240.75,0.0,0.0,0.0,699.0,1383.0,0.0,30.0,1161.0,0.0,0.0,0.0,0.0,126.0,0.0,491.5,0.0,0.0,0.0,1241.0,753.5,0.0,0.0,0.0,0.0
2024-10-04 14:00:00,317.75,911.75,498.5,272.25,1207.0,548.0,2212.0,378.75,1404.5,0.0,515.0,866.25,0.0,3.75,42.75,3289.0,0.0,458.0,394.0,2466.0,1217.75,0.0,0.0,0.0,699.0,1384.0,0.0,108.0,1101.0,0.0,0.0,0.0,0.0,175.0,0.0,492.0,0.0,0.0,0.0,1224.25,816.75,0.0,0.0,0.0,0.0
2024-10-04 15:00:00,334.25,907.5,700.0,292.5,1387.75,456.75,2279.0,0.5,1404.75,0.0,515.0,585.75,0.0,0.0,114.5,3899.75,0.0,151.25,156.0,1848.0,1020.75,0.0,0.0,0.0,686.0,1399.0,0.0,73.0,1096.0,0.0,0.0,0.0,888.75,189.0,0.0,491.25,0.0,0.0,0.0,1275.0,1049.25,0.0,0.0,0.0,0.0
2024-10-04 16:00:00,488.75,960.25,1005.5,368.25,2146.75,409.75,2646.0,63.75,1404.5,0.0,515.0,444.5,36.0,0.0,93.5,4118.5,294.0,167.25,0.0,1828.0,779.5,0.0,0.0,0.0,397.0,1615.0,0.0,64.0,1191.0,0.0,0.0,0.0,618.5,0.0,0.0,497.0,0.0,0.0,0.0,1543.5,1226.25,0.0,0.0,0.0,0.0
2024-10-04 17:00:00,788.5,940.25,1602.75,533.0,2157.25,181.0,3229.0,110.75,1402.0,0.0,515.0,260.5,152.0,10.0,60.75,4295.0,561.0,110.25,0.0,1085.0,424.5,0.0,0.0,0.0,567.0,1632.0,0.0,183.0,1080.0,0.0,0.0,0.0,1598.25,0.0,0.0,614.0,0.0,0.0,0.0,1300.5,989.25,0.0,0.0,0.0,0.0
2024-10-04 18:00:00,1123.75,994.0,2058.25,628.25,2423.0,171.25,3462.0,0.0,1404.5,0.0,515.0,360.0,227.0,0.0,4.75,4510.5,802.0,44.0,0.0,301.0,147.0,0.0,0.0,0.0,670.0,1632.0,0.0,157.0,1203.0,0.0,0.0,0.0,2583.0,0.0,0.0,481.75,0.0,0.0,0.0,1195.5,1151.75,0.0,0.0,0.0,0.0
2024-10-04 19:00:00,1321.5,683.0,2013.0,716.75,1728.0,55.0,3123.0,3.75,1405.0,0.0,515.0,485.0,119.0,0.0,79.75,3804.5,1040.0,0.0,0.0,24.0,17.0,0.0,0.0,0.0,0.0,1632.0,0.0,170.0,1050.0,0.0,0.0,235.0,2525.0,0.0,16.0,533.0,0.0,0.0,0.0,1295.0,1179.0,0.0,0.0,0.0,0.0
2024-10-04 20:00:00,1689.0,49.25,1664.5,1279.0,490.5,139.75,2577.0,83.75,1405.0,0.0,515.0,499.0,0.0,0.0,420.5,2570.5,620.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1632.0,0.0,130.0,1155.0,0.0,0.0,695.0,1579.75,0.0,663.0,619.25,0.0,0.0,0.0,1255.5,1030.5,0.0,0.0,0.0,0.0
2024-10-04 21:00:00,1675.0,130.25,1131.75,1413.0,580.75,244.5,2584.0,118.25,1405.0,0.0,515.0,587.25,0.0,82.5,243.0,2538.25,814.0,70.25,365.0,797.0,0.0,0.0,0.0,0.0,0.0,1632.0,0.0,56.0,1233.0,0.0,0.0,0.0,1155.25,0.0,666.0,610.5,0.0,0.0,0.0,1045.25,570.5,0.0,0.0,0.0,0.0
2024-10-04 22:00:00,1944.0,88.5,511.5,1832.5,503.25,317.0,2111.0,2.75,1404.75,113.0,515.0,829.25,0.0,102.5,504.0,2226.0,1243.0,26.75,758.0,900.0,0.0,0.0,0.0,0.0,0.0,1632.0,0.0,177.0,1086.0,0.0,0.0,0.0,1679.0,0.0,618.0,619.75,0.0,0.0,0.0,529.75,306.0,0.0,0.0,0.0,0.0
2024-10-04 23:00:00,2041.75,81.0,214.25,2258.75,497.5,343.0,1528.0,0.0,1403.0,210.5,515.0,1076.5,0.0,257.0,632.75,1670.5,1667.0,13.5,1025.0,686.0,0.0,0.0,0.0,0.0,0.0,1632.0,0.0,149.0,1067.0,0.0,0.0,0.0,2054.5,0.0,697.0,619.75,0.0,0.0,0.0,215.75,112.5,0.0,0.0,0.0,0.0
2024-10-05 00:00:00,2163.75,85.25,428.75,2319.75,202.5,293.0,1683.0,0.0,1363.25,195.5,515.0,981.25,0.0,268.75,506.0,1877.75,999.0,9.0,732.0,969.0,0.0,0.0,0.0,1.0,0.0,1632.0,0.0,158.0,1002.0,0.0,0.0,0.0,2190.75,0.0,700.0,619.5,0.0,0.0,0.0,134.75,467.75,0.0,0.0,0.0,0.0
2024-10-05 01:00:00,2552.75,80.5,266.5,2650.5,314.0,12.75,1815.0,0.0,1298.0,308.25,515.0,1069.0,0.0,246.75,584.5,2385.5,410.0,57.75,726.0,1361.0,0.0,0.0,0.0,229.0,0.0,1632.0,0.25,0.0,1099.0,0.0,0.0,0.0,2344.5,0.0,699.0,619.75,0.0,0.0,0.0,1.25,307.5,0.0,0.0,0.0,0.0
2024-10-05 02:00:00,2573.25,113.0,320.0,2853.25,164.75,3.25,2099.0,0.0,1313.75,470.25,515.0,1108.75,0.0,196.0,507.0,2790.75,55.0,97.5,785.0,1627.0,0.0,0.0,2.0,278.0,0.0,1632.0,0.0,0.0,1118.0,0.0,0.0,0.0,2325.0,62.0,663.0,619.0,0.0,0.0,0.0,0.0,377.75,0.0,0.0,0.0,0.0
2024-10-05 03:00:00,2554.75,106.75,571.5,2895.75,1.25,171.75,2456.0,0.0,1314.75,507.75,515.0,890.0,0.0,148.75,353.25,3355.0,0.0,118.75,637.0,1893.0,0.0,0.0,57.0,295.0,0.0,1632.0,0.0,0.0,1271.0,0.0,0.0,0.0,2329.5,148.0,691.0,619.75,0.0,0.0,0.0,0.0,438.0,0.0,0.0,0.0,0.0
2024-10-05 04:00:00,2540.5,147.25,762.0,2823.5,320.5,426.75,2766.0,0.0,1314.25,349.5,515.0,830.25,0.0,110.25,339.0,3587.5,0.0,158.75,533.0,2087.0,0.0,0.0,0.0,87.0,0.0,1632.0,0.0,4.0,1254.0,0.0,0.0,0.0,1995.25,363.0,672.0,619.0,0.0,0.0,0.0,0.0,451.5,0.0,0.0,0.0,0.0
2024-10-05 05:00:00,2260.25,146.5,827.25,2586.75,449.25,502.25,2847.0,0.0,1309.0,22.75,515.0,780.75,0.0,146.75,63.75,3350.25,16.0,169.75,548.0,2119.0,0.0,0.0,0.0,0.0,0.0,1632.0,0.0,186.0,1083.0,0.0,0.0,0.0,1583.0,49.0,607.0,619.5,0.0,0.0,0.0,105.0,304.25,0.0,0.0,0.0,0.0
2024-10-05 06:00:00,2233.5,171.5,1236.5,2333.5,983.75,468.0,2824.0,0.0,1390.5,24.75,515.0,394.0,0.0,225.5,132.75,3209.0,81.0,120.5,20.0,1789.0,0.0,0.0,0.0,0.0,0.0,1632.0,0.0,104.0,1157.0,0.0,0.0,0.0,1447.75,0.0,610.0,618.5,0.0,0.0,0.0,297.5,342.0,0.0,0.0,0.0,0.0
2024-10-05 07:00:00,2366.25,696.0,1591.75,1985.5,1228.0,387.75,2717.0,0.0,1398.0,8.75,515.0,426.75,204.0,171.5,0.0,3562.5,403.0,52.25,0.0,1218.0,0.0,0.0,0.0,0.0,0.0,1632.0,0.0,169.0,1103.0,0.0,0.0,0.0,2950.75,0.0,142.0,619.25,0.0,0.0,0.0,494.25,457.5,0.0,0.0,0.0,0.0
2024-10-05 08:00:00,2533.5,956.0,1959.75,1737.25,1105.5,326.5,2760.0,0.0,1404.75,0.25,515.0,345.75,236.0,27.5,0.0,3835.75,571.0,22.5,0.0,809.0,0.0,0.0,0.0,0.0,342.0,1632.0,0.0,311.0,899.0,0.0,0.0,0.0,3235.25,0.0,0.0,619.5,0.0,0.0,0.0,736.75,425.0,0.0,0.0,0.0,0.0
2024-10-05 09:00:00,2043.5,978.25,1776.0,1312.5,1203.75,376.5,2499.0,0.0,1405.0,0.0,515.0,239.0,279.0,0.0,0.0,3100.75,683.0,22.75,0.0,905.0,0.0,0.0,0.0,0.0,695.0,1632.0,0.0,101.0,1083.0,0.0,0.0,0.0,2381.5,0.0,0.0,617.0,0.0,0.0,0.0,1084.25,416.25,0.0,0.0,0.0,0.0
2024-10-05 10:00:00,781.5,1021.25,1584.25,429.5,1113.0,520.75,3115.0,271.75,1405.0,0.0,515.0,212.75,370.0,0.0,0.0,2572.5,284.0,239.0,0.0,2114.0,198.5,0.0,0.0,0.0,607.0,1631.0,0.0,80.0,1141.0,0.0,0.0,0.0,278.75,0.0,0.0,619.75,0.0,0.0,0.0,1631.5,432.75,0.0,0.0,0.0,0.0
2024-10-05 11:00:00,671.5,1110.25,1761.75,143.0,1363.75,544.25,3597.0,2248.25,1404.75,0.0,515.0,661.5,539.0,0.0,0.0,1828.75,5.0,401.25,0.0,2893.0,563.5,0.0,0.0,0.0,673.0,1631.0,0.0,150.0,1102.0,0.0,0.0,0.0,0.0,47.0,0.0,607.0,0.0,0.0,0.0,1685.0,148.25,0.0,0.0,0.0,0.0
