time,flow_DE_LU_to_AT,flow_DE_LU_to_BE,flow_DE_LU_to_CH,flow_DE_LU_to_CZ,flow_DE_LU_to_DK_1,flow_DE_LU_to_DK_2,flow_DE_LU_to_FR,flow_DE_LU_to_NL,flow_DE_LU_to_NO_2,flow_DE_LU_to_PL,flow_DE_LU_to_SE_4,flow_AT_to_DE_LU,flow_AT_to_CH,flow_AT_to_CZ,flow_BE_to_DE_LU,flow_BE_to_FR,flow_BE_to_NL,flow_CH_to_DE_LU,flow_CH_to_AT,flow_CH_to_FR,flow_CZ_to_DE_LU,flow_CZ_to_AT,flow_CZ_to_PL,flow_DK_1_to_DE_LU,flow_DK_1_to_DK_2,flow_DK_1_to_NL,flow_DK_1_to_NO_2,flow_DK_2_to_DE_LU,flow_DK_2_to_DK_1,flow_DK_2_to_SE_4,flow_FR_to_DE_LU,flow_FR_to_BE,flow_FR_to_CH,flow_NL_to_DE_LU,flow_NL_to_BE,flow_NL_to_DK_1,flow_NL_to_NO_2,flow_NO_2_to_DE_LU,flow_NO_2_to_DK_1,flow_NO_2_to_NL,flow_PL_to_DE_LU,flow_PL_to_CZ,flow_PL_to_SE_4,flow_SE_4_to_DE_LU,flow_SE_4_to_DK_2,flow_SE_4_to_PL
2024-12-11 18:00:00,1220.1,660.5,3992.859,1236.725,1646.0,30.8,2050.9,1164.3,530.0,867.7,615.0,,1190.9,15.95,1.0,1807.15,922.4333333333334,,12.85,2832.1,1.15,0.95,13.5,162.0,0.0,744.8,1620.0,0.0,0.0,,,31.8,631.0,380.0,14.433333333333332,44.8,,,91.0,320.0,0.7,367.8,600.5,,,0.5
2024-12-11 19:00:00,1117.4,881.95,3949.988,1119.175,2347.0,167.9,1942.0,1326.9,1040.0,780.6,,,1180.0,1.6,9.4,1633.85,1097.125,,2.4,2735.5,1.8333333333333333,4.875,5.1,161.0,0.0,722.9,1680.0,32.1,394.4,,,12.1,475.6,120.5,108.65,22.9,105.5,4.0,60.5,640.0,1.0,337.0,600.0,,,0.0
2024-12-11 20:00:00,408.2,883.85,3734.621,821.85,2421.0,91.4,1984.8,1733.1,980.0,482.0,,,1146.0,386.175,0.85,1563.6,1312.9,,300.0,2488.0,122.125,33.925,10.1,170.0,,771.0,,20.0,399.4,,,0.8,27.0,341.75,1.15,71.0,13.5,0.0,37.0,320.0,187.3,239.7,,,,
2024-12-11 21:00:00,0.0,1002.85,2418.187,854.4,2053.0,255.4,1669.345,2079.3,1399.0,672.2,,4.8,787.3,889.975,16.85,1102.05,1400.55,,378.2,2598.0,147.225,6.5,3.0,0.0,,745.6,,42.4,255.9,,,14.1,1510.85,113.0,83.175,45.6,290.6,2.0,2.5,315.6,130.5,100.2,614.0,,,14.0
2024-12-11 22:00:00,,798.475,1463.725,1096.925,1348.0,384.8,1917.17,3764.8,862.0,1321.9,,713.4,550.0,1755.8,201.3,330.15,1823.85,,358.0,2580.0,59.725,6.825,441.7,293.0,4.1,0.0,,54.7,0.0,,,236.75,1591.65,544.5,89.875,23.7,4.0,0.0,27.5,0.0,49.0,0.0,608.3,,,8.3
2024-12-11 23:00:00,,0.1,806.021,830.0,1487.0,455.6,1847.25,5110.5,1392.0,1461.5,,1137.9,149.5,1978.125,679.5333333333333,0.0,1538.175,181.1,783.0,2423.0,3.35,12.9,633.8,353.0,0.0,9.4,,0.0,23.4,,,1725.9,791.85,825.25,1.25,392.1,324.0,4.0,0.0,,0.3,0.0,601.5,,,1.5
2024-12-12 00:00:00,210.18475,863.6,285.134,757.725,1784.0,480.5,1322.575,3777.8,913.0,1331.0,,941.3,616.8,1658.1,265.65,221.2,1806.275,175.1,757.0,2230.6,76.96666666666665,33.775,663.2,37.0,11.5,222.2,1428.0,4.6,0.0,,,781.0,120.0,340.75,258.9,0.0,506.0,0.0,,173.0,0.0,,612.0,,,12.0
2024-12-12 01:00:00,259.4135,798.15,84.369,601.95,1527.0,484.6,946.105,3905.3,1061.0,1363.5,,692.0,509.2,1288.025,180.45,268.4,2008.55,250.0,456.4,2357.9,88.975,6.800000000000001,800.3,0.0,0.0,512.5,,0.0,5.5,1273.0,,1020.0,20.0,507.25,230.225,,506.2,,,0.0,127.3,31.2,600.0,,,0.0
2024-12-12 02:00:00,0.0,910.625,47.8,584.05,1243.0,487.2,1164.06,4069.3,1105.0,1205.6,,896.6,523.2,1393.15,223.65,259.95,1890.7666666666667,340.573,505.3,2347.7,6.0,6.2,719.2,,41.0,576.4,,22.5,0.0,,,1124.1,0.0,648.0,250.5,,,,,,47.1,0.0,,,,
2024-12-12 03:00:00,,1026.2,50.0,336.775,1312.0,510.2,1645.1750000000002,4351.4,1070.0,875.5,,1127.1,335.6,1438.075,224.875,324.95000000000005,1747.275,244.772,538.0,2291.5,76.125,17.075,592.9,,24.1,683.9,,0.0,,,,995.05,,636.75,342.575,,,,,,81.4,70.9,,,1.5,1.1
2024-12-12 04:00:00,88.27625,1007.55,,177.35,1735.0,561.6,1928.15,4489.2,1181.0,682.2,524.0,1217.9,349.6,1375.75,164.125,749.1500000000001,1677.8,262.958,498.0,2359.4,93.5,15.325,570.8,,0.0,700.0,,,44.0,,,885.6500000000001,,245.75,725.875,,,,,,107.0,55.5,604.8,,0.0,4.8
2024-12-12 05:00:00,0.0,1029.275,797.104,206.625,2500.0,793.5,3145.4,4241.7,1399.0,648.8,473.0,1843.4,322.6,1809.125,35.95,23.9,1090.625,0.0,384.3,2398.2,68.23333333333333,75.275,704.6,112.0,,700.0,,5.0,252.0,1250.0,,121.35000000000001,,64.25,191.1,1.6,337.0,,,,77.4,56.3,600.0,,,57.1
2024-12-12 06:00:00,128.3,1013.2249999999999,3999.168,761.75,2629.0,393.3,2262.0,3115.4,1153.0,325.4,590.0,0.0,899.6,473.2,76.425,78.4,1010.675,,0.0,2088.2,6.3999999999999995,22.0,0.0,170.0,,728.1,,15.2,17.0,,,0.9,,200.0,0.625,28.1,17.0,,,,36.7,181.0,,,,0.0
2024-12-12 07:00:00,1242.0,1000.0,3999.1,1634.75,2500.0,362.4,1517.9,1416.1,1399.0,936.0,615.0,0.0,1200.0,76.67500000000001,0.0,609.4,643.1,,,2419.4,71.6,238.35,4.2,305.0,,700.0,1428.0,130.0,33.0,,,56.849999999999994,20.0,8.0,0.2,41.9,0.0,,,302.8,0.0,380.5,,,,
2024-12-12 08:00:00,1792.6,739.0,,1928.7666666666667,2299.0,241.3,1761.5,811.0,,1219.4,,,,0.975,,1206.8,299.15,,,1955.8,,253.475,0.0,561.0,,,,60.0,0.0,,,88.9,351.6,82.0,0.8,457.0,17.0,,,0.0,,424.6,,,,
2024-12-12 09:00:00,2183.5,717.0,4000.0,1840.5,2288.0,263.5,1600.5,58.9,,1309.3,,,,35.625,,1578.8,37.4,,,2011.6,1.75,422.5,12.7,431.0,,,,,257.5,1263.0,,16.8,559.5,3.0,0.4,621.0,337.0,,,,,455.3,419.0,,,
2024-12-12 10:00:00,2425.4,809.5,3999.1,1754.4,2092.0,211.6,1318.3,0.0,,1342.2,,,,28.775000000000002,,2007.9,338.8,,,2329.9,,671.0,11.4,556.0,,,1428.4,54.1,298.3,,,0.0,75.0,351.0,0.8,589.8,364.0,,,,,412.6,421.7,,,57.6
2024-12-12 11:00:00,2446.1,889.8,3999.994,1723.7,2035.0,133.8,1325.3,926.0,,1387.1,,,1199.7,105.5,3.733333333333333,2162.8,414.7,,,2361.0,,722.85,12.7,555.0,,,1428.3,115.0,385.3,,,,120.0,424.8,0.4,567.6,275.0,,,,,336.3,600.0,,,82.5
2024-12-12 12:00:00,2460.6,928.525,4000.0,1728.3,1961.0,50.3,1483.8,1221.25,1403.0,1395.7,,,1200.0,181.7,58.275,2095.5,327.975,,,2292.1,,732.7,1.9,606.0,,,1428.4,130.0,394.6,,,,132.0,307.3,0.5,619.1,331.0,4.0,,,,333.0,,,,94.8
2024-12-12 13:00:00,2479.2,988.925,3999.1,1862.3000000000002,1942.0,79.7,1340.8,333.25,1408.0,1410.7,,,,121.925,239.35000000000002,2173.8,487.07500000000005,,,2409.1,12.7,708.4,0.0,1344.0,,700.9,,126.7,389.0,,,,75.0,540.4,0.3,432.8,120.0,9.0,,,,361.8,,,,46.2
2024-12-12 14:00:00,2075.4,792.9,4000.0,1824.3,1907.0,198.3,1493.1,572.0,1433.0,1351.8,,,1199.8,18.85,31.925,2184.6,425.375,,,2375.1,125.26666666666667,289.225,3.8,645.0,,700.0,,130.0,365.5,1260.0,,,76.7,426.8,0.2,503.2,31.0,34.0,,,,437.2,600.3,,,0.3
2024-12-12 15:00:00,1661.8,988.375,3999.97,1685.775,2319.0,246.0,1712.3,103.0,1399.0,1213.0,,,1199.7,0.09999999999999999,148.65,1856.4,302.05,,,2306.6,319.75,122.60000000000001,0.0,1154.0,,,1428.0,120.0,326.4,,,,120.0,0.0,0.3,644.6,323.0,94.0,1.9,,,430.3,600.9,,,0.9
2024-12-12 16:00:00,1476.1,1009.3000000000001,4000.0,1621.1,2382.0,172.4,1612.2,0.0,1453.0,1187.6,,,1200.075,138.26666666666665,9.666666666666666,2122.7,478.95,,0.075,1978.4,458.875,77.23333333333333,13.8,1397.0,,,,180.2,139.5,,,,371.0,286.5,0.4,869.7,167.0,64.0,0.8,,303.6,424.8,608.7,,14.2,54.5
2024-12-12 17:00:00,1835.2,1000.2,3999.281,1930.8,2258.0,160.5,1657.2,351.75,1103.0,1439.6,,,1200.0,92.175,0.2,2346.8,690.425,,0.9,1093.0,481.875,79.15,73.4,1498.0,11.9,,,223.8,0.0,,,,287.0,207.1,39.8,658.4,0.0,48.0,41.7,,525.0,485.0,623.7,,42.8,26.2
2024-12-12 18:00:00,1402.9,1003.425,3999.973,1488.725,2419.0,69.7,2019.4499999999998,943.8,706.0,1064.3,,,1199.8,76.175,5.35,1929.5,1140.35,,42.2,1204.0,194.075,82.45,1.0,1345.0,46.3,711.5,,197.3,,1262.0,,10.9,392.0,0.0,402.125,301.6,6.7,10.0,14.7,,175.2,411.3,600.0,,13.5,73.8
2024-12-12 19:00:00,1070.2,1046.2,3999.387,1188.85,2500.0,115.4,1911.45,1384.2,1062.0,790.9,,127.1675,1200.0,117.55000000000001,46.86666666666667,1635.0,1295.1,,183.975,1601.3,224.8,107.475,0.0,949.0,0.0,779.3,,105.0,29.0,1266.0,,0.0,411.0,487.75,429.4,133.3,64.3,0.0,36.1,,500.0,370.1,600.5,,0.0,0.5
2024-12-12 20:00:00,849.1,1082.75,3999.3,1116.45,2228.0,164.8,1740.1,1786.8,864.0,685.8,,341.015,1200.1,190.425,95.3,1469.7,1316.9,,7.3,2047.1,40.8,218.82500000000002,2.2,109.0,60.5,746.9,,68.3,0.0,1263.0,,,302.0,371.75,75.25,102.5,78.7,19.0,8.3,,254.3,331.4,600.0,,,0.0
2024-12-12 21:00:00,540.0,904.55,3875.383,1163.25,601.0,177.6,1771.355,2750.8,492.0,824.8,,689.68475,863.0,602.875,373.075,1092.4,1494.4333333333334,,225.675,2276.7,148.0,83.875,112.3,21.0,25.6,0.0,,5.0,,,,462.8,280.0,433.0,0.0,80.0,320.0,0.0,2.6,309.8,10.5,230.3,,,,
2024-12-12 22:00:00,0.0,980.525,3062.289,981.775,836.0,252.3,1807.9,3485.9,799.0,1267.4,,737.3,759.5,1790.5,285.4,305.8,1666.8,,258.0,1947.8,179.8,6.925,425.9,0.0,0.0,673.2,1428.4,0.0,1.5,,,222.85000000000002,188.0,434.75,406.6,0.0,495.0,,0.0,169.1,40.5,0.0,,,,
2024-12-12 23:00:00,230.238,632.325,1253.46,1580.275,1151.0,305.5,0.0,3331.1,1399.0,1999.2,,317.0,1087.7,1859.35,373.875,134.1,2167.9,23.21,287.0,1857.3,103.175,11.15,541.9,5.0,2.3,700.0,,,0.0,1260.0,264.4,1691.9,51.0,247.25,147.975,,506.0,,,0.0,8.7,0.0,,,,
2024-12-13 00:00:00,0.0,900.325,50.0,900.35,1486.0,413.8,1690.525,4062.0,,1209.2,,778.8,306.8,1651.25,186.225,46.599999999999994,1718.875,715.856,536.4,2564.6,48.575,30.525,439.2,,0.0,,,4.9,13.7,1261.0,0.0,615.3,47.0,230.75,446.0,,,,,,79.6,29.4,,,,
2024-12-13 01:00:00,,791.15,,710.0,1434.0,436.4,1690.25,4180.7,,1278.8,,924.2,186.5,1777.225,93.3,31.2,1875.525,993.5,447.7,2618.8,141.25,8.65,570.8,0.0,1.4,,,17.0,0.0,1274.0,,510.25,25.0,232.25,316.975,,,,,,131.7,0.0,,,,
2024-12-13 02:00:00,,814.575,,711.25,1625.0,450.8,1343.5,4133.9,,966.2,,995.0,78.8,1695.3,166.2,167.2,1895.7333333333333,1113.161,451.9,2618.4,65.2,1.55,366.7,,7.9,,,6.9,,,,804.5,192.1,169.75,288.4,,,,,,155.9,,,,,
2024-12-13 03:00:00,,1089.25,27.0,248.925,1773.0,482.5,1953.65,4346.3,,639.8,,1687.6,0.0,1928.85,166.75,493.59999999999997,1737.8,1025.979,354.9,2673.0,12.925,10.800000000000002,399.7,,0.0,14.6,,0.6,15.4,,,617.6,25.0,96.75,469.20000000000005,,,,,,337.3,48.0,,,,
2024-12-13 04:00:00,,1000.0,,114.09999999999998,2363.0,540.5,2231.95,4307.3,,372.5,,1581.8,68.825,1774.35,26.25,263.9,1491.35,846.9,356.6,2712.6,165.3,7.166666666666667,264.4,89.0,,423.4,,0.0,227.8,,,596.6,,81.0,226.6,,,,,,237.3,22.3,,,,
2024-12-13 05:00:00,,1013.625,50.0,130.925,2500.0,790.1,2866.3,4203.8,,76.3,,2190.4,259.8,1851.225,19.7,170.64999999999998,1154.05,434.197,150.0,2755.2,440.2,6.175000000000001,487.6,7.0,,700.0,,,244.0,1248.0,,4.6,50.0,20.25,53.3,0.1,,,,,547.7,34.2,,,,
2024-12-13 06:00:00,,1025.7,3385.961,201.67499999999998,2579.0,653.7,2126.7,3789.3,850.0,0.0,,2019.1,1050.8,1278.875,83.425,0.25,1082.9,0.0,230.0,2598.0,847.8000000000001,0.0,61.3,92.0,,700.0,,,325.0,,,246.7,0.0,41.75,0.4,0.0,506.0,,,165.8,743.5,123.7,313.8,,162.8,
2024-12-13 07:00:00,,979.05,3335.137,122.675,2479.0,53.7,1945.02,2262.6,1399.0,24.2,455.0,626.9,1135.0,426.375,147.35,653.6,940.625,,7.0,2408.0,221.4,20.325,0.0,135.0,,,,,5.0,1250.0,,248.95,,163.5,35.3,124.7,506.2,,,0.0,436.3,233.6,300.0,,8.1,10.0
2024-12-13 08:00:00,846.9,832.325,3288.121,969.75,1240.0,22.0,1608.35,1281.1,,667.6,166.0,0.0,1075.0,20.700000000000003,417.5,779.4,544.075,,40.8,2287.0,72.25,9.275,2.2,123.0,6.7,0.0,,84.3,0.0,,,94.4,727.0,551.25,79.2,101.5,,,,,0.0,188.6,600.0,,0.0,0.0
2024-12-13 09:00:00,965.0,587.1,3764.85,1008.95,1736.0,95.6,1017.365,203.3,1249.0,744.8,276.0,544.0055,1140.0,3.25,628.55,1205.9,734.3,18.0,0.0,2115.9,23.575000000000003,67.45,5.5,59.0,122.9,79.1,1428.0,269.7,,1263.0,,91.05,595.1,235.0,330.075,360.3,506.0,,2.6,11.5,218.5,170.1,,,,
2024-12-13 10:00:00,1263.1,693.625,3471.394,1188.2333333333333,670.0,1.4,1559.0,534.4,1027.0,1102.5,436.0,0.0,1138.6,14.175,436.7,1626.1999999999998,1198.6000000000001,93.0,0.956,2466.0,468.5,93.225,106.7,0.0,188.1,0.0,,269.1,,,676.05,117.19999999999999,11.0,803.5,46.775,355.5,,,7.3,10.6,566.6,80.6,670.0,,,70.0
2024-12-13 11:00:00,1018.7,1186.175,2893.678,1177.5,835.0,37.4,1670.6,551.9,743.0,1235.2,350.0,160.6,933.1,237.675,403.375,1944.3,1462.625,143.0,622.0,2485.0,259.275,45.05,58.2,,215.0,700.0,,113.2,,,435.91,289.0,91.0,1887.5,111.35,602.0,,,19.7,292.4,604.4,0.0,627.0,,,27.0
2024-12-13 12:00:00,873.4,1049.55,2967.817,1042.075,1136.0,109.2,1625.7,859.4,563.0,992.3,438.0,448.208,1093.0,188.775,372.475,1881.4,1661.0,57.3,150.0,2494.0,294.075,153.4,0.0,,78.7,,1680.0,0.0,,,307.875,3.2,0.0,1802.75,383.05,596.7,,,2.1,211.1,450.1,5.3,655.0,,,55.0
2024-12-13 13:00:00,995.1,793.35,3064.962,1051.5,399.0,92.9,1752.6,1415.3,627.0,791.2,587.0,434.819,1084.3,51.05,382.3,1259.2,1677.4499999999998,43.0,0.0,2491.0,769.225,82.975,385.8,,133.7,0.0,,,,,460.775,4.75,361.3,2148.0,217.85,490.0,506.2,,4.7,0.0,29.2,161.2,707.9,,,107.9
2024-12-13 14:00:00,833.1,983.75,3670.962,966.2,530.0,40.4,1748.75,833.1,987.0,605.2,615.0,927.63125,1169.3,47.225,234.85,1858.2,993.4000000000001,,0.0,2597.3,171.05,58.05,134.0,,43.2,7.4,1680.6,2.6,,,0.0,66.05,216.9,2059.0,3.966666666666667,242.6,506.0,23.0,0.0,82.5,2.9,192.6,600.0,,,0.0
2024-12-13 15:00:00,852.4,844.05,3861.18,904.225,2294.0,124.7,1612.3,0.0,1399.0,594.0,,436.99025,1200.0,7.4,50.725,2484.7,499.95,0.0,,2468.4,64.35,88.8,2.2,229.0,59.0,700.0,1680.7,5.0,,,271.005,28.5,482.55,639.6,5.1,257.2,506.2,0.0,,0.0,173.9,231.9,,,,
2024-12-13 16:00:00,744.0,968.875,3998.991,1042.7,2494.0,65.0,1363.245,41.0,,495.3,,185.674,1221.0,51.0,10.533333333333333,2251.3,239.0,,21.45,2403.7,17.45,56.95,2.1,851.0,131.1,706.7,,,,,0.0,68.4,184.6,1002.1,196.95,122.9,,,,,48.7,233.9,,,,
2024-12-13 17:00:00,839.7,502.425,3980.878,1222.975,1392.0,89.6,1194.2,155.75,,561.4,,340.037,1189.8,88.82499999999999,117.325,1639.8,606.325,,26.0,2297.0,17.525,64.85,10.3,487.0,152.5,0.0,,,,,106.42,136.3,767.0,37.5,58.224999999999994,38.3,640.0,,,,113.1,267.8,,,,
2024-12-13 18:00:00,931.4,268.325,3529.461,1251.7250000000001,1124.0,247.3,429.1,696.5,,635.8,,566.412,1012.9,270.25,120.45,800.2,1283.1,,117.75,1622.0,44.425,23.849999999999998,6.7,40.0,61.7,260.6,,0.0,,1273.0,129.825,38.2,622.0,0.0,456.15,42.0,,,,,158.2,313.7,,,,
2024-12-13 19:00:00,474.2,339.65,2546.965,853.775,1291.0,499.6,1114.6,1497.4,,473.8,,635.50875,979.3,606.975,90.35,550.15,1136.25,43.0,322.7,1575.0,41.925,7.833333333333333,29.5,90.0,15.3,700.0,1680.6,19.6,,,574.54,173.2,864.0,236.25,311.85,0.0,,,,,197.3,266.7,,,,
2024-12-13 20:00:00,40.2,195.52499999999998,1904.066,754.525,1430.0,581.2,953.0,1757.7,,415.2,,1495.3345,1092.0,732.325,96.275,612.55,1542.925,,150.0,1040.6,100.97500000000001,20.175,25.2,5.0,0.0,694.5,1680.0,5.0,51.5,1261.0,346.235,306.0,354.3,242.0,156.2,,,,,,0.0,143.0,,,,
2024-12-13 21:00:00,0.0,169.9,748.845,721.075,2030.0,645.8,149.05,2076.2,,879.9,,896.7,440.4,1450.0,433.975,8.45,1753.075,593.855,184.2,1355.2,5.425,14.575000000000001,345.4,73.0,,485.6,,0.0,65.6,,147.75,484.9,145.0,176.75,50.800000000000004,5.0,,,,,,0.0,,,,
2024-12-13 22:00:00,0.0,93.375,50.0,910.65,2486.0,725.3,0.0,2294.8,,1010.5,,903.6,234.9,1815.425,184.29999999999998,52.75,2183.6749999999997,288.565,189.0,1029.0,300.2,26.55,338.5,38.0,39.2,344.4,,,0.0,,1344.15,1433.3000000000002,194.0,162.75,25.925,10.1,,,,,15.1,30.1,,,,
2024-12-13 23:00:00,9.53475,71.7,0.0,577.5,2500.0,874.0,,2490.7,,921.8,,1474.0,0.0,1976.975,183.45,13.8,2443.8,1054.1,745.0,1443.0,55.525,6.7749999999999995,473.6,10.0,141.7,310.5,,,34.0,,1786.5,1913.1,10.2,283.75,49.025000000000006,148.0,,,,,52.5,0.0,,,,
2024-12-14 00:00:00,0.0,35.875,,161.4,2500.0,883.0,,1949.6,,588.7,,1717.6,,2020.275,315.8,98.55000000000001,2321.4,1218.0,569.3,2840.0,16.275,0.0,523.5,17.0,189.0,605.1,1680.7,,0.0,1264.0,1617.0,762.65,0.1,93.25,51.6,460.7,,,,,21.7,9.2,,,,
2024-12-14 01:00:00,71.1,96.85,,514.725,2535.0,889.0,,1020.8,,1218.4,,1219.9,,1869.625,535.325,143.55,2065.975,1200.0,671.0,2998.0,28.475,3.625,715.4,106.0,188.0,164.4,,6.1,,1277.0,2009.44,1052.9499999999998,76.6,35.75,124.35,291.3,,,,,74.0,0.0,,,,
2024-12-14 02:00:00,70.5565,153.1,,651.0,2500.0,890.0,,236.5,,1354.0,,1011.0,10.075,1729.5,705.25,200.60000000000002,2114.5249999999996,1199.974,605.0,3041.0,12.075000000000001,7.675,706.7,133.0,151.0,35.0,,26.5,0.3,,2705.35,1300.8,179.8,10.75,319.325,290.3,,,,,9.8,12.8,600.3,,,0.3
2024-12-14 03:00:00,143.008,135.275,,114.975,2501.0,897.0,,433.0,,671.1,,1711.1,12.625,1855.125,537.825,179.60000000000002,1819.95,954.0,899.7,2696.0,31.375,0.0,660.7,122.0,153.0,86.8,,38.4,0.0,,1714.35,958.5,1.1,18.75,217.325,333.6,,,,,0.0,0.0,600.0,,,0.0
2024-12-14 04:00:00,0.0,203.4,,96.175,2519.0,896.0,,962.9,,0.0,,2387.5,17.475,1815.4333333333334,488.075,276.95,1820.625,953.96,899.6,,632.55,119.57499999999999,430.5,25.0,171.0,67.0,1680.0,10.7,,,1337.71,754.8,0.1,76.0,351.77500000000003,695.2,,,,,150.9,,,,,
2024-12-14 05:00:00,,125.69999999999999,,93.525,2542.0,883.0,,1271.3,,134.5,,2966.7,0.0,2046.425,424.875,330.9,1959.1,949.966,899.7,,983.0333333333333,0.1,468.8,180.0,247.0,139.1,,46.0,,1264.0,1411.28,1149.25,2.6,17.5,330.1,700.0,,,,,498.3,,,,,
2024-12-14 06:00:00,,72.175,,112.825,2500.0,870.0,,1943.7,1279.0,132.8,,3391.4,2.0,2091.575,1049.0,303.5,1609.725,950.0,900.0,,1414.025,16.775,417.2,217.0,274.0,13.7,,32.3,,,1069.22,1861.8,0.1,28.25,256.95,700.8,640.0,,,,943.0,60.2,,,,
2024-12-14 07:00:00,,78.525,,42.475,,856.0,,1788.2,1089.0,75.1,,2962.3,351.8,1968.375,1062.725,395.2,1907.0,937.7,638.4,3200.0,1056.95,0.0,418.2,389.0,279.0,36.1,,46.8,,,1525.255,1991.65,2.2,295.0,331.09999999999997,705.2,640.5,,,,634.1,0.0,,,,
2024-12-14 08:00:00,,165.65,,62.15,,836.0,,1341.6,1029.0,57.6,,2800.9,427.4,1902.5500000000002,1090.6,723.3,1603.1,799.999,467.5,3164.0,927.35,67.275,554.8,401.0,345.0,142.3,1680.7,63.6,,1261.0,1362.9850000000001,1699.1,0.1,184.25,580.925,730.4,,,,,361.6,0.8,,,,
2024-12-14 09:00:00,,357.05,,38.099999999999994,,810.0,,574.4,1019.0,52.4,,2509.8,764.9,1579.8999999999999,1216.525,170.35000000000002,2050.575,792.6,381.0,2655.0,944.3,52.425,623.2,33.0,403.0,13.7,,0.1,,1264.0,2701.3500000000004,1387.05,54.1,75.75,16.825,713.7,,,,,308.7,0.0,,,,
2024-12-14 10:00:00,,433.825,,39.375,,723.0,,238.0,989.0,24.4,,2495.6,709.9,1452.275,1028.4,0.0,2301.9,798.6,446.0,3018.2,1078.075,84.05,634.9,0.0,600.0,0.0,1525.0,0.0,,,2291.35,724.8,0.1,210.25,7.375,700.0,,,,,417.9,7.4,,,,
2024-12-14 11:00:00,,150.175,,0.0,,673.0,793.19,0.0,920.0,28.4,,2365.4,213.5,1340.2,1007.25,1.4,2409.866666666667,799.3,410.0,3200.0,1050.1,159.45,630.8,,,,1075.0,,,1161.0,3209.3,611.15,196.0,223.9,16.575,,,,,,419.4,0.0,420.0,,,
2024-12-14 12:00:00,,651.1,,19.0,,662.0,1797.935,0.25,910.0,11.1,,2319.4,0.0,1398.525,1012.05,0.1,2589.55,799.989,712.3,3206.1,970.9,83.925,662.5,,,73.0,671.0,,,1233.0,3963.5,1217.1999999999998,6.1,287.2,7.175,,640.0,,,9.8,293.1,,,,,
2024-12-14 13:00:00,,658.05,,0.26666666666666666,,664.0,1650.775,1.0,,16.5,,2488.4,791.975,1345.0,929.625,31.3,2200.7,800.0,713.6,3200.1,1151.0666666666666,101.33333333333333,566.4,,533.0,0.0,404.0,,7.9,1282.0,3473.8,964.0,0.1,634.7,8.575,,640.5,,,0.0,577.1,86.9,,,,
2024-12-14 14:00:00,,467.5,,0.95,,663.0,1552.5,0.75,,0.0,,2333.6,160.5,1294.6,838.0,0.3,1918.3,800.0,482.2,2991.0,1080.4,0.05,534.4,,554.0,14.2,423.0,,0.0,1227.0,3353.7,1011.6,,847.5,0.15,713.9,,,,,546.4,2.0,300.0,,28.2,
2024-12-14 15:00:00,,212.725,,,,,1512.475,30.5,,,,2375.6,318.0,1444.6,872.0,280.3,1840.7,799.98,386.7,,950.4,0.6,533.3,,414.0,86.5,332.0,,7.0,1046.0,3332.4,1300.9,,693.1,0.35,700.0,,,,,417.4,0.0,200.0,,0.0,
2024-12-14 16:00:00,,179.13333333333333,,1.95,2230.0,,1000.0350000000001,168.0,830.0,,,2436.0,640.7,1463.725,877.85,190.2,1751.5,799.2,247.0,,977.5,302.225,468.7,,399.0,3.0,540.0,,0.0,1021.0,3026.0,969.05,,706.0,4.166666666666667,,,,,,508.4,76.0,100.0,,37.9,
2024-12-14 17:00:00,,893.925,,,2350.0,668.0,380.355,0.0,709.0,1.0,,2544.9,763.2,1701.7,1055.925,209.89999999999998,1816.8,799.954,235.0,3114.0,843.6,0.35,599.9,37.0,297.0,92.1,715.0,,90.4,930.0,3161.2,820.8,27.7,668.9,9.033333333333333,,,,,,243.4,0.0,0.0,,0.0,
2024-12-14 18:00:00,,403.4,,,,675.0,0.0,,700.0,0.0,,2624.1,591.9,1755.875,1000.0,8.3,1884.8,790.772,280.0,3023.0,868.1,0.6,610.6,0.0,562.0,0.0,312.0,,40.9,1146.0,2780.85,1081.4499999999998,31.1,521.0,0.3,,,,,,257.6,18.0,,,,
2024-12-14 19:00:00,,530.75,,0.15,2370.0,677.0,,,709.0,0.1,,2646.1,360.6,1770.1,1013.4,579.3,1873.2,800.0,392.0,3093.0,881.55,35.725,596.2,,600.0,,1.0,,0.0,1282.0,3718.15,1572.3,31.1,726.6,6.2,,,,,,280.1,175.0,,,5.8,
2024-12-14 20:00:00,,129.675,,,2350.0,666.0,,,700.0,0.0,,2802.4,130.5,1906.8,,252.45000000000002,2019.8,799.968,752.1,3200.0,895.8,143.23333333333332,569.0,,,,0.0,,,,4288.5,1783.3000000000002,0.1,781.3,0.3,,,,153.0,,326.5,253.4,,,2.9,
2024-12-14 21:00:00,,279.4,,0.5333333333333333,2340.0,665.0,,,,,,2929.1,0.0,1968.9333333333334,,291.1,2256.3,799.987,900.0,3200.1,966.6333333333333,284.6666666666667,562.8,,589.0,,820.5,,,,4079.45,1563.8,0.1,809.0,5.3,,,,402.0,,397.0,0.5,,,0.0,
2024-12-14 22:00:00,,303.05,,0.0,2360.0,663.0,,,709.0,0.6,,2870.8,37.9,1914.1000000000001,,179.55,2087.9,799.366,899.9,,956.5,1.0999999999999999,635.3,,600.0,24.2,801.3,,,,4217.25,1657.05,,750.4,0.0,724.2,,,409.0,,321.6,0.0,,,,
